id,label
权重,权重
辅以,辅以
逻辑推理,逻辑推理
了不起,了不起
不解,不解
物理学,物理学
物理,物理
仔细阅读,仔细阅读
答对,答对
实事求是,实事求是
纠错,纠错
次数,次数
超过,超过
发微,发微
注册,注册
放心,放心
进化,进化
智商,智商
辩论,辩论
海地人,海地人
宠物猫,宠物猫
选民,选民
普惊,普惊
投降,投降
方案,方案
保护,保护
编写,编写
描述,描述
理想,理想
费力,费力
讨好,讨好
赛道,赛道
活性,活性
外界,外界
转换,转换
反馈,反馈
很难,很难
画师,画师
纠正,纠正
光影,光影
侵吞,侵吞
开发者,开发者
试图,试图
挣快,挣快
钢琴家,钢琴家
演奏,演奏
编曲,编曲
钢琴演奏,钢琴演奏
人站,人站
钢琴,钢琴
情绪,情绪
饱满,饱满
听听,听听
学学,学学
下载,下载
复制,复制
导出,导出
确保,确保
文件,文件
含有,含有
显式,显式
标识,标识
服务提供者,服务提供者
数字水印,数字水印
新闻,新闻
有序,有序
房子,房子
延迟,延迟
干涉,干涉
理定,理定
框架,框架
镜类,镜类
决策者,决策者
颇具,颇具
远见,远见
楼房,楼房
设计师,设计师
维护,维护
设计规范,设计规范
根子,根子
设计者,设计者
安装工,安装工
尘肺病,尘肺病
切割,切割
台面,台面
不合理,不合理
导致,导致
事故,事故
建筑,建筑
赔偿,赔偿
开车,开车
不系,不系
锚点,锚点
高空作业,高空作业
敛财,敛财
手段,手段
提醒,提醒
矿工,矿工
淘汰,淘汰
拿到,拿到
工种,工种
公平,公平
开发商,开发商
外机,外机
老马,老马
撤回,撤回
经济学家,经济学家
房屋设计,房屋设计
规划,规划
提到,提到
嗓子眼,嗓子眼
叮嘱,叮嘱
不值钱,不值钱
建筑设计,建筑设计
留出,留出
上报,上报
审批,审批
防火,防火
公务员,公务员
地铁,地铁
隧道,隧道
占用,占用
写诗,写诗
作画,作画
矿山,矿山
楼顶,楼顶
支架,支架
高空,高空
防护,防护
拿来,拿来
体力,体力
写文章,写文章
文学作品,文学作品
独创性,独创性
数据库,数据库
编排,编排
剔除,剔除
版权,版权
抄袭,抄袭
情形,情形
固定,固定
空调机,空调机
栏杆,栏杆
水管,水管
拉紧,拉紧
绳子,绳子
毛笔,毛笔
写字,写字
展示,展示
科学技术,科学技术
作业,作业
古时候,古时候
火药,火药
烟花,烟花
体力活,体力活
干嘛,干嘛
逝去,逝去
技能,技能
不高,不高
劳动防护,劳动防护
机械化,机械化
承担,承担
开发,开发
外行,外行
长点,长点
悲剧,悲剧
发生,发生
扎心,扎心
柜机,柜机
保护措施,保护措施
发火,发火
窗式空调,窗式空调
分体,分体
可免,可免
对人,对人
格式,格式
图纸,图纸
环节,环节
燃气,燃气
供水,供水
排水,排水
排污,排污
糊弄,糊弄
动作,动作
脑袋,脑袋
生草,生草
维修,维修
人命,人命
出租车,出租车
工地,工地
港口,港口
诗人,诗人
天因,天因
怜悯,怜悯
单子,单子
天气,天气
原始,原始
大楼,大楼
出事,出事
玻璃,玻璃
事业,事业
核桃,核桃
剪枝,剪枝
农村,农村
阳台,阳台
装备,装备
制止,制止
漠视,漠视
规则,规则
案例,案例
特种,特种
问责,问责
流水线,流水线
不务正业,不务正业
建筑面积,建筑面积
没了,没了
点儿,点儿
外墙,外墙
扼杀,扼杀
安装费,安装费
写字楼,写字楼
消防,消防
落水,落水
高温,高温
友好,友好
干的事,干的事
属性,属性
拖地,拖地
洗碗,洗碗
地标,地标
分类,分类
居民,居民
分袋,分袋
认同,认同
圈钱,圈钱
素质,素质
支撑,支撑
走向,走向
高强度,高强度
装修,装修
格力,格力
小伙,小伙
操蛋,操蛋
说服,说服
内心,内心
愧疚,愧疚
解决不了,解决不了
重视,重视
要命,要命
重点,重点
门把手,门把手
全程,全程
高楼,高楼
银洋,银洋
作秀,作秀
搞不好,搞不好
顺带,顺带
骗点,骗点
银子,银子
无人,无人
采矿,采矿
拖拉机,拖拉机
配额,配额
准许,准许
救火,救火
力求,力求
减轻,减轻
消除,消除
不利,不利
因素,因素
扭转,扭转
要用,要用
通用性,通用性
空谈,空谈
合格,合格
设计院,设计院
加持,加持
不足以,不足以
人力物力,人力物力
能少,能少
动脑,动脑
动手,动手
偷懒,偷懒
享乐,享乐
低能,低能
室外机,室外机
安放,安放
下棋,下棋
会计,会计
审计,审计
背锅,背锅
坐牢,坐牢
能用,能用
招聘,招聘
人力,人力
廉价,廉价
交办,交办
特色,特色
懂不懂,懂不懂
交钱,交钱
甲方,甲方
假账,假账
财务总监,财务总监
会记,会记
人斗,人斗
心思,心思
职业,职业
现实,现实
收费,收费
账目,账目
滞后,滞后
先行,先行
部门,部门
痕迹,痕迹
事务所,事务所
作假,作假
智会,智会
方方面面,方方面面
科技时代,科技时代
法官,法官
案子,案子
条款,条款
审计师,审计师
问问,问问
会计法,会计法
处罚,处罚
条例,条例
复核,复核
复审,复审
会计师,会计师
签字,签字
会计学,会计学
手续,手续
财务,财务
区块,区块
算账,算账
理工类,理工类
询问,询问
电表,电表
水表,水表
凡事,凡事
谚语,谚语
公仔,公仔
生须,生须
文字,文字
够呛,够呛
效果,效果
洗脚城,洗脚城
洗脚,洗脚
正规,正规
服务员,服务员
黄金,黄金
应对,应对
基本技能,基本技能
灵活处理,灵活处理
流程,流程
打破,打破
实验室,实验室
猜想,猜想
反弹,反弹
铜缆,铜缆
休息,休息
放屁,放屁
机密,机密
航母,航母
瞄准,瞄准
导航系统,导航系统
隐身,隐身
靠近,靠近
群岛,群岛
侦测,侦测
低调,低调
想着,想着
玄学,玄学
佛级,佛级
起点,起点
反谍,反谍
保密,保密
工作者,工作者
盘算,盘算
医学,医学
健康,健康
好事,好事
预防,预防
疾病,疾病
数字化,数字化
医疗,医疗
诊断,诊断
解读,解读
高效,高效
得不到,得不到
足够,足够
物流,物流
分队,分队
同志,同志
谣棍,谣棍
低水平,低水平
分公司,分公司
老同学,老同学
入职,入职
动用,动用
关系网,关系网
先锋,先锋
颠覆,颠覆
不算,不算
缺乏,缺乏
敏感,敏感
底特律,底特律
变人,变人
寿命,寿命
生育率,生育率
人口,人口
不良,不良
缺口,缺口
涨幅,涨幅
当成,当成
发出,发出
劳动成果,劳动成果
归于,归于
解放,解放
悲观,悲观
平等,平等
科幻片,科幻片
规划局,规划局
漫长,漫长
苦役,苦役
换取,换取
养成,养成
常见,常见
乐观,乐观
设想,设想
太空,太空
厌恶,厌恶
卡脖子,卡脖子
政策,政策
牛市,牛市
得益于,得益于
模块,模块
震惊,震惊
沦为,沦为
迭代,迭代
后会,后会
超出,超出
台阶,台阶
异形,异形
误诊率,误诊率
误诊,误诊
教科书,教科书
身份,身份
奇点,奇点
主治医师,主治医师
救治,救治
病人,病人
排版,排版
算命,算命
确诊,确诊
患者,患者
顶尖,顶尖
体弱,体弱
下意识,下意识
服贸,服贸
接触,接触
事物,事物
服贸会,服贸会
互惠,互惠
辛苦,辛苦
出众,出众
考察,考察
松绑,松绑
武器,武器
开战,开战
防汛防台,防汛防台
响应,响应
发图,发图
迷人,迷人
人物,人物
评等,评等
世纪,世纪
骗局,骗局
焦点访谈,焦点访谈
主持人,主持人
数学系,数学系
脑力,脑力
结晶,结晶
内涵,内涵
弓姓,弓姓
详细,详细
复现,复现
模糊性,模糊性
境界,境界
解释性,解释性
犹如,犹如
认可,认可
看病,看病
幸运,幸运
机缘,机缘
宗教,宗教
莫名,莫名
办公,办公
误差,误差
看能,看能
用户,用户
严查,严查
打仗,打仗
借口,借口
阶级,阶级
牢记,牢记
历史,历史
虚无主义,虚无主义
离岸,离岸
地缘,地缘
推论,推论
货币,货币
面对,面对
摧毁,摧毁
脊梁,脊梁
视野,视野
雄心,雄心
误人子弟,误人子弟
承认,承认
记者,记者
技术工,技术工
对抗,对抗
法则,法则
华人,华人
图灵奖,图灵奖
获得者,获得者
太帅,太帅
所谈,所谈
义务,义务
想读,想读
打架,打架
指南,指南
前景,前景
规模,规模
花情,花情
纵似,纵似
客心,客心
大棋,大棋
棋子,棋子
毕业,毕业
实用,实用
眼眸,眼眸
星河,星河
相遇,相遇
没到,没到
兔子,兔子
填实,填实
泡沫,泡沫
营收,营收
市值,市值
财年,财年
听起,听起
舞会,舞会
弯圈,弯圈
超绝,超绝
律师,律师
回回,回回
通知,通知
润色,润色
骗子,骗子
废话,废话
辅助码,辅助码
麻痹,麻痹
歌唱家,歌唱家
歌声,歌声
放飞,放飞
联唱,联唱
传颂,传颂
封面,封面
斩获,斩获
销量,销量
代词,代词
巡演,巡演
大军,大军
务虚会,务虚会
自残,自残
夸大,夸大
伸手,伸手
要钱,要钱
心理学,心理学
心理学家,心理学家
脑科学,脑科学
讲席,讲席
心理学系,心理学系
系主任,系主任
首席,首席
智源,智源
研究院,研究院
害怕,害怕
知足,知足
最强,最强
疯狂,疯狂
专家教授,专家教授
梯队,梯队
叫兽,叫兽
作战,作战
局座,局座
热门,热门
名义,名义
捞钱,捞钱
股民,股民
宽带,宽带
奋发,奋发
学术界,学术界
产业界,产业界
壁垒,壁垒
封闭,封闭
好听,好听
留美,留美
预科班,预科班
殖人,殖人
训练营,训练营
舍不得,舍不得
列入,列入
名单,名单
女人,女人
收拾,收拾
小弟,小弟
算盘,算盘
停留,停留
卖课,卖课
上名,上名
拿出,拿出
像样,像样
教材,教材
渠道,渠道
身为,身为
谎言,谎言
国家补贴,国家补贴
哲学博士,哲学博士
民众,民众
忘光,忘光
排名,排名
上排,上排
屁股,屁股
解聘,解聘
清退,清退
坏透,坏透
谈找,谈找
耕田,耕田
农民,农民
屁事,屁事
做不了,做不了
外国人,外国人
烟雾弹,烟雾弹
行不行,行不行
顶峰,顶峰
始皇,始皇
虚心,虚心
文科类,文科类
学者,学者
养殖业,养殖业
系统工程,系统工程
衍生,衍生
人文,人文
深入研究,深入研究
计划,计划
入选者,入选者
现任,现任
大热天,大热天
送完,送完
畜牧,畜牧
拉出去,拉出去
夸张,夸张
质量,质量
书生,书生
见解,见解
案件,案件
外网,外网
通天,通天
学文,学文
大开,大开
反间谍,反间谍
厮将,厮将
绝尘,绝尘
文心,文心
义和团,义和团
业内人士,业内人士
内科,内科
诊疗,诊疗
软骨头,软骨头
独立,独立
跨界,跨界
领航者,领航者
真话,真话
起源,起源
数量,数量
临床经验,临床经验
星球,星球
庞大,庞大
报道,报道
学界,学界
业界,业界
搞定,搞定
通话,通话
远不如,远不如
辞退,辞退
下架,下架
鸡网,鸡网
请来,请来
硅谷,硅谷
流行,流行
讲法,讲法
模拟,模拟
累计,累计
撸起,撸起
电子学,电子学
信息系统,信息系统
论述,论述
美学,美学
等级制,等级制
体系,体系
孕育,孕育
书评,书评
短评,短评
留言,留言
详细描述,详细描述
读者,读者
军备,军备
机会主义,机会主义
操劳,操劳
灵动,灵动
管家,管家
太棒,太棒
好奇,好奇
神奇,神奇
不加,不加
声纹,声纹
挺强,挺强
惊人,惊人
驯服,驯服
亲切,亲切
吊打,吊打
水果,水果
酒店,酒店
拉满,拉满
战鹰,战鹰
计算能力,计算能力
失误,失误
骑手,骑手
本手,本手
妙手,妙手
加速,加速
景应势,景应势
百业,百业
拥抱,拥抱
致力,致力
诞生,诞生
迈向,迈向
深远,深远
借助,借助
走路,走路
骗钱,骗钱
分点,分点
完善,完善
盗窃,盗窃
私隐,私隐
虚拟,虚拟
试穿,试穿
试过,试过
变形,变形
单色,单色
总收入,总收入
创作者,创作者
热情,热情
侠哥,侠哥
科技成就,科技成就
学术前沿,学术前沿
表现形式,表现形式
课题,课题
实业界,实业界
土人,土人
哲学,哲学
技术人员,技术人员
图书馆,图书馆
翻到,翻到
热度,热度
严肃,严肃
不屑于,不屑于
网红,网红
学部委员,学部委员
著作,著作
神话,神话
造物主,造物主
资源分配,资源分配
落差,落差
建立,建立
生产者,生产者
重塑,重塑
失价,失价
家政,家政
温柔体贴,温柔体贴
陪伴,陪伴
结婚,结婚
繁衍,繁衍
假们,假们
空想,空想
走进,走进
供养,供养
鄙视,鄙视
辗压,辗压
引爆,引爆
自毁,自毁
密码,密码
伤亡,伤亡
代价,代价
工程技术,工程技术
实际意义,实际意义
翻天,翻天
霸权,霸权
躯壳,躯壳
死亡,死亡
延续,延续
得以,得以
鞭炮,鞭炮
不规则,不规则
推演,推演
容量,容量
计算速度,计算速度
古人,古人
探讨,探讨
糟糕,糟糕
哲学家,哲学家
人口老龄化,人口老龄化
少子,少子
有望,有望
战国时代,战国时代
受限制,受限制
医院,医院
粒子,粒子
个体,个体
整体,整体
驯化,驯化
思想性,思想性
看待,看待
蝼蚁,蝼蚁
寄生性,寄生性
骇客帝国,骇客帝国
叙事,叙事
性本,性本
否定,否定
跨国,跨国
复合体,复合体
巨富,巨富
元素,元素
商品,商品
创收,创收
场子,场子
车马费,车马费
申请,申请
基金,基金
指责,指责
接盘,接盘
降维,降维
打击,打击
辅助工具,辅助工具
幻觉,幻觉
水嘴,水嘴
桥水,桥水
原则,原则
创办,创办
动向,动向
玫瑰,玫瑰
收集,收集
吹嘘,吹嘘
加仓,加仓
奖章,奖章
表彰,表彰
高端,高端
抹黑,抹黑
养猴,养猴
没出,没出
超大,超大
超高,超高
像不像,像不像
猕猴,猕猴
到达,到达
拉倒,拉倒
电费,电费
领城,领城
难学,难学
前置,前置
头大,头大
看做,看做
分辨率,分辨率
看清,看清
间接推理,间接推理
模糊,模糊
验证,验证
功利,功利
收益,收益
突破点,突破点
老实,老实
可否,可否
搞成,搞成
大号,大号
见到,见到
种类,种类
局限,局限
试想,试想
适宜,适宜
液态水,液态水
流体,流体
化反,化反
起床,起床
睁开眼睛,睁开眼睛
床帘会,床帘会
拉开,拉开
早餐会,早餐会
上班,上班
省去,省去
典范,典范
共创,共创
推力,推力
人机,人机
还得,还得
新剧,新剧
簪定,簪定
美食,美食
主演,主演
签约,签约
一统,一统
中间商,中间商
国会,国会
姥爷,姥爷
军队,军队
复原,复原
画像,画像
文学,文学
焕发,焕发
引发,引发
惊艳,惊艳
超乎,超乎
形象,形象
肌肤,肌肤
真切,真切
小人书,小人书
画作,画作
颜值,颜值
恐怖,恐怖
气氛,气氛
看得人,看得人
不适,不适
机械公敌,机械公敌
大耳圈,大耳圈
百货,百货
裙摆,裙摆
金色,金色
扣子,扣子
呼应,呼应
时尚,时尚
造型,造型
打扮,打扮
耳环,耳环
姥姥,姥姥
佩服,佩服
大段,大段
笑容,笑容
温柔,温柔
号脉,号脉
大夫,大夫
搭脉,搭脉
太美,太美
活力,活力
大人,大人
跑腿,跑腿
拎包,拎包
醒来,醒来
点头,点头
看哭,看哭
搜微,搜微
关键字,关键字
优雅,优雅
大方,大方
健朗,健朗
遛达,遛达
错过,错过
身心,身心
口才,口才
浑身,浑身
散发,散发
科室,科室
标题,标题
写成,写成
姓名,姓名
镜头感,镜头感
撸铁,撸铁
词用,词用
女人味,女人味
自称,自称
忍不住,忍不住
青春活力,青春活力
周到,周到
敏捷,敏捷
表情,表情
实证,实证
课程,课程
观众,观众
体感,体感
同步器,同步器
签署,签署
造不出,造不出
人权,人权
出台,出台
公约,公约
人签,人签
媳妇,媳妇
移民,移民
新高,新高
鬼话,鬼话
夹带,夹带
私货,私货
离职,离职
懒得,懒得
辨别真假,辨别真假
侵害,侵害
鉴别,鉴别
免受,免受
鉴假,鉴假
虚假,虚假
打败,打败
发声,发声
眼睛,眼睛
逼真,逼真
后人,后人
臆造,臆造
约束力,约束力
点菜,点菜
人气,人气
查看,查看
实行,实行
议题,议题
双手,双手
浅层,浅层
前谷,前谷
投资者,投资者
切入点,切入点
观察者,观察者
表层,表层
定位,定位
欲望,欲望
条会,条会
弱者,弱者
更弱,更弱
貌似,貌似
伟人,伟人
发挥作用,发挥作用
干掉,干掉
苍蝇,苍蝇
拯救,拯救
延长,延长
问世,问世
量级,量级
角度看,角度看
理念,理念
抽样,抽样
摆脱,摆脱
繁杂,繁杂
终结者,终结者
充能,充能
难题,难题
备份,备份
大卫,大卫
释放,释放
黑水,黑水
魔法,魔法
制定,制定
国际标准,国际标准
宣战,宣战
老子,老子
理会,理会
遵守,遵守
运行,运行
抢占,抢占
高地,高地
没用,没用
凑到,凑到
统称,统称
放狗屁,放狗屁
弱势,弱势
强势,强势
界定,界定
法律效力,法律效力
广谱,广谱
用工,用工
狗屁,狗屁
失败,失败
占优,占优
约定,约定
国足,国足
大跌,大跌
搞得,搞得
有害,有害
歧视性,歧视性
担责,担责
应景,应景
移居,移居
月球,月球
殖里,殖里
殖气,殖气
脑科,脑科
治疗,治疗
审核,审核
岁数,岁数
接诊,接诊
住院治疗,住院治疗
有效性,有效性
一致性,一致性
抢救,抢救
落下,落下
脑梗,脑梗
治愈,治愈
温暖,温暖
成熟,成熟
对接,对接
脑血管,脑血管
医者,医者
凭空,凭空
出新,出新
抽取,抽取
搓澡,搓澡
肚子痛,肚子痛
白花,白花
病例,病例
无意,无意
已有,已有
性生活,性生活
腹痛,腹痛
小花,小花
全球性,全球性
包容,包容
外滩,外滩
地域,地域
变回,变回
人指,人指
审慎,审慎
权衡利弊,权衡利弊
危机,危机
出错,出错
老龄化,老龄化
挂号,挂号
臆测,臆测
仪器,仪器
判读,判读
繁重,繁重
无效,无效
体量,体量
药师,药师
无脑,无脑
口述,口述
交由,交由
前提条件,前提条件
预见,预见
短期内,短期内
充足,充足
基层,基层
全科,全科
大材小用,大材小用
分诊,分诊
充分利用,充分利用
开药,开药
病史,病史
筛选,筛选
超光,超光
核磁,核磁
胃肠,胃肠
阅片,阅片
写下,写下
识图,识图
病灶,病灶
集成,集成
检查和,检查和
乡镇,乡镇
医保卡,医保卡
接受,接受
医疗保险,医疗保险
依托,依托
正骨,正骨
按摩,按摩
医疗事故,医疗事故
检验科,检验科
尿常规,尿常规
采血,采血
失不,失不
药代,药代
骗人,骗人
协助,协助
病症,病症
化验,化验
所患,所患
主观,主观
局限于,局限于
专科,专科
牙疼,牙疼
牙科,牙科
拔牙,拔牙
老花眼,老花眼
话儿,话儿
输液,输液
护士,护士
信息化,信息化
医患,医患
纠纷,纠纷
模态,模态
骨折,骨折
改成,改成
小班制,小班制
读片,读片
准确性,准确性
心电图,心电图
看病难,看病难
贫瘠,贫瘠
医师,医师
小病,小病
慢性病,慢性病
药剂师,药剂师
责任人,责任人
无证,无证
主治医生,主治医生
常规,常规
边界问题,边界问题
敬业,敬业
先用,先用
中层干部,中层干部
專業,專業
軟件,軟件
司法,司法
委屈,委屈
答疑,答疑
法院,法院
问诊,问诊
断案,断案
铺开,铺开
片区,片区
坦白讲,坦白讲
判案,判案
路径,路径
争论,争论
试错,试错
教条,教条
留下,留下
教师,教师
板子,板子
协会,协会
开出,开出
仁心,仁心
重复性,重复性
涨薪,涨薪
医德,医德
看成,看成
处方权,处方权
取缔,取缔
救济粮,救济粮
明说,明说
医疗机构,医疗机构
病患,病患
门票,门票
科幻电影,科幻电影
情节,情节
接下去,接下去
松弛,松弛
调戏,调戏
银行,银行
卫生,卫生
深陷,深陷
小妹,小妹
创建,创建
愿不愿意,愿不愿意
激动,激动
勉励,勉励
鼓掌,鼓掌
警惕,警惕
引用,引用
仔细,仔细
模板,模板
材料,材料
博下,博下
金粉,金粉
精准度,精准度
没进,没进
抓紧,抓紧
关键时刻,关键时刻
掉队,掉队
抱紧,抱紧
大腿,大腿
折扣,折扣
锁定,锁定
涨价,涨价
能领,能领
向善,向善
展览,展览
座谈会,座谈会
开放,开放
大笑,大笑
历时,历时
攻克,攻克
肺结核,肺结核
游戏机,游戏机
区区,区区
妄谈,妄谈
荒唐,荒唐
见识,见识
揪住,揪住
迅猛,迅猛
排爆,排爆
航天,航天
挖矿,挖矿
下水道,下水道
危险品,危险品
边境,边境
巡检,巡检
仿生,仿生
气流,气流
疫苗,疫苗
细分,细分
质变,质变
不见,不见
瓶颈,瓶颈
机械手,机械手
肥羊,肥羊
金融市场,金融市场
差异,差异
落空,落空
债务,债务
收不,收不
市盈率,市盈率
爆出,爆出
季度,季度
公安干警,公安干警
民警,民警
炒作,炒作
门卫,门卫
赋予,赋予
新质,新质
便民,便民
走入,走入
猪力,猪力
关闭,关闭
过量,过量
闻到,闻到
肺部,肺部
烧焦,烧焦
气味,气味
闻排,闻排
迷信,迷信
在行,在行
公费旅游,公费旅游
行不通,行不通
人民币,人民币
要到,要到
上限,上限
无解,无解
电站,电站
赶上来,赶上来
路况,路况
车况,车况
纸面,纸面
纸上谈兵,纸上谈兵
用户数量,用户数量
优廉,优廉
客观,客观
狗货,狗货
偷走,偷走
专精,专精
光靠,光靠
公益,公益
叫法,叫法
虚无,虚无
封装,封装
共同点,共同点
不同点,不同点
名字,名字
图像,图像
二者,二者
羊水,羊水
栓塞,栓塞
猿猴,猿猴
死亡率,死亡率
产妇,产妇
婴儿,婴儿
外科,外科
革命性,革命性
按摩椅,按摩椅
收纳,收纳
第一课,第一课
奔飞,奔飞
小女孩,小女孩
女孩子,女孩子
男孩子,男孩子
家长,家长
横屏,横屏
班级,班级
心智,心智
护航,护航
巡逻,巡逻
破事,破事
鬼才,鬼才
脑子里,脑子里
政党,政党
检方,检方
突破性,突破性
当局,当局
守军,守军
集团军,集团军
少将,少将
旅长,旅长
检讨书,检讨书
火车,火车
高速运行,高速运行
暴躁,暴躁
对垒,对垒
打赢,打赢
上过,上过
征兆,征兆
预示,预示
捕获,捕获
操纵,操纵
过段时间,过段时间
政府部门,政府部门
舆情,舆情
军用,军用
民用化,民用化
产业链,产业链
代理人,代理人
没点,没点
星链,星链
特勤,特勤
归纳,归纳
肉身,肉身
恢复,恢复
补充,补充
金融业,金融业
诱惑,诱惑
战备,战备
不太好,不太好
唬人,唬人
隔绝,隔绝
常备,常备
领导小组,领导小组
办公室,办公室
部队,部队
贪念,贪念
兵部,兵部
下马,下马
放到,放到
国会山,国会山
做错事,做错事
烈阳,烈阳
绚丽,绚丽
辉煌,辉煌
浪漫,浪漫
激昂,激昂
底座,底座
导轨,导轨
导响,导响
底蕴,底蕴
抱负,抱负
嘴炮,嘴炮
主权,主权
照理,照理
护食,护食
大公鸡,大公鸡
泄露,泄露
道歉,道歉
个人感觉,个人感觉
建模,建模
归结到,归结到
政策性,政策性
妖股,妖股
活该,活该
送给,送给
涨跌,涨跌
个人行为,个人行为
卖给,卖给
股权,股权
持股,持股
合法,合法
合情合理,合情合理
中央,中央
数据包,数据包
进水,进水
程序设计,程序设计
瞎编,瞎编
乱造,乱造
过编,过编
人为,人为
阶级性,阶级性
出牌,出牌
规模化,规模化
产品化,产品化
浪潮,浪潮
产业化,产业化
科技股,科技股
只跌,只跌
基人,基人
人向,人向
短剧,短剧
作者,作者
放开,放开
入库,入库
获益,获益
用写,用写
主打,主打
转过,转过
记忆量,记忆量
注定,注定
试点,试点
调解,调解
比人,比人
要靠,要靠
人定,人定
治理,治理
当事人,当事人
花费,花费
保护伞,保护伞
执法,执法
沒有,沒有
取证,取证
名词解释,名词解释
写到,写到
新闻稿,新闻稿
交通事故,交通事故
驾驶员,驾驶员
全责,全责
卖出去,卖出去
开更,开更
换道,换道
自主权,自主权
车主,车主
陪同,陪同
赔付,赔付
入刑,入刑
截图,截图
车辆,车辆
制造厂商,制造厂商
免除,免除
备案,备案
登记,登记
发句,发句
想像,想像
公交车,公交车
户口本,户口本
冷静,冷静
家暴,家暴
故意伤害,故意伤害
代孕,代孕
偷拍,偷拍
强奸,强奸
惩治,惩治
轮奸,轮奸
号房,号房
草案,草案
卵代,卵代
带运,带运
卖卵,卖卵
还债,还债
引述,引述
法案,法案
对模型,对模型
产出,产出
杀死,杀死
了闭,了闭
引领者,引领者
同感,同感
女友,女友
说错,说错
加快,加快
火箭,火箭
发射卫星,发射卫星
太阳系,太阳系
提上,提上
创高,创高
地产,地产
公交站,公交站
路灯,路灯
电灯,电灯
方言,方言
志愿者,志愿者
忙碌,忙碌
售货,售货
转悠,转悠
清扫车,清扫车
会拉花,会拉花
抽送,抽送
贴贴,贴贴
黑幕,黑幕
下班,下班
公布,公布
语音,语音
天眼,天眼
要挟,要挟
英剧,英剧
显存,显存
能成,能成
铁粉,铁粉
中药,中药
观舌,观舌
诊病,诊病
比拟,比拟
庆幸,庆幸
邻为,邻为
风景,风景
担忧,担忧
势力,势力
肉饼,肉饼
牛肉,牛肉
板面,板面
小吃,小吃
小笼包,小笼包
火眼,火眼
精睛,精睛
线下,线下
买不到,买不到
商标,商标
电视,电视
技术壁垒,技术壁垒
液晶,液晶
原装,原装
极高,极高
引进,引进
數字,數字
台積電,台積電
廠房,廠房
預計,預計
開始,開始
試生,試生
量產,量產
沒產,沒產
海辰,海辰
海力士,海力士
良率,良率
办事效率,办事效率
机台,机台
没造,没造
制成,制成
产线,产线
老兄,老兄
地崽,地崽
解雇,解雇
中国籍,中国籍
杂牌,杂牌
贴牌,贴牌
标注,标注
过硬,过硬
画质,画质
元器件,元器件
