内容,主题概率,主题类型
巴厘岛 行程 酒店 导游 司机 携程 服务 销售 原先 机票 巴厘岛 广州 广州 南京 下午 傍晚 接到 客服 电话 第一个 机票 改为 第二个 改成 原因 南航 程序 查询 得知 航班 取消 机票 改成 出发 女儿 老公 改成 情况 微信 旅游 群里 工作人员 航司 沟通 改成 航班 第二天 早上 到达 广州 回复 携程 人工 服务 没人接 南航 工作人员 沟通 成功 三个 机票 改成 十点 那一 航班 家里 接到 携程 客服 电话 三个 机票 改成 下午 一点多 航班 可笑 至极 关键 电话 时间 飞机 起飞时间,"[(1, 0.9621754), (3, 0.029818833)]",1
巴厘岛 推荐 旅行 后悔 携程 价格 虚高 离谱 价格 固定 四月 淡季 机票 酒店 人均 价格 收取 服务 满意度 指数 极限 四个 人组 私团 灵活 服务 携程 知名 旅行社 全程 五天 第一天 免费 两个 景点 第五天 免费 景点 商场 购物 离开 全程 一顿 便饭 三天 自由 安排 服务 死活 旅行 快乐 三天 自由 带来 事实证明 报团 夸大 广告宣传 一言难尽 自行 安排 不合理 酒店 确实 很棒 实话实说 前三天 酒店 偏僻 怀疑 人生 行程 根本无法 体会 巴厘岛 全程 局限 一块 偏僻 地方 真的 报团 浪费 两天 时间 心态 中途 携程 提供 服务 理亏 携程 最终 块钱 行程 真的 讽刺,"[(0, 0.3174497), (1, 0.4588199), (2, 0.012981252), (4, 0.20729919)]",1
最差 旅行 体验 从来不 点评 实在 体会 吐血,"[(0, 0.018625641), (1, 0.0186556), (2, 0.01860892), (3, 0.90685135), (4, 0.018680124), (5, 0.0185784)]",3
出行 满意 挺怕 第一次 语言不通 机场 导游 西瓜 回合 悄悄 安心 西瓜 热情 行程 安排 不错 反正 满意,"[(1, 0.95578754)]",1
价格 几天 行程 满意 风景 很美 机场 入关 工作人员 太坑 日期 出关 警告 犯法 罚款 早餐 自带 早餐 房间 加钱 蓝梦岛 午餐 包含 中餐 晚餐 导游 领队 带到 地方 集合 推荐 美元 中餐 猪排 晚餐 巴东 晚餐 中餐 巴兰 海滩 行程 不想 饭菜 油炸 感觉 难吃 感觉 自费 降落伞 水上 摩托 要价 杀掉 当地人 坑人 感觉 酒店 不错 舒心 酒店 洗漱 用品 不行 第一次 出国 旅行 第一次 携程 贵点 整体 感觉 一般般 机场 打电话 机票 当天 吓死人 搞错 回程 机票 提前 发出 通知 航班 本来 高高兴兴 出去玩 行程 回程 机票 担心 舒心,"[(4, 0.21694328), (5, 0.7758087)]",5
特地 精品 小团 体验 感差 极致 自由 了利奇 台风 导致 凌晨 航班 取消 取消 地接社 主动 问问 旅客 情况 协助 旅客 更改 机票 安排 旅客 事宜 一切都是 不停 不停 沟通 感谢 国内 门店 半夜 地接社 送机 旅客 安排 关注 告知 航班信息 导游 消失 微信 回复 出面 航司 沟通 全程 碰运气 滞留 整整 机场 下午 一点 晚上 九点 航司 负责人 沟通 次日 凌晨 三点 广州 转回 上海 地接社 国内 沟通 不停 航司 负责人 安排 航班 得以 回国 看着 地接社 旅客 安排 妥妥当当 负责 任的 帮忙 关注 机票 情况 气愤 一点半点 真心 建议 不想 地接社 地接社 负责人 好好 检讨 差评 聊天 感受一下 扑面而来 推卸责任,"[(0, 0.63225204), (1, 0.36121762)]",0
携程 自营 可靠 台风 情况 巴厘岛 接从 凌晨 离开 全程 微信 最多 一句 国内 导游 客服 旅行社 导游 第一 时间 帮忙 安排 酒店 机组 沟通 机组人员 沟通 凌晨 巴厘岛 飞机 补班 全程 任何人 通知 航班 接走 仿佛 携程 遗忘 导致 滞留 两天 离开 巴厘岛 消息 失望 旅游 本来 跟着 携程 自营 不用 操心 发生 沟通 远不如 旅行社 携程 自营 跟团 沟通 打官腔 方式 再也不会 最差 体验,"[(1, 0.12922734), (4, 0.86068076)]",4
巴厘岛 导游 满意 巴厘岛 有个 阿萍 导游 福建人 姓张 不负责任 不到 整事 谎话 连篇 没想到 私家 导游 大团 导游 私家 收费 真不知道 最差 出行,"[(1, 0.96625763)]",1
发给你 私家 导游 司机 导游 负责 提前 接机 入住 行程,"[(0, 0.015256713), (1, 0.92358625), (2, 0.015267629), (3, 0.015244873), (4, 0.015396865), (5, 0.015247685)]",1
第一次 私家 携程 负责 登机口 临时 调整 通知 短信 起飞前 分钟 一家 四口 吉隆坡 机场 飞奔 赶上 想想 酒店 机票 回程 吉隆坡 小时 小孩 折腾 行程 安排 回程 机票 行程 结束 第二天 早晨 自费 一晚 酒店 下单 看清楚 导游 坑人 导游 介绍 喜来登 自助餐 海鲜 海鲜 晚上 上查 一百多 第一天 导游 巴兰 海鲜 大排档 便宜 自由 活动 升级 出海 蓝梦岛 差差 恶魔 眼泪 景区 坑人 建议 不值 海上 活动 类似 岛民 靠海吃海 娱乐 项目 不到 两分钟 小孩 景区 酒店 订机票 酒店 私家,"[(4, 0.9898356)]",4
巴厘岛 导游 阿豪 可爱 弟弟 行程 景点 没拉下 特色美食 贴心 阿豪 一万个 随行 司机 师傅 好话 帮忙 开车 酒店 真的 没得说 星期 行程 五星 回程 航班 出行 办理 值机 座位 客服 航空公司 安排 多年 飞机 情况 本来 完美 旅行 一出,"[(1, 0.93260664), (4, 0.050951235)]",1
应为 飞机 直飞 到达 出发 时间 不好 行程 安排 景点 秋千 咋样 很亏 网上 自由 行玩 酒店 随意 两个 酒店 卡曼 达鲁 乌布 酒店 环境 雅娜 网红 酒店 特别,"[(4, 0.97187346)]",4
旅行 感觉 两个 说实话 巴厘岛 国家 小费 为生 理解 喜欢 导游 赤裸裸 商家 回扣 处心积虑 景点 饭店 拿回扣 好吃 消费 返给 导游 三分之一 离谱 自由 活动 导游 安排 行程 美金 美金 行程 单价 多块 人民币 抵上 三分之一 团费 真心 无语 奉劝 巴厘岛 打算 自由,"[(0, 0.030524617), (4, 0.9544833)]",4
行程 愉快 导游 私密 小团 不紧不慢 适合 度假,"[(0, 0.018656267), (1, 0.018662866), (2, 0.018640393), (3, 0.018596608), (4, 0.90678215), (5, 0.01866172)]",4
蓝天 大海 气温 雅娜 不负 所望 发呆 好去处 度假 地方,"[(0, 0.015300028), (1, 0.9227613), (2, 0.015343931), (3, 0.0154678915), (4, 0.015744524), (5, 0.015382287)]",1
入住 雅娜 酒店 早上 发现 房门 打开 酒店 协商 无果 等待 酒店 答复,"[(0, 0.011960236), (1, 0.012004442), (2, 0.011991854), (3, 0.01197125), (4, 0.011990396), (5, 0.94008183)]",5
导游 负责 不错 司机 和善 隐形 消费 强制 消费 愉快 旅行 接机 送机 负责,"[(0, 0.46126327), (1, 0.0112628), (2, 0.0112503385), (3, 0.011181604), (4, 0.49387658), (5, 0.011165416)]",4
携程 十几年 第一次 换掉 念头 私家 品质 评价 飞机故障 事件 导致 航班 取消 晚上 滞留 机场 办法 香港 转机 机票 携程 协商 此事 回来 单方面 携程 给出 机票 时间 投诉 没用 出钱 退钱 携程,"[(1, 0.9758059)]",1
导游 负责 开心 行程 雅娜 更是 精彩 非常感谢 携程 安排 巴厘岛,"[(0, 0.013973056), (1, 0.014055038), (2, 0.014109932), (3, 0.013941602), (4, 0.9299388), (5, 0.0139815705)]",4
选择 航空 一点 没什么 导游 谅解 简单,"[(0, 0.021031508), (1, 0.021131322), (2, 0.02096698), (3, 0.021002837), (4, 0.8948791), (5, 0.020988232)]",4
携程 太坑 宾馆 换成 不肯 不响 没音 解释 一句,"[(0, 0.016793713), (1, 0.9158488), (2, 0.016866647), (3, 0.016794212), (4, 0.016911358), (5, 0.016785292)]",1
天气 别墅 吓人 前期 导游 服务 堪忧 携程 私家 待遇,"[(0, 0.015438931), (1, 0.45770344), (2, 0.015252659), (3, 0.015328826), (4, 0.3723392), (5, 0.12393697)]",1
酒店 误导 嫌疑 页面 题目 酒店 介绍 图片 高大 两个 酒店 区域 忽悠 感觉不好,"[(0, 0.011164841), (1, 0.011220273), (2, 0.0112083005), (3, 0.011189582), (4, 0.9440263), (5, 0.0111907)]",4
巴兰 森林 酒店 海景房 看不到 名字 误导 客人 机票信息 错误 更改 几次 蓝梦岛 卖家 别去了 特别 差劲 唯一 亮点 导游 服务 特别 不错 导游 服务 特别 提出 表扬,"[(1, 0.43865532), (4, 0.5381636)]",4
行程 满意 巴厘岛 导游 热情 入住 房间 离开 司机 师傅 合理安排 时间 景点 帮忙 拍照 服务 到位,"[(1, 0.95333666)]",1
巴厘岛 酒店 没话说 担心 雨季 多天 阵雨 没下 愉快 经历 导游 小婷 热情 中文,"[(0, 0.011244396), (1, 0.94394803), (2, 0.011189917), (3, 0.011200641), (4, 0.011226496), (5, 0.011190521)]",1
行程 安排 不错 给订 酒店 门票 精选 客服 团队 经验 唯一 客户 详细 交代 细节 圣淘沙 景点 景点 公车 火车 免费 客户 瞎猜 好评,"[(1, 0.109580636), (4, 0.86339885)]",4
选择 定制 孩子 只求 五天 行程 携程 低级 错误 导致 浪费 行程 本来 回来 算了 天太 懒得 理论 倒好 偷偷摸摸 公司 低级 错误 退还 门票 方式 骨子里 瞧不起 整件事 希望 朋友 信任 旅游 公司,"[(4, 0.97583383)]",4
提前 一个月 订单 价格 优势 携程 提供 材料 办理 签证 携程 客服 到位 儿子 顺利 抵达 新加坡 记得 支笔 飞机 填好 入境 飞机 办理手续 不用 耽误时间 携程 接会 提前 加微信 行程 安排 通知 想要 微调 提前 沟通 司机 师傅 健谈 热情 精通 中文 明白 此行 幸运 庄家 大酒店 升级 三人间 金沙 全景 入住 满意 游玩 满意 节奏 自由 活动 那天 携程 动物园 河川 生态园 联票 晚上 老巴刹 尽兴,"[(1, 0.22840524), (3, 0.11744818), (4, 0.1859702), (5, 0.46327573)]",5
私家 五星 私家 合同 司机 导游 服务 导游 服务 发给 旅行社 导游 资质 提供 导游 服务 司机 完事 门票 飞机 圣淘沙 景点 半天 微信 管家 半天 回复 产品 酒店 机票 景点 门票 机场 接送 区别 自由 产品 价格 好几千 携程 售后 投诉 结束 不理,"[(1, 0.98132783)]",1
携程 赚钱 真是太 平台 售前 售后 回答 很差 体验 携程 失望 碰到问题 服务质量,"[(0, 0.012161146), (1, 0.53063834), (2, 0.0120684365), (3, 0.42098647), (4, 0.0120744975), (5, 0.012071115)]",1
行程 接做 到位 携程 满意 台风 不可抗力 航班 取消 发生 主动 客户 电联 永远 客户 半个 小时 小时 小时 客服 等待时间 永远 正面 回复 说好 回复 电话 航空公司 对接 更是 一塌糊涂 客户 电话 携程 打不进 电话 航空公司 明明 加班 机场 食宿 只管 两个 第二天 客户,"[(1, 0.21944377), (2, 0.76591736)]",2
超级 满意 出行 酒店 航班 预定 携程 两位 美女 认真负责 私家 行程 调整 调整 新加坡 司机 陈伟强 更是 好评 热情 细心 服务周到 每次 准时到达 国内 接机 服务 鲜明对比 携程 自营 满意 接机 随身 公司 服务 不怎么样 希望 携程 好好 选择 合作 服务质量 提上去,"[(1, 0.7828505), (4, 0.2018669)]",1
导游 讲解 全程 司机 介绍 丁丁 东西 机场 没送 打车 报销 车费 报销 旅行社 携程 之间 推来推去 建议 新加坡 朋友 三思,"[(0, 0.5937235), (4, 0.375677)]",0
糟糕 私家 酒店 住房 订房 接车 司机 态度 一问三不知 交流 全程 没见 导游 相关 工作人员 组了 个群 负责 每次 行程 辆车 专车 专用 投诉,"[(1, 0.290519), (4, 0.6824924)]",4
司机 车导 服务 负责 提醒 服务 感觉 管家 服务 携程 机票 酒店 跟进 速度 感觉 细致 更好,"[(1, 0.834972), (5, 0.1277126)]",1
飞机 晚点 小时 凌晨 三点 司机 依然 耐心 等待 送到 酒店 后续 几天 司机 和善 亲切 耐心 解答 全程 沟通 顺畅,"[(1, 0.8257604), (4, 0.14370756)]",1
携程 加酒 价格 性价比 搞定 签证 材料 递交 一周 出签 默认 安排 酒店 真的 印度人 不在乎 酒店 新加坡 酒店 地理位置 新加坡 景点 酒店 右下角 方向 距离 不算,"[(4, 0.9698847)]",4
推出 套餐 干嘛 刚订 机票 降价 损失 五千块 投诉 携程 安慰 新加坡 不错,"[(0, 0.012035456), (1, 0.17221591), (2, 0.075237244), (3, 0.71637934), (4, 0.012062132), (5, 0.0120699145)]",3
酒店 房间 卫生 努力 蟑螂 五天 一块 肥皂,"[(0, 0.01872369), (1, 0.018736964), (2, 0.018634733), (3, 0.018822901), (4, 0.51714903), (5, 0.4079327)]",4
新航 服务 不幸 当天 飞机 幸运 发现 新航 安排 酒店 住宿 不错 航班 第二天 回程 航班 顺延 指定 航班号 本来 没报 希望 人员 飞机 落地 收到 短信 改好 非常感谢 下次 机会 新航 酒店 预订 大酒店 看中 位置 星级 段时间 入住 发现 房间 真的 一张 大床 塞满 箱子 角落里 没法 走动 携程 解决 航班 延误 小时 飞机 延误 小时 一家 三口 期待 携程 电话,"[(1, 0.13596836), (4, 0.8535027)]",4
酒店 服务 没什么 房间 工地 双床 另一边 大床 位置 感觉 新加坡 航班 还行 准时 东西 廉价 航空 理解 差评 携程 航班 助手 差点 赶上 回来 飞机 登机口 提示 错误 登机口 携程 显示 登机 半小时 显示 期间 起码 就信 安检 变更 登机口 携程 提醒 提示 短信 消息 变更 显示 错误 分多钟 老婆 孩子 推车 商品 行李 一路 飞奔 去过 樟宜 机场 距离 登机口 安检 登机 航班 真的 截图,"[(1, 0.16525409), (4, 0.8248305)]",4
地铁站 十几米 酒店 房间 干净 舒服 细节 设计 酒店 房间内 提供 一部 手机 免费 打电话 包括 国内 退房 回去 提前 新加坡 电话卡 用到 酒店 工作人员 服务 连续 几天 食代 早餐 面包 咖啡 海南 鸡饭 烧鸭 大型商场 咖椰 面包 好吃 新加坡 提前 地铁 五天 二十 新币 包括 圣淘沙 捷运 好像 进岛 新币 刷卡 离开 新加坡 下午 三四点 飞机 早上 一点 出门 樟宜 机场 提早 三四个 小时 先查 早点 东西 官网 提早 预订 机场 便宜 省事 环球 影城 快速 错过 项目 表演 时间表 斜坡 滑车 挺好玩 缆车 吓人 摩天轮 超级 双穹 动物园 鸭子 时光 整体 不错 孩子 不想 太累 安排 行程 两个 地方 新加坡 可去 地方,"[(1, 0.9919588)]",1
新加坡 总体 满意 飞机 准点 提前 到达 出入境 快捷 唯一 遗憾 庄家 酒店 房间 实在 太小 国内 快捷酒店 房间 服务 没来 打扫 房间 下午 酒店 发现 打扫 提醒 客房 半夜 回来 打扫 致电 前台 半小时 一点 感到 满意 地理位置 酒店 出行,"[(1, 0.5667614), (3, 0.41720995)]",1
出差 套餐 选择 附加 推荐 景点 航空公司 准点 飞机 餐食 真心 来回 牛肉 新鲜 西瓜 菠萝 酒店 位置 不错 窗帘 遮光 不错 卫生状况 堪忧 第一天 入住 洗澡 发现 地巾 打开 头发 头发 污渍 再就是 隔音 隔壁 开门 关门 走廊 走路 声音 一清二楚 关键 接待 游客 每天晚上 早上 有人 行李箱 听到 祖国 同胞 聊天 声音 黑人 印度人 下次 再选,"[(1, 0.28186923), (3, 0.11694607), (5, 0.5925908)]",5
酒店 房间 停水 打电话 前台 前台 入住 第四 沟通 半小时 送来 三瓶 矿泉水 晚上 十二点 外面 浑身 腻腻 矿泉水 放到 厕所 水盆 孩子 擦擦 赶紧 睡觉 水盆 漏水 一瓶 五秒 打电话 前台 半小时 印度人 一眼 一会儿 第二天 不见 有人 真的 差劲,"[(2, 0.65620255), (5, 0.3277122)]",2
出行 下单 第二天 无意间 发现 定票 成功 客服 发现 打电话 部门 部门 取消 订单 定到 家人 城市 出发 下次 选择 携程 体验,"[(2, 0.26512834), (5, 0.705564)]",5
有事 当天 出游 机票 酒店 携程 帮忙 酒店 可不可以 房改 间房 升级 请求 驳回 酒店 间房 一间 下水道 漏水 一间 洗脸盆 小孩 试听 碰到 前台 本来 漏水 漏水 多出 一间 清理 干净 孩子 真的 克制 前台 提出 好点 同意 分开 不想 酒店 啰嗦 真的 碰到 酒店 携程 调解 被动 服务 真的 碰到 事情 差距,"[(0, 0.033643033), (4, 0.9540765)]",4
交通 总归 不合算 晚上 时间 睡觉 入住 很慢 最少 半个 小时 携程 标注 小孩 不让 入住 升级 房型 人民币 一间 新加坡 酒店 真的 很小 真的 行李箱 打不开 不错 地方 晚上 飞机 上海 很累,"[(5, 0.9752379)]",5
这家 酒店 优劣 优点 交通 真的 特别 特别 下楼 马路 地铁站 乌节路 三个 圣淘沙 步行 酒店 地铁站 十五分钟 走路 摩天轮 二十分钟 克拉码头 不到 十分钟 真的 节约 打车 费用 孩子 两个 机场 地铁 真的 很棒 餐饮 马路 对面 一楼 解决 便餐 往右 马路 大型 来福士 商场 缺点 中文 服务 前台 楼下 接待 办理 入住 那天 一对 夫妇 孩子 比划 半天 前台 中文 服务员 真的 尴尬 噪音 房间 特别 隔音 连续 旁边 两天 外国人 回来 出门 听见 说话 关门声 两天 一家 东北 真的 恼火 那天 半夜 一点 一家 大声 走廊 说话 两个 房间 串门 门关 砰砰 真的 特别 影响 房间 房间 被子 睡觉 一床 毯子 两张 床单 特别 难受 几个 晚上,"[(1, 0.992321)]",1
庄家 大酒店 地铁口 公交车站 楼下 发起人 一家 南京 饭店 适合 中国 便利店 房间 很小 浴室 喷水 很小 水温 忽热忽冷 洗澡 舒服,"[(0, 0.80119467), (3, 0.16810158)]",0
酒店 服务 最差 酒店 房间 一间 大床 一间 双人房 酒店 双人房 床房 价位 房间 房间 大小 和床 大小 电话 携程 房间 卫生纸 客房 电话 小时 前台 前台 客房 服务 送来 小时 客房 电话 门卡 两张 出门 一张 一张 房间 回来 客房 服务 一张 无所谓 真的 无语,"[(1, 0.8529678), (5, 0.13262807)]",1
套票 看好 了买 门票 昆虫 鱼狮园,"[(0, 0.024146961), (1, 0.87853825), (2, 0.024842875), (3, 0.024161404), (4, 0.024152882), (5, 0.024157645)]",1
机票 酒店 携程 提供 接机 服务 不错 领队 服务 感觉 携程 服务 到位 下次 出游 携程,"[(1, 0.72749215), (4, 0.23303725)]",1
微信 导演 景点 门票 导游 热情 咨询 景点 门票 景点 地铁 导游 回复 半天 语音 回复 几个 行程 打车,"[(1, 0.5559252), (4, 0.41054508)]",1
携程 失望透顶 携程 机票 改签 航司 对接 携程 客服 航司 下班 改签 早上 机场 试试 机票 网上 操作 携程 再也不会 携程,"[(1, 0.96176386)]",1
第一次 临时 不到 机票 选择 吉祥 航空 但其 旅客 滞留 机场 整晚 安顿 解释 影响 出游 心情,"[(1, 0.9528243)]",1
出行 比较顺利 半天 项目 司机 准时 酒店 二人 专车 专导 沟通 错定 床房 第二天 换成 双床 主动 给予 升级 房间 自助 早餐 出行 要定 早餐,"[(1, 0.25906825), (4, 0.7150683)]",4
新航 服务 出了名 全球 十大 航空 新航 服务 佩服 位子 饼干 飞机 宝宝 客服 提醒 提示 温馨 酒店 每次 洗澡 忽冷忽热 痛苦 龙头 三间 房间 半斤八两 电梯 刷不出 失分 酒店,"[(1, 0.97275877)]",1
东航 服务 不错 位置 宽敞 小时 飞机 短驳 地铁 航站楼 出关 事先 填好 入境 中文 入境 卡用 英文 签名 中文 地铁 酒店 有人 酒店设施 不好 交通 关系 这家 酒店 中文 服务 想要 金沙 房间 新元 半岛 房间 不算 不算 很小 浴室 格局 不好 干湿 分离 洗脸 位置 太小 东西 地方 人房 刷牙 杯子 淋浴房 下水 酒店 隔音 位置 真的 上海 半岛 等级 水平 最多,"[(5, 0.9870625)]",5
携程 服务 真的 好无语 签证 照片 一看 不行 携程 工作人员 大使馆 搞了个 拒签 事不关己 态度 拒签 第二次 签证 旅行社 办签 多块 冤枉钱 差点 旅游 去不成,"[(1, 0.9675934)]",1
第二次 新加坡 第一次 入住 酒店 性价比 交通 第二次 依然 选择 酒店 失望 办理 入住 想要 大床 前台 告诉 加钱 升级 豪华 要加 多块 人民币 老公 标间 反正 酒店 睡睡觉 牛车水 东西 便宜,"[(1, 0.9744814)]",1
携程 骗子 支付 机票 酒店 费用 新加坡 酒店 告知 携程 房间 异国他乡 无奈 携程 天天 沟通 作用 推诿 办法 只好 酒店 费用 回国 携程 沟通 携程 告知 酒店 协商 携程 告到 工商局 旅游局 热线 一步 只能 起诉 销售 虚假 商品 理直气壮 沟通 车轱辘话 解决 携程 客服 厉害 一手遮天 想往 高层 投诉 告诉 接通 电话 客服 领导 小鬼难缠 算是 携程 高层 知不知道 信誉 无耻 员工 吞噬,"[(1, 0.98722917)]",1
下单 选定 携程 推荐 圣淘湾 大酒店 更换 酒店 房间 失望 夫妻 入住 安排 标间 房间 打开 行李箱 走路 卫生间 门关 不紧 洗完 房间 湿气 窗户 没法 打开 胶囊 旅店 国内 比不上 汉庭 无奈 升级 一点 房间 携程 推荐 酒店,"[(1, 0.30723235), (4, 0.67586136)]",4
总体 评价 满意 订单 专员 小严 帮忙 解决 订单 办理 签证 详细 询问 指导 第二次 新加坡 情况 顺利 旅行 交通 午夜 航班 特意 选择 时间段 晚饭 轻松 到达 机场 不用 特别 赶时间 上机 安稳 睡一觉 到达 新加坡 清晨 行李 选择 地铁 酒店 新加坡 地铁 四通八达 换乘 地铁 间隔时间 分钟 上下班 时间 特别 特别 连乘 打折 优惠 新加坡 地铁 建议 想去 游客 住宿 选择 新加坡 庄家 大酒店 价格 地铁口 米左右 酒店 经济型 中国 锦江 面积 平米 设施 简单 酒店 是因为 酒店 打扫卫生 干净 服务员 打扫 桌面 水壶 物品 清洗 擦净 特意 照片 附上 男服务员 房间 十分钟 牙刷 茶叶 摆放 被子 浴室 用完 沐浴 空小 罐头 依旧 收掉 草草了事 大酒店 服务 理念 工作 态度 理由 酒店 满意 酒店 生意兴隆 前台 接待 应接不暇,"[(1, 0.3176501), (2, 0.021745713), (4, 0.6563934)]",4
半岛 怡东 酒店 酒店 服务 第一天 入住 床单 很大 污渍 预约 房间 打扫 出门 按了 打扫 房间 开关 酒店 发现 打扫 酒店 提供 洗漱 用品 入住 第四 提供 浴巾 三人 入住 房间 小床 电视机 看电视 辐射 影响 孩子 前台 更换 门卡 询问 前台 前台 回复 听不懂 明明 中文 感受 很差 很差 很差 酒店 水盆 下水 分钟 要费 时间 水盆 下水 污渍 卫生 情况,"[(5, 0.98686546)]",5
整体 感觉 感觉 酒店 实在 酒店 国内 三星 水准 价钱 服务 差别待遇 亚裔 客人 欧美 客人 态度,"[(5, 0.95327616)]",5
携程 自由 产品 价格 旅行社 网站 竞争力 之下 携程 新航 体验 双层 客机 肯定 体验 座椅 舒适 距离 紧凑 飞机 准点 确实 国内 一家 航司 没法 机上 服务 星半 中国 乘客 服务态度 伙食 选择 进口 味道 国内 稍稍 一点 预定 儿童 这件 提前 电话 携程 备注 儿童 出发 当天 机场 登机 告知 备注 只能 现场 申请 新航 同意 成功 给备 儿童 住宿 丽晶 酒店 地铁 中心 商业区 不算 整体 设施 装修 确实 一点 服务 确实 配得 星级 早餐 丰盛,"[(0, 0.5125685), (1, 0.3347371), (4, 0.14637887)]",0
房间 边边角角 级别 最差 要住 没人要 房间 房间 领队 整天 推销 门票 价格 离谱 回答 回答 地铁 工作人员 参加 领队 干嘛,"[(4, 0.96160585)]",4
丽晶 酒店 乌节路 走路 分钟 不到 推荐 选择 新航 没想到 鱼尾狮 维修,"[(0, 0.012934151), (1, 0.012959397), (2, 0.013019579), (3, 0.18840775), (4, 0.7596963), (5, 0.01298282)]",4
机票 酒店 自由 行程 机票 时间 合适 白天 去程 媒体 回程 小时 打发 酒店 圣淘沙 酒店 圣淘沙 外面 只能 酒店 房间 太小 新加坡 没去 想象 不到 起床 坐在 床边 洗脸 那种 进屋 新加坡 很小 出行 全选 地铁 公交 百度 谷歌 地图 导航 操作 耗费 时间 打车 出租车 出租车 司机 一种 莫名 幸福感 优越感 真该 劝劝 中国 走走 地方 推荐 圣淘沙 玩足 两天 滑坡 环球 影城 市区 地方 逛逛 期望,"[(0, 0.8874979), (1, 0.10287335)]",0
飞机 五个 小时 半夜 航班 飞机 睡不着 推荐 航班 时间 早上 起飞 行程 显示 晚上 提示 酒店 入住 时间 航班 咨询 客服 回复 为准 投诉 客服 帮忙 核实 酒店 地铁 段距离 早饭 面包 种类 酒店 泳池 露天 提前 很久 机票 酒店 优惠 发现 差别 分开 合算,"[(4, 0.98208195)]",4
打开 房门 酒店 房间 实在 太小 太小 太小 太小 行李箱 打开 平摊 地上 洗澡 玻璃 淋浴房 很小 浴巾 房间 隔音 效果 影响 心情 提升 房间 换房 告知 房间 心情 糟透了,"[(3, 0.64905185), (5, 0.32924262)]",3
携程 接机 新币 车型 路线 时间段 差价 希望 良心 借着 落地 人生地不熟 客户,"[(0, 0.012030987), (1, 0.29257697), (2, 0.6592942), (3, 0.012026503), (4, 0.012044158), (5, 0.012027227)]",2
携程 最差 旅行 体验 酒店 延迟 机票 套餐 显示 信息 机票 团体票 出行 两周 发现 机票 迟迟 确认 团体票 出行 通知 回程 机票 取消 被迫 增加 行程 携程 给予 酒店 补偿 达成 团体票 飞机 出发 前一天 下午 出票 提前 选座 儿童 全家 出行 位置 分开 现实 影响 出行 心情 第二次 新加坡 机票 困扰 差劲,"[(1, 0.94246775), (5, 0.045314692)]",1
领队 有问必答 回复 机票 酒店 确实 很小 心理准备 下次 购买 带有 促销 销售 冠军 字样 看清楚 便宜 再也 套路 门票 购买 鸭子 携程 提高 客服 事情 能力 一句 分钟 星期 电话 解决,"[(1, 0.2767502), (3, 0.70282555)]",3
泛太平洋 前台 中文 工作人员 上班 英语 不行 游客 沟通 困难,"[(0, 0.015274029), (1, 0.7678179), (2, 0.17101227), (3, 0.015223014), (4, 0.015347564), (5, 0.015325197)]",1
是因为 预定 下单 价格 成交 携程 打电话 价格 出票 行程 酒店,"[(0, 0.013970056), (1, 0.9300339), (2, 0.013971074), (3, 0.013981845), (4, 0.014050436), (5, 0.013992613)]",1
自由 机票 团队 座位 座位 预定 一家人 孩子 打乱 凌晨 航班 孩子 睡觉 照顾 打电话 国航 国航 团队 预定 位置 找出 地方 打电话 携程 携程 短信 携程 可笑 事情 机场 值机 办事 人员 团队 问问 发短信 澄清 无关 干嘛 携程 客户 一句 做法,"[(1, 0.30031702), (2, 0.68440473)]",2
回程 飞机 托运 购买 托运 携程 提醒 选项 回程 航班 好多钱 购买 托运,"[(0, 0.0120224925), (1, 0.939922), (2, 0.012045085), (3, 0.011990636), (4, 0.0120252), (5, 0.011994621)]",1
新航 飞机 空调 酒店 位置 房间 太小 太小 要定 大点 房间 零食 饮料,"[(0, 0.011969047), (1, 0.012009806), (2, 0.011945552), (3, 0.011996755), (4, 0.012001754), (5, 0.9400771)]",5
临时 急事 调整 送机 服务 调度 迟迟 回复 客户 态度 不好,"[(0, 0.014017792), (1, 0.4999137), (2, 0.014121331), (3, 0.0139883105), (4, 0.014046824), (5, 0.44391203)]",1
自由 服务 订单 客服 服务 电话 关照 回电 大半天 不到 回电 投诉 有人 携程 盘子 越做越 客服 服务态度 越来越 业务 熟悉 一问三不知 重复 网页 网页 解决问题 人工 客服 干嘛 机器人 客服,"[(1, 0.8724722), (2, 0.10655881)]",1
自由 产品 给出 团队 机票 导致 机场 小时 办理 值机 携程 提前 明示 告知 小时 浪费,"[(1, 0.7692267), (5, 0.19115633)]",1
携程 自由 机票 订成 团体票 差劲 机场 小时 托运 行李 办理 登机 手续 给予 公司 品牌形象 不符,"[(5, 0.95312566)]",5
订单 几次 前台 一共 四天 还给 两个 预订单,"[(0, 0.018648304), (1, 0.9066055), (2, 0.018775975), (3, 0.018631272), (4, 0.018686619), (5, 0.018652333)]",1
两周 携程 电话 投诉 三个 号称 投诉 主管 事情 终于 告一段落 承认 携程 系统 错误 携程 老客户 机票 退票 重买 差价 承担 废话 承担 以下几点 客服 主管 永远 电话 接通 回答 这事 技术 部门 报告 没说出 所以然 携程 订单 答应 答复 时间 天亮 天黑 不到 紧追不舍 携程 售后服务 领教 字差 二个 三个,"[(1, 0.19806795), (2, 0.10089742), (3, 0.69150746)]",3
