内容,主题概率,主题类型
棒棒 喜欢 自由 自选 机票 酒店 单独 合适 不错,"[(7, 0.9090699)]",7
普吉岛 假日酒店 非常适合 亲子 度假 酒店 几个 泳池 干净 酒店 小门 马路 芭东 海滩 较大 下海 总体 满意,"[(2, 0.95204794)]",2
一家子 出游 舒服 好玩 特别 一路 管家 迎刃而解,"[(0, 0.010107167), (1, 0.010107252), (2, 0.010106712), (3, 0.51797426), (4, 0.010106748), (5, 0.010106631), (6, 0.010106919), (7, 0.010107093), (8, 0.010107806), (9, 0.39106244), (10, 0.010107017)]",3
巴厘岛 气候宜人 风景优美 值得 私家 出行 自由 调整 行程 酒店 不错 导游 热情 友好 总体,"[(8, 0.9431694)]",8
巴厘岛 深圳 凉爽呢 海风 舒服 行程 安排 玩累 休息 漂流 好玩 凉快 蓝梦岛 水上 活动 非常适合 年轻人 父母 参与 向导 娜娜 棒极了 刚下 飞机 害怕 兑换 坑骗 娜娜 兑换 卢比 全程 耐心 辨识 假币 数目 酒店 询问 酒店 东西 齐全 缺少 买来 实在 贴心 想买 想去 便宜 划算 地方 购买 推荐 无论是 餐厅 正宗 值得 信赖 向导 司机 师傅 歪恩 特别 礼貌 勤劳 巴厘岛 本地人 耐心 尽责 友好 道路 店铺 熟记 五星 好评,"[(0, 0.06629357), (3, 0.9225745)]",3
整体 不错 适合 蜜月 适合 度假 景点 享受 酒店 泳池 沙滩 蛮好 酒店 日出日落 泳池 冰淇淋 下午茶 导游 晶晶 贴心 耐心 普通话 司机 大哥 前两天 酒店 三天 酒店 很棒 酒店 略有 装修 味道 位置 海滩 泳池 赞送 下午茶 茶点 吃海鲜 自助 酒店 不错,"[(2, 0.670332), (4, 0.13776223), (9, 0.17535211)]",2
巴厘岛 真的 太美 景点 景色 推荐 网红 酒店 几个 无边 泳池 很棒 落日 很漂亮 机场 巴兰 沙滩 海鲜 好吃 落日 好看 五天 巴厘岛 三天 落日 巴厘岛 真的 随便 拍拍 很漂亮 地方 物价 偏高 不虚此行,"[(4, 0.13938099), (6, 0.8372348)]",6
报团 携程 自营 保障 私人 一名 导游 司机 一辆车 行程 安排 轻松 出发 经理 加微信 司机 每次 主动 开车 导航 车技 一流 导游 祖籍 福建 汉语 英语 印尼语 切换 提醒 注意事项 当地人 交流 棒棒 酒店 不错 反正 有人 乱收费 情况 入住 沃克 酒店 貌似 入住 中国 人种 希尔顿 欧美人 环境 不错 酒店 免费 大巴 接送 购物,"[(2, 0.68494856), (8, 0.30064452)]",2
性价比 旅行 度假村 吃饭 太贵 之外 挺好 吃饭 酒店 不远 便宜 好吃 度假村 自助 真的 难吃 酒店 免费 自助 早餐 种类 酒店 服务员 态度 听不懂 英文 口音 中文 服务员 交流,"[(4, 0.9706676)]",4
巴厘岛 开心 舒心 安心 庆幸 一位 贴心 公司 导游 李平丰 讲解 风趣 幽默 安排 行程 充实 有趣 辛苦 事事 周全 身体 舒服 买药 机会 巴厘岛 身边 想要 巴厘岛 朋友 推荐 希望 有缘 再见,"[(1, 0.9732562)]",1
旅行 算是 奢华 越南 风光 真不错 泰国 嘈杂 适合 度假 休闲 酒店 洲际 阿南 完美 搭配 导游 阿兰 特别 认真负责 非常感谢 旅行 体验,"[(3, 0.9621001)]",3
暑期 碰到 雨季 最终 第二个 阿南 酒店 酒店 开心 韩国 餐厅 值得 东西 好吃 旅行 充实 越南 滴漏 咖啡 好喝 回去 期待 适合 季节 美丽 芽庄,"[(3, 0.28142375), (4, 0.1331508), (5, 0.10636457), (7, 0.45548314)]",7
携程 服务 优质 服务 芽庄 总体 满意 导游 准时 中文 耐心 回答 提问 讲解 唯一 越南 难以 接受 海关 小费 来回 形象 大跌 泥浆 出海 体验 很棒,"[(4, 0.09496412), (5, 0.13753237), (8, 0.741409)]",8
旅行 愉快 芽庄 导游 温柔体贴 小姑娘 中文 不错,"[(0, 0.010106214), (1, 0.010105566), (2, 0.010104876), (3, 0.0101048155), (4, 0.010105102), (5, 0.010107017), (6, 0.010104421), (7, 0.010104473), (8, 0.010105701), (9, 0.8989459), (10, 0.010105852)]",9
航班 餐食 市区 酒店 中规中矩 价格便宜 性价比 珍珠 别墅 不错 自带 泳池 小时 宝宝 喜欢 迷恋 海景房 朋友 推荐 别墅 别墅 缺点 短驳 往返 主楼 早餐 沙滩 泳池 车程 分钟 珍珠 岛上 快艇 缆车 开放 推荐 矿泥 温泉水 乐园 孩子 开心 中午 午餐 套餐 下午 打车 前台 小哥 帮忙 正规 打表 宰客 当地人 友善 笑脸相迎 酒店 餐饮店 包括 打车 司机 碰到 网上 国人 友好 现象 机会 消费 特别 咖啡馆 鲜榨 果汁 一杯,"[(4, 0.9578235), (9, 0.030934481)]",4
整体 网上 那种 敲诈 中国 现象 芽庄 很美 物价 国内 三亚 性价比 推荐 值得,"[(4, 0.5607542), (5, 0.17477547), (10, 0.21594585)]",4
越南 芽庄 有史以来 仓促 出行 非常感谢 携程 领队 这项 服务 攻略 出行 自由 游客 带来 很大 出行 值得 赞赏 几点 感受 出行 前定 接机 车辆 携程 领队 告诉 接机 人员 机场 找到 接机 人员 顺利 到达 酒店 携程 推荐 酒店 东西 地方 路边 个人感觉 安静 走路 海边 直线 距离 酒店 越南 火锅 好吃 海鲜 新鲜 食物 种类 珍珠 岛上 酒店 食物 岛上 接驳 快艇 小时 服务 咨询 携程 客服 告诉 紧张 一阵子 亏了 有微 领队 服务 携程 客服 满意 业务 不过关 领队 群里 客服 表示感谢 业务 熟悉 服务 应答 很快 感谢 换钱 市区 街上 酒店 机场 出发 大厅 换钱 机场 到达 大厅 兑换率 携程 领队 推荐 餐厅 很棒 芽庄 总体 开心,"[(4, 0.13650702), (10, 0.856172)]",10
住宿 酒店 不错 芽庄 诺富 酒店 芽庄 海滩 马路 酒店 不远 芽庄 夜市 吃喝玩乐 珍珠 酒店 海景 泳池 三室 别墅 酒店 设施 自行车 健身房 出汗 行程 很棒,"[(2, 0.7771865), (4, 0.19344994)]",2
行程 参考 越捷 航班 第一天 酒店 五点 中午 错过 酒店 早餐 米粉 推荐 芽庄 皇后 安娜 酒店 性价比 位置 第二天 出海 一日游 黑岛 深潜 燕岛 午餐 迷你 拖曳 推荐 迷你 环境 沙子 细水 干净 第三天 休息 中午 珍珠 珍珠 说真的 第四天 珍珠 游乐园 第五天 回家 沃尔玛 携程 客服 不错 附加 产品 太行 改成 时间,"[(4, 0.98340696)]",4
不错 出租车 司机 唯利是图 进出 每人 小费 没付 感觉 舒服,"[(6, 0.9170705)]",6
总体 不错 惊喜 珍珠 市区,"[(0, 0.015155155), (1, 0.015157682), (2, 0.015156124), (3, 0.015155984), (4, 0.84844595), (5, 0.0151550975), (6, 0.01515466), (7, 0.015155785), (8, 0.015154169), (9, 0.015155241), (10, 0.01515419)]",4
全家老小 出游 选择 轻松 自由 超自,"[(0, 0.013076507), (1, 0.013075154), (2, 0.013074919), (3, 0.013074759), (4, 0.013074886), (5, 0.013074676), (6, 0.0130746085), (7, 0.86924833), (8, 0.01307527), (9, 0.0130756525), (10, 0.013075247)]",7
隆重 表扬 所住 占婆 芽庄 度假村 完美 几天 芽庄 街景 超过 两个 小时 酒店 芽庄 脏乱差 酒店 私家园林 很大 服务 舒服 酒店 芽庄 机场 最差 机场 明示 人民币 小费 海关人员 强盗 乞丐 中国 建议 毛病 越捷 航空 空乘 时间 交通 建议 芽庄 五星 酒店 酒店 海边 游泳 发呆 不错 市区 脏乱差 没为 旅游 城市 做好 服务型,"[(4, 0.31659934), (5, 0.1485812), (8, 0.5217935)]",8
总体 行程 比较满意 讨要 小费 越南人 航班 延误 珍珠 岛上 酒店 不错 适合 亲子 珍珠 乐园 感觉 夏天 建议 中暑 水质 沙巴 差点 普吉 好玩 越南人 不太会 英文 交流会 中国 热情 整体 喜欢 马来西亚 热情,"[(4, 0.9258868), (5, 0.051300302)]",4
新婚 蜜月 总体 满意 天天 下雨 台风 老公 本来 租车 喜欢 下雨天 没去 出行 走路,"[(1, 0.38488165), (2, 0.227268), (3, 0.34236854)]",1
海关 小费 飞车党 打车 绕路 开价 整体 感觉 不错 市区 哈瓦那 商场 中国 岛上 水疗 度假村 别墅 自带 小型 泳池 小朋友 开心 舍不得 回来,"[(4, 0.41606283), (5, 0.5511912)]",5
真的 芽庄 人员 友好 街上 本地人 酒店 工作人员 入境 几十个 小费 出境 护照 人民币 护照 签证 海关 海关 几十秒 办好 手续 通行 旅行 值得,"[(5, 0.16313675), (6, 0.16875488), (7, 0.12673081), (9, 0.5157762)]",9
芽庄 感觉 不错 唯一 失败 哈瓦那 酒店 五星 中国 酒店 服务 房子 冰箱 三次 空调 制冷 两次 不行 总体,"[(4, 0.32627842), (5, 0.63275015)]",5
芽庄 酒店 机车 美金 安排 不上 机场 门口 巴士 人民币 省钱 三天 阿南 渡假 酒店 环境 不错 人不多 市区 班车 回来 打车 人民币 第二天 酒店 海滩 第三天 安排 三岛 深潜 价格 水里 分钟 流水作业 蚕岛 气氛 不错 密密麻麻 国人 下午 免费 水果 长队 第四天 上午 酒店 享受 早餐 搭上 班车 城市 中心 洲际 酒店 下午 三点 入住 行李 教堂 龙山寺 逛下 教堂 公里 门口 公里 龙山寺 门票 打车 酒店 房间 晚上 珍珠 游乐园 夜游 便宜 遗憾 珍珠 跨海 索道 正好 维修 只能 快艇 验证码 取票 两张 饮食 一张 可乐 瓶矿 震惊 第五天 自然 早饭 打车 钟屿 石和婆 那塔 推荐 咖啡 不错 价格 不错 建议 西贡 三轮车 手机 数字 公里 越南盾 十几 人民币 接受 目的 地方 美金 美金 越南盾 人民币 洲际 自助餐 不错 整合 行程 满意,"[(3, 0.7929107), (4, 0.20055898)]",3
接送 服务 不错 客服 嘴哥 回复 市区 感觉 教堂 占婆 值得一看 泥浆 体验 听说 不错 值得 几个 打卡 感觉 上岛 珍珠 泳池 别墅 很棒 酒店 服务 确实 太慢 大堂 依然 推荐 别墅 乐园 很美 国内 一点两点 跳楼 过山车 不用 排队 跨海 缆车 值得 景色 特别 梦幻,"[(3, 0.24553443), (6, 0.7370056)]",6
儿子 母子 二人 芽庄 漂亮 值得 珍珠 酒店 特少 私人 管家 服务 小贵 服务 到位 泥浆 特别 体验,"[(2, 0.15117739), (3, 0.8055786)]",3
孩子 大海 发呆 行程 没去 咖啡馆 喝咖啡 吃海鲜 不错,"[(4, 0.23612577), (9, 0.6819955)]",9
芽庄 中心 自由 酒店 别定 一看 不到 酒店 地理位置 路边 那种 国内 如家 一点 桔子 水晶 酒店 珍珠 酒店 特别 强烈推荐 设施 设备 风景 太棒了 还给 蜜月 安排 床房 给换 大床 体贴 酒店 档次 市里 建议 哈瓦那 诺富特,"[(4, 0.25743362), (9, 0.72142977)]",9
满意 满意 说好 蜜月 酒店 说不 朋友 蜜月 别墅 卧室 大床 一间 大床,"[(3, 0.9350315)]",3
越南人 友好 去过 好多 国家 芽庄 失望 越南 生活水准 打车 费用 吃饭 游客 物价 便宜 泰国 越南 好多 入住 珍珠 一号 酒店 晚上 游泳 周边 东西 宾馆 东西 国内 价格 出海 船上 加钱 总体 越南,"[(4, 0.36613518), (5, 0.6111188)]",5
珍珠 酒店 游乐园 门票 满意 单独 购买 一张 酒店 环境 不错 岛上 酒店 只能 自助餐 午餐 晚餐 好吃,"[(3, 0.1469171), (4, 0.81000847)]",4
携程 价格优势 确实 网站 旅行社 总得 第二个 哈瓦那 酒店 本来 豪华 海景 酒店 房间 为由 很小 标间 再三 交流 下才 给换 海景房 酒店 总体 体验 珍珠 酒店 不错 可惜 没能 体验 美丽 海滩,"[(2, 0.21474703), (4, 0.14719188), (9, 0.61646116)]",9
芽庄 游玩 满意 强烈推荐 诺富 酒店 性价比 超高 地段 服务 房型 一点 定要 海景房 后悔,"[(0, 0.3625262), (4, 0.3168977), (10, 0.27503392)]",0
芽庄 真的 芽庄 沙滩 躺椅 一分钟 没到 下雨 强行 抢走 越南盾 真的 道理 可言,"[(5, 0.8115031), (6, 0.13391662)]",5
不错 旅行 人带 总体 珍珠 岛上 酒店 真的 不错 泳池 别墅 小孩 欢乐,"[(0, 0.12236955), (3, 0.3746326), (4, 0.45101365)]",4
哈瓦那 酒店 中国 旅游团 定点 团队 适合 自由 不值 性价比,"[(4, 0.91733056)]",4
往返 选择 吉祥 航空 行李 餐食 不错 酒店 很大 泳池 游泳 开心,"[(7, 0.9300463)]",7
酒店 真心 不错 前台 肤白 貌美 英语 姑娘 小点心 饮品 感觉 贴心 位置 想逛 夜市 喝酒 海边 冲着 门口 酒吧 普吉 车游 普吉 想着 早点 机场 免税店 机场 真的 很小 安检 记得 曼谷 机场 王权 剩下 一大堆 时间 溜达 着去 奈阳 海滩 机场 直梯 下到 一楼 走到 尽头 右转 几分钟 收费 收费口 工作人员 有意思 海滩 当地人 跑步 遛狗 安静 海滩 枯木 珊瑚礁 飞机 起飞 空档,"[(3, 0.07255471), (4, 0.13336883), (6, 0.78284687)]",6
总体 不错 春秋 飞机 位置 真的 五小时 飞机 坐下 感觉 酒店 位置 偏好 凯悦 酒店 凯悦 真的 国内 快捷 稍微 一点 亲们 私人 别墅 感觉 适合 出游 四个 酒店 不划算,"[(4, 0.97060305)]",4
自由 质量 自由 省心 红眼 航班 便宜 直航 白天 开车 四处 逛逛 返程 红眼 航班 晚点 小时 三点 南京 天亮 返回 城市 酒店 是选 便宜 公寓式 酒店 性价比 泳池 干净 购物 海滩 芭东 西边 十几公里 山路 车技 不好 风险 东边 普吉 东边 宽敞 路面 平整 卡伦 观景台 卡塔 坦尼 沙滩 接连 卡塔 和卡伦 海滩 海滩 质量 卡塔 海滩 平整 细沙 美女 观景台 一条 小路 一家 餐厅 风景 不错 冬季 很好 日落 徒步 少许 半岛 礁石 尽头 拖家带口 没去 餐厅 下山 海滩 一角 徒步 半岛 尽头 开车 没法 深度 体验 泰国 啤酒 途中 几种 包装 不错 排挡 推荐 啤酒 酒类 餐厅 至少 便宜 一半 酒味 清香 航班 飞机 中文 服务 饮料 食品 单点 机场 候机厅 餐饮 便宜 可乐 人民币 一瓶,"[(3, 0.78700316), (4, 0.17166896), (10, 0.0351698)]",3
开心 酒店 亲子 酒店 出游 价钱 太棒了 感谢,"[(0, 0.010102498), (1, 0.010102414), (2, 0.010103036), (3, 0.010102443), (4, 0.010102769), (5, 0.010102086), (6, 0.01010222), (7, 0.01010342), (8, 0.010102421), (9, 0.89897454), (10, 0.010102157)]",9
普吉岛 往返 航班 南航 体验 不错 飞机 一如既往 到达 普吉 返程 时间 强烈推荐 希尔顿 阿卡迪亚 酒店 温泉 翻译 温泉 纯属 胡编 酒店 普吉 档次 周边 卡伦 海滩 服务 人员 热情 友善 打扫 房间 小姐姐 处女座 一瓶 客人 化妆品 整齐 摆好 早餐 不错 时间 距离 海滩 海景房 低于 四楼 挡住 窗外 海滩 滑翔伞 项目 两个 自选 一日游 强多,"[(3, 0.18320954), (8, 0.802576)]",8
挑选 美乐 别墅 度假 酒店 有种 麻雀虽小 五脏俱全 感觉 酒店 位置 卡塔 海滩 老人 孩子 推荐 两个 海鲜 市场 拉崴 确实 班赞 便宜 班赞 加工 感觉 好吃 感觉 心理 价位 也别 店家 好多 国内 划算 五天 开心 老人 孩子 开心,"[(4, 0.9777451)]",4
旅程 安排 文君 梁小伟 服务 细心 皇帝 棒棒 好多 珊瑚 小鱼 一家人 开心,"[(9, 0.9344193)]",9
总体 面向 国人 行程 几头 大象 一哄而上 喂食 拍照 留念 预定 小姐姐 泰式 料理 整体 体验 中文 讲解员 热心 体贴 不错,"[(1, 0.9584618)]",1
春秋 千万别 硬是 延误 红眼 航班 春秋 酒店 性价比 干净 新开 风格 喜欢 景点,"[(2, 0.48875424), (4, 0.45665583)]",2
出游 顺利 特别 接送 服务 贴心 准时 小妞 一日游,"[(7, 0.9090416)]",7
满意 泰国 适合 自由 携程 订好 酒店 机票 接送 几个 一日游 不用 发愁,"[(0, 0.26161888), (7, 0.6799065)]",7
酒店 泳池 不错 早餐 丰盛 房间 设施 完善 中央空调 水压,"[(4, 0.8292038), (8, 0.09605493)]",4
整体 酒店 住宿 万幸,"[(0, 0.018187404), (1, 0.01818782), (2, 0.018187856), (3, 0.018187966), (4, 0.01818916), (5, 0.01818734), (6, 0.018187484), (7, 0.018188339), (8, 0.01818797), (9, 0.8181215), (10, 0.018187135)]",9
暑期 度假 首选 海岛 全家 出行 行程 安排 妥妥 酒店 自带 水上 乐园 尼莫 海豚 出海 攀牙 海滩 美食 开心,"[(3, 0.23847681), (9, 0.7223828)]",9
选择 假日 巴东 马杀鸡 出行 好玩 选择 万豪 安逸 酒店 舒服 适合 亲子 出游,"[(4, 0.2036622), (7, 0.7417485)]",7
酒店 选择 不好 最终 选到 满意 酒店 卡塔 坦尼 海滩 度假村 海景 超棒 视频,"[(2, 0.41340846), (7, 0.5320016)]",7
旅行 选择 携程 普吉岛 安心 顺利 愉快 携程 客服 热情 周到 特别 满意 携程网 旅行,"[(8, 0.94317234)]",8
很棒 旅行 第一个 酒店 盛泰乐 蓝色 海洋 度假 酒店 酒店 不错 三个 游泳池 滑梯 开门 游泳池 风景秀丽 芭东 海滩 有点累 下次 第二个 兰花 温泉 度假 酒店 真的 超级 大大小小 滑梯 四五个 小朋友 开门 泳池 几步 海滩 强烈推荐 酒店 特别 适合 亲子 儿童乐园,"[(2, 0.17220499), (4, 0.8086926)]",4
孩子 普吉岛 度假 白天 直飞 春秋 航空 最合适 免费 行李 托运 记得 春秋 官网 买好 行李 当初 网上 好久 普吉岛 两家 酒店 普吉岛 假日酒店 万丽 酒店 两家 风格 喜欢 普吉岛 假日酒店 地理位置 极佳 海滩 江西 百货 很久 酒店 对面 一家 大众 点评 评分 布拉 莎丽 体验 环境 手法 不错 新楼 设施 完善 这家 性价比 超高 吃喝玩乐 万丽 酒店 市区 酒店 很大 工作人员 服务 热情 宾至如归 感觉 泳池 别墅 两天 没出 宾馆 房间 小型 泳池 孩子 泡泡 天气 下水 公共 泳池 三个 两个 孩子 大人 宾馆 解决 一顿 沙滩 自助餐 孩子 免费 孩子 几天 出海 两天 酒店 放空 舒心 旅途 愉快 照片 普吉岛 假日酒店 张图 万丽 酒店,"[(2, 0.19462682), (3, 0.38677448), (4, 0.26379707), (9, 0.13535033), (10, 0.014322671)]",3
选择 六天 五晚 自助 普吉 行程 酒店 第一个 酒店 酒店 很大 泳池 很棒 周边 吃饭 地方 两个 出口 酒店 大堂 酒店 餐吧 两分钟 海滩 巴东 水质 感觉 天气 原因 第二个 酒店 卡塔 海滩 度假村 满意 直通 泳池 小贵 酒店 距离 马路 一小 段距离 走路 走路 酒店 提供 电瓶车 接送 段距离 一分钟 贴心 路口 马路 两侧 市场 马杀鸡 酒店 提供 准点 有大 电瓶车 接送 海滩 走路 不远 接送 更好 卡塔 海滩 真的 很棒 很大 外国人 居多 玩儿 唯一 回来 红眼,"[(2, 0.78587085), (4, 0.20389204)]",2
第一个 酒店 照片 网上 评价 感受 酒店 左手 巴东 海滩 右手 江西 两个 之间 酒吧 一条街 吃行 第二个 希尔顿 景色 不错 相对来说 酒店 一阵子 吃饭 酒吧 一系列 符合 国人 购物 买到 口味 食品 希尔顿 感觉 国外 第一个 中国 廊曼 西安 国人 素质 感觉 空乘 小哥 三令五申 关闭 电子设备 情况 一会 手机 一会 手机 降落 一会 分钟 百万 收入 着急 时间,"[(4, 0.98500365)]",4
旅行 两个 酒店 第一个 亲爱 假日酒店 位置 不错 酒店设施 齐备 老板 老板娘 热情 酒店 专程 当地人 协调 入住 第二家 酒店 中文 服务 非常感谢 下次 这家 第二家 酒店 塔夫 海滩 水疗 度假村 第二次 入住 酒店 局部 翻新 入住 房子 翻新 环境 好些 提醒 这家 酒店 沙滩 英语 服务 外国人 居多 环境 不错 喜欢 酒店 推荐 这家,"[(3, 0.8582596), (4, 0.12708795)]",3
旅行 第一次 泰国 忐忑 酒店 国内 发现 热情 孩子 特别 喜欢 小孩子 酒店 安排 房间 歧视 中国 出海 一日游 包括 接送 车辆 干净 整洁 时间 提前 守时 唯一 泰航 空姐 入境 写错 一张 一副 不耐烦 样子 很丑 不配 空姐,"[(7, 0.97719705)]",7
冲着 纯玩去 总体 旅行 不错 开心 第一天 酒店 位置 特别 步行 江西 海边 几个 网红店 一点 不远 第二个 酒店 卡塔 海滩 位置 稍偏 适合 酒店 酒店 真的 超级 早餐 工作人员 热情 携程 领队 本来 担心 事情 领队 大明 负责 耐心 解答,"[(4, 0.3278168), (8, 0.6525748)]",8
不错 旅游 超级 划算 四个 人才 两万多 便宜 旅游 酒店 满意 工作人员 态度 携程 很好 选择,"[(0, 0.80107677), (4, 0.15055703)]",0
总体 愉快 旅行 推荐 自由 两家 酒店 第一家 巴东 热闹 繁华 第二家 拉威 海滩 交通 酒店 独立 小院 设施 齐备 服务 特别 贴心 周到 几天 早餐 还好 不难 推荐 去皮 皮岛 皇帝 潜水 教练 耐心 玩者 建议 选择 两次 深浅 浮潜 三次 深潜 有点累 口味 偏辣 海鲜 国内 便宜 吃饭 三个 八百多 顶级 水产 讲价 餐食 人均 因人而异 菠萝 海鲜 餐厅 餐厅 山寨 缺点 出租车 六分钟 路程 三百 打车 很贵 慎重 选择 酒店 位置 购物 新罗 免税店 王权 便宜 建议 奢侈品 合适 国内 白云机场 化妆品 划算,"[(3, 0.10239622), (4, 0.34842035), (9, 0.540719)]",9
孩子 老人 两个 海滩 选择 两个 酒店 芭东 酒店 规模 一点 环境 酒店 三个 泳池 适合 人群 前台 中文 沟通 牙具 拖鞋 距离 海边 强烈推荐 这家 酒店 出门 无数个 吃饭 地方 第二个 酒店 享受型 拎包 入住 应有尽有 游乐 设施 酒店 两天 带烦 游乐园 帮忙 孩子 哈哈哈 酒店 海边 饭馆 喜欢 享受 强烈推荐,"[(4, 0.5064995), (9, 0.4779089)]",4
酒店 满意 没什么 虫子 评价 夸张 酒店 设施 充足 化妆棉 每日 服务 早餐 不错 地方 偏远 打车 交通 价格,"[(4, 0.26169756), (6, 0.6972886)]",6
提前 两个 价格 不错 航班 延误 备降 接机 无效 一夜 筋疲力尽 售后 沟通 解决 算是 安慰 酒店 很棒 普吉岛 潘多拉 魔盒 充满 乐趣 交通 规范 物价 东京 好玩,"[(8, 0.9682666)]",8
满意 蜜月旅行 酒店 第一家 芭东 酒店 适合 大众 消费 适合 周边 游玩 白天 预定 周边 一日游 晚上 酒店 旁边 实惠 夜市 小吃摊 第二家 坦尼 酒店 分为 坦尼 步丽楼 坦尼 大海 优美 酒店 环境 适合 酒店 小憩 飞机票 夜里 航班 喜欢 免税店 朋友 出发 时间 希望 下午 出发,"[(2, 0.15863018), (4, 0.52934307), (8, 0.29671782)]",4
卡利 酒店 山上 适合 吃喝 游客 陡坡 累人 酒店 吃喝 太贵 感官 酒店 不错 海滩 吃喝 酒店 人员 热情 强烈推荐,"[(2, 0.20567082), (4, 0.18358667), (5, 0.5760972)]",5
一共 五晚 三天 塔拉 芭东 海滩 酒店 酒店 不错 性价比 芭东 海滩 旁边 海边 步行 周边 夜市 按摩 酒吧 一条街 喜欢 热闹 朋友 肯定 失望 两万 卡伦 海滩 旁边 希尔顿酒店 酒店 干净 大气 距离 海滩 多米 酒店 环境 周边 吃饭 购物 总体,"[(2, 0.4893962), (4, 0.49151817)]",4
热闹 芭东 海滩 周边 设施 齐全 应有尽有 购物 乘车 酒店 公寓式 样样 俱全 感觉 老板 中国 第一 时间 解决 热情 周到 临走时 上门 孩子 礼物 非常感谢 期待 见面,"[(4, 0.76912254), (8, 0.20256682)]",4
很好 不错 酒店 体验 芭东 千禧 出行 楼下 江西 班赞 海鲜 市场 希尔顿酒店 环境 出门 海滩 购物 商品 价格便宜,"[(2, 0.14342864), (3, 0.30506846), (4, 0.33617562), (5, 0.1834865)]",4
两个 酒店 芭东 热闹 希尔顿酒店 孩子 特别 喜欢 满意,"[(2, 0.9090572)]",2
酒店 行程 先去 卡伦 卡塔 三晚 巴东 体会 卡伦 海滩 安静 细腻 巴东 热闹 繁华 两种 感觉 酒店 备注 结婚 纪念日 第一晚 入住 卡塔 酒店 布置 了床 预订 景房 正中间 房间 特别 特别 满意 酒店设施 房间 特别 泳池 服务员 歧视 巴东 美林 酒店 布置 房间 临近 电梯 阳台 树木 遮挡,"[(2, 0.1298326), (9, 0.85402006)]",9
飞机 转机 辛苦 机场 打印机 携程 更是 打印 解决 酒店 环境 位置 还好 芭东 美林 早餐 好些 塔夫 棕榈 早餐 水果 坏掉 服务 小费 自由 附加 产品,"[(4, 0.35689244), (10, 0.61365956)]",10
好玩 好玩 真的 防晒 挡不住 特别 米兰 真的 漂亮,"[(0, 0.5481492), (3, 0.3699452)]",0
开心 接送 酒店 间接 驳车 司机 提早到 蛋岛 适合 孩子 午餐 提供 小面包 水果 饮料 不用 食物 出海 导游 超级 责任,"[(6, 0.95859385)]",6
卡伦 卡塔 两个 海滩 适合 亲子 度假 悠闲 假日 两个 酒店 周边 东西 地方 卡伦 海滩 索菲特 酒店 推荐 距离 海边 泳池 干净 早餐 房间 潮湿 空调 声音 很大 很大 潮味 实在 受不了 卡塔 海滩 卡塔 坦尼 酒店 孩子 欢乐 房间 空调 早餐 海边 惬意,"[(2, 0.78185785), (4, 0.20034994)]",2
总体而言 不错 体验 机票 团体票 出票 提前 提供 机票 行程 提前 值机 导致 一家 拆开 接机 服务 找到 名字 还好 微信 期间 领队 服务 不错 解答 又快又好 提供 玩乐 推荐 下单 服务 酒店 反正 喜欢 选择 推荐 芭东 区域 交通 购物 海滩 吃饭,"[(1, 0.4563433), (4, 0.2528461), (7, 0.27419564)]",1
儿子 玩水 酒店 泳池 海滩 酒店 出行 周边 热闹 吃饭 按摩 不错 不错,"[(2, 0.30223936), (4, 0.4568842), (9, 0.18891567)]",4
航班 不错 南航 转给 重庆 航空 准点 座位 宽敞 小时 飞行 时间 时间 情况 选择 转机 两个 目的地 芭东 温泉 酒店 孩子 喜欢 酒店 游泳池 酒店 位置 海滩 一条 马路 出门 吃饭 逛街 酒店 安静 性价比 推荐 酒店 工作人员 服务 餐厅 服务员 帮忙 孩子 孩子 大人 吃饭 酒店 小孩 看护 服务 机会 体验 放心 双床 房型 顶楼 关系 空调 制冷 艾美 酒店 人民币 升级 海景房 房间 宽敞 干净 早餐 中国 游客 口味 晚餐 自助 推荐 本来 入住 介绍 两天 晚餐 自助 两个 千珠 餐厅 买会 一点 行程 安排 没买 第一天 餐厅 用餐 自助餐 饮料 酒水 单点 餐厅 空调 餐厅 孩子 服务员 倒杯水 一瓶 依云 不行 菜品 烧烤 新鲜 酒店 试试 沙滩 烧烤 披萨 不错 便宜 酒店 沙滩 第二天 晚上 沙滩 篝火 晚会 表演 节目 烧烤 平时 烧烤 好像 晚上 营业 总体 性价,"[(2, 0.09745987), (4, 0.36695996), (8, 0.53007233)]",8
总体 满意 细节 确实 周到 转机 办理 转机 签证 手续 提醒 旅游 接送 服务 询问,"[(7, 0.43260846), (8, 0.51623625)]",8
美乐 酒店 卡塔 海滩 感觉 卡塔 塔尼 适合 孩子 海滩 边上 水上 乐园 早餐 品种 中等 满意 迪奈涵 不愧为 网红 酒店 服务 真的 到位 早餐 回来 发现 房间 整理 晚饭 窗帘 景色 不错 海滩 海水 吃饭 威海 市场 解决 车费 建议 下载 打车 软件 超级,"[(2, 0.12822941), (4, 0.40127942), (8, 0.4545581)]",8
酒店 礼拜 无数 满意 性价比 泰国 自驾 酒店 处于 位置 自驾 影响 首选 便宜 机场 取还 手续 方便快捷 出海 天气 不好 回国 依依不舍,"[(4, 0.96191)]",4
