Source,Target,Type,Weight
咳嗽,代表,Undirected,53
咳嗽,自然,Undirected,94
咳嗽,感觉,Undirected,64
咳嗽,趋势,Undirected,30
咳嗽,上涨,Undirected,5
咳嗽,行情,Undirected,2
咳嗽,影响,Undirected,30
咳嗽,阳线,Undirected,1
咳嗽,生命,Undirected,82
咳嗽,走势,Undirected,5
咳嗽,市场,Undirected,88
咳嗽,反弹,Undirected,59
咳嗽,关注,Undirected,73
咳嗽,一线,Undirected,65
咳嗽,指数,Undirected,27
咳嗽,预期,Undirected,21
咳嗽,下跌,Undirected,3
咳嗽,隔壁,Undirected,15
咳嗽,人类,Undirected,67
咳嗽,能量,Undirected,39
咳嗽,未知,Undirected,10
咳嗽,经济,Undirected,113
咳嗽,阳性,Undirected,50
咳嗽,突破,Undirected,11
咳嗽,震荡,Undirected,2
咳嗽,板块,Undirected,16
咳嗽,资金,Undirected,7
咳嗽,大盘,Undirected,1
咳嗽,股票,Undirected,2
咳嗽,作用,Undirected,19
咳嗽,有人,Undirected,114
咳嗽,大道,Undirected,31
咳嗽,阴阳,Undirected,81
咳嗽,中医,Undirected,30
咳嗽,生活,Undirected,52
咳嗽,温暖,Undirected,31
咳嗽,昨天,Undirected,99
咳嗽,万物,Undirected,16
咳嗽,企业,Undirected,70
咳嗽,天地,Undirected,29
咳嗽,广州,Undirected,74
咳嗽,形势严峻,Undirected,92
咳嗽,抗疫,Undirected,105
咳嗽,防疫,Undirected,91
咳嗽,女人,Undirected,20
咳嗽,疾病,Undirected,27
咳嗽,医院,Undirected,2
咳嗽,放开,Undirected,83
咳嗽,精神,Undirected,104
咳嗽,股价,Undirected,1
咳嗽,日子,Undirected,28
咳嗽,清零,Undirected,45
咳嗽,永远,Undirected,21
咳嗽,好好,Undirected,66
咳嗽,境外,Undirected,82
咳嗽,治疗,Undirected,55
咳嗽,都阳,Undirected,19
咳嗽,社区,Undirected,53
咳嗽,老师,Undirected,73
咳嗽,回家,Undirected,122
咳嗽,打电话,Undirected,39
咳嗽,意识,Undirected,2
咳嗽,还好,Undirected,46
咳嗽,优化,Undirected,51
咳嗽,山东,Undirected,17
咳嗽,好多,Undirected,40
咳嗽,办事处,Undirected,21
咳嗽,出生,Undirected,5
咳嗽,三年,Undirected,72
咳嗽,爸爸,Undirected,15
咳嗽,哈哈哈哈,Undirected,5
咳嗽,重庆,Undirected,18
咳嗽,男人,Undirected,13
咳嗽,也阳了,Undirected,21
咳嗽,上门,Undirected,48
咳嗽,又阳,Undirected,3
咳嗽,呜呜,Undirected,4
咳嗽,辖区,Undirected,69
咳嗽,干嘛,Undirected,6
咳嗽,文字,Undirected,5
咳嗽,安然,Undirected,3
咳嗽,行者,Undirected,3
咳嗽,保定,Undirected,13
学校,做好,Undirected,39
学校,国家,Undirected,20
学校,风险,Undirected,59
学校,关系,Undirected,94
学校,发现,Undirected,14
学校,病毒,Undirected,11
学校,代表,Undirected,72
学校,自然,Undirected,81
学校,感觉,Undirected,124
学校,趋势,Undirected,72
学校,上涨,Undirected,16
学校,行情,Undirected,2
学校,影响,Undirected,43
学校,阳线,Undirected,3
学校,希望,Undirected,34
学校,走势,Undirected,7
学校,市场,Undirected,123
学校,反弹,Undirected,92
学校,关注,Undirected,42
学校,一线,Undirected,112
学校,指数,Undirected,15
学校,美国,Undirected,120
学校,预期,Undirected,19
学校,下跌,Undirected,2
学校,东西,Undirected,8
学校,人类,Undirected,60
学校,能量,Undirected,53
学校,未知,Undirected,45
学校,老年人,Undirected,66
学校,阳性,Undirected,15
学校,突破,Undirected,19
学校,震荡,Undirected,3
学校,板块,Undirected,15
学校,资金,Undirected,23
学校,大盘,Undirected,3
学校,股票,Undirected,5
学校,作用,Undirected,81
学校,家里,Undirected,49
学校,婚姻,Undirected,13
学校,大道,Undirected,24
学校,阴阳,Undirected,34
学校,症状,Undirected,61
学校,人体,Undirected,21
学校,中医,Undirected,35
学校,药物,Undirected,53
学校,阳气,Undirected,18
学校,温暖,Undirected,94
学校,中药,Undirected,24
学校,昨天,Undirected,3
学校,万物,Undirected,17
学校,服务,Undirected,102
学校,天地,Undirected,26
学校,广州,Undirected,95
学校,形势严峻,Undirected,78
学校,抗疫,Undirected,108
学校,女人,Undirected,18
学校,医院,Undirected,110
学校,股价,Undirected,1
学校,清零,Undirected,102
学校,永远,Undirected,111
学校,境外,Undirected,58
学校,都阳,Undirected,114
学校,重症,Undirected,65
学校,打电话,Undirected,93
学校,奥密克,Undirected,96
学校,还好,Undirected,100
学校,阳华,Undirected,5
学校,优化,Undirected,107
学校,山东,Undirected,68
学校,感冒,Undirected,125
学校,临床,Undirected,61
学校,办事处,Undirected,12
学校,出生,Undirected,44
学校,爸爸,Undirected,60
学校,哈哈哈哈,Undirected,50
学校,重庆,Undirected,77
学校,男人,Undirected,21
学校,也阳了,Undirected,36
学校,上门,Undirected,56
学校,又阳,Undirected,98
学校,呜呜,Undirected,45
学校,辖区,Undirected,58
学校,干嘛,Undirected,44
学校,文字,Undirected,27
学校,安然,Undirected,3
学校,行者,Undirected,17
学校,保定,Undirected,17
做好,国家,Undirected,123
做好,研究,Undirected,47
做好,时间,Undirected,93
做好,风险,Undirected,92
做好,检测,Undirected,104
做好,接种,Undirected,52
做好,发现,Undirected,46
做好,病毒,Undirected,45
做好,世界,Undirected,22
做好,感觉,Undirected,32
做好,趋势,Undirected,6
做好,影响,Undirected,60
做好,指数,Undirected,52
做好,隔壁,Undirected,24
做好,小区,Undirected,73
做好,未知,Undirected,124
做好,经济,Undirected,109
做好,板块,Undirected,37
做好,作用,Undirected,111
做好,有人,Undirected,93
做好,家里,Undirected,31
做好,婚姻,Undirected,12
做好,阴阳,Undirected,59
做好,症状,Undirected,50
做好,中医,Undirected,127
做好,药物,Undirected,52
做好,阳气,Undirected,68
做好,中药,Undirected,97
做好,万物,Undirected,55
做好,企业,Undirected,2
做好,服务,Undirected,99
做好,天地,Undirected,124
做好,广州,Undirected,46
做好,抗疫,Undirected,89
做好,女人,Undirected,36
做好,患者,Undirected,61
做好,医院,Undirected,44
做好,精神,Undirected,98
做好,股价,Undirected,82
做好,清零,Undirected,83
做好,保护,Undirected,68
做好,境外,Undirected,57
做好,治疗,Undirected,100
做好,都阳,Undirected,17
做好,社区,Undirected,96
做好,回家,Undirected,25
做好,打电话,Undirected,43
做好,意识,Undirected,99
做好,奥密克,Undirected,104
做好,还好,Undirected,40
做好,阳华,Undirected,7
做好,优化,Undirected,104
做好,好多,Undirected,66
做好,办事处,Undirected,114
做好,出生,Undirected,13
做好,三年,Undirected,80
做好,爸爸,Undirected,28
做好,哈哈哈哈,Undirected,6
做好,男人,Undirected,34
做好,也阳了,Undirected,5
做好,又阳,Undirected,5
做好,呜呜,Undirected,7
做好,干嘛,Undirected,20
做好,文字,Undirected,36
做好,安然,Undirected,21
做好,行者,Undirected,63
做好,保定,Undirected,22
国家,疫苗,Undirected,6
国家,风险,Undirected,103
国家,数据,Undirected,108
国家,关系,Undirected,54
国家,发现,Undirected,73
国家,病毒,Undirected,16
国家,代表,Undirected,73
国家,自然,Undirected,49
国家,感觉,Undirected,88
国家,趋势,Undirected,78
国家,上涨,Undirected,1
国家,阳线,Undirected,63
国家,生命,Undirected,75
国家,希望,Undirected,124
国家,走势,Undirected,127
国家,关注,Undirected,46
国家,一线,Undirected,3
国家,指数,Undirected,49
国家,预期,Undirected,69
国家,身体,Undirected,76
国家,隔壁,Undirected,19
国家,人类,Undirected,7
国家,未知,Undirected,100
国家,发展,Undirected,34
国家,老年人,Undirected,126
国家,板块,Undirected,56
国家,资金,Undirected,52
国家,大盘,Undirected,113
国家,股票,Undirected,101
国家,变化,Undirected,68
国家,家里,Undirected,22
国家,婚姻,Undirected,12
国家,大道,Undirected,47
国家,阴阳,Undirected,100
国家,阳气,Undirected,34
国家,温暖,Undirected,118
国家,万物,Undirected,51
国家,企业,Undirected,37
国家,服务,Undirected,115
国家,广州,Undirected,58
国家,形势严峻,Undirected,77
国家,防疫,Undirected,63
国家,女人,Undirected,33
国家,患者,Undirected,51
国家,放开,Undirected,21
国家,精神,Undirected,85
国家,股价,Undirected,58
国家,输入,Undirected,16
国家,都阳,Undirected,17
国家,打电话,Undirected,36
国家,奥密克,Undirected,40
国家,还好,Undirected,35
国家,阳华,Undirected,2
国家,感冒,Undirected,58
国家,好多,Undirected,76
国家,办事处,Undirected,17
国家,出生,Undirected,69
国家,三年,Undirected,10
国家,爸爸,Undirected,27
国家,哈哈哈哈,Undirected,6
国家,重庆,Undirected,66
国家,男人,Undirected,31
国家,也阳了,Undirected,2
国家,上门,Undirected,51
国家,又阳,Undirected,5
国家,呜呜,Undirected,1
国家,辖区,Undirected,47
国家,干嘛,Undirected,16
国家,文字,Undirected,98
国家,安然,Undirected,15
国家,行者,Undirected,50
国家,保定,Undirected,23
研究,检测,Undirected,86
研究,接种,Undirected,13
研究,关系,Undirected,42
研究,自然,Undirected,106
研究,感觉,Undirected,31
研究,趋势,Undirected,90
研究,上涨,Undirected,66
研究,行情,Undirected,63
研究,阳线,Undirected,67
研究,生命,Undirected,63
研究,市场,Undirected,77
研究,关注,Undirected,100
研究,隔壁,Undirected,17
研究,小区,Undirected,43
研究,未知,Undirected,63
研究,经济,Undirected,25
研究,发展,Undirected,29
研究,突破,Undirected,76
研究,板块,Undirected,3
研究,资金,Undirected,25
研究,大盘,Undirected,95
研究,作用,Undirected,115
研究,变化,Undirected,93
研究,有人,Undirected,18
研究,家里,Undirected,100
研究,婚姻,Undirected,16
研究,不好,Undirected,126
研究,大道,Undirected,92
研究,中医,Undirected,125
研究,药物,Undirected,84
研究,阳气,Undirected,105
研究,温暖,Undirected,40
研究,万物,Undirected,60
研究,中国,Undirected,118
研究,企业,Undirected,121
研究,形势严峻,Undirected,77
研究,女人,Undirected,32
研究,患者,Undirected,106
研究,疾病,Undirected,35
研究,精神,Undirected,47
研究,日子,Undirected,38
研究,保护,Undirected,30
研究,永远,Undirected,80
研究,好好,Undirected,76
研究,境外,Undirected,82
研究,方舱,Undirected,69
研究,治疗,Undirected,23
研究,都阳,Undirected,5
研究,老师,Undirected,88
研究,回家,Undirected,84
研究,打电话,Undirected,19
研究,奥密克,Undirected,9
研究,还好,Undirected,22
研究,阳华,Undirected,4
研究,街道,Undirected,105
研究,山东,Undirected,65
研究,好多,Undirected,40
研究,临床,Undirected,87
研究,办事处,Undirected,29
研究,出生,Undirected,58
研究,爸爸,Undirected,10
研究,哈哈哈哈,Undirected,3
研究,重庆,Undirected,65
研究,男人,Undirected,36
研究,也阳了,Undirected,1
研究,上门,Undirected,51
研究,又阳,Undirected,2
研究,呜呜,Undirected,5
研究,辖区,Undirected,117
研究,干嘛,Undirected,20
研究,文字,Undirected,64
研究,安然,Undirected,7
研究,行者,Undirected,10
研究,保定,Undirected,5
时间,疫苗,Undirected,6
时间,检测,Undirected,4
时间,数据,Undirected,97
时间,关系,Undirected,6
时间,发现,Undirected,125
时间,病毒,Undirected,76
时间,世界,Undirected,116
时间,自然,Undirected,35
时间,上涨,Undirected,70
时间,走势,Undirected,115
时间,市场,Undirected,102
时间,关注,Undirected,11
时间,一线,Undirected,21
时间,指数,Undirected,31
时间,预期,Undirected,80
时间,东西,Undirected,7
时间,隔壁,Undirected,61
时间,未知,Undirected,102
时间,发展,Undirected,124
时间,老年人,Undirected,55
时间,大盘,Undirected,9
时间,变化,Undirected,117
时间,有人,Undirected,85
时间,家里,Undirected,6
时间,婚姻,Undirected,101
时间,阴阳,Undirected,111
时间,症状,Undirected,127
时间,中医,Undirected,19
时间,生活,Undirected,91
时间,阳气,Undirected,77
时间,温暖,Undirected,54
时间,昨天,Undirected,11
时间,企业,Undirected,44
时间,天地,Undirected,45
时间,广州,Undirected,56
时间,抗疫,Undirected,73
时间,疾病,Undirected,66
时间,医疗,Undirected,48
时间,精神,Undirected,57
时间,股价,Undirected,63
时间,日子,Undirected,72
时间,保护,Undirected,17
时间,好好,Undirected,33
时间,方舱,Undirected,44
时间,都阳,Undirected,20
时间,重症,Undirected,96
时间,回家,Undirected,42
时间,打电话,Undirected,124
时间,意识,Undirected,48
时间,奥密克,Undirected,100
时间,阳华,Undirected,53
时间,优化,Undirected,15
时间,山东,Undirected,23
时间,感冒,Undirected,93
时间,办事处,Undirected,54
时间,爸爸,Undirected,114
时间,哈哈哈哈,Undirected,41
时间,重庆,Undirected,118
时间,也阳了,Undirected,7
时间,又阳,Undirected,12
时间,呜呜,Undirected,29
时间,干嘛,Undirected,57
时间,安然,Undirected,24
时间,行者,Undirected,101
时间,保定,Undirected,21
疫苗,风险,Undirected,15
疫苗,检测,Undirected,17
疫苗,接种,Undirected,47
疫苗,数据,Undirected,94
疫苗,发现,Undirected,93
疫苗,病毒,Undirected,111
疫苗,喜欢,Undirected,90
疫苗,世界,Undirected,11
疫苗,感觉,Undirected,49
疫苗,上涨,Undirected,105
疫苗,行情,Undirected,71
疫苗,阳线,Undirected,36
疫苗,生命,Undirected,82
疫苗,希望,Undirected,73
疫苗,走势,Undirected,68
疫苗,反弹,Undirected,67
疫苗,美国,Undirected,1
疫苗,下跌,Undirected,76
疫苗,身体,Undirected,127
疫苗,隔壁,Undirected,30
疫苗,小区,Undirected,73
疫苗,能量,Undirected,70
疫苗,未知,Undirected,56
疫苗,阳性,Undirected,10
疫苗,震荡,Undirected,56
疫苗,大盘,Undirected,48
疫苗,股票,Undirected,51
疫苗,有人,Undirected,34
疫苗,婚姻,Undirected,2
疫苗,大道,Undirected,54
疫苗,阴阳,Undirected,17
疫苗,人体,Undirected,25
疫苗,中医,Undirected,105
疫苗,生活,Undirected,77
疫苗,药物,Undirected,55
疫苗,阳气,Undirected,9
疫苗,温暖,Undirected,18
疫苗,万物,Undirected,18
疫苗,企业,Undirected,45
疫苗,天地,Undirected,59
疫苗,女人,Undirected,9
疫苗,患者,Undirected,111
疫苗,疾病,Undirected,32
疫苗,医院,Undirected,12
疫苗,股价,Undirected,45
疫苗,日子,Undirected,56
疫苗,永远,Undirected,89
疫苗,好好,Undirected,62
疫苗,治疗,Undirected,92
疫苗,都阳,Undirected,19
疫苗,老师,Undirected,46
疫苗,重症,Undirected,51
疫苗,打电话,Undirected,28
疫苗,还好,Undirected,34
疫苗,街道,Undirected,50
疫苗,山东,Undirected,59
疫苗,感冒,Undirected,95
疫苗,好多,Undirected,42
疫苗,办事处,Undirected,19
疫苗,出生,Undirected,34
疫苗,爸爸,Undirected,19
疫苗,哈哈哈哈,Undirected,8
疫苗,重庆,Undirected,113
疫苗,男人,Undirected,8
疫苗,也阳了,Undirected,13
疫苗,上门,Undirected,77
疫苗,又阳,Undirected,9
疫苗,呜呜,Undirected,3
疫苗,辖区,Undirected,113
疫苗,干嘛,Undirected,18
疫苗,文字,Undirected,20
疫苗,安然,Undirected,10
疫苗,行者,Undirected,9
疫苗,保定,Undirected,14
风险,检测,Undirected,111
风险,数据,Undirected,85
风险,病毒,Undirected,3
风险,代表,Undirected,114
风险,感觉,Undirected,28
风险,上涨,Undirected,12
风险,影响,Undirected,65
风险,生命,Undirected,117
风险,走势,Undirected,96
风险,市场,Undirected,80
风险,指数,Undirected,89
风险,预期,Undirected,92
风险,下跌,Undirected,117
风险,身体,Undirected,86
风险,隔壁,Undirected,36
风险,板块,Undirected,40
风险,大盘,Undirected,34
风险,股票,Undirected,81
风险,有人,Undirected,125
风险,婚姻,Undirected,13
风险,阴阳,Undirected,42
风险,症状,Undirected,3
风险,中医,Undirected,68
风险,生活,Undirected,18
风险,阳气,Undirected,27
风险,温暖,Undirected,55
风险,中药,Undirected,114
风险,昨天,Undirected,16
风险,万物,Undirected,16
风险,企业,Undirected,77
风险,广州,Undirected,90
风险,形势严峻,Undirected,118
风险,女人,Undirected,17
风险,患者,Undirected,126
风险,医院,Undirected,57
风险,医疗,Undirected,30
风险,精神,Undirected,34
风险,保护,Undirected,7
风险,好好,Undirected,88
风险,境外,Undirected,97
风险,输入,Undirected,38
风险,治疗,Undirected,111
风险,都阳,Undirected,14
风险,重症,Undirected,86
风险,打电话,Undirected,48
风险,意识,Undirected,20
风险,奥密克,Undirected,62
风险,还好,Undirected,39
风险,阳华,Undirected,5
风险,街道,Undirected,41
风险,好多,Undirected,61
风险,出生,Undirected,22
风险,三年,Undirected,93
风险,爸爸,Undirected,7
风险,哈哈哈哈,Undirected,7
风险,男人,Undirected,22
风险,也阳了,Undirected,6
风险,又阳,Undirected,2
风险,呜呜,Undirected,1
风险,辖区,Undirected,60
风险,干嘛,Undirected,23
风险,文字,Undirected,36
风险,安然,Undirected,5
风险,行者,Undirected,43
风险,保定,Undirected,17
检测,接种,Undirected,106
检测,数据,Undirected,21
检测,发现,Undirected,56
检测,喜欢,Undirected,92
检测,感觉,Undirected,82
检测,上涨,Undirected,119
检测,行情,Undirected,74
检测,影响,Undirected,79
检测,阳线,Undirected,35
检测,希望,Undirected,26
检测,走势,Undirected,62
检测,市场,Undirected,20
检测,反弹,Undirected,55
检测,关注,Undirected,67
检测,美国,Undirected,127
检测,下跌,Undirected,66
检测,隔壁,Undirected,47
检测,小区,Undirected,48
检测,人类,Undirected,4
检测,未知,Undirected,44
检测,经济,Undirected,24
检测,发展,Undirected,123
检测,震荡,Undirected,88
检测,大盘,Undirected,49
检测,股票,Undirected,67
检测,有人,Undirected,120
检测,家里,Undirected,14
检测,婚姻,Undirected,2
检测,阴阳,Undirected,56
检测,症状,Undirected,112
检测,中医,Undirected,108
检测,阳气,Undirected,17
检测,中药,Undirected,127
检测,昨天,Undirected,55
检测,万物,Undirected,18
检测,中国,Undirected,12
检测,抗疫,Undirected,107
检测,女人,Undirected,13
检测,疾病,Undirected,57
检测,医院,Undirected,64
检测,医疗,Undirected,17
检测,精神,Undirected,18
检测,股价,Undirected,36
检测,永远,Undirected,118
检测,好好,Undirected,101
检测,境外,Undirected,24
检测,都阳,Undirected,20
检测,重症,Undirected,52
检测,回家,Undirected,107
检测,打电话,Undirected,79
检测,还好,Undirected,55
检测,街道,Undirected,119
检测,优化,Undirected,89
检测,感冒,Undirected,87
检测,好多,Undirected,76
检测,办事处,Undirected,104
检测,出生,Undirected,27
检测,爸爸,Undirected,28
检测,哈哈哈哈,Undirected,9
检测,重庆,Undirected,53
检测,男人,Undirected,12
检测,也阳了,Undirected,12
检测,上门,Undirected,6
检测,又阳,Undirected,19
检测,呜呜,Undirected,2
检测,干嘛,Undirected,31
检测,文字,Undirected,27
检测,安然,Undirected,5
检测,行者,Undirected,38
检测,保定,Undirected,19
接种,关系,Undirected,86
接种,发现,Undirected,55
接种,病毒,Undirected,16
接种,喜欢,Undirected,39
接种,代表,Undirected,85
接种,感觉,Undirected,127
接种,上涨,Undirected,49
接种,行情,Undirected,27
接种,影响,Undirected,70
接种,阳线,Undirected,9
接种,希望,Undirected,47
接种,走势,Undirected,37
接种,关注,Undirected,46
接种,一线,Undirected,113
接种,指数,Undirected,82
接种,下跌,Undirected,23
接种,东西,Undirected,71
接种,隔壁,Undirected,18
接种,能量,Undirected,39
接种,未知,Undirected,30
接种,阳性,Undirected,54
接种,突破,Undirected,76
接种,震荡,Undirected,16
接种,板块,Undirected,84
接种,资金,Undirected,76
接种,大盘,Undirected,18
接种,股票,Undirected,14
接种,作用,Undirected,26
接种,变化,Undirected,51
接种,家里,Undirected,109
接种,婚姻,Undirected,1
接种,不好,Undirected,60
接种,大道,Undirected,38
接种,阴阳,Undirected,9
接种,症状,Undirected,30
接种,中医,Undirected,37
接种,阳气,Undirected,6
接种,温暖,Undirected,7
接种,中药,Undirected,49
接种,昨天,Undirected,111
接种,万物,Undirected,3
接种,中国,Undirected,4
接种,服务,Undirected,118
接种,天地,Undirected,36
接种,防疫,Undirected,47
接种,女人,Undirected,2
接种,医院,Undirected,16
接种,医疗,Undirected,62
接种,精神,Undirected,108
接种,股价,Undirected,23
接种,日子,Undirected,23
接种,永远,Undirected,34
接种,好好,Undirected,20
接种,输入,Undirected,122
接种,方舱,Undirected,93
接种,都阳,Undirected,2
接种,社区,Undirected,100
接种,老师,Undirected,21
接种,重症,Undirected,16
接种,回家,Undirected,91
接种,打电话,Undirected,13
接种,还好,Undirected,8
接种,街道,Undirected,15
接种,优化,Undirected,90
接种,山东,Undirected,38
接种,好多,Undirected,19
接种,临床,Undirected,36
接种,办事处,Undirected,18
接种,出生,Undirected,25
接种,爸爸,Undirected,2
接种,哈哈哈哈,Undirected,2
接种,重庆,Undirected,78
接种,男人,Undirected,1
接种,也阳了,Undirected,1
接种,上门,Undirected,68
接种,又阳,Undirected,1
接种,辖区,Undirected,111
接种,干嘛,Undirected,8
接种,文字,Undirected,8
接种,安然,Undirected,7
接种,行者,Undirected,6
接种,保定,Undirected,7
数据,病毒,Undirected,31
数据,喜欢,Undirected,101
数据,代表,Undirected,2
数据,上涨,Undirected,24
数据,影响,Undirected,97
数据,阳线,Undirected,89
数据,走势,Undirected,71
数据,反弹,Undirected,44
数据,关注,Undirected,91
数据,指数,Undirected,109
数据,美国,Undirected,45
数据,预期,Undirected,109
数据,隔壁,Undirected,14
数据,未知,Undirected,80
数据,经济,Undirected,71
数据,阳性,Undirected,39
数据,突破,Undirected,90
数据,板块,Undirected,64
数据,大盘,Undirected,26
数据,作用,Undirected,113
数据,有人,Undirected,44
数据,家里,Undirected,109
数据,婚姻,Undirected,10
数据,大道,Undirected,10
数据,阴阳,Undirected,35
数据,症状,Undirected,103
数据,中医,Undirected,54
数据,生活,Undirected,17
数据,药物,Undirected,71
数据,阳气,Undirected,14
数据,温暖,Undirected,35
数据,中药,Undirected,101
数据,万物,Undirected,17
数据,中国,Undirected,55
数据,形势严峻,Undirected,40
数据,女人,Undirected,9
数据,医疗,Undirected,46
数据,放开,Undirected,94
数据,精神,Undirected,109
数据,股价,Undirected,96
数据,日子,Undirected,98
数据,清零,Undirected,40
数据,保护,Undirected,3
数据,永远,Undirected,87
数据,好好,Undirected,54
数据,方舱,Undirected,121
数据,治疗,Undirected,94
数据,都阳,Undirected,16
数据,社区,Undirected,107
数据,老师,Undirected,63
数据,重症,Undirected,33
数据,回家,Undirected,58
数据,打电话,Undirected,17
数据,奥密克,Undirected,54
数据,还好,Undirected,35
数据,阳华,Undirected,6
数据,街道,Undirected,102
数据,优化,Undirected,73
数据,山东,Undirected,77
数据,好多,Undirected,39
数据,临床,Undirected,17
数据,办事处,Undirected,11
数据,出生,Undirected,23
数据,三年,Undirected,11
数据,爸爸,Undirected,8
数据,哈哈哈哈,Undirected,4
数据,重庆,Undirected,117
数据,男人,Undirected,15
数据,上门,Undirected,33
数据,又阳,Undirected,2
数据,呜呜,Undirected,1
数据,辖区,Undirected,34
数据,干嘛,Undirected,22
数据,文字,Undirected,30
数据,安然,Undirected,9
数据,行者,Undirected,8
数据,保定,Undirected,10
关系,发现,Undirected,14
关系,喜欢,Undirected,125
关系,世界,Undirected,21
关系,自然,Undirected,64
关系,感觉,Undirected,117
关系,行情,Undirected,107
关系,影响,Undirected,46
关系,生命,Undirected,34
关系,走势,Undirected,111
关系,市场,Undirected,21
关系,关注,Undirected,15
关系,一线,Undirected,54
关系,预期,Undirected,116
关系,下跌,Undirected,106
关系,东西,Undirected,47
关系,隔壁,Undirected,5
关系,小区,Undirected,73
关系,未知,Undirected,20
关系,经济,Undirected,8
关系,发展,Undirected,103
关系,老年人,Undirected,62
关系,阳性,Undirected,109
关系,突破,Undirected,107
关系,震荡,Undirected,97
关系,板块,Undirected,120
关系,大盘,Undirected,106
关系,股票,Undirected,80
关系,作用,Undirected,110
关系,变化,Undirected,42
关系,不好,Undirected,48
关系,大道,Undirected,23
关系,阴阳,Undirected,106
关系,症状,Undirected,62
关系,人体,Undirected,112
关系,中医,Undirected,64
关系,生活,Undirected,52
关系,阳气,Undirected,29
关系,温暖,Undirected,100
关系,中药,Undirected,84
关系,昨天,Undirected,119
关系,企业,Undirected,127
关系,服务,Undirected,105
关系,天地,Undirected,127
关系,广州,Undirected,35
关系,形势严峻,Undirected,14
关系,抗疫,Undirected,79
关系,女人,Undirected,118
关系,疾病,Undirected,46
关系,放开,Undirected,96
关系,精神,Undirected,12
关系,股价,Undirected,52
关系,日子,Undirected,95
关系,清零,Undirected,85
关系,保护,Undirected,20
关系,境外,Undirected,26
关系,输入,Undirected,55
关系,方舱,Undirected,50
关系,治疗,Undirected,78
关系,都阳,Undirected,5
关系,社区,Undirected,91
关系,重症,Undirected,70
关系,回家,Undirected,93
关系,打电话,Undirected,36
关系,奥密克,Undirected,77
关系,还好,Undirected,54
关系,阳华,Undirected,43
关系,街道,Undirected,33
关系,优化,Undirected,87
关系,山东,Undirected,15
关系,感冒,Undirected,97
关系,好多,Undirected,60
关系,办事处,Undirected,8
关系,出生,Undirected,66
关系,三年,Undirected,93
关系,爸爸,Undirected,37
关系,哈哈哈哈,Undirected,10
关系,重庆,Undirected,29
关系,男人,Undirected,111
关系,也阳了,Undirected,4
关系,上门,Undirected,16
关系,又阳,Undirected,2
关系,呜呜,Undirected,9
关系,辖区,Undirected,2
关系,干嘛,Undirected,16
关系,文字,Undirected,48
关系,安然,Undirected,12
关系,行者,Undirected,4
关系,保定,Undirected,6
发现,病毒,Undirected,81
发现,喜欢,Undirected,53
发现,世界,Undirected,83
发现,代表,Undirected,51
发现,自然,Undirected,76
发现,感觉,Undirected,82
发现,趋势,Undirected,92
发现,上涨,Undirected,33
发现,阳线,Undirected,40
发现,生命,Undirected,61
发现,希望,Undirected,46
发现,指数,Undirected,54
发现,美国,Undirected,3
发现,东西,Undirected,83
发现,隔壁,Undirected,62
发现,小区,Undirected,82
发现,未知,Undirected,81
发现,经济,Undirected,76
发现,发展,Undirected,94
发现,老年人,Undirected,33
发现,突破,Undirected,30
发现,作用,Undirected,96
发现,变化,Undirected,93
发现,家里,Undirected,101
发现,婚姻,Undirected,81
发现,阳气,Undirected,31
发现,企业,Undirected,82
发现,服务,Undirected,3
发现,广州,Undirected,59
发现,抗疫,Undirected,32
发现,防疫,Undirected,109
发现,患者,Undirected,86
发现,疾病,Undirected,89
发现,医院,Undirected,98
发现,放开,Undirected,4
发现,精神,Undirected,118
发现,日子,Undirected,4
发现,永远,Undirected,88
发现,好好,Undirected,32
发现,境外,Undirected,12
发现,方舱,Undirected,7
发现,都阳,Undirected,20
发现,社区,Undirected,93
发现,老师,Undirected,64
发现,打电话,Undirected,100
发现,意识,Undirected,82
发现,奥密克,Undirected,24
发现,还好,Undirected,115
发现,阳华,Undirected,69
发现,街道,Undirected,33
发现,山东,Undirected,118
发现,感冒,Undirected,111
发现,临床,Undirected,94
发现,办事处,Undirected,63
发现,出生,Undirected,85
发现,三年,Undirected,91
发现,爸爸,Undirected,66
发现,哈哈哈哈,Undirected,47
发现,也阳了,Undirected,7
发现,上门,Undirected,101
发现,又阳,Undirected,12
发现,呜呜,Undirected,23
发现,干嘛,Undirected,24
发现,文字,Undirected,94
发现,安然,Undirected,16
发现,行者,Undirected,24
发现,保定,Undirected,15
病毒,趋势,Undirected,15
病毒,行情,Undirected,112
病毒,影响,Undirected,121
病毒,阳线,Undirected,12
病毒,生命,Undirected,12
病毒,希望,Undirected,81
病毒,走势,Undirected,109
病毒,市场,Undirected,16
病毒,指数,Undirected,31
病毒,美国,Undirected,61
病毒,预期,Undirected,95
病毒,东西,Undirected,90
病毒,隔壁,Undirected,80
病毒,人类,Undirected,4
病毒,发展,Undirected,48
病毒,老年人,Undirected,92
病毒,突破,Undirected,7
病毒,震荡,Undirected,96
病毒,板块,Undirected,19
病毒,资金,Undirected,29
病毒,大盘,Undirected,75
病毒,股票,Undirected,104
病毒,变化,Undirected,48
病毒,有人,Undirected,69
病毒,婚姻,Undirected,17
病毒,不好,Undirected,2
病毒,阴阳,Undirected,99
病毒,人体,Undirected,56
病毒,中医,Undirected,54
