title,production,URL,content,clearn_comment
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Forest floor, grilled herb and pipe-tobacco aromas lead the way on this firmly structured wine. The full-bodied palate offers dried cherry, steeped prune, orange zest and licorice set against tightly knit close-grained tannins. Drink 2022–2032.                                    ",forest floor grilled herb pipetobacco aroma lead firmly structured wine fullbodied palate offer dried cherry steeped prune orange zest licorice set tightly knit closegrained tannin drink
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Opulente Waldfruchtaromen, auch Noten von Lakritze und Zimt; der Ansatz saftig, voll, weiche, abgerundete Gerbstoffe, reifes Fruchtfinale, das Holz spürbar. Sollte mit der Reife noch an Schmelz gewinnen.                                    ",opulente waldfruchtaromen auch noten von lakritze und zimt der ansatz saftig voll weiche abgerundete gerbstoffe reifes fruchtfinale da holz sp rbar sollte mit der reife noch schmelz gewinnen
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Intense garnet with bricking. The nose is racy and not very open with mild spices and exotic wood, fine roasted coffee, hay and ripe plum. Magnificent velvety, refined, profound presence on the palate. Aroma has yet to awaken. Gold standard. Will go far.                                    ",intense garnet bricking nose racy mild spice exotic wood fine roasted coffee hay ripe plum magnificent velvety refined profound presence palate aroma awaken gold standard
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This slowly opens in the glass to reveal aromas of espresso, dark spice, menthol and ripe black-skinned fruit. On the firmly structured palate, integrated, close-grained tannins frame mature black cherry, licorice, clove and grilled herb. Give it time to unwind and fully develop. Drink 2022–2035.                                    ",slowly glass reveal aroma espresso dark spice menthol ripe blackskinned fruit firmly structured palate integrated closegrained tannin frame mature black cherry licorice clove grilled herb time unwind develop drink
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is elegant, intense, powerful, incisive and elegant. It reveals notes of truffle, mushroom and slight notes of dried leaves associated with a few notes of red fruit in the background. The palate is fruity, mineral, silky, balanced and offers freshness, a nice sweetness, harmony and tension. In the mouth this wine expresses notes of blackberry and cherry jam associated with touches of cassis, black cherry skin, cherry, black olive, laurel, spices and slight notes of licorice, chocolate, toasted notes and pepper. Tannins are fine. Good length.                                    ",nose elegant intense powerful incisive elegant reveals note truffle mushroom slight note dried leaf note red fruit background palate fruity mineral silky balanced offer freshness nice sweetness harmony tension mouth wine express note blackberry cherry jam touch cassis black cherry skin cherry black olive laurel spice slight note licorice chocolate toasted note pepper tannin fine length
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Leuchtendes, sattes Rubin-Granat. Intensive Nase mit satter Kirschfrucht, im Hintergrund nach Zwetschken, unterlegt von einem feinem Gewürzteppich. Am Gaumen viel dichtes und zupackendes Tannin, baut sich in vielen Schichten auf, im Finale salzig und fester Druck.                                    ",leuchtendes sattes rubingranat intensive nase mit satter kirschfrucht hintergrund nach zwetschken unterlegt von einem feinem gew rzteppich gaumen viel dichtes und zupackendes tannin baut sich vielen schichten auf finale salzig und fester druck
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The nose is aromatic and quite elegant. It reveals notes of ripe black fruits and slight notes of cooked fruit associated with a small note of leather, licorice, spices and a touch of butter. The palate is mineral, ample, well-structured, complex and dense. In the mouth it expresses notes of ripe fruit, cherry, plum and blueberry associated with cassis and slight notes of spices (in the background) and a touch of licorice on the finish. There is also a slight note of salinity in the mouth. Tannins are fine and well-integrated. Good length.                                    ",nose aromatic elegant reveals note ripe black fruit slight note cooked fruit note leather licorice spice touch butter palate mineral ample wellstructured complex dense mouth express note ripe fruit cherry plum blueberry cassis slight note spice background touch licorice finish slight note salinity mouth tannin fine wellintegrated length
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Selektion einer Lage auf einer Hügelspitze, in perfekter Position, um komplett auszureifen: Verführerische Kirsch-Tabakaromatik, im Mund rassig, füllig, komplex, das Finale auf Maraschino-Krischnoten und Nougat. Natürlich - durch den Ausbau in Barriques - derzeit vom Holz dominiert, etwas atypisch und von moderner Machart, aber ein einladender Tropfen, der nicht nur den Amerikanern gefallen dürfte. Nicht ganz auf dem Niveau: Der Poggio alle Mura Riserva 2007 von Banfi.                                    ",selektion einer lage auf einer gelspitze perfekter position um komplett auszureifen verf hrerische kirschtabakaromatik mund rassig llig komplex da finale auf maraschinokrischnoten und nougat nat rlich durch den ausbau barriques derzeit vom holz dominiert etwas atypisch und von moderner machart aber ein einladender tropfen der nicht nur den amerikanern gefallen rfte nicht ganz auf dem niveau er poggio alle mura riserva von banfi
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
A real thoroughbred. The color is an intense ruby-garnet with few concessions. The aroma is outstanding with orange peel, spice, prunes, an intense floral component of violets, bergamot, tamarind, tobacco and a light, refreshing, balsamic greenish nuance. The attack is wonderful, dense and elegant, with excellent tannins that are elegant and settled. The acidity is discreet yet present, while the finish its perfect thanks to its persistence and intensity. The retro-nasal return is also excellent, impeccably defined between its floral and dark spice components.                                    ",real thoroughbred color intense rubygarnet concession aroma outstanding orange peel spice prune intense floral component violet bergamot tamarind tobacco light refreshing balsamic greenish nuance attack wonderful dense elegant excellent tannin elegant settled acidity discreet finish perfect persistence intensity retronasal return excellent impeccably defined floral dark spice component
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This could very well be the best Poggio all'Oro of all time. It reaped the benefits of new fermentation technology used in the cellar. The nice, intense ruby color is not dark and holds up well on the edge. The aroma is broad with intense fruity scents, various ripening stages of cherry and morello cherry, and the fruity streak is enhanced by ripe blackberry, while the innovative use of wood is discreetly evident in the slightly smoky tone. The fresh, balsamic vein and yellow peach indicate a hot year. The flavor is magnificent and always elegant, part of this wine's DNA. The delicate and compact tannins are excellent, youthful yet well-behaved. The body is compact and acidity nice, all contributing to an excellent, fleshy and persistent finish.                                    ",poggio alloro time reaped benefit fermentation technology cellar nice intense ruby color dark hold edge aroma broad intense fruity scent ripening stage cherry morello cherry fruity streak enhanced ripe blackberry innovative wood discreetly evident smoky tone fresh balsamic vein yellow peach hot flavor magnificent elegant wine dna delicate compact tannin excellent youthful wellbehaved body compact acidity nice contributing excellent fleshy persistent finish
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
This vintage truly reaps the benefits of aging. The rains of early September had a lot of producers worried but those who were brave enough to delay their harvest until the wonderful weather in October obtained great results. Banfi waited and the results were excellent. The color is a lovely ruby with intense garnet nuances, while the aroma is sharp, broad and full, centered on scents that are still fruity with citrus accents of bergamot, tamarind and cherry, with a light spiciness from the wood and sweet Ecuadorian chocolate. There is also some mulberry and tobacco. The flavors is, as always, intense with a nice acidity which here is more suppressed than the 1993, while the tannins are delicate, settled and elegant. Great finesse and taste progression with a finish that is not muscular but very persistent.                                    ",vintage reaps benefit aging rain september lot producer worried brave delay harvest wonderful weather october banfi waited excellent color lovely ruby intense garnet nuance aroma sharp broad centered scent fruity citrus accent bergamot tamarind cherry light spiciness wood sweet ecuadorian chocolate mulberry tobacco flavor intense nice acidity suppressed tannin delicate settled elegant finesse taste progression finish muscular persistent
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
In my view this very young Brunello that comes out this year shows how much Banfi believes in research. Dealing with such a hot year was no easy task but Banfi came up with the goods. The classic ruby color is nicely concentrated and compact. The aroma is broad, clean and intense with a distinct scent of yellow peach along with red fruit and blackberry, slightly jammy and under spirits, without being sickly sweet. A slight vein of bramble and an intriguing green nuance complete the picture. The taste is quite bold and alcoholic, but in a good way. The young and intense tannins are still rampant but of excellent quality, while the acidity is surprising for such a hot year. The progression is rich, intense and muscular and it is in the finish that the full boldness of the wine is felt, even if it could be a little more elegant. Young.                                    ",view brunello banfi belief dealing hot easy task banfi classic ruby color nicely concentrated compact aroma broad clean intense distinct scent yellow peach red fruit blackberry jammy spirit sickly sweet slight vein bramble intriguing green nuance complete picture taste bold alcoholic intense tannin rampant excellent quality acidity surprising hot progression rich intense muscular finish boldness wine elegant
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
Its intense garnet color has a consistent edge while the aroma holds up with nice evolved notes of leather, damp underbrush, a touch if licorice and slightly ethereal tones. There are also the classic scents of dried prunes and bergamot. As always the taste is nicely held up and articulated with tannins that are present but composed and not aggressive. The attack is interesting, quite dense, distinct with its touch of sapidity that allows for a progression that is very elegant and still whole. In the finish there is a return of licorice and bergamot, a nice taste-aroma combination.                                    ",intense garnet color consistent edge aroma hold nice evolved note leather damp underbrush touch licorice ethereal tone classic scent dried prune bergamot taste nicely held articulated tannin composed aggressive attack dense distinct touch sapidity progression elegant finish return licorice bergamot nice tastearoma combination
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"
The color is an orange-ruby with small garnet nuances, very minimal considering its age. The aroma is decidedly complex with evolve scents of tamarind and tobacco and some very interesting balsamic ones. The fruity streak is a bit spent but the peach syrup and lichees are still present. The taste is excellent, centered on tannins that are dense yet still exuberant. A typical trait of wine-making at the time. The progression is good and compact with a richness that compensates for the tannins and offers a flavor that is still lively and rewarding. The finish, centered on nice evolved notes, is intense and persistent.                                    ",color orangeruby garnet nuance minimal age aroma decidedly complex evolve scent tamarind tobacco balsamic fruity streak bit spent peach syrup lichee taste excellent centered tannin dense exuberant typical trait winemaking time progression compact richness compensates tannin offer flavor lively rewarding finish centered nice evolved note intense persistent
Castello Banfi Poggio all'Oro Riserva,"Brunello di Montalcino DOCG, Italy",https://www.wine-searcher.com/find/castello+banfi+poggio+all+oro+rsrv+docg+brunello+di+montalcino+tuscany+italy/1/hong+kong,"Smoky, hints of coffee and full bodied. Still has several years of life left.",smoky hint coffee bodied life left
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Solido e deciso nel profilo principale alterna note di fragoline di bosco, terra bagnata, foglie di tè nero, salvia, alloro e bacche di ginepro. Corpo pieno, tannini ben polimerizzati ed un finale di notevole bellezza e cremosità. Bevi ora o invecchia.                                    ",solido deciso nel profilo principale alterna note di fragoline di bosco terra bagnata foglie di nero salvia alloro bacche di ginepro corpo pieno tannini ben polimerizzati finale di notevole bellezza cremosit bevi os invecchia
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Con note molto floreali si apre questo vino ricordando l'ibisco, il tiglio, il gelsomino e la canfora. Fiori di arancio e cedro impostano invece la scena secondaria. Corpo medio, tannini definiti ed un finale disteso e classico nell'amabilità .                                    ",con note molto floreali si apre questo vino ricordando libisco il tiglio il gelsomino la canfora fiori di arancio cedro impostano invece la scena secondaria corpo medio tannini definiti finale disteso classico nellamabilit
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Leggermente surmaturo, offre sentori di prugne nere, salvia arsa, maggiorana e origano. Corpo medio, tannini rotondi ed un finale preciso e disteso.                                    ",leggermente surmaturo offre sentori di prugne nere salvia arsa maggiorana origano corpo medio tannini rotondi finale preciso disteso
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Fragrante e leggermente offuscato offre note di gerani appassiti prugne nere e chiodi di garofano. Corpo medio, tannini poco estratti ed un finale luminoso.                                    ",fragrante leggermente offuscato offre note di gerani appassiti prugne nere chiodi di garofano corpo medio tannini poco estratti finale luminoso
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
A blend of Merlot and Cabernet Sauvignon, this red has alluring aromas of botanical herb, woodland berry, blue flower and a whiff of warm spice. Full bodied and loaded with finesse, the smooth, delicious palate doles out juicy raspberry, black cherry jam, tobacco and licorice before a coffee-bean finish. Fresh acidity and a backbone of firm, fine-grained tannins provide balance and structure. Drink 2022–2036. Kerin O’Keefe                                    ",blend merlot cabernet sauvignon red alluring aroma botanical herb woodland berry blue flower whiff warm spice bodied loaded finesse smooth delicious palate dole juicy raspberry black cherry jam tobacco licorice coffeebean finish fresh acidity backbone firm finegrained tannin provide balance structure drink kerin keefe
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Bright ruby with delicate garnet. On the nose clear blackcurrant, forest fruits and ripe raspberry, rich cherry. On the palate grippy with firm tannin, clear fruit, spreads across nicely, still young, long finish.                                    ",bright ruby delicate garnet nose blackcurrant forest fruit ripe raspberry rich cherry palate grippy firm tannin fruit spread nicely finish
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Intensives, sattes und kompaktes Rubinrot mit leuchtendem Kern. Viele dunkle Beeren in der Nase getragen von feinster Lederwürze. Am Gaumen betont saftig, wird in kürzester Zeit harsch und endet trocknend.                                    ",intensive sattes und kompaktes rubinrot mit leuchtendem kern viele dunkle beeren der nase getragen von feinster lederw rze gaumen betont saftig wird rzester zeit harsch und endet trocknend
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
A blend of 60% Merlot and 40% Cabernet Sauvignon, this has enticing aromas of black-skinned fruit, fresh violet, espresso and a whiff of cake spice. Smooth and structured, the elegant palate delivers crushed raspberry, cassis, licorice and clove that follow through to the long finish. A backbone of polished fine-grained tannins and fresh acidity give it an age-worthy structure. Drink 2019–2033.                                    ",blend merlot cabernet sauvignon enticing aroma blackskinned fruit fresh violet espresso whiff cake spice smooth structured elegant palate delivers crushed raspberry cassis licorice clove follow finish backbone polished finegrained tannin fresh acidity ageworthy structure drink
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Ripe plum, spiced blueberry, cedar, toasted oak and tobacco are some of the aromas you'll find in this structured blend ofMerlot andCabernet Sauvignon. The full-bodied palate delivers blackberries, black currants, clove, espresso, ground pepper and licorice while assertive but fine-grained tannins provide support. Drink 2016–2025.                                    ",ripe plum spiced blueberry cedar toasted oak tobacco aroma structured blend ofmerlot andcabernet sauvignon fullbodied palate delivers blackberry black currant clove espresso ground pepper licorice assertive finegrained tannin provide support drink
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
The 2007 Excelsus is a gorgeous super Tuscan expression (with Cabernet Sauvignon and Merlot) that shows quality and superior fruit on all levels. Castello Banfi has really hit a home run with this vintage. You'll encounter persuasive aromas of cassis, blackberry, chocolate, tobacco, curry leaf and deep renderings of exotic spice. The wine's texture is exceedingly smooth, rich and long lasting.                                    ",excelsus gorgeous super tuscan expression cabernet sauvignon merlot quality superior fruit level castello banfi hit vintage encounter persuasive aroma cassis blackberry chocolate tobacco curry leaf deep rendering exotic spice wine texture exceedingly smooth rich lasting
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
This vintage of this Cab-Sangiovese-Merlot blend is uniquely attractive and refined, offering a modern, direct approach and delivers pristine aromas of black cherry, blackberry, exotic spice, leather and pipe tobacco. In the mouth, it boasts thick tannins and excellent length.                                    ",vintage cabsangiovesemerlot blend uniquely attractive refined offering modern direct approach delivers pristine aroma black cherry blackberry exotic spice leather pipe tobacco mouth boast thick tannin excellent length
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Cabernet Sauvignon's green pepper aromas do arise but are delicately reigned in by the soft, yielding and plush Merlot component, which adds cherry, blackberry, spice cake and nutmeg. But what really makes this a standout wine is the texture: creamy and concentrated with solid tannins and loads of cherry flavors.                                    ",cabernet sauvignons green pepper aroma delicately reigned soft yielding plush merlot component add cherry blackberry spice cake nutmeg standout wine texture creamy concentrated solid tannin load cherry flavor
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
As usual, this blend of Cabernet Sauvignon and Merlot has weight and color but not a lot of richness or sweetness. The berry flavors are snappy and juicy, with tight, focused acidity. Less New World than most Banfi wines, yet for an off vintage it has its good points.                                    ",usual blend cabernet sauvignon merlot weight color lot richness sweetness berry flavor snappy juicy tight focused acidity banfi wine vintage
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Fans of full-bodied reds should like this Cabernet/Merlot blend for its pure berry and mint aromas, its ruby luster, and dry, clean raspberry and chocolate flavors. There are full tannins now, indicating that it will age well for about five years, maybe more. And it finishes nicely.                                    ",fan fullbodied red cabernet merlot blend pure berry mint aroma ruby luster dry clean raspberry chocolate flavor tannin indicating age finish nicely
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Very supple on the palate, this Cabernet Sauvignon-Merlot blend has dense black cherry aromas and flavors framed by dill oak. Earth notes add a touch of complexity and the finish is full, with tobacco-earth accents. Attractive and easy-to-like as it is, but the wine seems to have the potential for more nuance and dimension than it presently shows.                                    ",supple palate cabernet sauvignonmerlot blend dense black cherry aroma flavor framed dill oak earth note add touch complexity finish tobaccoearth accent attractive easytolike wine potential nuance dimension presently
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
A fabulous Cabernet-Merlot vino da tavola from Banfi's Montalcino vineyards. It takes about an hour to open up, but once it does, wow, it's all there. Deep, cool, and delicious at the core, this really shows a new-world friendliness; it's extremely easy to drink, with its sweet blackberry and plummy character. Hedonistic stuff, and more or less ready now.                                    ",fabulous cabernetmerlot vino da tavola banfis montalcino vineyard take hour wow deep cool delicious core newworld friendliness extremely easy drink sweet blackberry plummy character hedonistic stuff ready
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Rapisce a primo impatto ricordando note miste di Prugne nere, more, cassis, mirto selvatico, lavanda in fiore, iris, fiori di ibisco e giacinto e guaranà. Tante foglie di tè verde ed eucalipto descrivono la scena secondaria. Corpo pieno, tannini vellutati ed un finale davvero nobile e leggiadro. Un blend di 47% Merlot e 53% Cabernet Sauvignon. Meglio dal 2026.                                    ",rapisce primo impatto ricordando note miste di prugne nere cassis mirto selvatico lavanda fiore iris fiori di ibisco giacinto guaran tante foglie di verde eucalipto descrivono la scena secondaria corpo pieno tannini vellutati finale davvero nobile leggiadro blend di merlot cabernet sauvignon meglio dal
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"
Smooth and inviting on the nose, with cassis and ripe plum aromas. Very modern and international, as evidenced by the blend, which is Cabernet and Merlot. Regardless, it's ripe, exotic and features tons of black fruit, coffee and chocolate. So modern and richit might be best on its own rather than with food. Drink soon.                                    ",smooth inviting nose cassis ripe plum aroma modern international evidenced blend cabernet merlot ripe exotic feature ton black fruit coffee chocolate modern richit food drink
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"Leider nicht gebunden, säuerlich und unreif. Schlechtes Preis Leistungsverhältnis. ",leider nicht gebunden uerlich und unreif schlechtes preis leistungsverh ltnis
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"noch seehr fein zu Trinken mit Altersnote, macvt Freude",noch seehr fein zu trinken mit altersnote macvt freude
Castello Banfi Excelsus Sant'Antimo,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+excelsus+st+antimo+tuscany+italy/1/hong+kong,"Leider nicht gebunden, säuerlich und unreif. Schlechtes Preis Leistungsverhältnis. ",leider nicht gebunden uerlich und unreif schlechtes preis leistungsverh ltnis
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Bright ruby red, brightening. Fragrant-spicy nose of pickled cherries, cranberries and cloves, with purple blossom in the background. The palate is savoury, with clear, juicy fruit, then, unfortunately, bitter and subdued on the finish.                                    ",bright ruby red brightening fragrantspicy nose pickled cherry cranberry clove purple blossom background palate savoury juicy fruit bitter subdued finish
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Red prunes and juicy red apples are the primary scents of this young Rosso di Montalcino. Pressed red flowers, cloves and blood orange in the background. Full bodied on the palate, tannins still need taming and a long, persistent finale Drink now or hold.                                    ",red prune juicy red apple primary scent rosso di montalcino pressed red flower clove blood orange background bodied palate tannin taming persistent finale drink hold
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Crushed herb, blue flower and new leather aromas shape the nose. On the juicy, enjoyable palate, lithe tannins and tangy acidity accompany ripe cherry, blood orange and star anise. Drink through 2024. Kerin O’Keefe                                    ",crushed herb blue flower leather aroma shape nose juicy enjoyable palate lithe tannin tangy acidity accompany ripe cherry blood orange star anise drink kerin keefe
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Leuchtendes Rubinrot. Mit mittlerem Ausdruck, etwas Vanille und Gerstenmalz, zarte Beerenfrucht. Am Gaumen harsch und weitmaschig, bleibt austrocknend über.                                    ",leuchtendes rubinrot mit mittlerem ausdruck etwas vanille und gerstenmalz zarte beerenfrucht gaumen harsch und weitmaschig bleibt austrocknend ber
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Intriguing in the wild profile offering notes of black prunes, blackberries, black tea leaves and camphor. Cumin and coriander describe the secondary scene which has a dark character. Medium bodied, well softened, light tannins and a pleasurable finale, juicy in every sip. Drink now.                                    ",intriguing wild profile offering note black prune blackberry black tea leaf camphor cumin coriander secondary scene dark character medium bodied softened light tannin pleasurable finale juicy sip drink
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
(2021) Banfi's Rosso is aged for around 12 months, partly in French oak barriques and partly in large Slavonian oak casks. The nose is vinous and dark, but reveals very little about the wine initially. In the mouth it is powerful and savoury, edged with bitter cherry and with a plummy character, the tannins are quite finely grained but grippy, and the classic Italianate bite of the acidity joins the finish. This could be cellared for a few years or decanted if opening now perhaps. Note Majestic may be stocking the 2019 in some stores, but their 'mix six' price is a sharp £16.99. Watch the video review for more information.                                    ",banfis rosso aged month partly french oak barriques partly slavonian oak cask nose vinous dark reveals wine initially mouth powerful savoury edged bitter cherry plummy character tannin finely grained grippy classic italianate bite acidity join finish cellared decanted note majestic stocking store mix price sharp watch video review
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
See score for this and 6 more vintages with a ",score vintage
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Wild berry, violet and menthol aromas are front and center on this bright young red. It's easygoing and approachable, offering juicy Marasca cherry and a hint of baking spice alongside soft tannins and vibrant acidity. Drink through 2021. Kerin O’Keefe                                    ",wild berry violet menthol aroma front center bright red easygoing approachable offering juicy marasca cherry hint baking spice alongside soft tannin vibrant acidity drink kerin keefe
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Fragrant purple-flower, black-skinned berry and wild-herb aromas lift out of the glass. On the smooth accessible palate, supple tannins lightly support juicy black cherry and licorice. Drink now. Kerin O’Keefe                                    ",fragrant purpleflower blackskinned berry wildherb aroma lift glass smooth accessible palate supple tannin lightly support juicy black cherry licorice drink kerin keefe
Castello Banfi Rosso di Montalcino,"Tuscany, Italy",https://www.wine-searcher.com/find/castello+banfi+rosso+di+montalcino+tuscany+italy/1/hong+kong,"
Leuchtendes Rubin mit aufhellendem Rand. Kirsche, Himbeere, auch leicht erdigen Noten. Sauer und unausgewogen am Gaumen.                                    ",leuchtendes rubin mit aufhellendem rand kirsche himbeere auch leicht erdigen noten sauer und unausgewogen gaumen
