景点名称,网址,用户名称,星级,评论内容,时间,赞,回应
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                yifany
                                ",30,昆明的西山森林公园坐落在滇池附近，名气不是很大，人也不多，坐缆车可以一览滇池全貌。这个公园是非常的大，要走很久，很适合周末爬山。但是对于远道而来的游客而言，这个地方并没有什么特别需要拜访之处，只因为靠着滇池，可以看滇池全景而已。如果时间有限，建议选择缆车来回，票价好像60元，门票另收费。,2016-07-01 14:02,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                Mickey
                                ",50,第一次到昆明，打算从昆明坐火车到大理的，因为是晚上的火车，所以要在昆明待一天。西山是在大众点评上搜到的，之所以想去是因为想坐西山的索道，本来打算坐滇池索道上去的，滴滴的司机师傅说直接去西山会更方便（在这里打滴滴好难打，好不容易打到也等了有40多分钟，不过司机师傅人很好）师傅给我们规划了一条路线：我们先买西山门票大概80多这个是套票景区里都会用到，然后坐景区大巴上山，到了景点门口进去我们选择的是游览车，（不要做索道，下山的时候做索道下来，风景超美）游览车不需要交钱，是套票。到了龙门景区就需要走路上去了，门口会有工作人员问你要不要导游介绍仪，建议拿一个下山时归还免费的，里面有很多小的景点，爬完后最后走到索道处坐索道下来。（如果想去美女峰上那就继续爬，下来的时候在坐索道）索道分西山索道和滇池索道，前面说的是西山索道，建议从西山坐索道去滇池，滇池索道问出口的工作人员（滇池索道需要另外买票）如果不坐滇池索道的可以去坐大巴下山（不收钱套票）。,2016-06-25 11:31,5,16
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                桔梗_花语
                                ",40,头一天团购了套票，结果通知说不能用，只能退掉重新到景区买。价格上亏了，多出了好多钱。电池索道单程40，上去到西山景区门口，景色太美了。龙门景区门票40元，景区电瓶车8元单程，可惜去的当天西山索道检修，没坐成。回来下山大巴12.5，很便宜。然后坐公交回。天气超级好，蓝天白云，倒影在滇池，整个昆明城尽收眼底，希望下次有机会再来。,2016-06-20 16:44,4,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                点小评3593313480
                                ",50,索道好玩，有点惊险，刺激。爬山也不算累，可以看到滇池和昆明的全景，很漂亮，很值,2016-06-18 19:14,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                古你唔到
                                ",50,套票实在比现场买票方便太多了，就是排队坐车排太久！,2016-06-18 14:11,,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                菜桶子
                                ",40,风格酌情不错。门票88每位。提前订购在大众点评可以68元，团购必须提前一天的样子。买好票上大巴开上山，然后是索道。刚上索道挺兴奋，但是，这条索道是我国内乘过的最长的索道，大约半小时，到后面心里犯嘀咕：怎么还没有到尽头啊……索道多乘有什么意思啊。然后下山，一路美景收进眼底。滇池在脚下。游人很多，有几处是烧香拜佛的，一般都拍照留念。下山路湿滑，得小心慢行。再乘电瓶车，大巴原路返回。,2016-06-15 18:25,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                Yanyan_ariel1986
                                ",50,公园本身的俊美很多人都爱讲我来讲讲它的线路打车去海埂公园口的索道站是最轻松的一个选择往返70元单程40元卫生间免费提供给坐索道的游客约30分钟到了西山索道口你可以选择继续搭索道上龙门30元或电瓶车到了龙门才收门票本人因为有不少当地人强烈推荐走一个小道至西山索道口上下山流着泪跟非高原的游客讲不要尝试上山不到10分钟本尊已经开始心跳快速到头晕目眩但碍于下山游客的鼓励没有调头当地老人家说的半小时路程我用了1个半小时中间过程一个人的时候好害怕会晕倒木有人搭救到了千步岩有个小小售票亭被告知买票进园还是徒步爬心都碎了非高原来的游客乖乖坐索道吧,2016-06-06 16:46,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                雨濯梅林润
                                ",50,一路从民族村游玩至西山脚下，徒步走上西山虽然谈不上成就感(毕竟只有数十里的山路，说是山路其实修的非常不错，也没有太大压力)，行走途中有很多补给站，村民很热情到达山顶后可以在一个小亭子处拍照，然后可以乘索道到达龙门风景区和云南民族村，很棒的地方~,2016-05-30 07:20,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                傲雪272
                                ",40,反正都有购物陷阱，景点一般。我们纯粹因为要看昆明的同学才去的。景点没有告诉我们先坐电瓶车上龙门，再坐索道下来！太坑了！,2016-05-28 19:26,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                燕梳客老马
                                ",50,鬼斧神工自然造化八百里滇池奔来眼底美景美不胜收,2016-05-21 12:32,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                雲冰雪
                                ",50,西山风景名胜区位于桂平县境内，城郊1公里处。西山以“石奇、树秀、茶香、泉甘”著名，景区历史悠久，原是佛教胜地，现仍保留有较为完整的佛教建筑、庙宇，如龙华寺、李公祠、洗石庵、乳泉亭和飞阁等。历代文人学士留下赞赏西山的诗词对联达4000多首。西山风景名胜区，桂平县城以西为广西中部龙山山脉的一部分，素有“乳泉摇篮”之称。因这一带系中生代花岗岩，地下水附存于岩体的节理裂缝之中，积水成泉。这种泉水的水分子密度高，表面张力大，据说只有抗州的虎跑泉才能与之媲美，有人作过一次试验，在一个杯子里投入113枚硬币，水在杯口鼓得像面包一样，却未外溢，把“满则溢”的规律打破了。,2016-05-08 16:07,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                Yi.xx
                                ",50,五百里滇池奔来眼底，披襟岸帻，喜茫茫空阔无边。看：东骧神骏，西翥灵仪，北走蜿蜒，南翔缟素。高人韵士何妨选胜登临。趁蟹屿螺洲，梳裹就风鬟雾鬓；更萍天苇地，点缀些翠羽丹霞，莫辜负：四围香稻，万顷晴沙，九夏芙蓉，三春杨柳。数千年往事注到心头，把酒凌虚，叹滚滚英雄谁在？想：汉习楼船，唐标铁柱，宋挥玉斧，元跨革囊。伟烈丰功费尽移山心力。尽珠帘画栋，卷不及暮雨朝云；便断碣残碑，都付与苍烟落照。只赢得：几杵疏钟，半江渔火，两行秋雁，一枕清霜。-------------------------孙髯翁（1685－1774）四百年以前，古人已发现此处美景，我只是踏着古人的残影，又来溜达一圈罢了。,2016-05-02 10:03,32,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                天使爱小丸
                                ",40,去西山玩的话，最好一天的行程玩海埂公园-滇池-西山，时间也是绰绰有余的~~从滇池上去西山的索道，单程40元，来回70元，价格小贵呀。然后上到西山才发现，还要另外买门票，另外买索道票，另外买电瓶车票，盛惠门票40元一位，索道25元单程，电瓶车8元一位。就是昆明的景点，切成N段来收费，这点真心不习惯。西山上面的索道跟滇池的索道所搭的车不一样，天池的车厢是封闭的，西山的车是开放式的，很原始的那种，不过我自己更喜欢西山的这种，很有小时候的感觉~~~吹着习习海风，可惜没有戴帽子也没有带墨镜，风大也不敢开伞，只能干晒着了~~从索道下来，进入景点的时候，可以免费提供一个每到一个景点就会自动讲解的机器，我觉得挺好的，知道一下典故，游览起来更加有感觉~~偶尔出游，来爬爬山不错，这里植物特别多，简直是个天然的氧吧~~以下纯属科普一下大家：昆明西山森林公园位于昆明西郊有“高原明珠”之称的滇池湖畔，距市区15公里，北起碧鸡关，南达灰湾，由碧鸡山、华亭山、太华山、太平山、罗汉山等山峰组成，由北向南逶迤升高，最高峰海拔2507.5米，最高的罗汉山高出滇池水面约620多米。西山公园东濒滇池，西迤长坡，占地约889公顷。西山峰峦起伏，林木苍翠，百鸟争鸣，涧壑流泉，云蒸霞蔚，景色秀丽。远眺西山群峰，既像一尊庞大的睡佛，又似一个仰卧的少女，故称“卧佛山”，又称“睡美人”。,2016-04-27 09:39,9,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                平凡de小怡
                                ",40,"西山位于昆明市西郊15公里，由华亭山、太华山、罗汉山等组成。它峰峦连绵40多公里，海拔1900米至2350米。相传古时有凤凰停歇，见者不识，呼为碧鸡，故也称碧鸡山。又因形状像卧佛，也叫卧佛山。西山森林茂密，花草繁盛，清幽秀美，景致极佳，在古代就有""滇中第一佳境""之誉。从昆明城东南一眺望，宛如一位美女卧在滇池两岸。她的头、胸、腹、腿部历历在目，青丝飘洒在滇池的波光浪影之中，显得丰姿绰约，妩媚动人，所以又叫睡美人。民间传说，远古时一位公主耐不住宫中寂寞，偷偷出了王宫与一小伙结为夫妇。后来，国王拆散了这一美满姻缘，并用计将小伙子害死。公主悲痛欲绝，痛哭不止，泪水汇作了滇池，她也仰面倒下化作了西山。西山现已辟为一座森林公园，景点较多。每年阳春三月，昆明人有""三月三，耍西山""的习俗，届时四方士民云集聚会，唱山歌，对小调，耍龙舞狮，野餐赏景，热闹非凡。",2016-04-06 14:46,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                晴川日暖
                                ",40,西山风景区就在滇池旁边，玩好滇池，直接打车去的西山，去那的车资到是不贵，但是昆明的出租车很有问题，西山脚下多行进50米的距离要多10块，理由是里面开进去车子不好掉头还是怎么的，唯一好的是司机会跟你说要加费的，没有到了再告诉你，但这加费理由不理解。西山脚下的路况不大好，建议修修路吧，坑坑洼洼的，灰尘很大。有接驳车直接到山腰，再从山腰买门票开始爬山，一路爬山上去，让人不禁感叹前人的智慧与毅力，一路石阶，人工开凿，在山壁的小径上行走，停步驻足欣赏整个滇池的水色，太美了！服务很好哦，有电子导游器，翻译器，租一个，就可以了解各个景点的典故，相比有些景区的走马观花，或者蹭旅游团，这个非常方便！下山座的索道，朋友们都评价是做过最长的索道，山风习习，感觉与自然融为一体！一次快乐的西山行！,2016-04-06 13:44,2,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                且吃且增重
                                ",40,西山风景区分成2部分，西山索道和龙门景区，一开始以为坐了西山索道上到半山腰就可以看滇池了，其实基本看不到全部，因为没有最佳观景点，且唯一的亭子视线有遮挡。必须再次登上龙门景区，再付费73元(包括龙门景区门票，单程缆车和电瓶车)可饱览美景，所以整个西山风景区玩下来需要143元。,2016-04-06 01:26,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                maggie_8291
                                ",50,游览路线1从市区坐车到高峣有单程12.5往返25的大巴直接到西山龙门脚下中途会经过西山的三个景点每个景点单独售票可以下车游览后再上车大巴不会再收费当然你也可以买套票100逛遍整个西山走完西山的四个景点大约需要一天的时间2从市区直接坐车到云南民俗村逛完民俗村公交或者步行去海埂公园看看滇池滇池入口右边一直走可以到做索道的地方单程40往返70到西山龙门脚下上龙门有一小段公路大约30分钟可以步行也可以坐八块观光车到栈道脚下然后沿着栈道上龙门或者可以在山脚就买25的缆车票坐到山顶然后下山到龙门上面除了龙门以外还有一些寺庙路比较陡觉得还是很有看头3自己的行程从市区直接到海埂公园逛了滇池索道上山40电瓶车8门票学生证半价20下山步行回山脚坐大巴12.5坐公交回市里不想去民俗村觉得商业气息太重,2016-04-04 00:38,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                legend
                                ",50,去昆明必须去的地方，很漂亮、很美,2016-03-28 11:39,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                瑋婷_7505
                                ",50,毗邻滇池，可从滇池乘索道前往，单程40元/人，往返70元/人。上龙门乘索道25元/人，返回山脚乘电瓶车8元/人，步行12-15分钟，从山脚返回公交车站往市区，建议乘环保大巴车，12.5元/人。景区景点分布集中，富有传说色彩。,2016-03-25 23:40,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                张温尔
                                ",50,有两种方式去西山风景区：做公交车到高峣或者从海埂坐索道上去。索道要40元，虽然可以看滇池，但没收入的我感觉有点小贵，就选择从云南民族村坐公交一块到高峣，然后从高峣爬到山上。来之前查了好多攻略，但还是失策了，因为不知道可以坐大巴直接上山，然后我以为大家都是爬山上去，也不知道高峣也就是西山门口有很多大巴一路直接畅通无阻开到聂耳墓，那里离最重要的景区龙门很近。而我上午已经在海埂公园，民族村玩了一上午了，下午又来爬西山，爬到完全崩溃好不好，好高的山，没点体力真爬不到龙门，西山上的马路修的很好，很多私家车或自行车直接一路到顶，像我这样的旅客可以选择坐车上去，走路下来，不然来来回回靠脚走明天别想起床，因为我就是活生生的例子！别不信，真的很高很远！西山风景区在滇池旁，站在山上远眺滇池，也是别有一番感觉。寺啦，庙啦，都要收钱，而且龙门还要单独门票40元。如果不想买门票一路上只是在爬柏油马路，无聊至极，纯粹锻炼身体，我不远万里从祖国另一端过来只健身有点说不过去，就买了门票，但很多景点不值那个门票钱，有点失望。太华寺上去有两条路，一条是古道，另一条是公路，还是推荐走古道比较有感觉。,2016-03-22 12:48,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                ninicoco1939
                                ",,不错～景色宜人～需要一天时间！,2016-03-20 13:08,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                余生_2583
                                ",,非常满意，西山，昆明的肺，又叫睡美人山或卧佛山，风景秀丽，空气清新，整座山就像一个美人仰卧在高原明珠滇池上，她长长的头发漂在水里，轮廓非明显，特别只龙门石窟，陡峭险峻，直接挂壁在西山悬崖上，非常值得一去。,2016-03-20 10:22,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                点小平4158
                                ",40,还不错，北门入口还在搞兴建，晚上六点下来都还有很多人上去，我是徒步上山下山的，由于时间关系我还没走猫猫菁那条路，还有太平古道也没走，玉蘭園的门票只要3元，现在去的话，花开的正艳，如果你们想徒步上下山的话，就要早上去,2016-03-16 14:20,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                刚刚哥
                                ",40,做巴士到山脚下，然后跟着导游进入龙门，然后进入景区。导游推荐步行上去，做观光车下来，步行不久就来到了名人堂，所有名人的照片留影，记忆最深的明人之一那就是***，，，，然后到了龙门洞，风景也特别飘亮，特别是从上往下望去的感觉，仿佛昆明就在脚下,2016-03-03 11:06,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                苍夕
                                ",,路线还是很好的！就在景点山下！买票直接上车就上龙门了！上美女峰的还要坐索道！现场买25元！最好看的还是龙门吧，一登龙门，身价百倍！下来我没有坐他们的大巴下山！买了下山的索道40元！体验了一下水上吊览！总体还是不错的！,2016-03-01 16:44,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                collfe
                                ",,过了兑换时间联系客服即使处理。,2016-02-27 11:46,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                菲菲Lee
                                ",40,三月份的昆明真的很美，除了有红嘴鸥还有各种花儿，最喜欢的就是樱花了，就是品种不多。从滇池可以坐索道上去西山，价格好像二十还是三十。,2016-02-21 20:10,9,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                HUO
                                ",50,红尘不到、莫负烟霞，很喜欢。来，空气好。,2016-02-18 20:31,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                永不言败_4055
                                ",30,西山一般去龙门景点可以，道家圣地，心情很好,2016-02-18 10:36,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                luckna
                                ",,人太多了，可能临近中午管理人员全下班了，无人疏通,2016-02-16 10:39,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                热闹来自孤单
                                ",50,"今天我们全家一起去爬西山，西山风景区位于昆明西山区，西山公园东濒滇池，西迤长坡，古时候称为“碧鸡山”。西山山脉连绵，由碧鸡山、华亭山、太华山、罗汉山、挂榜山等山峰组成。传说有凤凰栖息于此，故称""碧鸡山""；又因远眺西山群峰，就像一尊庞大的睡佛，又似一个美丽的少女仰卧在滇池湖畔，所以有""卧佛山""或""睡美人""之称。西山上树木茂盛，植被覆盖率高，是天然的“氧吧”，小伙伴们都来吸吸氧吧！",2016-02-15 01:53,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                点小评2247146275
                                ",50,比较划算，带家人一起去，单独买票有点贵,2016-02-14 12:09,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                SMG1307
                                ",50,团购很划算，西山公园之前夏天的时候去过一次，和现在相比还是那个时候好一些，炎热的夏天在里面一点都不觉得，稍微爬高一点就可以看到昆明市的一大部分，感觉非常棒，之前真人秀极限挑战就在这里录制够，还去了张艺兴躲过的小房子，感觉还没熟悉的！,2016-02-11 11:00,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                緈諨、这點
                                ",,票很划算，就是过年人巨多，不好玩,2016-02-09 21:06,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                Quarton_8174
                                ",50,确实有意思，来昆明的人都要来看看，滇池旁边,2016-01-31 19:07,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                孤城凉梦_6722
                                ",40,在昆明看海是个不错的选择哦。，,2016-01-31 08:48,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                颜颜颜颜颜
                                ",40,风景确实美，就像俯瞰整个昆明似的，但是想要上到山顶就是各种门票加门票，我就呵呵，从民族村过去还能送你，但是玩好了要出来就没人理了，我就笑笑不说话了～还有就是景区里面没啥吃的东西，都要饿疯了！！！！！！,2016-01-28 17:40,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                我要草莓哒
                                ",40,从索道上了西山，然后买了门票40元，学生证半价，我们没继续选择坐索道上龙门那里，因为那是完全露天的，有点恐怖，事实证明走上去也不怎么累，可以看看沿途的风景，龙门那里很美，可以看见昆明全景，下来的时候我们选择了另一条线路，比上去的时候要近的多。有电瓶车8元，我们去的时候坐了，其实没必要坐的，也不远，走几分钟就到了。,2016-01-17 11:21,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                melody_4708
                                ",50,很美，昆明非常值得推荐的景点。游完西山可以直接去海埂公园玩，从游客中心坐94路1元20分钟就到，也可在半山门口坐滇池缆车，单程40元。滇池缆车和从游客中心上山的缆车是两条线，如果不想走回头路的话就不一定需要购买网上的套票，时间充足下山走走也是很不错的。,2016-01-15 17:39,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                雪飘香_3167
                                ",,我是第一次用微信买票，服务人员很热心的教我怎么买，,2016-01-13 05:55,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                raja0501
                                ",50,原本只想到滇池喂海鸥的，时间有多就在点评上搜了下看到附近有民族村和西山风景区，最后还是选了后者。我们索道上然后走下来的，索道一路上能看到昆明全景，美极了！到了山顶后我们选择步行下山，一路都是风景，山清水秀，微风徐徐，一路逛下来一点都不累！这个门票还是蛮值的。只是怕晒黑的朋友记得涂防晒霜哦，因为天气好的时候真的很晒！！！,2016-01-03 21:58,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                蓦韛
                                ",50,提到西山，昆明人必会提到的就是关于情侣爬西山必分手，陌生男女爬西山将修成正果的传言。人们会罗列出很多爬过西山分手的情侣，无不验证那个古老的断情谶语。睡美人的美丽传说：西山峰峦起伏，古树参天，苍翠挺拔，雄伟壮观；由碧山、华亭山、太华山、太平山、罗汉山、挂榜山等山峰组成，山脉连绵40多公里，最高海拔2500米左右。远眺西山群峰，恰似一位美丽曲腿仰卧在滇池畔，青丝垂海的睡美人，因此西山又称为睡美人山。西山风之秀丽为昆明诸山之首，早已扬名天下，滇池岸边，至今还流传着关于睡美人的动人的传说。相传很久以前，在滇池岸边，有一对真挚相的青年男女，男捕鱼，女织网，生活的很幸福，小伙子为了表达对姑娘的爱意，驾小舟到海子中为她采取海菜花，结果一去不返。一天又一天，姑娘思念着小伙子，悲恸欲绝，昼夜长哭，眼泪流了五百里，最后泪尽而逝，身躯化为湖滨山峦，长发则散于草海之内，从此，这山便称为睡美人山。西山龙门的断情谶语：千年前美丽而善良的姑娘和她心爱的男子在龙门相遇相知相爱，却又在龙门分开，永远天各一方。男子为了功名利禄抛下美丽的姑娘远去他乡。美丽的姑娘回到龙门哭干了泪，化为如今的滇池，心碎成灰，纵身跳下龙门，长眠西山脚下，成为如今的睡美人。姑娘纵身之时痛下了可怕而忧伤的诅咒：路经此崖之情必断！也许是上天看到听到了美丽姑娘的心痛和绝望，让这个可怕的诅咒永远的留在了西山！从此以后，西山龙门成了断情崖！很久很久以前，西山还是西山，滇池还是滇池，但滇池那时候水很清，而且下面有神灵，传说从西山跳下去就能到达传说的神的所在，就能永生，就能快乐的生活。很多情侣在受到各方面压迫，不能走到一起，就约定一起去西山跳滇池，多少年，有多少人上去，有男的跳，女的没跳，女的跳，男的没跳，或者两个人都没跳，这些两个或者一个下了西山，结果当然是分手。终于有一天，有一对情侣双方非常的相爱，毅然爬上龙门，跳了下去，结果他们没掉进滇池，而是被浮云托上了天上，做了龙门的门神，他们恩爱的过着神仙眷侣的生活，也憎恨那些爱情不专一的人们，践踏龙门的神圣。为了避免悲剧的发生，也从此不让人跳龙门了。当上了西山的情侣一路走来，如果门神发现他们有一方对爱情不忠，就会让他们分手，如果去了西山，下山分手，那不是坏事情。西山是一个让很多人爱不得恨不得的地方，它有着太多的传说，太多的民间言论，似乎“情侣到了西山就分手”该是其中最著名的一个了吧。小猪刚来昆明的时候就听说了，不过那个版本里还有这么一句：你和你喜欢（该是暗恋之类）的人去了西山会成为情侣。虽然不信邪，但小猪是绝对的不敢以身试法的，坊间的传说有很多都是灵验的。大二时候，我一个同学求别人带着他喜欢的那个女孩一起去西山玩了一趟，回来后也就一个星期左右，两个人就拉着手在校园里溜达了。还有一个朋友，滇池学院的，他不信邪，我们一起去西山，他硬把女朋友给拉上了，结果不到一个星期就被他女朋友踢了，他从此恨上了西山，碰到人就诉说自己的苦衷，并谆谆劝导别人不要领着女朋友去西山。不论人们是否相信那样的言论，它总是在那里存在着的。当你和你的另一半去西山的时候，你就会感觉到大家的怪异眼神，还有别人的劝阻和支持，这些其实都还是在告诉你那一句话：情侣到了西山就会分手。于是它就在你的心里打下了烙印，你会偶尔或不时的想起它来，想‘我们怎么还不分？果然是乱说。’可有一天你们不适合在一起了，分手了，你又会想‘原来真的很灵验，该死的西山’。西山只是你们分手的一个借口，一个由头。即使是像我朋友那样的例子，应该是他们的不和早就产生了。还有一个原因可能是他女朋友特别的相信那句话，认为他领着自己去西山是不负责任的表现，认为这个男人没有责任感，于是踢之。,2016-01-02 01:44,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                melinchen
                                ",,冲着索道去的，没有想象中恐怖，离地不算高，所以，不会很害怕，,2015-12-26 21:02,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                萍厅娜
                                ",,咋天上的西山一路大巴连索道山上空气质量非常好，，可惜的是雾未散开但也别有一番情趣如入仙境，下山时分太阳出来了，有机会会再来。,2015-12-26 09:55,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                勤添Jacky
                                ",40,西山风景区，地处西山区，位于西郊15公里，交通便利。整体而言，一个适合徒步休闲的场所。西山风景区在滇池附近，参观浏览滇池后，可步行至西山风景区。时间来得及的话，可徒步上下山，沿途感受自然的魅力；时间紧张的话，索道往返想必也是极好的。站在山顶，可以一览昆明市内的全貌，此情此景，历历在目，无法忘却在西山的美好时光。,2015-12-24 15:42,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                萧萧0412
                                ",,在网上团购比景点买票经济实惠，直接在景区购票点凭手机短信二维码就可以换好整个景区的车票，景区门票，索道票，使用也方便快捷，坐大巴直接就到了西山龙门景点，上面空气很好，带上家人去走走看看，风景挺美，可以看到整个滇池。下次去还来团购,2015-12-22 18:48,,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                ryhappy217
                                ",50,以前爬过西山很多次，但都没有这一次全面，上山跟下山不是一条路，体验完全不一样！从大路上山，一路溜溜达达，早晨的阳光照着我们上山的路，虽然有小风吹着，但是温暖无比。到了山顶，边吹风边吃着小吃，看着滇池，感觉太棒了！然后从另一条路下山到海埂公园，一路的花花草草让我们陶醉，拍照到停不下来。这次还意外得知了滇池的除污工程，实在是工程浩大！保护环境，是每个人随手可为的。,2015-12-20 19:42,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                点小评1711382380
                                ",,风景不错，坐索道上去可俯瞰滇池，价格也不算贵，值得一游,2015-12-18 23:27,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                闹闹美食家
                                ",40,我们不是从正门进去的～开车路过，没想到这里也可以看到滇池美景～蓝天、绿水、海鸥，印成一幅画，海鸥静静在湖面游荡的样子，喂食逗起海鸥飞翔的样子，都是极美画面ˊ_〉ˋ,2015-12-16 02:06,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p178,"
                                嘟嘟妈妈_914
                                ",40,西山风景区在滇池旁边，本来想团购套票的，可是从滇池到西山风景区还有一段距离，没有做好功课，所以只好跟着当地居民的车上去，套票88。坐缆车上去有点怕怕的，但是可以少爬好多路。爬到山顶俯视滇池，好美！回来要走下山，有电子讲解器，走下来又有电瓶车，全程三四个小时，还是很值得一去的,2015-12-13 17:17,,
