景点名称,网址,用户名称,星级,评论内容,时间,赞,回应
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                吃货小阔耐
                                ",50,到昆明一定要去的网红打卡地因为你不尝试永远不知道俯瞰美好事物的快感眼睛不只是会对食物大饱眼福，更多的是需要好好看看身边的美好事物个人觉得从茶马花街爬着上去比较有感觉，可以起早一点就出发，下午会很热。如果不想爬的小伙伴可以到海埂公园乘缆车上去，一路看看滇池大坝的美好风光，顺便拍上几张美美的照片。爬上去了一定要去看看聂耳的墓碑，那边有放鲜花，可以自行送。去了之后下来吃上一碗凉凉的木瓜水继续下一站：龙门蜿蜒崎岖的峭壁和小路，增添了几分难度，要好好看路哦，石头楼梯因爬的人多，已经被踏的光滑无比。龙门上去就是西山顶了，一眼望去，层层高楼矗立。海水跟天空形成一面明亮清透的镜子，让人看了心情无比舒畅、放松。很适合休息宅在家的宅男宅女哦,2020-07-3116:33,81,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                不加茶
                                ",40,,2020-07-3112:06,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                HEATHTASIAZ
                                ",50,,2020-07-3017:57,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                三妞妞
                                ",50,,2020-07-3007:26,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                心悠悠
                                ",50,,2020-07-3007:23,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                馨旷神怡vivi
                                ",40,,2020-07-2923:16,17,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                maonv520
                                ",50,,2020-07-2920:40,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                morningle
                                ",40,,2020-07-2908:17,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                进击的毛毛啊
                                ",50,17年去的昆明，第一个地方就去了西山滇池。记得高中地理课上有讲过滇池的水藻泛滥案例，不过现在看来治理的的差不多了，虽然还是能看到一些藻漂浮在水面上。,2020-07-2819:16,4,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                TRACY酒
                                ",50,,2020-07-2813:07,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Twenzling
                                ",50,去了无数次西山，每次和不同的亲朋好友有不同的感受,2020-07-2811:12,146,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                M.L.Z
                                ",50,,2020-07-2614:12,1,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                吃货的人间理想
                                ",50,,2020-07-2603:22,4,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                胡蕾_3929
                                ",40,,2020-07-2511:18,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                大吉大利
                                ",50,,2020-07-2413:05,201,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                好吃不胖
                                ",50,,2020-07-2323:00,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                包子馒头豆沙包
                                ",50,,2020-07-2311:01,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                氕氘氚2023
                                ",50,,2020-07-2222:55,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                鸡屎藤
                                ",40,,2020-07-2210:44,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                开开开开心么
                                ",50,交通：我们是从市区打车过去的。当时出租司机说这个景点很好，本来就是打算去一下景点，但没想到是去爬山,2020-07-2200:03,3,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Domino.
                                ",50,本来没报多期望，结果超出预期！,2020-07-2116:30,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                A
                                ",50,,2020-07-2115:52,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                豆檩
                                ",50,[圆图钉]地理位置：昆明西山西山很清淡，裸岩敞露心扉只是，你未懂那些树的孩子，绿成一道风，巴望及顶心，是一只无名鸟儿轻启山谷，叩响的是翅膀和清晨那时，有阳光落下所有生命都在用心地升高，沿着自我设定的路途,2020-07-2217:00,52,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Echo
                                ",50,,2020-07-2021:34,11,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                千语千寻约拿单
                                ",50,,2017679384,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                阿水水君
                                ",50,昆明的行程只有半天，很赶，所以只能选一个景点游览，当然选西山——滇池,2020-07-1910:14,9,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                哈哈哈1735
                                ",50,,2020-07-1907:25,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                一位有趣的同学
                                ",50,,2020-07-1906:25,13,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                麻麻咪呀
                                ",50,,206270245,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                瑞塔塔
                                ",50,,2020-07-1801:15,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                六六六
                                ",50,,2020-07-1800:35,7,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                吃到地老天荒
                                ",50,,2020-07-1717:17,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                小希
                                ",50,,2020-07-1621:38,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                想着想着就饿了
                                ",50,,2020-07-1611:24,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                凹凸曼不会飞丶
                                ",50,打卡必玩榜，西山风景区，滇池真的是个好地方，一天能玩到三个必玩景点。坐上全国唯一一条跨水又跨山的观光索道。耗资1.5亿人民币打造的观光索道，一千米湖景，一千米山景。来昆明一定不能错过的景点之一。门票：70💰（往返的）生平第一次坐榄车，对于有恐高的人来说真的有点怕怕的，不过真的很平稳，慢慢的上升，整个滇池风尽收眼底。看完湖景再看⛰景,2020-07-1600:56,266,7
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                祭念_9148
                                ",50,,2020-07-1423:41,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Lilili
                                ",40,,2020-07-1411:29,6,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                小了白了兔
                                ",50,不记得这是第几次去西山了每次都是爬山，爆汗爆汗,2020-07-1400:41,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                章章鱼
                                ",50,,2020-07-1319:53,9,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                天天肉团团
                                ",50,,2020-07-1317:33,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                谁改了我的名字
                                ",50,,2020-07-1312:51,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                青柑酒
                                ",50,,209337373,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                婷yours
                                ",50,《一起爬山🧗‍♀️吗，朋友》,208855801,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                再看把你吃掉
                                ",50,,208602766,55,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                汤喵的杰瑞
                                ",50,,208424810,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                loloni
                                ",50,,208413748,30,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                nicole129520
                                ",50,,207201537,17,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                可有可无的影子
                                ",50,之前就想去爬西山了，在休息闲暇之余抽了时间爬西山。从茶马花街步行出发一直到西山的索道售票处大约有10公里左右，一路步行欣赏着西山的美景，呼吸着新鲜空气特别舒服。走到索到售票处有点小累了，坐着索道下山还能观赏滇池和西山的美景过了一个惬意的上午，特别赞,206621967,4,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Dragon小疼
                                ",50,,206603603,96,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                以圆为目标奋斗
                                ",40,听朋友说西山有个睡美人，但一直没时间去看今天终于腾出时间大饱眼福的把这美人给看,206519852,9,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                神一般的靓仔俊
                                ",40,途径昆明留1天，跑来西山好好玩玩,206310030,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                喔喔嗷嗷
                                ",40,,204512282,3,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                魔女冷月
                                ",50,,203798841,92,12
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                鹿
                                ",50,,202773035,1,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                呼饭
                                ",50,,2020-07-0811:02,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                这是7小姐
                                ",50,【朋友，一起爬山吗？】,201689875,7,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                噔嗯噔嗯
                                ",50,,2020-07-0517:26,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Rrr
                                ",50,,2020-07-2221:03,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                饺子炝葱
                                ",50,,2020-07-0411:31,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                曠
                                ",50,,201299369,9,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                V5
                                ",50,这个季节來非常适宜！包场的節奏,2020-07-0312:09,38,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                鱼丸粘豆包
                                ",40,疫情期间，只能云旅游了,2020-07-0214:40,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                刘小提*
                                ",50,,2020-06-3017:00,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                水蜜桃仙子
                                ",40,,2020-06-3012:14,147,8
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                摩丝368
                                ",50,,2020-06-2922:20,6,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                小祖_5104
                                ",50,,2020-06-2920:38,4,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                穿衬衫的二哥
                                ",50,坐缆车上的山，看了龙门石窟，滇池美景尽收眼底！在滇池边上喂海鸥，海鸥直接抢人们手里的食物。去的朋友注意保护,2020-06-2918:56,15,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                星晴789
                                ",50,在昆明经常去跑西山，爬山的人很多，疫情期间里面的寺庙不开放所以几乎没有停留的地方，一路都不停1个小时左右可以爬上去，我们一般是爬上去休息一下坐大巴车下来，12.5元车票，可以直接停在小吃街，我们都是一家人带小孩去爬山，体验感不错，有一点不是很好的是大巴车和爬山的人同在一条路上，没有分开，对于有小孩的家庭可能要随时看着点，车子还是开的快的，我家周末经常去爬，好地方,2020-06-2813:00,,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                李栋君
                                ",40,,2020-06-2720:45,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                高原卧龙
                                ",50,,2020-06-2704:15,3,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                嘻嘻小仙女
                                ",50,因为北京疫情又比较严重了，很多旅行计划又搁浅了，在家开始翻之前的旅行照片，找到了大学期间第一次和朋友自由行的珍贵照片！这是我第一次独自出门旅行！也是这一次的开始，让我彻彻底底爱上了旅行！爱上了我们祖国的大好河山，也在心底种下了一个旅行者的梦想！首次出行我们不约而同的选择了彩云之南，这个神奇又美丽的地方！因为云南可以玩的地方实在是太多了，对于北方孩子们来讲，这里的一切都太过新鲜了！我们选择了昆明—弥勒—大理—丽江—香格里拉9天8晚的自由行线路，从交通到景区，从餐食到住宿，每一家店都是我们精心挑选的，每个地方都留下了我们珍贵的回忆，全程参与并且亲力亲为的感觉真的太棒了！旅行就是要跟喜欢的人，一起走走停停，说说笑笑昂～那时候的我还不会摄影，那时候的我不怕晒黑，那时候我还没有戴牙套有一颗小虎牙，那时候的我一个背包哪里都敢去，那时候的我20岁。感谢当时留下的这些照片，让我还记得少年时候的梦想其实一直都在。云南9天八晚自由行的总体线路如下Day1北京—昆明✈️Day2-3昆明—弥勒🚌Day3-5昆明—大理🚄Day5-7大理—丽江🚄Day7-8丽江—香格里拉🚗Day8-9昆明—北京✈️🌟昆明景点推荐：西山景区（偶遇了白百合）翠湖公园/海埂大坝景色宜人斗南花市（买花超便宜）金马碧鸡坊（夜景）步行小吃街🍽美食攻略：福照楼滇式风味汽锅鸡和凉拌米线太好吃了老滇山寨（美食+歌舞表演）二中鸡脚也在当地很有名潘祥记鲜花饼当地很有名可以买来当伴手礼接下来会陆续更新弥勒、大理、丽江、香格里拉的旅拍和出行攻略哦，喜欢的话关注一下呀,2020-06-2112:17,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                百炼金刚
                                ",50,金鳞岂是池中物，一跃龙门便化仙。,2020-06-2209:09,331,10
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Doreen_9235
                                ",50,,2020-06-1913:30,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Anny
                                ",40,,2020-06-1909:54,61,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                云贵桂流窜好吃犯
                                ",50,,2020-06-1812:10,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                叮当珊
                                ",40,,2020-06-1611:04,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                斌
                                ",50,,2020-06-1516:08,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                分享
                                ",50,,2020-06-1317:55,9,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                一切有为法如梦幻泡影
                                ",40,,2020-06-1314:26,3,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                dpuser波波
                                ",50,,2020-06-1312:53,6,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                花千杯
                                ",40,,2020-06-1210:16,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                随_师兄
                                ",40,,2020-06-1112:49,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                七色光
                                ",50,,2020-06-0922:41,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                菜包
                                ",50,,2020-06-0909:21,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                qy
                                ",40,,2020-06-0821:42,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                2yy
                                ",50,,2020-06-0723:42,12,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Jspher
                                ",50,,2020-06-0722:47,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                旅行者
                                ",50,,2020-06-0714:12,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                felix
                                ",50,,2020-06-0710:34,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                【已注销用户】
                                ",50,,2020-06-0619:30,13,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                万能你大哥
                                ",50,,2020-06-0612:26,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                我爱雨后良田田_3012
                                ",50,,2020-06-0423:06,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                苦牛熊
                                ",50,,2020-06-0321:51,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                ANN_3912
                                ",50,,2020-06-0316:22,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                大明哥
                                ",50,,2020-06-0121:27,5,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                老玉米333
                                ",40,,2020-06-0110:08,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                ywaini
                                ",50,,2020-05-3115:31,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Donata
                                ",50,,2020-05-3021:08,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                初心
                                ",50,第一次去时坐缆车有一点害怕，心想会不回在走到一半时掉下来啊。后来走了一会才适应下来。来到山顶第一感觉是这里的树好多啊，没想到在这山顶还有这样一片人间仙境，我想说着里也是一个约会的好地方，下次一定要带女朋友过来,2020-06-0115:55,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                Viciiiii抹茶舒芙蕾
                                ",50,,2020-05-2923:22,8,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                超级棒_1802
                                ",40,,2020-05-2923:03,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                柠檬Q
                                ",50,,2020-05-2917:33,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                美丽依然张
                                ",50,,2020-06-0713:38,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                三块钱酱香饼
                                ",50,,2020-05-2714:47,18,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                哈喽兔
                                ",50,工作之余去爬爬山，一览滇池美景，真的太爽了,2020-05-2714:43,19,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                豆豆养了一只豆沙包
                                ",50,,206706200,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                海浪_9293
                                ",50,从广州市白云机场出发直飞昆明，然后坐景区专线一个小时左右到达景点，这里气候温和四季如春，平均气温20度左右，夏天都不觉太热，微风吹拂，空气清新，人体舒适度非常不错,2020-05-2712:46,16,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                明天去哪吃
                                ",50,地铁3号线可以直达景区，然后做大巴上山，费用大概是12.5，或者小汽车20左右。可以直接送到售票点去凌虚阁，也是这里能到达的最高点了，可以俯瞰整个昆明。因为索道没有开，所以只能走下山去，经过龙门，一路上导游讲解，增长了不少见识,2020-05-2607:39,80,6
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                西西里一
                                ",40,,2020-05-2515:48,7,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                你胖了吗
                                ",50,,2020-05-2419:22,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                小方同学
                                ",50,风景超美，一览昆明美景~爬山还是需要一丢丢体力，要穿运动鞋哦,2020-05-2414:58,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                128G的胃
                                ",50,,2020-05-2318:05,6,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                实况
                                ",50,,2020-05-2316:34,28,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                且吟清歌zz
                                ",50,攒了很久才想起来写这个点评，西山怎么说呢还是比较值得去的一个景点，来到西上脚下你可以坐大巴上去到售票点20块钱一个人，我们是开车去的也可以停在下面坐大巴上去，但是有几个揽客的说知道小路可以带我们自己直接开车上去到售票点要50块钱一辆车讲讲价就40（因为是外地人，不知道路）如果你们知道路的话就不用出这个冤枉钱了，然后车开到南门售票点，停车费10元可以停一天，然后售票内容：门票15元、缆车25、中途坐电车10元，因为坐电车的距离就三公里也可以自己走路我们就没有买电车的票，风景确实挺好的，然后坐缆车，摸龙门，期间有很多个小景点，（因为没看懂地图.就只是简单逛了几个有名的景点）因为五一去的人超级多，坐缆车就等了一个小时，坐缆车的时候还有工作人员给你们拍照，下缆车之后你再看你自己要不要，要的话打印出来20一张，其实照的还可以就打印了也算是一种纪念，然后就是在龙门观赏滇池的美景，风景真的很不错就是人太多了,2020-05-2223:07,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                匿名用户
                                ",40,,2022-02-0120:24,8,4
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                lia
                                ",40,,2020-05-1822:14,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                快乐倒卖机
                                ",50,,2020-05-1515:48,6,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                小魔女
                                ",50,,2020-05-1408:53,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                雪雪
                                ",40,参加昆明1亿元优惠购物卷活动，抽奖旅游卷100元，五一节后收假的周末愉快时光！阳光灿烂，晒太阳🌞爬西山，约了朋友骑电动车从海埂大坝到西山索道时，突发奇想，做索道上山，购票时前面的小女孩👧说可以用政府发的优惠券，好高兴,2020-05-1316:20,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                贵妇肖像
                                ",50,,2020-05-1312:51,76,13
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p93,"
                                愛丶夶苯疍
                                ",50,大早上来到这边，带着妈妈一起来玩，一开始上来，我们选择走路，有点累，如果你想锻炼身体，你可以选择走路，反正我是怕了，差不多走了一个多小时的路🤔我都佩服我自己了，去到上面我们坐了索道，第一次有点怕怕，过一会就好了，非常开心,2020-05-1213:21,4,
