景点名称,网址,用户名称,星级,评论内容,时间,赞,回应
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                婴粒粒_2533
                                ",5,太差了，在候车室等大巴到索道，就等了四十多分钟，候车室人又多，又热的要命，检票员工那里的电风扇就是开着的，游客那里就是关的，司机全在候车室休息吃饭，不发车，吃饭还嘻嘻哈哈的，吃完还要香根烟，就在候车室里抽，旁边就写着禁止吸烟，问他他还说可以抽烟！游客都急眼了，才不说笑了，慢慢悠悠吃完，一开始游客生气提质疑的时候，还瞪我们，还故意大声说话！太过分了,2022-08-16 12:29,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                妞的周先森
                                ",50,特色体验：龙门景区是必去的，去之前就看到很多攻略那里拍照特别漂亮，可以拍到西山和滇池在一个画面，如果天气好再加上蓝天白云就不摆了。摸龙门也有很好的寓意，鱼跃龙门嘛交通：上龙门的缆车是来回一百一个人。龙门景区我选择的（也是导游推荐的）单边观光车上，单边缆车下，再加一张门票一共65一个人。,2022-08-16 10:25,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                冲冲冲小吕的逛吃生活
                                ",45,交通:推荐坐大巴车上西山不然就要走很久很久才能上得去推荐理由:风景真的美的超乎意料长在山顶确实很美俯瞰整个滇池以前的道教圣地真的选址很好超级推荐尝试坐索道一路上速度不快但是风景绝美推荐大家观光昆明西山美景,2022-08-15 20:56,,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                点小评7914344844
                                ",40,去龙门的一个牌楼门口站着几个女工作人员，实在没礼貌。有个游客问该怎么走，其中一个胖胖的不算高的女孩没搭理，转头跟旁边工作人员嗤笑说“把我问懵了，我差点要说用脚走”,2022-08-15 19:59,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                丙子竹秋
                                ",45,地铁可以直接到山脚下，直接买了双程大巴+上山缆车+下山观光车+龙门景区的联票，检票也非常方便，一码通用。去的时候正好是阴天，上山完全不热，而且可以看到滇池和昆明全景。全程都很方便，只是缆车哪里排队的人非常多，可能要多等一下。,2022-08-15 13:54,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                iuiulxy
                                ",45,坐车到海埂公园西门购买来晖索道门票～一人100元。这个是跨滇池上西山的索道，好像是国内唯一一个跨海上山中间还拐弯的索道，是在一个封闭的吊箱里，我感觉有点闷全程坐的我！但是风景不错！跨海能看到海鸥鸬鹚。到了索道上站之后就到了龙门景区了，需要购买门票，或者索道电瓶车的票。他这里还挺有意思的，要么先坐索道然后步行下山去龙门然后坐电瓶车，要么先坐电瓶车然后上山去龙门再坐索道下。我们周日十点多到的，龙门索道人已经很多了，我们就先坐电瓶车然后上山再去坐索道！其实爬山的距离不远，而且上上下下的所以我感觉先乘坐哪个都一样，但是大多数人可能觉得爬山有点恐惧所以大部分人都选了索道。要不是索道排队人多我们也选索道了哈哈！但是先电瓶车也好着呢不用排队！下山索道的风景很好～然后下了龙门索道就坐海埂公园的索道下山了。全程不到三小时～,2022-08-15 09:26,6,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                大霈霈
                                ",50,很美的景色，很久没有见过如此清澈的白云和蓝天了。这个龙门胜境是半山的景色，从下面有专门的大巴上来，12.5元。到了这里可以选择西山索道上山，或者是滇池过道下山。无论上下山，都是在滇池旁。在城市边有这么沁人心脾的美景，真是太棒了。有机会还会再来！,2022-08-14 20:44,3,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                卡卡号豪华
                                ",45,简直就是昆明人的南山，而且比南山更清秀隽逦。,2022-08-14 00:52,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Monica
                                ",30,自驾过来的。一路环山路。车可以停在售票处门口～买了门票➕缆车➕电瓶车的通票。虽然说有缆车。但是还是需要走下去。大概一个多小时。风景挺美的。可以看到整个滇池跟昆明市区。但是除了风景就有几座庙。然后门口都有人不停的推销让烧香。。走下去坐电瓶车到缆车的位置。坐缆车在回到山顶。总体来说还不错。但是更推荐去下面的滇池看风景。。。,2022-08-12 23:18,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                cici
                                ",45,不错的体验个人感觉比较好的路线是先坐大巴到电瓶车和索道下起点（是同一个地方）然后坐电瓶车上到徒步登山起点登顶后可以俯拍到滇池美景很漂亮然后乘下行索道回到电瓶车和索道下起点这里可以选择坐大巴下山或者直接坐滇池索道从滇池上空穿过到滇池边上徒步的路程道窄且有点陡但风景确实很好,2067e0859692,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                豆腐焖丝瓜
                                ",50,交通:从海埂公园做缆车到西山顶，或者做大巴车到龙门，也可以徒步爬到山顶，总之，看个人爱好，非常方便。特色体验:山顶🈶特色小吃，民间乐趣，翡翠妹子、古玩等等。现在新建了许多儿童设施，可以带上小朋友一起耍，做火车，划水，tips:,2022-08-12 17:13,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                贪吃鬼
                                ",40,交通:乘坐地铁三号线，可直接抵达山脚，自驾的话可以选择停放在游客中心旁的停车场。坐大巴上山来回25块的票价。也可以自行开车上去60块的费用。从海埂大坝坐索道上山来回100的票价。推荐理由:**上75块的套票包含了来回大巴，单程索道和单程电瓶车，还有龙门景区门票。但必须提前一天买方可使用。景区内自然风光保持的很好。天气好，拍照非常漂亮。唯一的缺点就是景区内人太多，排队时间太长,2022-08-12 11:35,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                圆娃
                                ",50,这次是傍晚去爬的西山有不少人在下山了我们8点抵达的山脚下日落就快结束了上山确实黑漆漆的最好头上戴个探照灯西山很漂亮呢路也很好走不过得算算最后一班地铁🚇的时间（如果没有车🚗）旅居的朋友们可以来体验一下,2022-08-12 00:02,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Ashi_taka
                                ",45,自驾车可以去南门，门口停车一次10元。不用人带路，开导航沿着盘山路开上去，绝对没问题。买65元的套票，包含门票30和缆车票25，10元的电瓶车（都可以分开买）其实体力好的不用买电瓶车票，没多远走两步就到了，有老人和孩子的还是买上，下山走蛮多的阶梯到了平路，还是会腿软的。其实我一直没弄懂那个大巴车票是怎么回事，刚看了别人的点评才明白那个是从北门进，需要坐的车票。感觉从南门进人少还可以去凌虚阁，一览众山小景色确实是不错，毕竟最高点。可如果你从北门上山爬到龙门都累死了估计没力气再爬上凌虚阁。如果你做缆车上龙门，估计也是跟随人流再往下走也不会去凌虚阁。只有从南门进离凌虚阁进而且刚进门还有体力。再加上道路还算平坦。所以还是建议自驾车的朋友可以去南门感受一番。,2022-08-11 10:42,3,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                迎九儿
                                ",40,去西山公园公共交通非常方便，我们是坐地铁去的。买了个套票90/人，含往返环保大巴车，单程缆车，电瓶车，门票。每个换乘的地方都很清楚，有序排队。公园里有很多志愿者帮忙指引方向和解答问题。值得称赞的是公园厕所男女通用，这样解决了旺季女士要排很长队的问题。,2022-08-11 08:52,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                W.汪汪
                                ",50,「龙门索道滇池站」云南行第一站～从滇池索道上西山龙门龙门…滇池缆车横穿滇池，直上西山，缆车上视野开阔特别适合拍照…西山龙门景区位于西山顶部，龙门位于罗汉峰的悬崖峭壁上，我们选择缆车上山，（全开方式缆车，正好在半透中遇大雨，全湿透）走下山看景点“跃龙门”，“登西山，“一登龙门，身价百倍”下山路上，狭窄的栈道，仅容两人，只能侧身而过。栈道上开阔的绝色滇池美景尽收眼底。,2022-08-12 19:08,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                幸运的小猪猪
                                ",40,打卡昆明滇池国家级风景名胜区西山景区，一年一度的暑假旅游的游客还是很多的，由于早上出发的比较迟，到了索道入口的时候已经有很多人在排队了，排了大概1小时左右才坐上索道，滇池的景色还是挺不错的，随便溜达一下就返回了。,2022-08-10 15:52,4,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                阳子是180的阳子
                                ",35,不虚此行但不会再来。龙门景区标识：龙门景区标识做得比较差，进了景区岔路诸多，不知道往哪里走。“这边走是索道吗？”“这边走是龙门吗”的声音此起彼伏。设施：到了龙门景区脚下，选择坐索道上山，排队一小时，好在天气不热，有些雾气，没那么晒。景区内摩肩接踵，台阶陡峭。来了之后我发现自己恐高，头一阵阵眩晕。景色：看到了滇池和昆明全景，很好，震撼。其他方面，人山人海挤来挤去，钻了诸多洞穴，摸了龙珠，摸了财神金腰带。交通:从滇池海埂公园门口坐缆车（跨越滇池）到龙门景区入口，旺季往返100，淡季70。从龙门景区入口到景点坐龙门索道25元，排队一小时。逛完景点坐电瓶车下山。龙门索道+电瓶车+龙门景区套票65。全程最好的体验在缆车和索道缆车，景区真的很一般，景色很好，但是无法停留，人多，只能跟着人流走。或者到了缆车终点下来爬爬山，然后再坐缆车下去。,2022-08-09 15:34,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                X.
                                ",50,我其实是来昆明旅游的我们是滑索道上龙门山的这样会轻松很多我们是大索道滑上去然后再乘小索道滑到顶滑索道的过程我真的太爱了超舒服前几幅图是大索道其实是有海鸥的只是天比较冷只剩下几只了后面几张是小索道上拍的下面的海好漂亮的只是要把手机拿稳不然就再也拿不回来啦,2022-08-08 22:40,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                棉花糖味的云朵
                                ",45,交通：自己开车到山脚里面有停车场，可以直接停进去，然后下面就是可以买票，买完票直接坐大巴上去路线：可以做缆车🚠观看整个滇池壮观景色非常美，拍照打卡都不错，外地的朋友一定不能错过,2022-08-07 15:32,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                谦虚英俊咕唧鱼
                                ",40,交通很方便，很多大巴车，沿途很安静，空气也很好，就是爬山有点累（不坐车的话），沿途也有很多玩的，可以和小孩儿一起玩,2022-08-06 20:32,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                _
                                ",35,地铁三号线西山公园站A口直达，很近。在携程买票应该是最便宜的75/人包含双程大巴、单程缆车、单程电瓶车。建议还是多坐车，因为上山路程很长。上山如果坐缆车排队时间较长，且缆车途中只能侧面看滇池，阴天的话不好看，缆车是敞篷的那种，想要获得更好的体验建议滇池站上；上车坐电瓶车人少很多，但是走到凌虚阁一路上行路程长比较累。缆车上山的话是先凌虚阁后龙门石窟，电瓶车上山反过来。作为半年没运动的浙江人我爬了两步就感到气很急，建议走一段休息一会不要高估自己的能力（。）山顶的亭子旁边有一堆乱时可以爬，有一定危险性，能看得更远。龙门石窟部分，架在岩体上的寺庙拍照是好看的。过龙门的时候要记得摸一摸龙珠哦！走道窄的地方只能一人容身，所以人多的时候体验感非常不好。山上卖的陶笛加水之后可以吹出鸟叫声，有趣，推荐。建议错峰，下午五点大巴车会排很长的队。衣服要多带一些，傍晚山上很冷。总体觉得一般。,2022-08-06 17:30,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                短发架子鼓
                                ",45,由于带着老人和小孩，就没有自己爬山。建议早上早点去，10点左右，上山索道几乎不用排队。➡️导航【海埂公园西门】，可以直接买上西山的索道票，往返一个人100元。该缆车是封闭式的，国内唯一一条既跨水又跨山，又拐弯的索道。➡️到达西山后，如要上龙门，不爬山可再坐开放式缆车或电瓶车上山。这条线路坐缆车或电瓶车都很好玩！值得一坐～我们买了龙门门票+上山缆车+下山电瓶车，65元。上山缆车也太美了，穿梭在树林间，下车电瓶车坐最后一排也很刺激，速度挺快的。➡️到达龙门后，由于忘记看地图游玩没有搞清楚，开始了一段下山路，途中看到了三清阁、一些寺庙？没有看到龙门石窟大家注意看好地图。后就直接坐电瓶车下到西山了。再从西山坐缆车下到海埂公园。效率的不用排队的玩好了，耗时3小时左右。景色很美，值得一去！,2022-08-06 08:04,5,2
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                郝伟大朋友
                                ",50,假如你到昆明西山风景区游玩一定要挑一个阳光明媚的日子，到山顶看看不需要滤镜的云南天空。,2022-08-05 23:01,11,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Danvy
                                ",40,自驾到的景区游客中心，停车场门口围了一拨的当地村民野导游，拦车询问是否要她们带路，60元一车，还带去买门票，还吓唬我景区车难等，停车费贵之类。我直接打了景区电话，让我们按照常规操作不要轻信这些，原来她们也只是“搭个顺风车”把你带到很少人会过去的景区南门，还要自己付60元带路费，那边上山没有缆车。于是我自己把车停停车场，1.5元/小时，很良心了，景区车一点也不难等。现场套票：大巴车往返25+缆车单程20+龙门石窟门票30+返程电瓶车15，合计90。重点来了，提前一天在大众买就是75。整个行程大约2小时，大部分时间感觉都在路上，真正到龙门石窟景点走过也就十来分钟，短短的一段路，修了三代人。景区免费的志愿者导游赶着下班，那速度带的一不留神就结束了。缆车风光不错，俯瞰滇池和城区。周末休闲散心可以去玩玩。其他的项目没有体验。,2022-08-05 20:33,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                汉堡大战蜗蜗
                                ",45,交通:索道的入口在滇池那边，老的在山下，这个上山索道坐了以后，如果要上到最上面，还有一个索道要做，要付费的特色体验:这个缆车可以经过滇池上面和西山，视野不错，而且远远看感觉不错，可惜来的时候看不到海鸥了，哈哈西山上面超凉快的，哈哈，避暑胜地啊,2022-08-04 16:43,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                穿风衣的Lynn
                                ",45,交通：住在滇池边，打车过去十多块就到了很方便tips：我看网上好多攻略都不全，我自己上山了都是懵的，所以整理了如下希望对没来过即将要来的朋友有一定参考价值：1.上西山来回索道100一人，60单程，我们选的来回，下午五点半收车，所以不要去太晚2.西山索道上山后，会遇到下一个收费的地方，上龙门景区，就是网红景点，还要继续买票。电瓶车票，索道票和门票。我当时选择的门票，单程电车和单程索道，一人65爬山很累很陡，年龄太大不建议前往。但是风景是真的美图一是上西山的索道封闭式有门窗图三是下龙门的索道开放式，但是不觉得害怕，慢慢悠悠挺惬意「龙门景区」「西山风景区」,2022-08-04 08:03,9,8
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Mosary
                                ",35,从公园售票处买的索道票可以通往西山半山腰的龙门景区门口，双程100一人，先坐面包车到索道口再坐缆车越过滇池，还是比较便捷的。这一段是封闭式缆车车厢，途中的可以俯视整个滇池，最低处离水面仅四五米，整体风景观感还是不错的，就是遇上艳阳天会晒得比较难受。到了景区门口还可以选择缆车上山，或观光车上山，或自己步行上山（不建议游客步行）。这一段上山的缆车是老式的露天式缆车，看起来挺刺激的！但是选缆车上山的话就要自己步行下山，花费时间比较长。我们当时时间不够就选择了观光车来回，个人觉得景点内容比较普通，主要是感受一下山上的新鲜空气，龙门石窟也就是图个好彩头，更加适合当地市民们锻炼身体。个人建议前来游玩的游客就选择跨国滇池的这一段缆车观赏一下景色就行，时间充裕并且精力旺盛热爱大自然的的可以选择步行游览龙门景区，其余的票价选择性价比不高。,2022-08-04 02:05,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                熊冰冰
                                ",40,晚上来散散步什么都看不到这个季节也没有红嘴鸥但是有星星有凉风有浪花还是很浪漫打卡了n张游客照因为太黑没一张能看是很美好的回忆！,2022-08-06 10:52,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Wilson
                                ",45,西山有个传说情侣同游，必定分手我不用担心单身汉一个（景色不错）,2022-08-03 18:42,1,1
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                grace_七七七
                                ",45,西山风景区很小的时候来过，时隔多年完全修变了。感觉吧和成都的宽窄巷子这种差不多，都是买吃的，各种小吃，一样吃一点都能吃饱的。也有饮品店可以在那坐一下午，不热，风吹着还挺舒服的。有耍沙沙，掉鱼🐠的，人类幼崽也开心的玩了一下午,2022-08-03 15:49,,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                日香
                                ",45,坐公交在滇池路海埂公园站下车，下车左前方就可以买到缆车票，上下两趟共100元，上去60，下来40，建议下山的缆车票不要慌着买，到时候有需要上面也能买。然后在买票的路边等待中巴车接你去坐缆车，而我一起在这买了结果忘记用了，大怨种了。坐缆车上去，出了缆车房就又有一处买票，此处我买了龙门景区票+缆车+下山大巴，此处缆车是那种老式缆车，很刺激，等了差不多一个小时才登上缆车。下了缆车就得自己走到龙门了，然后下山走到坐电动车的地方出去，然后又买了一个大巴票11.5到了茶马花街，此处可以坐地铁回市区，很方便。建议朋友们尽量找个天气好的时候去。,2022-08-01 20:53,9,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                等风的花花
                                ",45,主要是来坐缆车，往返是100元，单程大概20分钟？第一次坐缆车坐出了过山车的感觉，先穿海（滇池），再跃山（上西山），而且上升的坡度是蛮陡的，同行小伙伴holly十分紧张。但我觉得是值得体验一番的。上行和下行的感受也有所不同。单程也可以购票。到了西山下缆车有休息区，可以买小吃补充能量。继续徒步或坐缆车或者大巴上山去龙门，我们时间怕太赶就没有去了。,2022-08-01 15:06,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                小雯雯
                                ",40,昆明的旅游景点不算多，滇池算是一个。尽管来之前被劝退过，还是想来看一下特色体验：主要是欣赏山景和池景，去的那天下雨，光线不是特别好。可以从旁边的公园坐缆车，俯瞰滇池的景色会更美。这边人流量不算太大，总体还算清静，在这里散散步也是不错的体验。,2022-08-01 10:33,3,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                小猪贪贪
                                ",45,目的地是大理，但是不想火车时间太长，于是改为先到昆明溜达两天，再启程去大理。西山风景区是值得一去的，放假期间建议早点来，索道排队有点久(我大概排了一个多小时，还不是放假高峰期。建议先买券，不用跟团，成人套票买了工作人员自然会告诉你怎么走我是上去索道，下来电瓶车。索道是镂空的，本来还有点害怕，但是上去后发现视野真的很开阔，而且高度没有想象那么高，把东西放包里放好就行，有一点晃荡。上去后还是要爬一爬的，石道间吹着凉爽的风好不惬意，亭子专供人休息，体力不行的人可以休息一哈，往上走风景更美好，不要一开始就啪啪拍照，我看到好几位老人在那不停拍，还是忍不住给了提醒还可以看到滇池全景我的个人建议是先上去玩，不要管沿途的寺院，然后下来时中途下车到华亭寺走走，感受一下宁静，我恰巧还碰到师父们诵经声，很好下山后出来了有个茶马花街，不大，可以吃点东西，然后附近有地铁站，很方便,2022-07-31 18:10,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                l莉莉安I
                                ",50,风景秀丽凉爽。在门口买了套票，坐大巴上去的。喜欢爬山的，在早上凉爽的时候还是挺舒服的。不过爬完全程也有点小累。门票要前一天买才有用哦，当天去买是不能用的。坐了缆车上去挺好玩的。就是去太晚了，没有去华亭寺。有点小遗憾。,2022-08-01 00:03,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                木兮
                                ",50,打卡西山，是不是因为去的方向不一样，还是怎么是，好像没有他们说那样，去了一定会分手，那是因为去了没开始就结束了，可能看的风景多了，我觉得就没什么了吧，更喜欢吹吹风，一个人待会了，可能是因为环境原因，也没有感觉很累反而很轻松，只是不敢坐索道，感觉很遗憾，下次去一定要坐一次，只是去的不是时候，天气也不好，要下雨了，山顶上风很大，闭上眼睛感受一下，特别舒服，还可以看看各种画展，，交通特别方便，坐地铁直接就到山下了，快去看看吧，去寺庙里面烧香拜佛，让月老给你把红线系紧了,2055777303,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                夏木_1000
                                ",5,真的垃圾，等个大巴二十分钟，一辆都没有来。排队排了一二百人，打电话问说马上就来，电话都结束十分钟了，大巴的影子都没看见。就是想赚钱呗，上山时候一车一车的把人往上面拉。下山的时候求着走都不行。,2022-07-25 15:18,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                昆明吃少
                                ",50,去西山可以地铁直达，带着水桶爬山1.2公里，路边就有泉眼。好多人排队等着接水。我接过一次，回去烧开泡普洱茶，很香哦！这段时间，西山上有野生菌，周末爬山如果精力充沛，可以顺着山路小路走一走，难说有意外发现。注意安全哦！如果想吃农家乐，建议直接去猫猫箐。,2022-07-23 11:54,2,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                孟思
                                ",50,我们首先坐了一圈快艇，一览滇池，风景秀丽，山川大河还是很震撼的，做了缆车上山，上山人不少，我们又做了缆车下来，缆车还是很有必要做的，省时省力不说，能把美景一览无余。,2022-07-18 23:19,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                GeShen
                                ",10,不建议在山下大巴站售票处买索道票，到了索道口发现要排40分钟队就鸡肋了。可以进到西山景区里面再决定要不要坐索道。西山景区卖票是没有尽到告知等待时间的义务。,2022-07-18 12:13,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                INF_Kz
                                ",50,这个云可以看一天，真是美到爆。建议直接全程索道，上山要坐两段索道，分开买票，第二段龙门索道如果人多，建议先坐电瓶车，然后爬山，爬山也就二三十分钟的路程，并不会太辛苦，而且可以摆脱排队的困扰，山顶再坐索道，人也不多。山上很多小吃，价格也不贵，没必要自带零食，一定要爬到最高峰，景色还是很不错。,2022-07-17 12:27,8,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                南风向西
                                ",45,"来了昆明一定要来西山公园🌿🌸📍昆明西山森林公园位于昆明西郊有""高原明珠""之称的滇池湖畔🎋，距市区15公里，北起碧鸡关，南达灰湾，由碧鸡山、华亭山、太华山、太平山、罗汉山等山峰组成，由北向南逶迤升高，最高峰海拔2507.5米，最高的罗汉山高出滇池水面约620多米。西山公园东濒滇池，西迤长坡，占地约889公顷🌤公园的缆车🚡是老式缆车，随着地势而建，恐高的我第一次做这种缆车，😅好刺激。依山而建的公园，可以俯瞰整个滇池，视线无敌，风景很美🌵🌼",2022-07-17 06:42,5,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                造食中的Kang少
                                ",50,感谢小伙伴从客户变成朋友，蹭着他们的小组一起来这里看到我如此惊艳的红色月亮，如果每次出差都有机会附近溜达一圈，尤其是徒步的方式，一定是一种庆幸的事情。从天黑走到天亮的感觉咯。月亮你能带回家么？人还在么？故事还会演绎么？,2022-07-15 13:33,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                五月.
                                ",50,西山风景区是云南标志性的旅游景点，虽然从事旅游行业已经很久了，但是从来没有带自己的家人去过，这一次有机会带着爸妈和爷爷去了西山，坐缆车排队差不多1个小时，我们还是避开周末节假日去的，可以看出来旅游行业在逐渐回暖，西山又称睡美人山，俯卧在滇池之山，山水相映，悬崖峭壁，景色绝美，西山上的龙门石窟是必打卡的一个点，人称“一跃龙门，身价百倍”,2022-07-13 14:03,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                在路上的Phil
                                ",5,景色还不错，但服务点就强差人意，从千步岩爬上来有个出租服装照相的，就是个骗局，说好租衣服20块钱，结果变成了租衣服不能使用自己的相机照相而必须用他们的相机照相，否则就是50块钱。希望大家引起注意。,2022-07-13 09:16,1,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                彩虹
                                ",50,🌿西山风景区🌿周末爬西山人多热闹抄近道走山间小路虽然爬石梯很吃力看着布满青苔和盘山一眼看不到头的路还是坚持爬上去郁郁葱葱的各种高大乔木各种琳琅满目的灌木惊叹大自然的和谐共生无论光照强度的强弱总是透着勃勃的生机西山景区有华亭寺和太华寺两座古寺朝拜的人多香火旺盛站在龙门远处眺望茫茫滇池日出🌄/日落🌅都是拍照最佳时机不少摄影迷们早早等待守候,2022-07-10 23:37,56,33
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                Ella_6207
                                ",35,交通:大巴+简易缆车🚡特色体验:爬山⛰️乳酸特供推荐理由:空气清新+负氧离子丰富tips:大巴车要求小朋友抱着，这样大人小朋友都不舒服，买票的时候票务不提，上车了被检票的大姐一顿教训，就不理解？！服务人员能不能态度好点？！气！从龙门景区开始人超多，缆车🚡排队要一个小时起步，建议避免周末来玩,2022-07-09 14:28,,
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                匿名用户
                                ",50,昆明人周末锻练身体的好去处。晴天，阴天，雨天，它的美是不同的，每次去都有新的感受。三五成群的朋友说说笑笑打打闹闹没有一会就到了目的地。爬山爬累了，山下有茶马花街，山上有猫猫箐的农家乐，还有华亭寺的素食可随意选用。,2022-07-07 12:20,,3
昆明滇池国家级风景名胜区西山景区,https://www.dianping.com/shop/G4lfwM5TFAw9NBZt/review_all/p46,"
                                想飛的小天使
                                ",35,交通：建议乘坐索道上山，往返的索道是法国poma公司建设，景色很好，可以一览滇池风光。特色体验：出了索道站，不需要理会景点兜售人员的叫卖，直接出站就好，不需要买龙门景区的票。这是后来修建的，太华寺是不要票的。推荐理由：下过小雨后景色宜人空气清洗，含氧量极高，特别舒服。云南山里的小雨总是一阵阵的。tips：一定要带把伞。,2022-07-04 16:21,1,2
