内容,主题概率,主题类型
rapid growth digital finance crypto asset raised question regulatory perimeter ability existing regulatory architecture adapt changing condition study evaluate impact term benefit term risk reduction,"[(4, 0.9644921)]",4
product watch report developed framework advanced technology industry project serve identify analyse promising advanced technology based product chain assessment strength weakness eu positioni,"[(6, 0.9598606)]",6
edition play report digital public administration interoperability deep dive key policy heart current policy landscape interoperability interoperable digital public service innovative technology,"[(10, 0.9598623)]",10
coronavirus pandemic claimed thousand life health system enormous strain commission priority fighting virus mitigating socio economic consequence pandemic time start ahead,"[(11, 0.95603466)]",11
expected benefit algorithmic decision system ad negated variety risk individual discrimination unfair practice loss autonomy economy unfair practice limited access market society manipulation threat democracy,"[(9, 0.96307015)]",9
lack trust security reported factor hindering development commerce paper analysis pkc pki digital signature enablers deployment secure internet payment environment risk secur,"[(8, 0.9598567)]",8
influence artificial intelligence ai people daily life key role play digital transformation automated decision capability enisa aim raise awareness cybersecurity privacy threat scenario artif,"[(7, 0.76470506), (11, 0.20003359)]",7
strategic approach eu japan cooperation field politics development strategy security diverse political administrative culture slowed process moving forward covid impossibility meeting,"[(9, 0.9560346)]",9
learning analytics emergent field growing fast take advantage decade learning implementation education training development educational data mining web analytics statistic,"[(8, 0.95383275)]",8
eu institution body video surveillance operation premise type system varied responsibility eu administration executive agency camera cctv eu institution bo,"[(9, 0.94568986)]",9
artificial intelligence autonomous system disruptive technology civilian sector happen prevalent military realm alert focus lethal application artificial intelligence autonomous system,"[(11, 0.95603585)]",11
objective report focus challenge implementing effective eu privacy seal scope return focus privacy data protection groundwork feed task study proposal evaluation option eu wide,"[(3, 0.9598581)]",3
crucial solve public sector generates store valuable form data data reuse including public organisation data help develop insight serv,"[(10, 0.95140916)]",10
european data protection supervisor edp guided mission core value guiding principle inform mission explained edp continued monitor covid pandemic impact data protection dedicated covid,"[(3, 0.96153194)]",3
light prism revelation briefing note analyzes impact surveillance programme european citizen right note explores scope surveillance carried fisa amendment practice authorit,"[(9, 0.956036)]",9
advance massively parallel sequencing increase availability human genome sequence produced national international initiative healthcare project project direct consumer genomics company report aim evaluate,"[(6, 0.9615301)]",6
location data fundamental digital public service wider economy delivering combination data supporting innovation location intelligence context interoperability supporting service europe importa,"[(3, 0.3935928), (11, 0.56793946)]",11
managing green digital transition crucial factor increase resilience strategic autonomy eu shape future digitalisation agriculture rural raise vital question winner loser cost benefit term,"[(4, 0.9615306)]",4
fast developmental pace widespread mobile technology internet smartphone based health mobile health application apps huge potential expand reach access drug health service common goal ensuring healthier,"[(8, 0.96580464)]",8
objective study provide commission status current urban mobility situation gap city achieving safe accessible incl affordable smart lowand emission urban mobility,"[(8, 0.958032)]",8
report summarises presentation discussion workshop health held european parliament brussels tuesday september workshop held view finalisation envi committee initiative report health action plan,"[(8, 0.96153253)]",8
manufacturing industry play key role green digital transition major employer union report rich portfolio eu project supporting advanced manufacturing factory future europe partnership project,"[(6, 0.96153224)]",6
extensive electrification sector energy system combined energy efficiency improvement reduction sector lead carbon neutral energy system understood rely massive renewables fo,"[(3, 0.9560348)]",3
study examines impact pervasive social medium child people development acknowledging benefit child gain connected social medium study focus problematic potential harm content,"[(1, 0.95986104)]",1
data protection fundamental enshrined article charter fundamental right european union article treaty functioning european union protection personal data approach undersco,"[(5, 0.9538405)]",5
florence school regulation communication medium fsr held seventh annual conference adoption digital agenda european commission event sought europe european,"[(8, 0.9538374)]",8
study cyber security incident ehealth system societal impact enisa study twelve eighteen m participated survey healthcare critical sector measure,"[(6, 0.9514083)]",6
parallel hardware mainstream parallel software consumer cpu multi core software designed sequential parallelisation legacy code expensive requires developer skill computer architecture application,"[(12, 0.95985657)]",12
artificial intelligence ai play role deciding unemployment benefit burglary risk cancer catchy advertisement low mortgage rate growing seemingly endless,"[(6, 0.951405)]",6
study focused financing model digitalisation smes analysis conducted revealed key issue awareness digitalisation benefit technical knowledge digitalisation factor create barrier digital,"[(5, 0.95803624)]",5
biometric identity technology fingerprint iris recognition foreseen common access control critical infrastructure travel document test evaluation challenge scale required correct identification rate,"[(1, 0.95985925)]",1
focus study light process recovery consumer performing loan european union ass impact consumer detriment hand accumulation npls bank balance sheet reduce bank capital limit lending ability con,"[(12, 0.9670261)]",12
accommodating increased share electricity generated renewable resource hand active consumer hand pressure electric grid eu requires system flexible demand flexibility cheaper investment,"[(2, 0.18215616), (11, 0.7793724)]",11
report examines existing certification scheme relevant cloud computing focusing benefit challenge scheme identification supporting action step recommendation implementation key action certification,"[(1, 0.9580374)]",1
medical condition insufficiently recognised diagnosed treated lack knowledge researched major burden patient society euhealthsupport consortium conducted exploratory european commission int,"[(4, 0.9560355)]",4
socio economic effect digital trade artificial intelligence eu industry artificial intelligence digital technology transforming digital trade facilitate development business model trade reduce geographical barrier economic transaction,"[(8, 0.9630731)]",8
european commission announced european green deal set policy initiative curb emission economy summer commission fit package set intermediate target reduce emission level,"[(8, 0.9598588)]",8
study overview option effective model enforcement future digital service key regulatory design emphasised failure regulation relation platform correct regulatory framing necessity,"[(7, 0.95803636)]",7
european commission european green deal updated framework achieving net economy drive delivering target creating eu energy system digital technology key enabler future energy system support,"[(2, 0.9630728)]",2
predicting future notoriously difficult main goal document identify cybersecurity threat european society identify priority lead mitigation cybersecurity threat materialise identifying future pro,"[(3, 0.9598595)]",3
deliverable sea son assessing benefit social network organization project brings activity qualitative quantitative paint picture benefit organisation social medium barrie,"[(10, 0.95603484)]",10
expert workshop series covering topic energy building location assessment method data relation european directive energy efficiency eed energy performance building epbd inspire establishing infrastructure spatial,"[(8, 0.9644895)]",8
study analysis relationship capital dynamic productivity global chain foreign direct investment panel data technique confirm tangible intangible ict capital productivity gvc integration examine,"[(6, 0.9615304)]",6
publication half study carried paris based consultancy arete directorate xv european commission data protection issue surrounding service society study examined privacy,"[(11, 0.956037)]",11
ey report review collection mechanism existing financial transaction tax ftts ii considers challenge eu ftt pose regard collection model data requirement ii challenge overcome iv ass pro,"[(9, 0.95985997)]",9
italian presidency included reviving productivity growth priority background economic discus productivity growth economy context covid pandemic paying attention digitalisation emergence digital platfor,"[(9, 0.95985836)]",9
study deliver comprehensive picture diverse possibility current reality european city data tourism development management study contribute knowledge base improving city data management allowing city evaluate impact,"[(5, 0.9658063)]",5
document country fiches national cost benefit assessment smart metering implementation progress deployment eu accompanies main report entitled benchmarking smart metering deployment eu,"[(4, 0.95603824)]",4
depth analysis discus issue trade digitally deliverable service geopolitics digital trade policy digitally deliverable service increasingly global chain term final product exported country term,"[(10, 0.9630726)]",10
series publication directorate employment social affair cover theme employment european social fund equality woman health safety social security social integration industrial relation industr,"[(4, 0.9615335)]",4
digital technology broad generic category technological invention application fall rare disruptive technology radically change existing economic sector enable mode production consumption trigger broader societal transfo,"[(3, 0.9630687)]",3
aim study data public health telemedicine healthcare identify applicable example data health develop recommenda tions implementation european union example data health identified systematic literatur,"[(8, 0.9598585)]",8
study investigated prevalence restriction free flow data eu based primary secondary covering cz fr de lt lu e uk absolute prohibition core national security defence rare compliance obligation typ,"[(8, 0.9580291)]",8
thematic report focus enabling environment institutional governance arrangement support citizen science focus role stakeholder including institute funding body public authority business civil society,"[(12, 0.96153396)]",12
objective study art provide assessment strength weakness extended reality xr technology healthcare education sector study employ mixed method approach based desk surv,"[(11, 0.95803344)]",11
regulation eu eidas regulation electronic identification trust service electronic transaction internal market regulatory environment electronic identification natural legal person set electronic trust,"[(9, 0.95803744)]",9
public sector play role regard artificial intelligence ai act regulator establishing legal framework ai society government play role accelerator providing funding support uptake ai,"[(10, 0.95603734)]",10
doubt artificial intelligence ai machine learning revolutionize public service power positive change ai brings simultaneously hold possibility negative impact society ai ethic uncover variety ethical i,"[(8, 0.95985526)]",8
technical report methodological detail survey gender gap unpaid care individual social activity carried european institute gender equality eige progress gender equality hampered unequal distribution caregiving,"[(12, 0.9644908)]",12
document serf checklist m plan continue control remote sensing cwrs spot check otscs regime january onwards common agricultural policy cap regulation introduces delivery model based delivering performance thr,"[(4, 0.96702605)]",4
training material updated version enisa training material aspect cooperation csirt le toolset document trainee developed based enisa report csirt le cooperation study role synergy selected eu,"[(11, 0.96153575)]",11
text data mining tdm technique analysing extracting insight knowledge exponentially increasing store digital data data tdm researcher kind historian medical expert method relevant organi,"[(5, 0.9615304)]",5
regarded infringement ip right notably counterfeiting piracy reduced revenue ip holder preventing recuperating investment counterfeiting piracy endange,"[(3, 0.93844527)]",3
equality discrimination founding value european union eu value enshrined eu treaty charter fundamental right european union integral european pillar social right decade legislative,"[(7, 0.9487098)]",7
report identifies challenge influencing future city europe perspective resolving issue,"[(7, 0.9160732)]",7
india embarked ambitious path sustainable mobility promoting electrification transport sector push electric vehicle driven global agenda established paris climate agreement reduce carbon emission national agenda,"[(0, 0.9644909)]",0
european union emphasis energy policy strategy action included energy union package framework climate energy building people live responsible portion energy consumptio,"[(8, 0.9580349)]",8
paper examines development digital business model provision flight short term accommodation service discus growing digital intermediary business model feature provide,"[(0, 0.10782096), (9, 0.8518808)]",9
identification emerging technology key design policy policymakers aware disrupting technology scientific development develop fitted policy secure stable business environm,"[(0, 0.95383996)]",0
live data technological development machine learning artificial intelligence changed live decision process everyday life increasingly automated based data fundamental right,"[(3, 0.9538389)]",3
european digital competence framework consumer digcompconsumers offer reference framework support improve consumer digital competence consumer digital competence defined competence consumer function actively safely assertively digital,"[(4, 0.9644937)]",4
volume draw paper conference closing gap responsibility cyberspace narrative practice organized june egmont palace brussels belgium leiden university eu cyber direct project conference brought resea,"[(8, 0.96306527)]",8
late stephen hawking ai artificial intelligence biggest event history civilisation worst don stand cusp transformative technology stake deployed wisely ai hold promise,"[(0, 0.95602417)]",0
artificial intelligence entered sphere creativity ingenuity headline refer painting produced machine music performed composed algorithm drug discovered computer program paper discus implication development ado,"[(2, 0.9630699)]",2
synthesis report produced european social policy network espn explores transparency social protection system promoted european country examining period january april transparency cornerstone recommendation access,"[(8, 0.96306926)]",8
digital twin virtual replica living living physical entity leveraging lot inter net al artificial intelligence technology create living simulation model update change physical counterpart change personal digital twin,"[(2, 0.9670284)]",2
report identifies potential barrier cross border transaction prevent security based lending based crowdfunding scaling europe divergent regulatory approach crowdfunding eu microstructural feature crowdfun,"[(8, 0.9598561)]",8
study started interview representative national library biblioth nationale de luxembourg bnl global overview situation regard library scene luxembourg understanding functioning,"[(0, 0.95383924)]",0
application programming interface apis technology applied field public sector implement digital transformation publication public sector public service provision,"[(3, 0.24002291), (10, 0.71543753)]",10
technological innovation regulatory reform increasing digitalisation people daily life reshaped european retail payment landscape set continue role operator target eurosystem act catalyst eu market integration,"[(6, 0.9615299)]",6
electric car van truck bus road rapidly increasing larger variety electric vehicle ev model commercially typical user concern comparing internal combustion engine ice vehicle,"[(0, 0.9615311)]",0
artificial intelligence ai key topic business sector main factor disruptive innovation term defined european commission refers system display intelligent behaviour analysing enviro,"[(0, 0.958036)]",0
public governance concern role relation actor organised structured managed administered including power balance capacity competence relationship lever actor digital technology purpose,"[(6, 0.9580333)]",6
ai numerous positive impact aspect daily life challenge benefit ai potential regulatory enabling framework report finding eit jrc joint project seekin,"[(7, 0.95383906)]",7
primary purpose evaluation cohesion enable policy learning evaluating implementation cohesion electronic exchange beneficiary cohesion policy programme programme authority programm,"[(6, 0.9538365)]",6
special feature farm future precision project special feature showcase practical helping farmer achieve profit reduced waste sustainable practice scada style management system fo,"[(6, 0.9598567)]",6
study aim identify collect future cybersecurity threat affect union infrastructure service ability european society citizen digitally secure intention arm enisa stakeholder insight beg,"[(0, 0.961533)]",0
current report elaborated study entitled promoting cross border activity social economy including social enterprise easme cosme overarching objective study study ass diffuse transnational social economy,"[(6, 0.9644914)]",6
handbook support transfer adaptation career development tool guidance school leaving prevention employment service youth centre organisation insight policy maker manager career potential ict hel,"[(2, 0.96307075)]",2
innovative health initiative joint undertaking ihi ju aim enable cross sectoral integration technology product service workflow people centred healthcare ambition support delivery timely substantiated prevention diagnosis,"[(12, 0.9644894)]",12
aim qualitative study understanding european opinion innovation brought society science technology main objective test innovation applied everyday life cit,"[(8, 0.9538374)]",8
special feature technology fighting crime,"[(0, 0.012825748), (1, 0.012825894), (2, 0.012825942), (3, 0.0128259305), (4, 0.012825984), (5, 0.01282576), (6, 0.39097822), (7, 0.012825745), (8, 0.4679376), (9, 0.012825769), (10, 0.0128257815), (11, 0.012825904), (12, 0.012825722)]",8
negotiation transatlantic trade investment partnership ttip eu usa aim achieving comprehensive trade agreement renewed liberalisation effort trade service investment time aiming regulatory cooperation rule based,"[(1, 0.9630713)]",1
committee industry energy itre requested ad hoc briefing paper provide advice proposed data protection regulation cod document rapid assessment innovation competitiven,"[(6, 0.9560348)]",6
selfieforteachers toolkit guide selfieforteachers reflection tool aim providing guidance teacher teacher educator trainer education authority party selfieforteachers reflection tool profess,"[(7, 0.9560378)]",7
background document detailed topic addressed annual report european smes,"[(7, 0.90768343)]",7
measuring performance monitoring change industrial ecosystem vital component enable policymakers industry stakeholder track progress time valuable feedback system moving desired direction report contribution,"[(12, 0.9615315)]",12
reflection paper produced request cabinet president european parliament digital transformation core european agenda starting study paper detected loophole relating foundation whic,"[(8, 0.95803154)]",8
cyber chronix game raising awareness privacy risk data protection right european data protection regulation gdpr gdpr applies aim protect privacy personal data citizen day,"[(6, 0.19736075), (11, 0.7673774)]",11
stated joint communication resilience deterrence defence building strong cybersecurity eu european commission representative union foreign affair security policy finding cybercrime inve,"[(10, 0.9560354)]",10
ability ai system transform vast amount complex ambiguous insight potential reveal held secret solve enduring powerful technology care development,"[(11, 0.9514061)]",11
source international protection europe easo asylum report series comprehensive overview key development asylum european union iceland liechtenstein norway switzerland eu country starting overview,"[(8, 0.9598582)]",8
eu wto process negotiating plurilateral agreement trade service trade service agreement tisa negotiation started march june negotiating round negotiation cover wide range,"[(3, 0.9580357)]",3
artificial intelligence ai considered ai market expected worth usd billion ai key driver productivity economic growth impact daily life extensive network,"[(8, 0.95140666)]",8
future government citizen centric perspective government model project brings citizen centre scene objective explore emerging societal challenge analyse trend rapidly changing digital launch eu wide debate possi,"[(11, 0.96580625)]",11
adoption european health card aim guarantee quick easy access health insurance data create integrated system overcome difference healthcare policy success initiative depends greatly achievement,"[(9, 0.9630702)]",9
supreme law malta constitution amended malta independent republic parliamentary system government parliament law subject respect malta international obligation including membership european union european union,"[(5, 0.96307045)]",5
conference future europe citizen led series debate discussion april enabled people europe share idea shape common future conclusion final report conference fir,"[(10, 0.95986074)]",10
objective evaluation ass relevance effectiveness efficiency action funded fp health measure efficiency resource european ass impact achievement fp health strategic obje,"[(1, 0.9538421)]",1
objective science policy report foresight process carried future strategic autonomy report describes trend emerging issue systematic systemic informs european commi,"[(3, 0.95603627)]",3
purpose report promote compatibility interoperability document inspection equipment agency operational scenario set uniform normative minimum technical operational requirement agency apply sele,"[(6, 0.9580378)]",6
document aim provide toolbox counterfactual impact evaluation cie method energy aid intervention seek assist m policy officer devising evaluation plan submitted european commission,"[(1, 0.9598606)]",1
study focus citizen science method surveillance monitoring mosquito global mosquito alert project specific national project spanish mosquito alert project identify key organisation project,"[(6, 0.9615336)]",6
bridge cooperation involving project total ongoing st july involving organisation country total accumulated ec funding project smart grid energy storage island dig,"[(8, 0.95603293)]",8
covid pandemic created extraordinary medical economic social emergency spread virus country lock policy closing school business keeping people week massive surge activity online,"[(11, 0.9615312)]",11
report review classifies current future application artificial intelligence ai medicine healthcare ethical societal impact availability level technological implementation conceptual foundation,"[(6, 0.9538387)]",6
artificial intelligence booming field scientific discovery practical deployment academic study twenty century ai enables spectrum mainstream technology substantial impact everyday life ai accompa,"[(8, 0.9580298)]",8
european union agency cybersecurity enisa report analysis cloud cybersecurity market planned enisa programme activity market analysis main trend cybersecurity market demand supply,"[(1, 0.9598627)]",1
unprecedented technological development profound public sphere widespread penetration digitalisation economy call equally unprecedented improvement skill workforce,"[(10, 0.94569147)]",10
europe aviation sector continues resilient pioneering spirit lead transport system era transformation surviving pandemic adapting rapidly satisfy rising demand competitive air mobility service managing scarcity,"[(11, 0.9644892)]",11
european union emphasis energy policy reinforcing political commitment energy saving aim achieve competitive secure sustainable european energy system increased energy efficiency vital achieve challenging,"[(2, 0.9630723)]",2
digitalisation play increasing role mobility system progressively complex capable affordable digital technology increasingly common relentlessly shaping evolution sector address mobility society driver transformatio,"[(8, 0.96153086)]",8
eu uk data flow lifeline shared digital trade pressure uk withdrawal eu regulatory business decision understanding play future prospect eu uk transfer personal data indispensable thi,"[(10, 0.9560369)]",10
fund european aid deprived fead created aim alleviate worst form poverty eu promote social inclusion deprived person fead material support social inclusion measure target defined national le,"[(1, 0.96449184)]",1
event multiplied concern potential fragmentation internet multitude interoperable disconnected splinternets composed thousand compatible autonomous system internet definition technically divided internet design,"[(12, 0.95603496)]",12
issue organisational reason bit delayed summer edition wide range relevant insightful contribution issue ago started identify type contribution bulletin,"[(3, 0.9538352)]",3
report cover wealth policy application implicitly explicitly informed behavioural insight bi review institutional development forward comparative framework precis describing behavioural insight team key feature report reach ma,"[(3, 0.96449035)]",3
digital decade report take stock eu progress successful digital transformation people business environment set decision establishing digital decade policy programme digital decade decision review digit,"[(7, 0.9615352)]",7
report blockchain tomorrow brings unit disciplinary field joint centre jrc european commission science knowledge service multidimensional insight blockchain technology identifying,"[(0, 0.229494), (7, 0.73020744)]",7
study considers potential european social security pas esspass tool enforcement labour social security right explains challenge social security coordination considers current conceptualisation esspass alleviate prob,"[(12, 0.96307164)]",12
disaster damage loss data play role disaster risk management climate adaptation planning economic social policy local authority planning investment reporting legislation agreement eu solidarity fund flood directive,"[(8, 0.965802)]",8
feasibility study address aspect offering air carrier single sending advance passenger api purpose checking country national requirement entry exit system european travel autho,"[(8, 0.96152526)]",8
study cross cutting business model internet focus identifying promising cross cutting internet iot activity business model market technology success factor barrier social impact io,"[(7, 0.9615339)]",7
enisa published report network system ni investment attempt collect data operator essential service oes digital service provider dsp identified european union directive security network syste,"[(8, 0.9630698)]",8
household finance consumption survey hfc initiative eurosystem collect comparable micro data household wealth indebtedness euro country household finance consumption network hfcn comprises european central bank ecb,"[(5, 0.96580523)]",5
study commissioned european parliament policy department citizen right constitutional affair request committee petition peti examines progress mutual recognition disability status challenge differen,"[(9, 0.9580351)]",9
study deal ethical implication moral question development implementation artificial intelligence ai technology review guideline framework country region created address,"[(8, 0.9514097)]",8
report summarises main outcome experimental study carried joint centre blockchain solution energy system consideration recommendation european policymakers blockchain deployment energy chain,"[(0, 0.9580376)]",0
era progress report ass current european era progress era implementation time row progress measured country level era monitoring mechanism based evolution,"[(5, 0.9580368)]",5
document collect main outcome international symposium transportation data modelling istdm held ispra june symposium attended participant country,"[(0, 0.94870824)]",0
protection personal data respect private life fundamental right european union considerable progress safeguarding privacy legislative term importantly eu data protection rule strengthening citizen right simpli,"[(5, 0.95986)]",5
study paper series prepared pech committee workshop review art transmitted positional data system resolution synthetic aperture radar sar satellite image data fishery control fishery researc,"[(3, 0.96448886)]",3
report analysis iacs datasets reporting accounting greenhouse gas ghg emission removal land sector land sector comprises land land change forestry lulucf agriculture jointly referred agriculture fore,"[(9, 0.9658045)]",9
europe ageing population increasing society digitalised public service online service process digitalised digitalisation public service pose risk exclusion person,"[(0, 0.7946671), (3, 0.16301821)]",0
bridge assembly held march brussels conclusion interoperability flexibility asset objective enable interoperability flexibility asset maintaining set recommendation practice,"[(2, 0.9514097)]",2
digital transformation society obliges government evolve increasingly complex digital environment environment require strong coordination effort ensure synergistic integration system actor application programming interface apis con,"[(3, 0.9644898)]",3
child people future sit table europe digital decade shaped built growing time offline option generation understands embrace digital,"[(7, 0.9514088)]",7
objective international country report explore technology policy landscape selected european country country performance advanced technology based patent trade investment data report provide concise informative review,"[(8, 0.96449065)]",8
report focus evolution cloud computing transformed technology innovation evolving supply demand dynamic targeted industry audience report twofold european service provider cloud service provider chapter,"[(8, 0.9630703)]",8
major economic social technological political environmental challenge shape everyday life people business european union strong potential deal challenge ensure future people eu,"[(7, 0.95803684)]",7
endorse held online event march organised publication office european union interoperable europe supported digital europe objective address future challenge field interoperability knowledge managem,"[(8, 0.96153164)]",8
negotiation transatlantic trade investment partnership ttip european union united reached ninth round york april discussion covered broad range topic substantial undertaken chapter,"[(3, 0.9598562)]",3
innovation debate form money future paper discus aspect debate future money implication rise global private stablecoins role public central bank digital currency cbdcs,"[(12, 0.96153253)]",12
transport safety major societal challenge europe alarmingly figure death injury annual fatality european road cut statistic stagnation downward trend,"[(7, 0.95383674)]",7
meeting eu climate change energy policy objective require major transformation electricity infrastructure strengthening upgrading existing network paramount integrating increasing amount renewable energy generation enh,"[(2, 0.96153235)]",2
study analysis blockchain technology context international trade analysis potential impact blockchain development application supply chain international trade analysis current legislative frame,"[(1, 0.9580389)]",1
micro administrative data recognised crucial source societal policy evaluation moment increasing concern public investment administrative data effort ass impact public policy measure,"[(1, 0.18372177), (10, 0.7794839)]",10
medium pluralism monitor mpm tool designed identify potential risk medium pluralism european union candidate country narrative report produced basis implementation mpm carried imple,"[(10, 0.8180176), (11, 0.14671832)]",10
study provided policy directorate request itre committee eu energy infrastructure transitioning decentralised digitalised smart energy system energy operation increasingly target cyber attack catastroph,"[(2, 0.13122277), (9, 0.83198124)]",9
innovation driving force addressing pressing societal economic environmental concern building term strength resilience expanding opportunity responding change shaping future live time,"[(12, 0.9580354)]",12
virtual asset va legal status regulatory scrutiny international standard setting body anti money laundering combatting financing terrorism aml cft financial action task force fatf recommended introduction,"[(6, 0.9644866)]",6
focus security efficiency credit transfer payment assessment guide support comprehensive efficient assessment standard assessment guide intended credit transfer scheme governance authority gas responsible ensuring complia,"[(12, 0.9644931)]",12
st october robert schuman centre advanced study hosted annual conference florence competition programme fcp european university institute eui campus florence event organised cooperation organisation economic cooper,"[(4, 0.96449053)]",4
digital competence core element teacher professional profile based digcompedu european conceptual framework digital competence educator selfieforteachers reflection tool support building digital competence primary secondary teacher,"[(7, 0.96449345)]",7
eurosystem developed oversight standard card payment scheme cps focus security efficiency card payment oversight framework card payment scheme standard published january assessment guide support comprehensive,"[(12, 0.96449345)]",12
document join deliverable expansion series database updated version series database serum project maintenance expansion series database main objective serum package networking experimental seismic engineering datab,"[(11, 0.9644913)]",11
objective report conduct feasibility study initiative devoted delivering farm sustainability tool nutrient fast europe wider business institutional perspective analysing option term technical,"[(0, 0.9598608)]",0
study survey ongoing standardisation activity ai carried esos european standard organization international standard development organization sdos study investigate alignment ai standard published development,"[(5, 0.95803595)]",5
study outlook topic shape envi committee public health agenda legislature describes key public health definition principle concept discus eu power health overview health policy development,"[(10, 0.9630723)]",10
digital technology solution blockchain attracted perspective manifold application energy climate sustainability sector blockchain promise support european union climate neutrality sustainability poli,"[(0, 0.95803785)]",0
objective report comprehensively inventory analyse privacy certification scheme european union relevant international level report provide insight privacy seal scheme op,"[(6, 0.95383924)]",6
eu electronic communication market consumption product service european household individual evolved considerably driven technological progress competition fixed wireless operator service provider invested,"[(1, 0.95803815)]",1
report analysis consultation activity carried european commission preparation communication transformation health care digital single market main finding respondent,"[(5, 0.68295044), (11, 0.2725097)]",5
stablecoins issued tech company pose challenge traditional fiat money study highlight public private cooperation dealing topic central bank closely stablecoin issuer issuing synthetic central bank di,"[(9, 0.9644896)]",9
international workshop hydrogen infrastructure transportation egmond aan zee netherlands workshop conducted european commission joint centre supported doe germany nedo japan internat,"[(12, 0.95803255)]",12
report examines key aspect european union china economic relationship including trade investment china key strategic project overseas belt road initiative bri conclude china continue major trade investment partner eu countrie,"[(0, 0.9692271)]",0
eu strenuously promoted economic integration rest peaceful governed rule based system strategy europe global trading power prosperous region covid pandemic,"[(0, 0.95383775)]",0
eu timely access affordable preventive curative health care quality affordable term service quality enshrined european pillar social right final backbone health term care ltc,"[(11, 0.95985997)]",11
report reflects main outcome eu lisa study feasibility shared biometric matching service study sought examine future architecture service architecture elaborated depth assessment current eu lisa,"[(3, 0.96153116)]",3
purpose trip collect structure analyse disseminate eu supported transport financed nationally european era selected global programme trip web portal,"[(4, 0.95140964)]",4
horizon scanning h systematic outlook detect sign development jrc unit created collaboration partner jrc knowledge management unit tested methodology horizon scanning process jrc level benefiting support fo,"[(2, 0.96449196)]",2
report finding analysis art conducted jrc exploring digital government transformation eu understanding public sector innovation data driven society digigov framework european location,"[(9, 0.95803636)]",9
report survey artificial intelligence ai jrc june questionnaire completed respondent woman unit jrc contract agent administrator,"[(11, 0.9422945)]",11
energy transition renewables requires additional flexibility option electricity system coordinate resource dependent generation demand management control flexibility advanced digital ecosystem communication organisation,"[(2, 0.95986164)]",2
study examines microcredentials user current knowledge gap perceived exchange microcredentials labour market raise question trusted acquiring building block lifelong,"[(2, 0.95384014)]",2
innovation technological advancement natural feature developed economy maintain improve sustainable competitiveness era globalisation innovation incremental disruptive production serv,"[(6, 0.95140636)]",6
digital environment digital economy increasingly driving force growth europe eu achieve digital growth absence approach cybersecurity engenders trust wider community,"[(9, 0.9538396)]",9
document complete description european union agency network security enisa intends carry multiannual planning programme wp current updated,"[(6, 0.9456922)]",6
empirical comparative social europe hampered fragmentation scientific space data derivative knowledge scattered space divided language institutional barrier madiera data infrastructure answer,"[(7, 0.9580344)]",7
evolution technology brought forward technique share process store data generated model data including personal data processing introduced threat challenge evolving privacy data protection challenge,"[(6, 0.963071)]",6
increasing digital transformation sector cybersecurity forefront organisation trend reinforced continuous development relevant eu legislative policy framework network security ni,"[(8, 0.9487069)]",8
coupled numerous opportunity emerging artificial intelligence source potential innovation capacity public private sector advantage ability enhance transparency facilitate auditing ai enhance,"[(0, 0.9560376)]",0
goal study prepared european commission evaluate feasibility aa executive summary delivering integrated authentication authorisation infrastructure aai emergence robust platform access preservation scientific informati,"[(8, 0.95985305)]",8
privacy property system satisfy trend classical access control technique sufficient guarantee privacy datamining technique privacy preserving data mining ppdm algorithm,"[(11, 0.9560384)]",11
training material updated version training material aspect cooperation csirt le handbook document trainer developed based enisa report csirt le cooperation study role synergy selected eu membe,"[(11, 0.9615353)]",11
analysis explained policy aimed codify common understanding vision university future innovation synergy education analysis contributed european strategy university policy prepared base,"[(1, 0.95803565)]",1
ethic topic common ethical concern raised public debate ethical issue obstacle researcher call engagement ethical issue managed researcher manage risk safe,"[(4, 0.9580358)]",4
fra survey rom conducted croatia czechia greece hungary italy portugal romania spain north macedonia serbia includes interview rom collecting individual living household,"[(10, 0.9598558)]",10
cornerstone urban mobility policy european commission encouraged european town city size embrace concept sustainable urban mobility plan sump improving accessibility urban promoting shift,"[(10, 0.96153104)]",10
cost europe report identify possibility economic gain realisation public common action eu level specific policy sector cost europe report seek analyse cost citizen business relevant stak,"[(3, 0.96449214)]",3
aim roadmap ass evolving technology innovation field smart mobility service view systemic decarbonisation potential focus urban application identify priority action european le,"[(8, 0.95803696)]",8
study funded isa programme european commission support development digital solution enable public administration business citizen europe benefit interoperable cross border cross sector public service interoperability,"[(6, 0.35776302), (12, 0.6096898)]",12
absence vaccine treatment covid easing restriction freedom movement social life accompanied enhanced monitoring measure expanded testing capacity improved contact tracing including digital technology,"[(0, 0.961532)]",0
political hurricane swept washington dc donald trump sworn president united america january flurry activity tweetstorms administration slow pace senate,"[(11, 0.9514025)]",11
completion initial public consultation gsa european commission ec requested study undertaken reliability trustworthiness definition hd map connected automated driving cad study,"[(11, 0.95383525)]",11
volume key outcome finding digitranscope project european commission joint centre project set explore period challenge opportunity digital transformation posing governa,"[(8, 0.21898083), (11, 0.74071926)]",11
fundamental right forum convened facilitated eu agency fundamental right met vienna june entitled right respect reality europe value addressed european union pressing fundamental right challenge,"[(7, 0.9538385)]",7
brochure introduce nominee remarkable range innovation tackling challenge society circular economy climate change sustainable food production cancer treatment health solution internet,"[(6, 0.95803285)]",6
effort address racial gender intersecting inequality academic publishing editorial board european journal legal study ejls journal amended peer review template question author con,"[(11, 0.9615289)]",11
