Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别
于2023年4月入住,情侣出游,4.2,找了好长时间才发现在弄堂里打了电话才找到，房间的装饰挺有特色的比照片好看，位置也挺好就在潮宗街里面离五一广场近，周边就有茶颜和烧烤各种吃的，有一点就是酒店用品一般，浴巾有点掉毛，用的是电卫浴，水有时不够热，可以改善，老板很热情，卫生打扫的很干净,好长时间 发现 弄堂 电话 找到 房间 装饰 特色 照片 好看 位置 潮宗街 五一广场 周边 茶颜 烧烤 一点 酒店用品 浴巾 卫浴 改善 老板 热情 卫生 打扫 干净,0.8069760604446872,正面
于2023年4月入住,家庭亲子,5.0,这次是带着老妈老爸还有孩子一家五口出行的，定了两间房，两间房装修都很特别，干净，位置超好，潮宗古街本身就是景点，而且到长沙的主要景点都不远。周围吃饭的地方很多，能品尝很多当地特色美食。老板娘人也很好，温柔的很呢，服务也很好，来长沙一定要住这里哦！,老妈 老爸 孩子 一家 五口 出行 两间房 两间房 装修 特别 干净 位置 超好 潮宗 古街 景点 长沙 景点 不远 吃饭 地方 品尝 特色美食 老板娘 温柔 服务 长沙 要住,0.9987991095476463,正面
于2023年4月入住,家庭亲子,5.0,很满意这个民宿，去长沙之前看了很多攻略最后选了离五一广场很近的艳霞里，老板是一对夫妻，由于是在小巷子里找不到路打电话会来接，老板夫妻很热情有什么要求都会满足，女儿特别喜欢带露台套房，最后把原先定的另一家酒店退了换了房间继续住民宿。烟霞里离地铁站很近不论去哪个景点打车或者地铁都很方便呢。就是有一个最大的缺点隔音有点问题，老房子可能都这样，不过现在不是旅游旺季晚上还算安静偶尔能听到车开过的声音和楼梯上其他游客的脚步声吧，非常介意的人勿拍。有机会再去 长沙还会入住这里。,满意 民宿 长沙 攻略 五一广场 艳霞 老板 一对 夫妻 小巷子 不到 打电话 会来 老板 夫妻 热情 女儿 特别 喜欢 露台 套房 原先 另一家 酒店 房间 民宿 烟霞 地铁站 景点 打车 地铁 缺点 隔音 老房子 旅游 旺季 晚上 安静 听到 开过 声音 楼梯 游客 脚步声 介意 机会 长沙 入住,0.9491643671786745,正面
于2023年4月入住,朋友出游,5.0,在潮宗街口的一家民宿，特别有意思，穿过一条小巷，从一张古风感觉的门上楼就到啦，楼道也是那种民国时期的感觉，拍照很出片。房间很漂亮的，尤其在阳光照进来的时候，特别美～绝佳的地理位置，出门就是热闹的一条古街，但是晚上又非常的安静，真的很不错 棒 房间挺宽敞的，也很干净，住的舒服！,潮宗街 一家 民宿 特别 有意思 穿过 一条 小巷 一张 古风 感觉 上楼 楼道 那种 民国时期 感觉 拍照 房间 很漂亮 阳光 照进来 特别 绝佳 地理位置 出门 热闹 一条 古街 晚上 安静 真的 不错 房间 宽敞 干净 舒服,0.9999994592592003,正面
于2023年4月入住,情侣出游,5.0,民宿房间打扫的很干净，卫生间出水量也很大，住的很舒服～民宿离步行街和老街非常近，可以一路边走边逛过去，老板娘推荐的一传粉馆超好吃的，是我们来长沙的第一顿和最后一顿，集美们放心冲,民宿 房间 打扫 干净 卫生间 出水量 很大 舒服 民宿 步行街 老街 路边 逛过去 老板娘 推荐 传粉 好吃 长沙 第一顿 一顿 集美 放心,0.9894105440748677,正面
于2023年4月入住,其他,5.0,房间很干净，舒适，洗澡热水很大。民宿到地铁很近，交通方便，周边还有很多吃的和咖啡店，到几条步行街好近，出入不用排队等电梯，晚上睡觉十分安静，老板娘很热情。下次来会再选这家,房间 干净 舒适 洗澡 热水 很大 民宿 地铁 交通 周边 咖啡店 几条 步行街 出入 不用 排队 电梯 晚上 睡觉 安静 老板娘 热情 下次 再选 这家,0.9424910551483745,正面
于2023年4月入住,朋友出游,5.0,位置挺方便的，住宿环境很好很干净，这次选的是二层的于归里房间，晚上回来可以看投屏~老板也很热心，推荐了很多吃的东西，下次有机会再来住别的主题房。,位置 住宿 环境 很好 干净 二层 的于 房间 晚上 回来 投屏 老板 热心 推荐 东西 下次 机会 再来 主题,0.9083427734039853,正面
于2023年4月入住,家庭亲子,5.0,店家服务周到，我跟孩子半夜五点到，找不到地方，老板二话不说就下来找我们，并且帮忙拿行李，真的是一次体验很好旅途,店家 服务周到 孩子 半夜 五点 不到 地方 老板 帮忙 行李 真的 体验 旅途,0.41685964331680947,正面
于2023年4月入住,朋友出游,5.0,房间很不错的，卫生也很干净。本来订了一天想先看看环境，后面直接续住了。小露台很舒服，特别适合家庭出游,房间 不错 卫生 干净 本来 环境 续住 露台 舒服 特别 适合 家庭 出游,0.8047307158486079,正面
于2023年4月入住,朋友出游,5.0,太喜欢了！！请安排有阳台的后栋朋友们！！ 四楼露台看夜景 吹吹风 楼下就是正北街跟潮宗街 茶颜悦色跟鸳央咖啡都很近,喜欢 安排 阳台 后栋 朋友 四楼 露台 夜景 吹风 楼下 北街 潮宗街 茶颜悦色 鸳央 咖啡,0.9930180549603864,正面
于2023年4月入住,朋友出游,5.0,干净 方便 老板娘人好 下雨跑出去代买伞  满分 （房间太出片了 随便拍了一张 还是下雨天 都好看）,干净 老板娘 下雨 跑出去 代买 满分 房间 出片 随便 一张 下雨天 好看,-0.39041903065968486,负面
于2023年4月入住,情侣出游,5.0,出门方便，楼下就有地铁口和茶颜悦色,出门 楼下 地铁口 茶颜悦色,0.220834875379172,正面
于2023年4月入住,朋友出游,5.0,这么美好的民宿，下次有机会再去长沙必须锁定她,美好 民宿 下次 机会 长沙 锁定,0.6847026391710884,正面
于2023年4月入住,朋友出游,5.0,位置处于非常热闹的网红打卡地，各种创意路边小店数不胜数，晚上走在老旧小巷吹着小风，非常惬意，房间有腔调，用品也不错 棒，只是不巧一楼在装修，白天有点闹，其余不错,位置 处于 热闹 网红 打卡 创意 路边 小店 数不胜数 晚上 小巷 小风 惬意 房间 腔调 用品 不错 一楼 装修 白天 不错,0.9873123176582788,正面
于2023年4月入住,朋友出游,5.0,非常好！和朋友一起订了4间房，每间房间风格都不一样，阳台房很大很宽敞，后栋房间装修也别有韵味，整体和图片看上去一模一样。楼下就是一条小吃街，很方便！,朋友 间房 每间 房间 风格 阳台 很大 宽敞 后栋 房间 装修 也别 韵味 整体 图片 一模一样 楼下 一条 小吃街,-0.29647717181705757,负面
于2023年4月入住,情侣出游,5.0,老板小姐姐人很好，帮我们拎行李，还推荐好吃的。房间挺好的，阳台很大，浴缸很好,老板 小姐姐 行李 推荐 好吃 房间 阳台 很大 浴缸,0.30325199882548826,正面
于2023年4月入住,朋友出游,5.0,房间设施不错，老板热情，处理事情效率高,房间 设施 不错 老板 热情 事情 效率高,0.8077965907548588,正面
于2023年4月入住,朋友出游,5.0,乖姐人很好，入住的时候会提供攻略，入住后有问题都会立刻帮我们解决，真的很谢谢她！对了，房间真的打扫得蛮干净，一开始以为都是老物件可能会有很多灰，结果真是出乎意料的干净，没让我鼻子过敏！,姐人 入住 提供 攻略 入住 解决 真的 谢谢 房间 真的 打扫 干净 物件 出乎意料 干净 鼻子 过敏,0.08197173609514041,正面
于2023年4月入住,家庭亲子,5.0,房间干净整洁～住的舒服。窗外对面是橘子洲头，看得到夜游船，楼下是天宝兄弟，虽然排不上号，但是地理位置是很好的。,房间 干净 整洁 舒服 窗外 对面 橘子洲 游船 楼下 天宝兄弟 排不上 地理位置 很好,0.9907484456771394,正面
于2023年4月入住,商务出差,5.0,全程无接触入住，住宿环境比较安静，室内干净整洁。位置也比较好找，在冬瓜山对面。服务：店家服务相当到位,全程无 接触 入住 住宿 环境 安静 室内 干净 整洁 位置 好找 冬瓜山 对面 服务 店家 服务 到位,0.8289678556603313,正面
于2023年4月入住,商务出差,5.0,房间比较干净卫生，入住舒适，距离办事交近，很方便。,房间 干净 卫生 入住 舒适 距离 办事 交近,-0.25679120234502584,负面
于2023年4月入住,朋友出游,5.0,还不错  楼下就是天宝兄弟   私密性也很好  就是投影仪一般,不错 楼下 天宝兄弟 私密性 投影仪,-0.017690659608736725,负面
于2023年4月入住,情侣出游,3.0,挺一般的 沙发很脏,沙发 很脏,-0.7697213114890125,负面
于2023年4月入住,情侣出游,5.0,环境不错位置也好,环境 不错 位置,0.8877258884935479,正面
于2023年4月入住,商务出差,5.0,偶尔间发现的宝藏民宿，这个地理位置真的不要太方便，江景房太好了，180度一线江景哈哈！！ 整体环境来说，非常奈斯，性价比很值！ 房间配套设施很齐全，投影仪方便玩累了回来还能躺着看个电影，综艺啥的，氛围感直接拉满，而且也挺出片的 过了马路就可以到湘江边上去 楼下就有茶颜悦。,发现 宝藏 民宿 地理位置 真的 江景 太好了 一线 江景 整体 环境 奈斯 性价比 房间 配套 设施 齐全 投影仪 玩累 回来 电影 综艺 氛围 拉满 马路 湘江 边上 楼下 茶颜,0.999999951421328,正面
于2023年4月入住,独自旅行,5.0,幸好住在了河西，河东人挤人，住在这，白天骑车去中南大学校园逛一圈，很舒服,幸好 河西 河东 白天 骑车去 中南大学 校园 一圈 舒服,0.8258841480323831,正面
于2023年4月入住,商务出差,5.0,非常不错，难得的好酒店,不错 酒店,0.6116929695564985,正面
于2023年4月入住,朋友出游,5.0,帮朋友订的 朋友很满意,朋友 朋友 满意,0.6529800390796001,正面
于2023年4月入住,商务出差,5.0,服务很好！,服务,0.022011931701296117,正面
于2023年4月入住,情侣出游,5.0,设施：非常舒服，而且很适合拍照。卫生：非常干净，每天都打扫的干干净净还有小甜点服务：每天晚上都有些小活动，氛围真的好早餐: 早餐很丰富，都是现做的，尤其推荐它家的粉！,设施 舒服 适合 拍照 卫生 干净 打扫 干干净净 甜点 服务 每天晚上 活动 氛围 真的 早餐 早餐 是现 推荐 它家,0.676546927585854,正面
于2023年4月入住,朋友出游,5.0,环境非常舒服，我们几个小姐妹都非常喜欢，这次都夸我选的地方好，民宿的小姐姐都非常热情，烧烤，唱歌，很开心。一发朋友圈，好多朋友都打听，非常愿意帮她们宣传。,环境 舒服 几个 姐妹 喜欢 地方 民宿 小姐姐 热情 烧烤 唱歌 开心 一发 朋友圈 好多 朋友 打听 宣传,0.9409093950579179,正面
于2023年4月入住,朋友出游,5.0,设施：设施设备齐全 卫生：干净 环境：拍照非常出片 服务：店长小姐姐很热情，下的米粉好吃，中午特意给我们做面条，推荐,设施 设施 设备齐全 卫生 干净 环境 拍照 出片 服务 店长 小姐姐 热情 米粉 好吃 中午 特意 面条 推荐,0.11278824288735745,正面
于2023年4月入住,家庭亲子,5.0,非常棒的入住体验，民宿很漂亮，每一处都很用心，和图片完全无差！店员小姐姐们也都热情亲切！ 强烈推荐！,入住 体验 民宿 很漂亮 每一处 用心 图片 无差 店员 小姐姐 热情 亲切 强烈推荐,0.9821788586456004,正面
于2023年4月入住,朋友出游,5.0,很安逸的地方，接待也很热情,安逸 地方 接待 热情,0.7892002285524677,正面
于2023年4月入住,情侣出游,5.0,体验超级棒！！,体验 超级,0.14055715512723066,正面
于2023年4月入住,情侣出游,5.0,民宿蛮不错，房间很干净。离黄兴广场很近，老板很不错，入住前加了微信，服务很贴心 。下次去长沙还会考虑入住,民宿 不错 房间 干净 黄兴广场 老板 不错 入住 前加 微信 服务 贴心 下次 长沙 入住,0.9952758517787468,正面
于2023年4月入住,朋友出游,5.0,设施：好 卫生：好 环境：好 服务：好好,设施 卫生 环境 服务 好好,-0.2778613317073342,负面
于2023年4月入住,情侣出游,5.0,超级舒服的一家民宿，去的时候还有人在拍摄，人气很足。老板设计很有品味，随便拍拍都很出片。天气好的时候，坐在院子里或者泳池哪儿晒太阳，好惬意。房间都很大，这次订的泳池边的房间，出门就是泳池非常方便。老板人很好，超级推荐。,超级 舒服 一家 民宿 拍摄 人气 很足 老板 设计 品味 随便 拍拍 天气 坐在 院子 泳池 晒太阳 惬意 房间 很大 泳池 房间 出门 泳池 老板 超级 推荐,0.9998651829628045,正面
于2023年4月入住,情侣出游,5.0,管家热情周到，服务没话说，民宿设计太适合少女们打卡拍照了，酒店一应俱全，关键还是宠物友好。还可以露营，白天出片，晚上还可以吹着小风聊着天，来长沙住到宝藏酒店，绝绝子。而且五一假期价格也很合适，不多说了，看图吧。提个小建议，如果卫生打扫的能更干净就好上加好啦！,管家 热情周到 服务 没话说 民宿 设计 适合 少女 打卡 拍照 酒店 一应俱全 关键 宠物 友好 露营 白天 出片 晚上 小风 聊着 长沙 宝藏 酒店 绝绝子 五一 假期 价格 合适 不多 看图 建议 卫生 打扫 干净 好上加好,0.999949727731406,正面
于2023年4月入住,家庭亲子,5.0,大人还好，小朋友玩的很开心，吃的东西也还可以，性价比很高。崽崽说等夏天来了，还要来玩，想游泳，特别想去游泳，只是这个天气水有点凉。,大人 还好 小朋友 开心 东西 性价比 崽崽说 夏天 游泳 特别 游泳 天气,0.9999631122760873,正面
于2023年4月入住,朋友出游,5.0,房间很干净舒服。一出来就是泳池！下午茶很不错！周围环境都很好，随便拍都很好看！很适合三五朋友小聚。不错,房间 干净 舒服 泳池 下午茶 不错 周围环境 随便 好看 适合 三五 朋友 小聚 不错,0.9892375448582769,正面
于2023年4月入住,情侣出游,1.0,该说不说的比我住的300的酒店还要差，房间小，脏就不说了但是你既然定价在1000，你就应该有1000的配置，桌子也没有，就一个椅子，包包都没地方放，浴缸也很脏的水还不热，总之，这次真的住的很差劲，规定12点退房就必须12点，一点点空间都没有，我们着急忙慌的赶紧起来退房，就怕耽误了时间，唉真的是绝了,说不说 酒店 房间 定价 配置 桌子 椅子 包包 地方 浴缸 很脏 不热 真的 差劲 退房 一点点 空间 急忙 赶紧 退房 耽误 时间 真的 是绝,-0.9999993479914056,负面
于2023年4月入住,家庭亲子,5.0,很出片的酒店，有、烧烤架、街机，遗憾去的时间恒温泳池去不了，室外泳池又太冷，夏天去的话应该更开心吧？,酒店 烧烤 街机 遗憾 时间 恒温 泳池 室外 泳池 太冷 夏天 开心,-0.2811561832405014,负面
于2023年4月入住,朋友出游,5.0,双人下午茶:这个下午茶很好吃，环境也很不错 很多人过来拍照打卡，昨晚一间民宿做的挺不错了,双人 下午茶 下午茶 好吃 环境 不错 拍照 打卡 昨晚 一间 民宿 挺不错,0.9963653620293884,正面
于2023年4月入住,朋友出游,5.0,老板非常好，住宿体验非常棒，服务绝对可以！下次肯定会打卡！,老板 住宿 体验 服务 下次 肯定 打卡,-0.21022987564617912,负面
于2023年4月入住,朋友出游,5.0,公寓很新挺干净，周围环境不错，就是离地铁口步行有点远，但是有公交车两站路就能到一个地铁口，去哪里都很方便，还贴心的配了多头充电器，电视是投屏的，很大很清楚，满意满意,公寓 很新 干净 周围环境 不错 地铁口 步行 公交车 两站 地铁口 贴心 多头 充电器 电视 投屏 很大 满意 满意,0.9999928271275409,正面
于2023年4月入住,朋友出游,5.0,房间非常好 棒棒 棒棒,房间 棒棒 棒棒,0.999966716064278,正面
于2023年4月入住,其他,5.0,环境很不错，而且老板娘很亲切，房子也打扫得干干净净，一开始不知道财经怎么走，老板娘很耐心跟我说路线，而且房间的隔音非常好，这次入住真的很满意,环境 不错 老板娘 亲切 房子 打扫 干干净净 财经 老板娘 耐心 路线 房间 隔音 入住 真的 满意,0.9984582620554834,正面
于2023年4月入住,情侣出游,5.0,卫生：干净整洁，当时去的时候新房的味道还比较大 环境：周围的环境都很不错，当时去的时候是下雨，隔着窗台看雨很舒服 服务：服务周到，用短信联系,卫生 干净 整洁 新房 味道 环境 环境 不错 下雨 窗台 舒服 服务 服务周到 短信,0.9921319441243799,正面
于2023年4月入住,朋友出游,5.0,酒店环境很好 沉浸感很强 可能因为是新公寓楼所以早上被装修吵醒 但是总体来说很舒适 离岳麓山也挺近.,酒店 环境 沉浸 公寓楼 早上 装修 吵醒 总体 舒适 岳麓山,-0.2558179599838928,负面
于2023年4月入住,商务出差,5.0,好好好好好好好,好好 好好 好好,0.2984483381876035,正面
于2023年4月入住,商务出差,5.0,水晶首饰扣款,水晶 首饰 扣款,-0.3668994052770429,负面
于2023年4月入住,朋友出游,4.5,周围环境不错,周围环境 不错,0.8144126909042833,正面
于2023年4月入住,情侣出游,5.0,总体还不错,总体 不错,0.9077530488592918,正面
于2023年4月入住,独自旅行,5.0,是一次非常满意的入住体验。夜丘位置优越、客房干净、装潢雅致，设施齐全。早上前台有精品咖啡，晚上威士忌吧台来杯特调，是体验长沙精致生活的绝好地点。威士忌吧台有必要单独提出，酒单花样繁多，并且夜丘特调都很有特点，不可不试。流浪长沙这款很惊艳。民宿两位小姐姐服务热情周到，雨伞落在店里也可以帮我寄回家里，真的很棒。你能感受到她们在用心对待每一位入住的客人。日后再去长沙，再不必考虑别的住所——夜丘就是我在长沙的安心归处。,满意 入住 体验 夜丘 位置 优越 客房 干净 装潢 雅致 设施 齐全 早上 前台 精品 咖啡 晚上 威士忌 吧台 特调 体验 长沙 精致 生活 绝好 地点 威士忌 吧台 单独 提出 酒单 花样繁多 夜丘 特调 不可不 流浪 长沙 这款 惊艳 民宿 两位 小姐姐 服务 热情周到 雨伞 店里 寄回 家里 真的 很棒 感受 用心 一位 入住 客人 日后 长沙 住所 夜丘 长沙 安心 归处,0.9999999805806647,正面
于2023年4月入住,朋友出游,4.2,整体都还不错，前台的小姐姐都很热情，最重要的是楼下有门禁，需要输入密码才能进入，比一般的民宿要有安全感。,整体 不错 前台 小姐姐 热情 楼下 门禁 输入 密码 民宿 安全感,0.8161019845626514,正面
于2023年4月入住,情侣出游,5.0,因为想要一个书桌，被免费升级了～酒店位置很好，闹中取静，离江边也很近。蓝月一个特别美好的大窗户，上午有充足阳光的时候，往外看出去很有小时候住小楼房的感觉。,想要 书桌 免费 升级 酒店 位置 闹中取静 江边 蓝月 特别 美好 窗户 上午 充足 阳光 往外 小时候 楼房 感觉,0.9998165420095382,正面
于2023年4月入住,家庭亲子,5.0,非常具有艺术气息的民宿，视野好，有户外花园和酒吧，值得推荐,艺术 气息 民宿 视野 户外 花园 酒吧 值得 推荐,0.9994663313472807,正面
于2023年4月入住,家庭亲子,5.0,服务特别热情 棒 环境卫生 一家人住的很开心！,服务 特别 热情 环境卫生 一家人 开心,0.6244290313164811,正面
于2023年4月入住,家庭亲子,5.0,服务：服务态度非常好 卫生：卫生管理到位,服务 服务态度 卫生 卫生 管理 到位,-0.6689564550840079,负面
于2023年4月入住,商务出差,5.0,楼下有咖啡厅和小清吧，有小院子，不错,楼下 咖啡厅 和小清 院子 不错,0.8405180494576918,正面
于2023年4月入住,情侣出游,3.2,价格偏贵，服务很好，房间设施一般,价格 偏贵 服务 房间 设施,-0.4940147410407223,负面
于2023年4月入住,家庭亲子,5.0,五一最好的新公寓，位置特别棒！房间非常干净整洁舒适，很宽敞，江景非常美，房东人也很好，下次会再来住!,五一 公寓 位置 特别 房间 干净 整洁 舒适 宽敞 江景 房东 下次,0.9932597148953699,正面
于2023年4月入住,朋友出游,5.0,房间干净整洁，地理位置优越，楼下就是海信广场，各种美食。,房间 干净 整洁 地理位置 优越 楼下 海信广场 美食,0.999902685942931,正面
于2023年4月入住,朋友出游,5.0,房间可舒适方便了。这次几个朋友一起齐打卡长沙网红点，住的离太平街坡子街都近太方便了。晚上还可以一起打打麻将开心聊天,房间 舒适 几个 朋友 打卡 长沙 网红点 太平街 坡子街 晚上 打麻将 开心 聊天,-0.9839219530553791,负面
于2023年4月入住,情侣出游,5.0,以后来长沙必住的民宿 一定会再来 希望下次再来不要因为太火订不到房 非常非常满意 无可挑剔 喜欢长沙 喜欢热情的长沙人 真的很喜欢这个直木山集民宿 出来从不点评 但是直木山集很值得 值得推荐 肯定会很火很火,长沙 必住 民宿 希望 下次 太火 不到 满意 无可挑剔 喜欢 长沙 喜欢 热情 长沙人 真的 喜欢 直木山 民宿 点评 直木山 值得 值得 推荐 肯定 很火 很火,0.9849066003456624,正面
于2023年4月入住,家庭亲子,5.0,在长沙城热闹一天逛吃后，太需要这样一个清静悠闲的民宿，服务很周到，看书、烤面包、看电影，睡前还有红枣莲子羹，舒适有趣，强推 棒,长沙 热闹 清静 悠闲 民宿 服务 周到 看书 烤面包 电影 红枣 莲子 舒适 有趣 强推,0.9997888413954861,正面
于2023年4月入住,独自旅行,5.0,晚上比较晚到直接就睡了，不想被打扰所以就直接手机关机，第二天没想到一觉睡到11点，对于我这种有睡眠有问题的人，这家民宿真的很能满足我。院子拍照也是真的好看。随手拍的几张发了朋友圈，好多朋友问是哪里。当天刚好遇到管家在烤面包，蹭了个面包吃，第一次吃窑烤面包，还蛮好吃，下次再来啦,晚上 不想 打扰 手机 关机 第二天 没想到 一觉 睡到 睡眠 这家 民宿 真的 院子 拍照 真的 好看 随手 几张 朋友圈 好多 朋友 当天 管家 烤面包 面包 第一次 烤面包 好吃 下次,-0.9900676055609507,负面
于2023年4月入住,朋友出游,5.0,怎么说呢，就是非常满意！床也舒服～又好出片！ 还尝了新出炉的面包 伴着鸟叫起床～,满意 舒服 出炉 面包 鸟叫 起床,0.6169311771817034,正面
于2023年4月入住,其他,5.0,很好的民宿 干干净净 老板人也很好 棒,很好 民宿 干干净净 老板,0.8150665087833928,正面
于2023年4月入住,家庭亲子,5.0,房间设计简单，内心的繁杂清空了 烦躁的时候就是它了…,房间 设计 简单 内心 繁杂 清空 烦躁,0.8346552428230241,正面
于2023年4月入住,其他,5.0,房间的设计品味很不错 整个民宿的装修也很用心 酒店的工作人员服务也很热情 下次还会再来的。,房间 设计 品味 不错 民宿 装修 用心 酒店 工作人员 服务 热情 下次 再来,0.9737390240917958,正面
于2023年4月入住,情侣出游,5.0,很棒的民宿，木调舒适，还有围炉煮茶,很棒 民宿 木调 舒适 围炉 煮茶,0.7859288330732597,正面
于2023年4月入住,朋友出游,5.0,很好，下次会再来,下次,0.13797035347776498,正面
