Unnamed: 0,Unnamed: 1,Unnamed: 2,评论内容,fenci,情感得分,情感类别
于2023年5月入住,情侣出游,5.0,房间超级干净 觉得输密码不方便 小姐姐直接给了房卡 提前告诉你外卖地址 一下高铁立马点起来 到了民宿外卖就到了 茶颜悦色炫起 民国风的外立面建筑 我们选的是日式榻榻米 整体位置距离商圈非常近 也非常好找 去橘子洲两站地铁 去岳麓山三站地铁 步行街 国金中心 坡子街 太平街等等基本上10-15分钟都能到 给房东小姐姐一个小建议：配个冰箱就完美啦～,房间 超级 干净 密码 小姐姐 房卡 提前 告诉 外卖 地址 高铁 民宿 外卖 茶颜悦色 炫起 民国 外立面 建筑 日式 榻榻米 整体 位置 距离 商圈 好找 橘子洲 两站 地铁 岳麓山 地铁 步行街 国金中心 坡子街 太平街 分钟 房东 小姐姐 建议 冰箱 完美,0.9916835889794324,正面
于2023年5月入住,情侣出游,5.0,房间设计不错 灯很多 可以非常明亮  这点真的很不错！！ 卫生间蛮大 非常干净。有阳台 晚上可以吃夜宵 早上起来拍照也很好看  位置就在潮宗街  楼下就是茶颜悦色潮宗街店 每天晚上回去搞两杯  人不多 等候时间10-20分钟就可以 完美。顺便说一下！楼下的小浣熊海鲜好好吃,房间 设计 不错 明亮 真的 不错 卫生间 干净 阳台 晚上 夜宵 早上 拍照 好看 位置 潮宗街 楼下 茶颜悦色 潮宗街 每天晚上 回去 两杯 人不多 等候 时间 分钟 完美 顺便 楼下 浣熊 海鲜 好吃,0.9999797341652237,正面
于2023年5月入住,朋友出游,5.0,这是我住过最舒服干净的民宿，非常值得推荐来长沙旅游的朋友们一定要尝试一下哦，最重要的点是晚上很安静，出行也很方便，并且民宿姐姐人也非常不错哦会分享很多攻略参考，住的位置离黄兴步行街和国金超级近走路十五分钟左右,最舒服 干净 民宿 值得 推荐 长沙 旅游 朋友 尝试 晚上 安静 出行 民宿 姐姐 不错 分享 攻略 参考 位置 黄兴 步行街 国金 超级 走路 十五分钟,0.9999251175689248,正面
于2023年5月入住,朋友出游,5.0,地理位置离主要商圈都很近，民宿跟着导航找也很好找，点外卖也很方便哈哈哈。 房东姐姐人超好会帮你搬行李和拿外卖（当然你得先跟人家联系好） 民宿在巷子里很安静，房间也很干净，总体而言性价比很不错，推荐！ 计划下次来长沙住住其他的房间嘿嘿,地理位置 商圈 民宿 跟着 导航 好找 外卖 哈哈哈 房东 姐姐 超好 行李 外卖 民宿 巷子 安静 房间 干净 总体而言 性价比 不错 推荐 计划 下次 长沙 房间,0.9999810960610511,正面
于2023年5月入住,独自旅行,5.0,很庆幸找到了一家这么舒服的民宿，全房的榻榻米地垫踩上去脚感超舒服，重点是卫生打扫的很干净，地理位置也不错，马路边走进小巷30米就到了，非常方便。推荐给来长沙玩的朋友。,庆幸 找到 一家 舒服 民宿 全房 榻榻米 地垫 脚感 舒服 重点 卫生 打扫 干净 地理位置 不错 马路边 走进 小巷 推荐 长沙 朋友,0.9706445469658722,正面
于2023年5月入住,家庭亲子,5.0,这家民宿真的非常好！是在一个安静的小巷子里，给人非常安逸放松的感觉！环境、地理位置、服务、卫生都很好！阳台舒服极了，吹着夜晚的微风看看城市的夜景，自成一道风景！,这家 民宿 真的 安静 小巷子 安逸 放松 感觉 环境 地理位置 服务 卫生 阳台 舒服 夜晚 微风 城市 夜景 自成 一道 风景,0.9982910986750295,正面
于2023年5月入住,朋友出游,5.0,闹中取静的一家民宿，地理位置非常方便，后巷穿出去就是潮宗街的茶颜悦色。酒店设施也非常不错，各种摆设能看出房主的精心布置，密码锁，无需携带房卡。强推这家民宿！,闹中取静 一家 民宿 地理位置 后巷 穿出去 潮宗街 茶颜悦色 酒店设施 不错 摆设 房主 精心 布置 密码锁 无需 携带 房卡 强推 这家 民宿,0.9998061381372776,正面
于2023年5月入住,朋友出游,5.0,老板和老板娘人特别好，入住和离店的时候都会帮忙提箱子，还会在微信上发旅行攻略和好吃的饭店推荐给我们。房间打扫得特别干净，在阳台坐着吹吹晚风很舒服～,老板 老板娘 特别 入住 离店 帮忙 箱子 微信 旅行 攻略 好吃 饭店 推荐 房间 打扫 特别 干净 阳台 晚风 舒服,-0.3874496093624633,负面
于2023年5月入住,情侣出游,5.0,环境和图片一模一样 不用担心踩雷 房间都很好看 真的没有选错名宿 房东小姐姐人也很好,环境 图片 一模一样 不用 担心 房间 好看 真的 选错 名宿 房东 小姐姐,0.46450764956628854,正面
于2023年5月入住,家庭亲子,5.0,卫生：很干静 环境：我很喜欢这家风格，容易出片，2个丫头很喜欢 下次来还是定,卫生 干静 环境 喜欢 这家 风格 出片 丫头 喜欢 下次,0.9300114847164482,正面
于2023年5月入住,家庭亲子,5.0,小朋友玩的非常开心，房间很大很干净，床也很舒服～,小朋友 开心 房间 很大 干净 舒服,0.928607049813178,正面
于2023年5月入住,朋友出游,5.0,下次还来,下次,0.13797035347776498,正面
于2023年5月入住,朋友出游,5.0,房东人很好 服务很棒 会给你发攻略和推荐当地美食 房间干净整洁 地理位置绝佳 交通很方便 离商圈很近民宿本身所在的潮宗街晚上很漂亮,房东 服务 很棒 攻略 推荐 美食 房间 干净 整洁 地理位置 绝佳 交通 商圈 民宿 潮宗街 晚上 很漂亮,0.9999999753960263,正面
于2023年5月入住,朋友出游,5.0,房间很干净，房东很热心，半夜11点40入住的，房东小哥帮我们把行李都拿到三楼，房东小姐姐还贴心为我们提供了游玩攻略，不错不错,房间 干净 房东 热心 半夜 入住 房东 小哥 行李 拿到 房东 小姐姐 贴心 提供 游玩 攻略 不错 不错,0.9990606297028126,正面
于2023年5月入住,朋友出游,5.0,民宿位置闹中取静，出行方便。周边有不少文艺小店，好吃的也挺多。房间清新干净，管家服务周到。,民宿 位置 闹中取静 出行 周边 文艺 小店 好吃 房间 清新 干净 管家 服务周到,0.9999705401592229,正面
于2023年5月入住,朋友出游,5.0,很不错，房间很漂亮，我跟我朋友都很喜欢。,不错 房间 很漂亮 朋友 喜欢,0.9880550290223797,正面
于2023年5月入住,朋友出游,5.0,地段不错出入方便，楼下就是夜宵一条街,地段 不错 出入 楼下 夜宵 一条街,0.9388879255519795,正面
于2023年5月入住,商务出差,5.0,特别好特别好特别好,特别 特别 特别,0.49543171978023404,正面
于2023年5月入住,家庭亲子,5.0,非常感谢非常满意,非常感谢 满意,0.6565608524281743,正面
于2023年5月入住,其他,1.0,这家民宿态度极其恶劣具体可以翻翻店家对其他评论的回复充满傲慢、无礼以及嚣张我们是11号入住的，临走时一瓶未开封的红酒留在了冰箱，并不是什么大事，住过的所有酒店都会有工作人员对全屋客人遗留的所有物资进行清查回电。而这家酒店一是连拖几点都不回复，直到今天我们说要求阿姨赔偿才说阿姨把酒放在了仓库。然后先开始对我们“说教” 让我们长点记性 再是推脱责任给阿姨其次是说这是民宿不是酒店最后一句 “这件事到此为止不要再说了”想把我们嘴巴堵死做不了酒店就不要做酒店 民宿也是酒店民宿就可以无法无天？民宿就可以对待客人态度恶劣至极？民宿就可以不按酒店规章流程给客人一个良好的体验总得来说 房间不错 侧过身现在窗户角落勉强能看到橘子洲中部但是不习惯店家态度嚣张以及做不到帮店家把他们该尽的义务尽了的朋友还是尽量选择其他酒店，长沙不缺这种酒店，价格更优惠态度更亲和视觉更震撼。,这家 民宿 态度 恶劣 翻翻 店家 评论 回复 充满 傲慢 无礼 嚣张 入住 临走时 一瓶 开封 红酒 留在 冰箱 酒店 工作人员 全屋 客人 遗留 物资 清查 回电 这家 酒店 几点 回复 阿姨 赔偿 阿姨 把酒 放在 仓库 说教 长点 记性 推脱 责任 阿姨 民宿 酒店 一句 这件 到此为止 嘴巴 堵死 做不了 酒店 酒店 民宿 酒店 民宿 无法无天 民宿 客人 态度恶劣 至极 民宿 酒店 规章 流程 客人 体验 总得来说 房间 不错 窗户 角落 勉强 橘子洲 中部 习惯 店家 态度 嚣张 不到 店家 义务 朋友 选择 酒店 长沙 酒店 价格 优惠 态度 视觉 震撼,-0.9999999999999454,负面
于2023年5月入住,情侣出游,5.0,很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意很满意,满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意 满意,0.9999999999999174,正面
于2023年5月入住,商务出差,5.0,房间卫生十分干净，老板很好很贴心，入住手续简单快捷，有问题都会随时解决，房间地理位置很绝，离冬瓜山仅一条街，天宝兄弟就在楼下，吃完可以在湘江边逛一圈消消食，一百分推荐！冲冲冲！,房间 卫生 干净 老板 很好 贴心 入住 手续 简单 快捷 解决 房间 地理位置 冬瓜山 一条街 天宝兄弟 楼下 湘江 一圈 消食 一百分 推荐 冲冲,0.8729476750352789,正面
于2023年5月入住,情侣出游,5.0,房间很大  干净卫生  有冰箱和厨房   适合带孩子来住  对面能看见江景  非常不错  老板人很好  耐心解释  及时解决问题  希望有机会再来,房间 很大 干净 卫生 冰箱 厨房 适合 孩子 来住 对面 江景 不错 老板 耐心 解释 解决问题 希望 机会,0.8739152849919032,正面
于2023年5月入住,情侣出游,5.0,民宿房间和预定界面图片一致，非常好！位置也非常好对面就是冬瓜山，楼下就是天宝兄弟！还是可以眺望橘子洲头的江景房，非常推荐！,民宿 房间 预定 界面 图片 位置 对面 冬瓜山 楼下 天宝兄弟 眺望 橘子洲 江景 推荐,0.6054918447667059,正面
于2023年5月入住,情侣出游,5.0,忘记拍照啦，地理位置特别好，进去的空间也很大，阿姨收拾的很干净，还有洗衣机可以洗衣服，客服态度也特别好，总的来说特别满意，下次来长沙还会再订！,忘记 拍照 地理位置 特别 空间 很大 阿姨 收拾 干净 洗衣机 洗衣服 客服 态度 特别 特别 满意 下次 长沙 再订,-0.9906091910181389,负面
于2023年5月入住,商务出差,5.0,房间空间大，和同事两个住的非常舒服，服务很好，主要交通也非常方便，旁边就是冬瓜山美食小吃街，吃的也舒服,房间 空间 同事 两个 舒服 服务 交通 旁边 冬瓜山 美食 小吃街 舒服,0.9724360814387125,正面
于2023年5月入住,情侣出游,5.0,线上前台，方便，刚好遇上长沙烟花表演，客服服务非常用心地标好观看方向，房间干净，没有异味，厕所还配一次性马桶套,前台 遇上 长沙 烟花 表演 客服 服务 用心 地标 观看 方向 房间 干净 异味 厕所 一次性 马桶,-0.990291122604618,负面
于2023年5月入住,商务出差,5.0,环境优美，设施齐全，睡的很不错，挺安静的，服务很好，酒店床很舒服，房间超干净，投影也好棒,环境优美 设施 齐全 不错 安静 服务 酒店 舒服 房间 干净 投影,0.997463362127399,正面
于2023年5月入住,商务出差,5.0,房间温馨舒服，店家非常有耐心，下次过来会继续入住。,房间 温馨 舒服 店家 耐心 下次 入住,0.7881351361512579,正面
于2023年5月入住,情侣出游,5.0,房间宽敞，干净清爽，下次来还会考虑入住。有地下停车场，离热门景点很近的车程，满意！,房间 宽敞 干净 清爽 下次 入住 地下 停车场 热门 景点 车程 满意,0.9817501267917823,正面
于2023年5月入住,商务出差,4.0,就是普通的公寓酒店 简简单单 也没啥特别的 不过位置很好,公寓 酒店 简简单单 特别 位置,-0.5695488144923451,负面
于2023年5月入住,情侣出游,5.0,环境不错，位置很好找！交通也比较方便，去哪里都很近！,环境 不错 位置 好找 交通,0.9420588115886155,正面
于2023年5月入住,其他,5.0,商家人很好,商家,-0.7837837837837835,负面
于2023年5月入住,独自旅行,5.0,真的很不错哦，卫生真的很干净，都是新的 ，细节也做的很到位，前台帅哥很好说话，服务超好，额外需要的都能该到帮助，升级房型，空调效果又好，真的住的很舒服！给这家店打100分！！！下次一定还来这里,真的 不错 卫生 真的 干净 细节 到位 前台 帅哥 说话 服务 超好 额外 升级 房型 空调 效果 真的 舒服 这家 下次,0.991115829973986,正面
于2023年5月入住,情侣出游,5.0,520来长沙旅游，订的这家酒店，位置超级好，窗户对面就是湘江，名副其实的江景房。房间很新很干净，没有异味，装修的很漂亮。房间的设施都是智能化的，用起来都很方便，厕所干湿分离，阳台还有浴缸可以泡澡。前台小哥哥态度很好，什么需求都能满足。总的来说这家酒店我夸爆好吧，大家放心冲冲冲！,长沙 旅游 这家 酒店 位置 超级 窗户 对面 湘江 名副其实 江景 房间 很新 干净 异味 装修 很漂亮 房间 设施 智能化 厕所 干湿 分离 阳台 浴缸 泡澡 前台 哥哥 态度 需求 这家 酒店 爆好 放心 冲冲,0.9654747181262231,正面
于2023年5月入住,情侣出游,5.0,长沙旅行的首选，以后就定这家了，新开的店环境很好，住的江景房，可以看到橘子洲大桥，房间装修都是最新的风格，干湿分离，有的房还有智能控制，很方便，听说十一号橘子洲放烟花了，这里一览无余，可惜要回家了，下次提前预约！ 喜欢喜欢,长沙 旅行 首选 就定 这家 新开 环境 江景 橘子洲 大桥 房间 装修 最新 风格 干湿 分离 智能 控制 听说 十一号 橘子洲 烟花 一览无余 可惜 回家 下次 提前 预约 喜欢 喜欢,0.9999985282295847,正面
于2023年5月入住,家庭亲子,5.0,真的很幸运找到这家酒店   老板人也很好！ 环境真的很棒 还可以做饭 有冰箱  床也很舒服    什么都有  挺好的！ 刚好赶上优惠期   下次有机会还住这   心情都很舒畅！！！忘记拍照了  但是真的值得推荐！,真的 幸运 找到 这家 酒店 老板 环境 真的 很棒 做饭 冰箱 舒服 赶上 优惠期 下次 机会 心情 舒畅 忘记 拍照 真的 值得 推荐,0.9998751662187075,正面
于2023年5月入住,情侣出游,5.0,真的非常推荐旅游达人过来这住，这房间设施新还齐全，房间大、卫生干净、重点还有洗衣机和厨房、我还用厨房做了早餐，还用他家的茶具泡茶喝，如果枕头不是这么高就更理想了,真的 推荐 旅游 房间 设施 齐全 房间 卫生 干净 重点 洗衣机 厨房 厨房 早餐 他家 茶具 泡茶 枕头 理想,-0.3848558503027111,负面
于2023年5月入住,独自旅行,5.0,干净整洁的房间，大大的床铺让整个人都松懈下来。或坐或躺，城市的灯光成就了窗外的美景，沉醉其中，就是人间值得。漂亮的老板娘，美丽的江景民宿，下次还选这！棒棒棒,干净 整洁 房间 大大的 床铺 松懈下来 城市 灯光 成就 窗外 美景 沉醉 人间 值得 漂亮 老板娘 美丽 江景 民宿 下次 棒棒,0.9999998955085261,正面
于2023年5月入住,朋友出游,5.0,冬瓜山晚上好热闹，这一块都是夜宵摊，随便吃点小吃都很美味，虽然在市中心，但房间很安静床品也都很舒服，睡的很好，附近的东西也好吃,冬瓜山 晚上 热闹 一块 夜宵 随便 小吃 美味 市中心 房间 安静 床品 舒服 很好 东西 好吃,0.953162521989624,正面
于2023年5月入住,商务出差,5.0,房间干净整洁，服务热情周到，办事贴心高效，有需求能尽量满足。为住客着想，提供最佳的服务！下次我们来会再次光临,房间 干净 整洁 服务 热情周到 办事 贴心 高效 需求 住客 着想 提供 最佳 服务 下次 光临,0.9999432804961195,正面
于2023年5月入住,独自旅行,5.0,很满意，楼下就是冬瓜山夜市，交通方便，房间干净卫生。配了冰箱和洗衣机，下次来长沙还会选这家，看江景非常美！,满意 楼下 冬瓜山 夜市 交通 房间 干净 卫生 冰箱 洗衣机 下次 长沙 这家 江景,-0.9234280061086644,负面
于2023年5月入住,情侣出游,5.0,非常好的民宿，东西特别干净，都是新的，住起来也特别好，特别特别是湘江的景色特别美。第一次住店可以看这么好的风景，好棒,民宿 东西 特别 干净 特别 特别 特别 湘江 景色 特别 第一次 住店 风景,0.9862003610437764,正面
于2023年5月入住,商务出差,4.7,地理位置绝佳，非常适合来长沙玩，房间很干净整洁，住的很舒服，下次还选这里,地理位置 绝佳 非常适合 长沙 房间 干净 整洁 舒服 下次,0.9867428474621383,正面
于2023年5月入住,家庭亲子,5.0,汇景揽江美宿真的很赞，可以躺在床上看烟花，这种感觉值得拥有，来长沙选择揽江美宿不会让你失望。,汇景 江美 真的 床上 烟花 感觉 值得 拥有 长沙 选择 江美 失望,0.9836020345048295,正面
于2023年5月入住,商务出差,5.0,老版是单身帅哥，人不错，被事业耽误三好青年。酒店环境不错，值。,老版 单身 帅哥 不错 事业 耽误 青年 酒店 环境 不错,0.9993667383828431,正面
于2023年5月入住,情侣出游,5.0,很满意的公寓，地理位置，环境都不错，隔音很好很安静,满意 公寓 地理位置 环境 不错 隔音 很好 安静,0.9759872542891566,正面
于2023年5月入住,朋友出游,5.0,房间很漂亮，景色很好，老板服务也超到位，五星五星~,房间 很漂亮 景色 老板 服务 到位 五星 五星,0.977541985235221,正面
于2023年5月入住,朋友出游,5.0,环境，卫生服务各方面超乎我的预期，下次过来还会选择，值得推荐,环境 卫生 服务 超乎 预期 下次 选择 值得 推荐,0.8023470703816844,正面
于2023年5月入住,独自旅行,5.0,很不错！景色很美！住的很舒服 服务到位 推荐,不错 景色 舒服 服务到位 推荐,0.9955249897689595,正面
于2023年5月入住,家庭亲子,3.0,第一，房间设施与实际情况不符。第二，据说是刚开张的民宿，卫生情况却有点难受，飘窗，桌面，床单被子上随处都有的灰尘，卫生间，洗衣机，冰箱也一样，灰尘，水渍。第三，有一说一，老板态度还是不错，换房，送东西，沟通，都没问题，到位。,第一 房间 设施 情况 不符 开张 民宿 卫生 情况 难受 桌面 床单 被子 随处 灰尘 卫生间 洗衣机 冰箱 灰尘 水渍 第三 有一 老板 态度 不错 换房 东西 沟通 到位,-0.999999938993215,负面
于2023年5月入住,独自旅行,4.7,房东管家服务非常到位，有问题能及时解决。选了临江的房间，视野开阔景色不错。民宿所处位置出行、吃饭相当便利，即使无早提供也无所谓。有机会还会再来～,房东 管家 服务 到位 解决 临江 房间 视野 开阔 景色 不错 民宿 位置 出行 吃饭 便利 无早 提供 无所谓 机会,0.9999423540661596,正面
于2023年5月入住,商务出差,5.0,房间江景房 并且比较安静 房间设施很新 干净整洁 内配智能家居调控系统 比较方便,房间 江景 安静 房间 设施 干净 整洁 智能家居 调控 系统,0.6289685263816545,正面
于2023年5月入住,独自旅行,5.0,房间窗外就是湘江，视野超级棒 房间干净整洁 老板人超级好哦，基本有什么事情韩老板就对了！来听音乐节结果中暑，老板很好，帮忙拿快递简直救我命,房间 窗外 湘江 视野 超级 房间 干净 整洁 老板 超级 事情 韩老板 对了 音乐节 中暑 老板 帮忙 快递,0.394228375418864,正面
于2023年5月入住,商务出差,5.0,非常好，房间干净老板好，主打温馨。,房间 干净 老板 主打 温馨,0.6528851169890422,正面
于2023年5月入住,朋友出游,5.0,酒店环境很好，交通便利、卫生干净,酒店 环境 交通 便利 卫生 干净,0.7733340582177621,正面
于2023年5月入住,商务出差,5.0,卫生、环境、服务都非常好 非常好,卫生 环境 服务,-0.24943806936676438,负面
于2023年5月入住,家庭亲子,5.0,房间特别好，值得推荐！,房间 特别 值得 推荐,0.5974867399762527,正面
于2023年5月入住,商务出差,5.0,好地方，服务让你安心,地方 服务 安心,0.07929553602749584,正面
于2023年5月入住,情侣出游,5.0,环境特别好很干净,环境 特别 干净,0.6384369513993842,正面
于2023年5月入住,商务出差,5.0,挺不错的，超值,挺不错 超值,0.9921367921085833,正面
于2023年5月入住,情侣出游,5.0,不错，会再来,不错,0.7224264705882353,正面
于2023年5月入住,家庭亲子,5.0,老板很热情,老板 热情,0.28040192149862,正面
于2023年5月入住,家庭亲子,5.0,房间干净，江景好看，服务很好，会再次入住。,房间 干净 江景 好看 服务 入住,0.6746587238634747,正面
于2023年5月入住,情侣出游,5.0,老板看上去很魁梧，实际上很温柔，很细腻，是个挺好的人。 房间比较宽敞明亮，卫生条件过硬， 必须给个好评！ 也真心的希望这个民宿会做得越来越好！,老板 魁梧 实际上 温柔 细腻 房间 宽敞明亮 卫生条件 过硬 好评 真心 希望 民宿 越来越,0.8046400980605966,正面
于2023年5月入住,独自旅行,5.0,非常满意，非常舒适,满意 舒适,0.7749511570279652,正面
于2023年5月入住,商务出差,5.0,旁边就是湖,旁边,-0.04958677685950463,负面
于2023年5月入住,情侣出游,5.0,每个月都会订酒店去拍衣服，小红书刷到这家店的时候，就立马决定要去体验一下，河东过去驱车半个小时到达目的地，民宿很安静，想放松心情的正好是个不错的选择。店内的小姐姐们服务态度都很好，有送下午茶，去的时候正好碰上大太阳，小姐姐们还送了现磨的咖啡，味道也很不错 拍照真的真的很出片，傍晚时分大厅的氛围感真的绝了～,酒店 衣服 小红书 刷到 这家 体验 河东 驱车 半个 小时 到达 目的地 民宿 安静 放松 心情 正好 不错 选择 小姐姐 服务态度 下午茶 正好 碰上 太阳 小姐姐 现磨 咖啡 味道 不错 拍照 真的 真的 傍晚 时分 大厅 氛围 真的,0.9989669435988346,正面
于2023年5月入住,家庭亲子,5.0,房间还行，总体还是不错的，硬件设施肯定是不如星级酒店，但也很不错，服务是七星级的待遇，老板娘和员工都很热情很温馨，庭院很漂亮。有缘再聚,房间 总体 不错 硬件 设施 肯定 星级 酒店 不错 服务 星级 待遇 老板娘 员工 热情 温馨 庭院 很漂亮 有缘,0.9999115029941379,正面
于2023年5月入住,朋友出游,5.0,挺好的，庭院小而精致，看得出来是精心设计过的，喜欢,庭院 精致 看得出来 精心设计 喜欢,0.9994749899111472,正面
于2023年5月入住,朋友出游,4.2,酒店地理位置很方便。离五一广场超级近！阿姨也很热情！,酒店 地理位置 五一广场 超级 阿姨 热情,0.9058026677576128,正面
于2023年5月入住,情侣出游,5.0,位置还不错,位置 不错,0.8286455508286492,正面
于2023年5月入住,商务出差,5.0,体验感很好  老板人也很好,体验 老板,0.021241838750030162,正面
于2023年5月入住,朋友出游,5.0,公寓很新，冰箱洗衣机齐全，设备都很新，带一个很大的飘窗很喜欢，楼下有便利店（有只可爱猫猫），公交方便，离地铁口稍远但是胜在安静，门口就有共享电动车很方便，仅一个小小的不足，厕所排气扇可能需要完善一下，水渍有些难干，其他都很不错,公寓 冰箱 洗衣机 齐全 设备 很大 飘窗 喜欢 楼下 便利店 可爱 猫猫 公交 地铁口 稍远 安静 门口 共享 电动车 小小的 厕所 排气扇 完善 水渍 不错,0.994443110164577,正面
于2023年5月入住,其他,2.2,设施一般，拖鞋就一双，进公寓比较麻烦，得刷电梯卡，住下来电梯卡还没有住的楼层权限！离橘子洲很近，周边没什么吃的配套一般般，布局很拥挤，有限的地方还放个沙发路都走不开，房间里面衣架都舍不得放，衣服都没地方挂,设施 拖鞋 一双 公寓 麻烦 得刷 电梯 电梯 楼层 权限 橘子洲 周边 没什么 配套 一般般 布局 拥挤 有限 地方 沙发 走不开 房间 衣架 舍不得 衣服 地方,-0.9938123638205802,负面
于2023年5月入住,朋友出游,5.0,房间很干净哦，前台小姐姐也很热情，性价比挺高的，下次还来 开心,房间 干净 前台 小姐姐 热情 性价比 下次 开心,0.9824047059236738,正面
于2023年5月入住,朋友出游,5.0,公寓挺新挺好的就是距离地铁站有点距离，环境啥的都不错还有投影，我觉得要改进的应该是那个厕所干湿分离不够具体，导致厕所或洗漱时候地下每次都一瘫水，可能是那个抽风机不够给力吧，还有那个上下电梯还是需要配房卡的吧，经常上上下下老是麻烦保安有点不好意思的 尴尬,公寓 距离 地铁站 距离 环境 不错 投影 改进 厕所 干湿 分离 导致 厕所 洗漱 地下 每次 瘫水 抽风机 电梯 房卡 上上下下 麻烦 保安 不好意思 尴尬,-0.9999881406650761,负面
于2023年5月入住,商务出差,4.0,酒店位于梅溪湖，周边环境很不错，离商圈也比较近，交通也还比较便利，说是酒店其实是一个价格很亲民的民宿。,酒店 位于 溪湖 周边环境 不错 商圈 交通 便利 酒店 价格 亲民 民宿,0.9984755892939958,正面
于2023年5月入住,独自旅行,5.0,住的很舒适  环境很好  很安静  管家小姐姐免费给我升级了  升了个看湖的房间    卫生真的很干净    是商务风格  房间配备洗衣机  冰箱  很适合出差或者旅游的人   房间里有投影仪也适合情侣一起看电影   出行也方便  楼下就有公交车站  地铁站走路几分钟也到了   小姐姐服务也很热情   有问必答   楼下有门禁要打电话给前台接但是不影响居住  楼下保安  小姐姐说24小时值班  这个表示这个酒店很安全   也非常适合小姐妹一起过来旅游居住,舒适 环境 安静 管家 小姐姐 免费 升级 房间 卫生 真的 干净 商务 风格 房间 配备 洗衣机 冰箱 适合 出差 旅游 房间 投影仪 适合 情侣 电影 出行 楼下 公交车站 地铁站 走路 几分钟 小姐姐 服务 热情 有问必答 楼下 门禁 打电话 前台 影响 居住 楼下 保安 小姐姐 小时 值班 酒店 非常适合 姐妹 旅游 居住,0.8989391211869449,正面
于2023年5月入住,情侣出游,5.0,设施：都很齐全 环境：环境也很好 卫生：卫生很干净 服务：小姐姐服务态度很好,设施 齐全 环境 环境 卫生 卫生 干净 服务 小姐姐 服务态度,0.7613947314757799,正面
于2023年5月入住,朋友出游,5.0,超级好的酒店，干净，舒适，大厅楼道都干净整洁。以后有机会来长沙还会选择这家,超级 酒店 干净 舒适 大厅 楼道 干净 整洁 机会 长沙 选择 这家,0.7429515324040605,正面
于2023年5月入住,商务出差,3.0,厕所有点臭，不通风，别的都还好，投影仪没有会员，只能手机投屏,厕所 通风 还好 投影仪 会员 只能 手机 投屏,-0.9162179533460753,负面
于2023年5月入住,独自旅行,5.0,临时定的酒店，像公寓式。房间虽然不大，但该有的也都有，卫生干净,临时 酒店 公寓式 房间 卫生 干净,-0.8369733080961841,负面
于2023年5月入住,情侣出游,4.0,房间空调效果太差了，开一晚上没一点用，其他的都很棒！,房间 空调 效果 晚上 一点 很棒,-0.03297428084514098,负面
于2023年5月入住,家庭亲子,5.0,设施：很完善 卫生：很干净 环境：很舒服 服务：很周到,设施 完善 卫生 干净 环境 舒服 服务 周到,0.9455493210119184,正面
于2023年5月入住,朋友出游,5.0,环境：可以服务：可以卫生：可以设施：可以,环境 服务 卫生 设施,-0.3543970598360171,负面
于2023年5月入住,朋友出游,5.0,非常好 棒，空间很大，第二次入住了,空间 很大 第二次 入住,-0.19616619028924998,负面
于2023年5月入住,朋友出游,5.0,很赞 酷 确实不错，经常住环境好,确实 不错 环境,0.8865296694770988,正面
于2023年5月入住,朋友出游,5.0,房间干净、宽敞！很舒服！,房间 干净 宽敞 舒服,0.8498973863739563,正面
于2023年5月入住,朋友出游,5.0,环境特别好 ，服务也很好,环境 特别 服务,0.39091772789180745,正面
于2023年5月入住,其他,5.0,房间真心不错强力推荐,房间 真心 不错 强力 推荐,0.7172649421540624,正面
于2023年5月入住,朋友出游,5.0,内外环境都很不错,内外 环境 不错,0.9775328083724948,正面
于2023年5月入住,商务出差,5.0,很好 不错的,不错,0.7224264705882353,正面
于2023年5月入住,情侣出游,5.0,感觉很舒服,感觉 舒服,0.4265809263892095,正面
于2023年5月入住,其他,2.7,衣服被阿姨当垃圾丢了最后不负责 给出的说法：双方都有责任（无语）,衣服 阿姨 垃圾 负责 给出 说法 责任,-0.9624265909794862,负面
于2023年5月入住,朋友出游,5.0,本次长沙之行最最最满意的部分就是住到了一个神仙民宿～订房之前觉得图片很美，实际更美！ 落地玻璃窗外的山景简直太棒了！咖啡+美酒（葡萄酒）+巨好的管家，组合完美,本次 长沙 最最 满意 神仙 民宿 订房 图片 落地 玻璃窗 山景 太棒了 咖啡 美酒 葡萄酒 巨好 管家 组合 完美,0.9393863668942812,正面
于2023年5月入住,朋友出游,5.0,民宿小姐姐很热情，下次来长沙的首选酒店，照片是露台上拍的烟花秀。,民宿 小姐姐 热情 下次 长沙 首选 酒店 照片 露台 上拍 烟花,0.9959391857719344,正面
于2023年5月入住,家庭亲子,3.7,环境一般服务不错,环境 服务 不错,0.8038847078486837,正面
