id,score,content,creationTime,class
19073939672,1,京东这售后真的是牛逼，今天上午安装的，晚上就掉下来了！！！！,2023-05-01 20:50:54,家电
17784344247,1,整体东西不错，客服需要岗前培训吧，暑假工拿来就用有损美的名声吧？,2022-07-16 00:30:09,家电
17697399424,1,空调两千六，安装三百！免费安装，管加架已经330。一百一米！也不是很凉&hellip;&hellip;,2022-06-25 23:03:17,家电
17878704462,1,打17度，制冷效果不如老空调的26度,2022-08-06 14:00:52,家电
18389840721,1,走过路过不要错过，美的的产品越做越差了啦，这个空调外盒左边这么显示凹进去了，这样不合格的产品也买给客户，这样明显的不产品出厂就没有品检的吗，这说明美的的品控不行了，这些家里的家电都是美的的，一直觉得美的的质量很好，没想到美的的产品也开始退步了,2022-11-14 21:18:54,家电
17887597353,1,别人买空调都带支架我的还收费，请问那我要是买双鞋是不是鞋带还需要花钱买啊！,2022-08-08 18:46:19,家电
17750298521,1,空调没用不知道怎么样，安装师傅不上门安装，和客服沟通一直说我地址没填好导致，可电话里安装师傅明确说太远不愿意上门安装。,2022-07-07 18:17:09,家电
18145855720,1,送来拆封过的旧空调，每次一副摆烂姿态，两天内联系，20天了，至今不解决！,2022-10-01 10:19:43,家电
17686255774,1,说是周一安装，但是到今天都没联系，难道这个上门安装是闹着玩的吗,2022-06-23 19:05:28,家电
17686251490,1,说是周一安装，但是到今天都没联系，难道这个上门安装是闹着玩的吗,2022-06-23 19:05:12,家电
17684745201,1,我再别的地方买空调安装什么的都是免费的，谁知道京东上买安装需要收费！如果收费提前告知也行！也不告知 ！果断卸载,2022-06-23 14:03:35,家电
17699267636,1,客服回答永远是三天内有安装师傅联系，不知道过了多少个三天了，让我买回家放那结蜘蛛网？,2022-06-26 12:23:33,家电
17801010343,1,品控不怎么样，有瑕疵，买来两台，没有一个月，一台不制冷了，质量真不靠谱。,2022-07-19 23:13:42,家电
17725143620,1,插座插孔跟家里不匹配，店家也没说，安装师傅也没说，难道这个没有必要提醒吗？,2022-07-01 22:31:51,家电
17667084491,1,安装师傅服务很好，但是对送货很不满意，约好的时间没有来已不打电话，让我在家白白等了一天,2022-06-20 14:21:44,家电
17758756107,1,嗓音过大 质量一般 和直播上有好大差距,2022-07-09 20:38:09,家电
17680304985,1,"静音效果：客服说基本上听不到声音，声音还是很大
外形外观：还不错",2022-06-22 16:53:00,家电
17691446952,1,东西收到好多天了，各种方式联系安装师傅都没人来，一开始说了来也没来，也不回个电话，找他们电话也没人接,2022-06-24 19:02:50,家电
17756684711,1,空调装好试机才发现外机风扇叶子是烂的，美的现在就这质量？呵呵,2022-07-09 11:50:45,家电
18302250926,1,赠品没有发货，两个月了，一直拖，一直说处理都处理不好，是准备不送了吗,2022-10-30 11:27:23,家电
17142195003,1,噪音大，中间停顿的时候都能听到塑料的挤压声，预算够还是买大金吧,2022-02-17 23:32:02,家电
17727116751,1,新买的空调，第二天空调不制冷。要求换一直拖着没换。公司一直都没处理，直到现在十多天了还没有处理结果！,2022-07-02 13:25:20,家电
17792370864,1,制冷效果一般，吹出来的风还没我汽车空调凉爽,2022-07-17 23:05:47,家电
17585944016,1,6月2号约好4号上午安装空调，至今也没人联系我安装，下午就要去上班了，又得推一个礼拜才能安装。网上客服联系了多次，只是说帮我催了，也收不到电话，也没人联系我。,2022-06-05 12:32:34,家电
17749689354,1,东西买了一个多星期了安装没一个电话，没有售后服务，做什么工作呢？,2022-07-07 15:50:05,家电
18575490535,1,安装师傅为了省事，空调外机就随意放在我窗户边，导致窗户打不开了，瞎搞！窗台下面就是外机专位，,2022-12-20 11:49:10,家电
17637613197,1,质量没问题，就是疫情期间送货安装的问题，客服不提前说明不能安装，后期沟通也是一团糟，天气炎热等不了自己还多花了好几百安装,2022-06-15 13:30:43,家电
17932172895,1,什么都好 就是安装师傅联系不上  预约的17号安装 到今天19号  安装师傅手机关机 客服一直说反馈了 让我等,2022-08-19 12:03:46,家电
18173302614,1,第三方乱收费。不同的安装施工队先后抢着打电话，打孔收了100、铜管收了900。,2022-10-06 16:43:45,家电
17753263680,1,空调到了三天没有安装，然后联系客服也一直敷衍，打400热线电话也没有用，说是客服这边没有推单 他们解决不了,2022-07-08 13:51:23,家电
17927435160,1,第二次购买的空调无法开机，给安装师傅和我们带来了很@烦，重庆现在四十几度的高温，质量检测需要加强啊,2022-08-18 12:02:39,家电
17684285498,1,不给安装，找借口要加钱。一说要加管，找好不用加管的地方又要高空作业费，都不用空装到室外，哪来的高空作业？,2022-06-23 12:23:35,家电
17718204122,1,配件不要，而且打开包装里面包装袋都是又旧又坏，机子别人一看都说是久机子。退款也慢,2022-06-30 12:24:55,家电
17667914327,1,送货很快，联系安装师傅，约好第二天上午十点安装，十点没来，打电话推到下午一点，一点还没来，再打电话说第二天安装。没办法给客服打电话。最后人来了，安装的非常马虎，为图省事人不出去直接装到窗户下面，多加一米管多花了一百块钱。对美的头一次印象这么差。,2022-06-20 16:18:26,家电
19061912372,1,直播间中的空气炸锅。收到货之后就说没有了你不符合条件。差差差，服务态度差。,2023-04-27 20:35:53,家电
17662174987,1,质量不好，噪音很大，制冷效果不好,2022-06-19 18:04:52,家电
17741439211,1,空调到了一周都没有上门安装，安装人员天天说过来安装，就是不来。这么热的天，买个空调不能用。这样的心情你们要买的人需要感受一下。,2022-07-05 16:22:20,家电
17629192459,1,商品质量还没使用暂不清楚，但是安装服务是极度不满意。给安装人员递水递烟，安装人员还是蓄意引导客户加装不必要的铜管在不合适的位置，影响到客户后期需求，致使后期客户重新安装，安装完成后还索要好评。现投诉中，期待合理回复。,2022-06-13 19:05:40,家电
17724976042,1,产品质量不行，噪音大，不够凉，服务也不行,2022-07-01 21:45:39,家电
18756621126,1,"昨天配送 约了今天11点安装，结果师傅没来
1点打电话说3点来装
这会4点半还没来
打电话说快了快了
问我妈还没安装好，订单已经结束了",2023-02-06 16:26:21,家电
16552028570,1,空调不给力，有异响，左右摇摆出风有异响，之前买贵了活动出售不补差价，房间有点大，制冷效果达不到，我劝你们还是看看别的。,2021-11-01 13:22:52,家电
17763140126,1,6月下单买的竟然是去年9月份的库存产品。新空调开机都有一股臭鸡蛋味道。而且不是京东自营的物流送货。是一个湘鹏物流的送货的。现在的JD不是以前的JD了。以后不会在JD买电器了。,2022-07-10 22:21:38,家电
18426957860,1,东西到的挺快的，就是货到后没有人联系安装，联系客服好几次都说师傅会24小时主动联系我，可现在都48小时了也没见师傅联系。售后有问题，没拆封，打算退货了。,2022-11-22 11:13:44,家电
19080687175,1,安装师傅，为什么不听招呼，擅自更换位置，我家就二楼，可以放在阳台上，难道就不可以，为了架子钱么。差差差,2023-05-04 11:06:32,家电
18483521154,1,商家模糊不清，说了免费安装，我这不是高空作业，没收高空作业费。打孔收费，处处收费。以打孔为例，格力 海尔 奥克斯小米 大厂都不收费，不匿名大家可以随时问我。多花钱就当买个教训,2022-12-06 14:40:21,家电
17701684548,1,"商品质量不确定，售后安装大问题。
极速安装是噱头，服务态度冷硬横",2022-06-26 21:02:16,家电
17857039421,1,不知道是不是产品的问题，第2天发现漏水，后面越漏越大了,2022-08-01 11:06:56,家电
17730480275,1,安装要额外收钱，也不明确说明，说什么铜管不够，要额外加330块钱，还叫老人去买什么的截头和那个软管什么的，那里又是好几十。,2022-07-03 09:34:20,家电
17936608072,1,安装服务真的差，而且京东操作也挺牛的。买的时候一定要看清楚，因为你不知道啥时候就把预约时间给你改了,2022-08-20 11:33:11,家电
17695405394,1,家里父母年龄大的，最好不要让安装师傅上门，那玩意就是捞钱去的，使劲的忽悠，吃一堑长一智,2022-06-25 15:47:40,家电
17784383606,0,"14号下的单，15号下午安装好了
快是快
但是空调内机滴水严重，一觉醒来
地板上全部是水
闹心",2022-07-16 01:00:52,家电
17748158547,1,6月17号下的单，30号才收到货，现在7号了还没来安装，没有安装师傅来电话，安装也不知道找谁，联系客服催安装也没后续???,2022-07-07 09:40:44,家电
17717369300,0,店铺没有提前告知，安装要收取额外费用，打洞费，支架费，所以不是安装免费，是换了个形式收费,2022-06-30 09:16:18,家电
17549060517,1,我是河北邢台南宫市的，给我发来的空调有瑕疵，还没仔细检查别的地方呢 第一眼就看到坏的。这坏的空调型号会继续给哪一家送去呢？我再买会不会是别人发现坏的退回去，再给我发呢，耽误的时间呢？看看美的售后出问题的解决方案了,2022-05-28 12:22:13,家电
17702198888,1,没有人安装，，找不到负责人弄，美的说安装京东负责，京东那边也改了好几次地址，没有派单成功,2022-06-26 23:05:33,家电
17873917768,1,这种封闭式平台有没有必要要架子，这么一副架子80，不锈钢架子这个就认了。但是安装的时候，老人一直强调能否往下一点，结果师傅一意孤行，如果线的距离够，倒无所谓了，安装好以后是这样，难道师傅不应该立马从新调整位置吗，线都拉直了,2022-08-05 10:26:01,家电
17920779518,1,物流不错送货也不错，就是安装流程极差，连个时间都定不下来，请假专门等安装，一下午都没来，要不直接明说搞不了，改天我也是能接受的，主要是我要知道时间,2022-08-16 19:47:41,家电
17700910105,1,空调到货两天了没人安装，拆旧空调一个小时不到就来了，,2022-06-26 18:11:03,家电
17698737381,1,货到8天才来装，期间多次打客服都说让我等，要不是我打电话投诉还不知道要多久呢！,2022-06-26 10:35:25,家电
18865257864,1,美的这么大公司，我就想知道为啥我同样都是四楼，格力不收安装费，美的竟然非得收一百块钱高空作业费，四楼算哪门子高空！,2023-03-06 17:03:40,家电
17870178409,1,第一次在网上购买，也是看评价才买的，质量还不错，才买了十多天就坏了，然后申请换货到上门换货拖了正好15天，正好在最热的日子里体验到了买了吹不到空调。售后过程莫名其妙，首先安排了师傅上门检查，然后他说确实有这问题，但是不开检测单。第二遍找师傅上门检查，师傅直接鸽了。安装也莫名其妙，第一次来搞不成浪费心情，还好第二次来的师傅技术不错。,2022-08-04 11:42:27,家电
17850896584,1,下单的时候客服没有及时给安装的师傅派单。导致我自己要联系厂家安排安装师傅来安装。要我自己一直催 不然不知道要等到什么什么才来安装了。外机噪音也有点大声,2022-07-30 22:38:41,家电
17753115040,1,空调装了没两天遥控是坏的  天天高温遥控不能用   也不知道装了空调有什么用  真的会谢谢,2022-07-08 13:12:24,家电
17785891477,1,安装太慢了，问客服就是在催，到了那么久了一直都是在催，估计等凉快了就来了，堆的屋头好看,2022-07-16 12:53:03,家电
17700481636,1,美的信得过，京东售后差点意思，卖了货就不管了，为啥不夏天之后再安装，这样就不忙了,2022-06-26 16:44:01,家电
17785670189,1,我还以为有支架呢，结果没有支架。没有支架，平房让我怎么挂起来？线下都给配，以后把不带支架，和收费标准放到首页，藏那么隐蔽就想@那！,2022-07-16 11:55:14,家电
17866918665,1,空调是很好的，就是这个收费挺奇怪的，我家是楼层外面也有平台，之前买的格力的就没有收我高空作业费，所以，这个美的定义的超过4楼都要收高空作业费，太奇葩了，不过算了吧，希望能给到安装人员，这么热的天气,2022-08-03 14:33:23,家电
18841515367,1,无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。,2023-03-01 15:54:16,家电
17858192949,1,一次不愉快的购物体验，到货三天也未安排安装，联系美的客服也很给力，安装人员挺好呢，怎么快怎么方便怎么装，空调还未使用暂不评价，有售后问题的商品还是建议线下买方便,2022-08-01 15:02:15,家电
17718753036,1,安装师傅手动抽真空（持续时间约10s钟），后期若有机械故障或制冷效果不好，在评价,2022-06-30 14:41:41,家电
17671997144,1,空调制冷效果不怎么好，遥控竟然会有延迟，运行时还有嗡嗡震动的响声???,2022-06-21 10:23:26,家电
17770670373,1,产品安装后空调出风口盖板，关机后不能关闭，与客服沟通后一直未人联系我们,2022-07-12 20:32:06,家电
17783861227,1,40多平的房间打不冷，刚买的又要去加个立式，现在退也不能退，挪也不能挪，两个空调放一起老尴尬了。,2022-07-15 22:27:52,家电
17765740790,1,送货到快，安装一直不来、预约好的时间、打电话安装师傅电话也不接，糟糕的体验,2022-07-11 16:41:59,家电
17726525981,1,26号送到的货，7月2号仍未安装，现在的情况是:安装约不上，退货一直审核，不通过&hellip;&hellip;窝火死了，他们还降价,2022-07-02 11:16:22,家电
17787995432,1,买的美的风酷1.5匹，沧州室外35度，20平卧室，开机始终达不到22度以下，不怕费电，好像机器没劲就是温度顶不下去，已后不会在买了，,2022-07-16 21:41:23,家电
17835762003,1,物流很快，但是却迟迟不推单出来，导致师傅迟迟无法安装，耽误了我很多时间，浪费了很多,2022-07-27 19:27:36,家电
18357746198,1,选了很久的空调才选了美的空调。东西不错，价钱也蛮便宜。说是免费安装，什么都要钱，连打个孔也要钱。还不如线下购买。空调不打孔怎么安装，那包安装就是后话了，安一个空调200，跟实体店比也没有便宜多少。瞎收费。,2022-11-09 17:57:45,家电
19035857808,1,提醒一下大家，新空调是免费包安装的，辅材自带3米的管道，如果够用的话不需要额外购买安装服务费，一旦买了这个服务再想退就退不了了。,2023-04-19 14:24:12,家电
18773738310,1,声音大噪音大，制热慢，噪音大晚上睡不着，不好，不喜欢，后悔,2023-02-11 14:54:16,家电
17869856210,1,美的的售后服务稀乱，什么砖墙和低于40cm墙体打孔免费，就是扯蛋。当婊子还立牌坊，安装时想着办法收费。还有什么安装高度不超过2.4米，还说是美的规定的霸王条款。,2022-08-04 10:26:22,家电
17930668849,1,买了送到家里了也安排安装了，一堆琢磨都没有安装师傅来都说了下雨也没事室内阳台安装。还说了第7天都没安排师傅过来到了晚上8-9点钟才打电话过来我8号就大婚日子了，所以自己叫人装上去了。服务差安排不周到。,2022-08-19 01:20:08,家电
17652038859,1,安装费补贴一堆规则和要求，申请复杂。价保自动算价错误,2022-06-18 09:32:54,家电
17913375067,1,说是安装延时补贴  要申请补贴的时候却要提供安装收据证明。线下安装师傅收了打孔费角铁费啥收据都不给。安装售后公司说几年前就没有纸质收据。淘宝2100多。跑这里来2400多买多花几百买个生气,2022-08-14 23:15:51,家电
17728773794,1,618买的到7月1号都没安排安装，连一个电话都没，美的这种服务建议大家不要买，还要我继续等哪有这样的,2022-07-02 19:22:53,家电
17738220711,1,27号就收到商品、页面承诺28日给我安装。期间没有收到任何安装电话，我多次联系地方安装师傅30号晚上才给我安装好。,2022-07-04 21:08:59,家电
17734296304,1,用了10天都不到，开关机和上下左右吹风的时候嘎吱嘎吱响。室内机还总是吹水出来。,2022-07-04 00:07:11,家电
17759744152,1,售后服务令人头疼，下单2天后晚上10点才送达，我以为是晚上活动呢？还不知什么时候能安装，联系安装师傅说看时间安排好，太忙！！！40度高温家里老人小宝宝还干等着，,2022-07-10 08:06:27,家电
17587947460,1,打个膨胀螺丝固定主机都要收费，那安装上门抬空调上去支架这么辛苦是不是也要收费，真**搞笑，基本的东西，想钱想疯了吧,2022-06-05 18:27:13,家电
18167457848,1,1号给家里老人买一个空调，昨天下午安装的。老人说给试试冷热风，装空调师傅说空调只有热风，说让把空调电源开关和线给收拾一下，师傅说他们没有那个服务！！是安装空调的服务项目变了还是什么原因呢？,2022-10-05 14:14:18,家电
17668281463,1,明明现场收费了380，但是订单详情标注没有现场收费，第二，现场收费也没有提供任何收据和发票，延误险简直就是笑话，申请了8天还在审核中,2022-06-20 17:10:45,家电
17884466565,1,今年的高温这个机型大1P制冷极差，建议9-13平方米直接装1.5P试试,2022-08-07 22:29:57,家电
17763445255,1,便宜没好货！吹的想发火，小朋友说吹这空调吹的中暑了。用了这么多年格力空调想换下支持美的的，还是觉得格力空调好！,2022-07-11 00:35:17,家电
17701886071,1,刚装上就漏水，也不知道是什么问题，两个师傅说都可以安装，哪个是正规的，请尽快安排维修，赠送完安装费还有费用，到底哪些是包含在内的？,2022-06-26 21:48:45,家电
18709023579,1,商品页面写着春节不打烊，可以安装和送货，结果没法安装，这不纯纯扯淡嘛，客服也不回,2023-01-18 20:58:51,家电
17578952576,1,制冷效果没那么好，和格力对比还是有区别的，然后刚买完没多久就降价了，差了400，保价也保不了，有点**，,2022-06-03 23:19:23,家电
17892744049,1,制冷效果不好，你说没用吧，又有冷气出，你说有用吧！开半天也不觉得房间是开了空调的~退货又说不是商品问题~,2022-08-09 22:51:33,家电
17744785078,1,到货几天不过来安装，拖了好久，人都不过来，电话一大堆，加长铜管，为什么要从我别的上面拆，还要收我的费用,2022-07-06 12:29:29,家电
17910133935,1,买空调不带空调架的吗？没有的话为什么不提前说清楚？安装的时候再来加钱！,2022-08-14 09:54:39,家电
17904044405,1,第一次尝试换了美的的空调，用了没几天室内机滴水，制冷效果也不理想，出风口噪音大，以后空调还是选格力。,2022-08-12 21:21:31,家电
17820780230,1,模棱两可。以后买别的牌子。我从不轻易差评。师傅的安装价目表和产品的详情介绍的价目表不一样。习惯性踢皮球，安装师傅也挺辛苦的，我就不计较了。,2022-07-24 18:39:49,家电
17697543697,1,6.18买的，前几天下雨没开过，这两天热起来了，发现这空调开16℃居然不凉快，根28度差不多。全屋家电都是美的的，现在终于知道买东西还得买专业的,2022-06-25 23:49:18,家电
19042503657,1,美的套路太深，要不是格力没有可向下吹风的型号，肯定会买格力，不买美的，去年买了两个格力，安装材料都没有问题，售后及时，今年旧美的置换了一个新美的，铜管居然只有3米，差了一米，旧美的可装的地方新美的装不上了，要在管子上焊接上一米，闻所未闻见所未见，美的好深的套路,2023-04-21 18:40:14,家电
17696878201,1,说明书和实物都不一样，比较失望，只能根据经验操作，声音也比较大。,2022-06-25 21:00:17,家电
17879167595,1,美的空调真的不错，但是都败在这帮安装的人手里了。首先是上门是件很不规范，不预约，电话催了，还被取消。最无奈的就是材料费，你说你们真缺件，我们交钱，没毛病。100一米本身就很贵，安装还不走直线，走s弯。多加了三米五的管子，至少有两米是没必要的，就在室外走圈圈。,2022-08-06 16:02:17,家电
17785646799,1,我还以为有支架呢，结果不带支架。没有支架平房怎么挂起来？还是空调是不让平房按？线下都给按，以后把不带支架和收费标准放到首页，藏那么隐蔽，是能坑一个是一个把。,2022-07-16 11:51:43,家电
17881961595,1,以为京东自营店安装会快点，服务会好些，，到货几天了还没人联系安装，电话都没打一个，，因为是乡镇远吗，那你提示别下单也行，,2022-08-07 11:34:40,家电
17662091730,1,东西还在用，但是物流确实不行，预估10号送达一直拖着拖着，催了几次居然给我点提前送达，12号才送到。安装的时候收了高额安装费，然后又是说有补贴有保险。和客服沟通好几天，所谓的补贴没有，所谓的保险限制非常多，基本上是个噱头。美的的服务真心差。,2022-06-19 17:54:12,家电
17876337371,1,我家买了俩台空调，一台是海信一台美的俩房间平方差不多，俩台机子功利一样，同时开机一小时，结果美的制冷效果不好，不怕不识货就怕货比货！,2022-08-05 21:07:45,家电
17715396009,1,"作为一个空调，最基本的制冷都满足不了。
今天中午装好的，今天下午开24度两三个小时都凉不下来，而其他房间的旧空调开27度很快就凉下来了。",2022-06-29 19:05:30,家电
17897468767,1,这台空调2649买的，买回来半个月外机噪音超级大，时而各种怪声音，售后服务推脱，认倒霉，相比家里之前的空调，建议空调还是选格力空调靠谱。,2022-08-11 09:15:22,家电
17191691534,1,风声大得受不了，没有静音模式，调低风速也没有效果不知道是产品本来如此，还是质量问题，还是安装问题。晕死了，后悔买美的,2022-03-01 00:21:14,家电
17758152044,1,制冷速度较慢，与一般空调差不多，说实话跟品牌能力存在较大差距,2022-07-09 17:46:21,家电
17785805622,1,先不说商品怎么样，但是安装费简直是高的吓人，二台空调600安装费，可以去抢劫了，建议大家去实体店买。,2022-07-16 12:27:42,家电
18071436658,1,配送还行，很快，就是安装售后美的售后简直当我们是傻子在忽悠，一会说没有我的工单号，一会又说系统派单，然后叫我打电话给一个叫什么新粤宝冷气空气叫他们来装？我买的空调不是美的的吗，我的空调是新粤宝品牌？,2022-09-16 19:01:44,家电
16623108794,1,"网购还是坑多，外观看起来不错，但是室内机开启运行后声音太大，风呼呼的，晚上开着都睡不着，还号称18分贝静音，准备维权了
静音效果：特别差",2021-11-11 21:46:10,家电
17699166675,1,快递到了六天了，师傅还不来安装，联系也是各种推脱，要等到夏天结束了再来安装吗,2022-06-26 11:58:48,家电
17916370369,1,变着法的收费    家里有洞有阳台    他就说有洞的地方线不够    要收架子费    换一个地方线够了就要打洞收费   重点是我住的地方这一排安了好几个空调都没问题  以前别人安空调也没问题   到我这里这也不行那里也不行  就是要收费才行,2022-08-15 17:12:51,家电
17661604619,1,新装的空调第二天就出问题，声音异常特别的响，晚上睡也睡不好，本来冲着京东美的大品牌才购买的，太让人失望了，安装师傅服务态度挺好的,2022-06-19 16:46:26,家电
17695342019,1,唉，怎么说呢，快递快，也是小哥背上来的，但是，这个安装把我整麻了，安装费，支架费，高空作业费，加的铜管费，打洞费，装了一个空调花了六百多，这就是所谓的免费安装,2022-06-25 15:34:52,家电
17739663689,1,用着感觉不如以前家里空调好用，冷气不足吧。大热天进屋里没有很冷的感觉。找售后看了看说现在空调都是这样吧。不清楚是不是，总体觉得不是很好吧。,2022-07-05 09:45:48,家电
19022875698,1,4台机器 有三台外观瑕疵 直播间答应送的新风滤芯也不送了 还说没有这个活动 客服就是应付 这就是纯纯的骗人吧,2023-04-14 23:03:29,家电
17779377204,1,安装师傅约定时间未来未联系，联系美的售后，一直在说在催了，到目前问没有师傅联系说明具体安装时间，估计怕是等凉快了，就来了，售后跟不上,2022-07-15 00:34:05,家电
17095756002,1,坐标湖南，本着过年开暖风买的。制热效果差，不值得，开一晚上空调还是凉冰冰，抽湿倒是很强，一家人嘴巴和脸都起皮了。,2022-02-06 20:36:33,家电
18640550001,1,制热不得行，还是因该买格力（成都的房子就是安装的格力）。噪音也很大。本来送送我一个锅，让我给好评，现在那个吃火锅的电活我也要，也要给真实评价。,2023-01-02 15:21:10,家电
18640540519,1,制热不得行，还是因该买格力（成都的房子就是安装的格力）。噪音也很大。本来送送我一个锅，让我给好评，现在那个吃火锅的电活我也要，也要给真实评价。,2023-01-02 15:20:38,家电
18462986661,1,制冷制冷不行，制热制热不行！要它干嘛！就一摆设还占地方，美的质量越来越不行了！,2022-12-01 16:40:16,家电
17659097066,1,千挑万选选了美的的空调 但是真的很让下头！之前的时候详情页讲了有200安装补贴 因为装在老家院子里 算了算觉得200正好差不多够用 结果现在就变成了安装延时补贴，你可以晚装几天 我不介意你延时 因为安装补贴是实打实的落在自己口袋里的钱 最后连自己家安装师傅都说这个活动是P人的,2022-06-19 10:44:58,家电
18341848150,1,制冷/热效果差，制冷/热速度慢，噪音大，购买者慎重！多看下其他品牌，不要被割韭菜！,2022-11-06 19:13:33,家电
18620620924,1,"收到货了。空调不错，制暖效果也可以。唯有一点不管安装，搞得很意外。安装支架另外收费。钻孔也一样，就地给安装工钱让人家来安装。这招不错。关键不能让我们出啊。说这是好服务 还是不好的服务？
                      大家买，今后问清楚包不包安装。是不是免费安装，",2022-12-29 06:22:18,家电
18706637525,1,制冷没有使用，制热效果一般，达不到3p立竿见影的效果，想暖和还是买2p的，花这钱在加1千够了。性价比不高。,2023-01-18 07:58:28,家电
16594521355,1,这几年买美的的产品很多，产品还是不错的，前些年买的空调，都是免费安装，现在网上买也写着免费上门安装，可安装后居然收了好几百，打孔要钱了，连支架都要钱，还有接线安保护要钱，林林总总好几百，还告知世道变了！坚决抵制，所以差评！,2021-11-07 19:13:47,家电
17778587958,1,空调还是挺好的，就是安装的小哥太暴力了，态度又差，爆炸螺丝墙壁都可以敲坏，也不知道有没有安全隐患。,2022-07-14 20:38:42,家电
18738562019,1,安装是需要费用的，空调的插电要接6A的，所以需要转接头，空调自己不附带，成本转移在安装费上，墙面开孔或者玻璃打孔都需要收费如果空调自带的线不够长，还需要购买插线板。,2023-02-01 10:04:53,家电
18508121352,1,空调噪音非常大，吹完热风后会噼里啪啦的响，制热效果也一般。因为冬天没有试制冷效果。总体来说不怎么样。,2022-12-11 08:58:19,家电
17759711148,1,制冷不如我家以前的空调，开20度半小时只能说有凉感，还说30秒制冷，都是广告，不建议买,2022-07-10 07:45:44,家电
17764158591,1,收到空调五天了安装师傅电话也没有，空调一直摆在家里占地方，打过去说马上安排，依然没有下文，承诺的48小时呢？已经申请了退货。,2022-07-11 10:10:02,家电
17007804505,1,空调非常差，新买的空调，第二天使用，房间12平方，温度开到28度，电辅热也开了，只在出风口的下方觉得很热，热风没吹到的地方，一点热度没有，联系了美的官方，师傅上门说出风口他测试了50度就是正常的，没有问题，但是房间不热，是事实，以前的旧空调都没这样，安装了也不能换货,2022-01-18 10:59:38,家电
17879027279,1,没有静音模式，声音太吵，制冷效果也挺慢，睡眠质量不好的还是要选择有静音模式的好点。,2022-08-06 15:27:35,家电
18786253539,1,新机，一直出现这样的咔哒咔哒声音，商家说热胀冷缩正常的，你们觉得呢？可以接受么。一晚上咔哒不停,2023-02-14 22:28:36,家电
18744704574,1,声音很大，制热效果非常不好，外机还有磕碰！我第一买美的空调，以后再也不会买了。我用的海信和格力都很好,2023-02-03 00:57:08,家电
17809098705,1,刚买的，开关机导风板就吱呀吱呀响，噪音偏大，遥控反应迟钝，用户体验不是很好,2022-07-21 21:38:42,家电
18535955776,1,这款空调，质量还可以啊，但是啊客服带有欺骗性想办法让你把东西买上以后就开始各种借口推脱承诺的东西京东客服态度还行，空调的缺点就是费电,2022-12-15 00:13:45,家电
17778071470,1,东西倒是送来挺快，但是安装真的拉胯，昨天送到今天打电话说没空来安装，问什么时候能来，人来个单子太多不确定时间，我买个空调不安上放这看啊？我自己找人按了，要想送到立马装上的自己要考虑好,2022-07-14 18:20:51,家电
18618596977,1,第一次买美的空调，更小的面积，一天没有暖和，两台格力空调，板房热的很，下次一定不买美的，，制热效果确实差太多，美的就是不如格力,2022-12-28 16:37:46,家电
17843694087,1,"冷暖效果：冷气效果有但不多
买了三台一台1.5 两台大一匹 都是房间根本凉不下来 不如七八年前的老美的",2022-07-29 13:19:47,家电
18389941890,1,安装太差了，加了一米铜管，让安装在窗户中间，结果多花了钱，没得到需要的，外墙打了两个膨胀螺丝，结果放在外面没给拔掉，差差差差差差差差差差差差差差差评，,2022-11-14 21:33:52,家电
17725068865,1,首先618下的单，6月30号才送货，然后客服打电话来预约安装时间，确定好安装时间后（预约安装的客服态度不好），到了安装当天，等到下午5点也没人来，就打电话过去问，一问吓一跳，不仅把我家地址搞错了，还压根就没给我预约今天安装，也没个道歉，直接来一句我让安装师傅打你电话，气不气人。 好在安装师傅人不错，大晚上的还来给我安装了，搞到晚上9点半才安好。这次的用户体验很不爽，望查清楚哪个环节出了错，该罚就罚该惩就惩,2022-07-01 22:10:10,家电
17963669241,1,空调材质不好，质量太差，有雾气，有漏水！师傅安装完后赖着不走，非要强制顾客好评，师傅说：公司有规定，因差评会罚款！所以师傅强制顾客好评后，再拿出师傅手机拍照好评,2022-08-25 17:34:21,家电
16948503911,1,制冷效果没用过，但是制热有点交智商税了，18平方的房间，制热温度30，风力开强劲半个小时没升温，还没有300多块钱买的取暖器好用，如果考虑是带小孩子，让房间暖一点的，还是买格力吧，美的还是差了一点,2022-01-06 09:07:38,家电
17906143677,0,这么热的天不给高温补贴，就是1星。没有高温补贴高空费也没得，反正就是啥子都没有。上个月说好的高温补贴现在说没得，还做毛啊,2022-08-13 12:52:29,家电
18442993140,1,家里买了三台美的风酷，外机重29千克，可以用手机直接控制，晚上还会根据环境光关闭屏显，安装师傅也还行，抽了20分钟真空，第一台用了半年后外机声音确实更大，然后内机一开塑料件吱吱响，然后就是安装服务的问题，安装师傅没问题，就是这个下单时绑定了一个安装延误险，然后过了几天，我去申请说一个号只能申请一次，可是我买了五台空调，五台有3台给我延误，送货时间还不一样，为什么就只能一个账号就一次，跟账号有什么关系？玩不起就不要绑定这么多服务呀,2022-11-26 10:45:52,家电
