id,score,content,creationTime,class
19089636270,1,第一次买这个酸奶很粘稠味道不错,2023-05-07 11:56:42,生鲜
19071800481,1,酸奶味道很好，冰袋运输，盒子不错,2023-04-30 22:52:56,生鲜
19070243837,1,家里买的第三瓶里，家里人很喜欢吃,2023-04-30 11:59:22,生鲜
19051204769,1,空调真的很大台，新风开一二挡确实静音，开大噪音一样，空调?新风，睡的很舒服，有点作用，做小一点就更好了,2023-04-24 10:06:18,家电
19063282710,1,外观大气百搭，简洁好看吹风比较温和，声音小，新一级能效，变频空调，物流很快，安装及时，主打省电，节约能源,2023-04-28 11:57:43,家电
19026915465,1,内机尺寸比一般挂机大些，新风可单独运行，有专有新风风管，真的可以免扩孔安装，运行声音很小，制冷、制热效果很好，非常满意，物有所值！,2023-04-16 13:50:06,家电
19090782361,1,空调非常好看，选了很久，被风尊的外观所吸引，五岁的小孩子都说这空调真漂亮，启动声音特别小，制冷特别快，很舒服体感很舒服，家里所有的电器都是美的，手机全部可以控制非常方便。有换电器还是会继续选择美的产品。,2023-05-07 18:21:32,家电
19090931258,1,看上了这款的防直吹，热风可以智能化自动向地板吹，冷风可以智能化自动向天花板吹，这点非常讨喜我。价格也是非常合理，联网家电用起来确实爽，还带温度监测，户外户内不开空调都能看到温度。家里人在外面回家提前开空调非常合适。,2023-05-07 19:12:16,家电
19079335829,1,外观超级大气百搭，和卧室整体很和谐，简洁好看冷暖效果：吹出来的风很柔和，很舒服，体感很好，声音很小，几乎忽略不计：风很温柔，制冷制热都很快，售后也很nice，节能效果很好，省电，多开空调也不会担心耗电过多，很棒！送货超级快，第二天就送到了，售后安装人员也来的很快服务质量：大品牌，值得信赖，服务，质量，售后都有保障。,2023-05-03 20:07:34,家电
19031460149,1,美的品牌真实粉丝，家里一开始就是美的空调，用了十几年了，这次搬新家装空调依然选择了美的，性价比之王，不仅价格优惠，而且外观简洁美观，空调下完单，很快就送到了，刚到货，安装师傅就预约了时间，第二天就来给安装了，师傅人也很不错，安装时处处为美观实用着想，安装完成后，认真调试，制冷制热效果都很好，还讲解了使用方法，感觉很好，好评！,2023-04-17 23:03:13,家电
19067513081,1,买给奶奶的。奶奶很喜欢。空调可以关联app操作，很方便。还可以设定老人模式。空调运行声音不大，整体来说，价格实惠，不错。,2023-04-29 16:13:12,家电
19030835267,1,"美的新风空调可以独立换新风
外形外观：大气上档次
冷暖效果：制冷快
静音效果：睡眠听不声音
产品特色：颜值高
节能效果：节能",2023-04-17 19:30:20,家电
19057742908,1,"产品特色：新风空调，可以把新风打开，门窗关闭也不用担心了，很好

节能效果：新一级能效，可以连接WiFi用APP也可以控制，远程控制非常方便，回家之前就远程把空调打开，非常方便

送货时效：购买后就有专职人员及时联系送货收货，送货到家，非常贴心的服务
安装时效：购买后安装师傅就来电话询问什么时候到货，约定好时间来安装了，安装很规范，很好，连垃圾都帮忙清理出去了，非常感谢师傅，
各项服务都非常满意",2023-04-26 13:04:57,家电
19030913877,1,"外形外观：很漂亮  颜值高
冷暖效果：制热很快  
静音效果：声音很小
产品特色：新风功能很赞 
送货时效：京东速度没的说
安装时效：安装很快   师傅负责
服务质量：产品   安装   快递 都很好！",2023-04-17 19:57:23,家电
19055724035,1,"外形外观：始于颜值，看到这款直接就超喜欢，温柔又高级
冷暖效果：很好，实用性超强
静音效果：很静音，超安静
节能效果：一级节能，很省电
送货时效：昨天买的，今天就到了，提前联系派送安装，态度很好
服务质量：客服和安装人员态度都很好，一次满意的购物",2023-04-25 18:30:02,家电
19044722838,1,"外形外观：这款是新款 设计的挺好的
冷暖效果：夏天快来了 还试了一下冷暖效果都挺舒服的
静音效果：新款就不一样 静音效果确实有点东西
产品特色：好
节能效果：后面再试一下
柔风效果：后面再试一下
送货时效：发货挺快 送货当天有人送 当天就有人来上门装还挺快
安装时效：挺好的
服务质量：师傅们服务都很好 很满意",2023-04-22 14:55:57,家电
19057733264,1,昨天上午送货到家，今天上午师傅就上门安装了。效率很高。开机试过了，静音效果好，风又大。这款带新风功能的，性价比很高。智能空调，可以连接app控制，省心又好用，信赖美的。,2023-04-26 12:56:54,家电
19045556420,1,"外形外观：好看

冷暖效果：天冷试了暖风，很给力
静音效果：还行
产品特色：有新风，不怕空气问题了
节能效果：一级节能
送货时效：第二天就到了",2023-04-22 19:21:08,家电
19070758358,1,"外形外观：白色的美的空调，不错

静音效果：开启试了一下，几乎没什么噪音

包装很好，很结实，快递小哥直接背上2楼，安装小哥服务周到

京东下单后第三天就收到了，物流超快，赞",2023-04-30 15:38:53,家电
19010300344,1,很棒！开机试了，确实很安静，外形也漂亮百搭，和房子颜色还有窗帘都很搭。送货师傅提前联系，送货神速且专业；安装空调来了3个年轻人，准备都很齐全，打洞的时候把窗帘先放一边、墙也保护住了。因为房子吊顶了，之前预留的洞废了，重新打的洞，两台都是带新风的，新疆的外墙又厚，柜机还是拆了玻璃，出去安装的，高层呀，确实太不容易了。安装好后效果很好，对窗帘也没有什么影响。,2023-04-10 23:18:33,家电
19033339568,1,"外形外观：外观洁白流畅优雅 整体看起来非常有现代感，导风板设计的不错
冷暖效果：冷暖一体机型，价格非常美丽
静音效果：开了之后静音效果不错
节能效果：一级能效 酷省电嘿嘿嘿 希望像名字一样省电好用
送货时效：放下完单就有客服来打电话联系沟通送货日期 中午下单第二天下午就送到了
安装时效：收到货没两个小时师傅就上门安装了 服务非常周到
整体评价良好，售后体验感好。",2023-04-18 17:00:22,家电
19055023944,1,美的新一级新品静新风空调，外观颜值高，最新的新风功能静音效果很好，排风量很大。特别适合我们这种住在马路边的人群使用，关上窗户开起新风安安静静的睡觉。作为孕晚期的孕妇，关上门窗开起新风都不觉得闷。防直吹功能，吹的风也很舒适。最体来之性价比超高，我非常喜欢这款空调。,2023-04-25 14:30:34,家电
19030283890,1,"外形外观：外观很漂亮，内机很大，出风口也很大。
冷暖效果：制冷，制热效果很好，最近几天正好用的上
静音效果：静音效果很好，一级能效等级，节能省电
非常满意。",2023-04-17 16:32:43,家电
19064106459,1,"外形外观：外观非常漂亮。。。。。。
冷暖效果：降温升温速度很快
静音效果：几乎没有声音
产品特色：与厂家描述的一样。安装师傅干活很仔细，很认真。。。。。。。。。。。。",2023-04-28 15:57:43,家电
19005967149,1,客服小姐姐态度很好，回复也很及时，一开始在纠结选京绽还是静新风，后面客服小姐姐告诉我静新风比京绽多个静风功能，刚好又有活动我就立马下单了，安装上后我体验的制冷，制冷挺快的，吹出来的风也没有异味，顺便说下这个空调师傅真的很赞，态度很好，还帮你把弄乱的垃圾放回快递盒里,2023-04-09 15:56:32,家电
19078733610,1,小卧室用的大1P新风空调，内机尺寸和1.5P一样大，看着很大气，新风可以单独运作，凉快又清新。两位安装师傅辛苦了，身子都趴在空调上尽心尽力的安装。,2023-05-03 16:48:58,家电
19073560686,1,对比多家，还是决定选择美的品牌的空调，感觉性 价比还是挺高的， 家里用的空调都是这个牌子的 性价比高而且质量也很好 加上是京东自营店物流质量更是让人比较信任 ，29号下的单，1号一个上午的 时间就送到家里和新机安装， 确实省心，送 货上门的师傅直接进行装机，操作专业， 收费合 理，新空调外形简约大方，使用简单方便，值得推 荐。酷省电非常不错！,2023-05-01 18:12:40,家电
19009665022,1,很好，声音也小，第一天送货，同时拆旧空调，第二天安装，安排的这程序有条不紊的！老妈说，安装的俩小孩儿非常熟练，一会儿就装完了！不错不错！今年夏天不怕热了，之前的旧空调光荣下岗了，跟着我经历了两次搬家，这下能彻底放假了！,2023-04-10 19:32:24,家电
19025385044,1,不错，制冷好，空调很好，制冷效果很好，很凉快，声音不大。就是不一样。不错，制冷好，空调很好，制冷效果很好，很凉快，声音不大。就是不一样。,2023-04-15 21:18:17,家电
19008044035,1,"全屋美的空调，性价比高??
外观漂亮，高雅?
我家卧室买的静音款，舒适?
刚安好试了，制冷效果明显?
安装师傅耐心讲解，很辛苦，谢谢???",2023-04-10 10:46:33,家电
19074725430,1,(?&bull;??&bull;?)??价格超优惠，性能也非常棒，完美的一次购物，给老人买的，东北太冷了，买来制热用，制热效果非常好啊，老人很满意，冬天有新风系统还能换空气，超级棒的空调。安装的师傅抽真空抽了20分钟，态度也特好。,2023-05-02 09:37:35,家电
19067206658,1,发货速度快，师傅安装服务态度也好，安装业务比较熟练，空调制冷制热都很好，这款空调还是美的二月份出的新款，带新风功能效果好，值得推荐！,2023-04-29 14:09:13,家电
19044205364,1,美的的空调质量没的说，新产品趁着优惠先入手了，这款颜值也在线，也很安静，测试了下热的很快，制热效果挺棒的，物流也很快很专业,2023-04-22 11:55:41,家电
19042254505,1,制冷速度很快，而且这个价格我想要的新风功能也有了，确实很香！货到第二天师傅就上门安装了，现在的空调管线都可以隐藏在内机背后！另外档位调到最冷开新风声音也不大，终于能睡个好觉啦。,2023-04-21 17:13:12,家电
19030210330,1,空调到货很快，外包装完好无损，机身无瑕疵全新正品。安装售后非常及时，师傅也很负责，空调效果很棒，节能省电，静音效果很好。非常满意。,2023-04-17 16:04:38,家电
19082966205,1,物流很快，师傅会提前打电话通知送货上门时间，不但送上门还帮忙扛上二楼，服务杠杠的，安装师傅也是提前联系上门时间，安装的时候很贴心帮忙考虑到外机可能会影响到邻居，帮忙避开了，安装速度挺快的，内机刚好完美挡住了空调管孔整体看起来很舒服，内机声音小一级能效的，用电也少，看了很多对比五一活动果断入手这款,2023-05-05 00:16:51,家电
19061723951,1,空调很好 新风功能可以单独使用 音效几乎没有什么声音 外机也是 物流也很快 安装师傅服务满意 描述的也很细致,2023-04-27 19:29:03,家电
19016710959,1,美的大品牌了，用着放心！刚下单第二天上午就收到货了，第二天就来师傅安装好了，非常方便快捷。再说空调，质量真的很好，冷热都很快。希望用它个二十年不坏！,2023-04-12 20:45:18,家电
19011327603,1,"外形外观：美观大气上档次
冷暖效果：试了制冷效果，制冷很快。
静音效果：制冷时，风很静，声音也小。
产品特色：新风功能是我一直看中的，还有美居APP管理空调很方便，不用怕找不到遥控器了。
送货时效：送货速度快
安装时效：安装迅速
服务质量：完美。",2023-04-11 12:14:07,家电
19008432382,1,"之前一直想说在线下门店购买，结果看到线上有活动，而且可以一站式完成以旧换新的活动，这就真的省了太多的事情了。
昨天下单，师傅就过来收走了旧机器，今天送货过来马上就安装，效率还是很高的。
现在还没怎么使用，等后面使用了再来追评吧。",2023-04-10 12:35:19,家电
19077511018,1,"外形外观：外观非常漂亮，很简洁

冷暖效果：冷气很快，打开很快就有冷风
静音效果：很安静，听不到什么声音
产品特色：带新风系统。开空调睡着更舒服。
节能效果：一级能效。很省电
送货时效：送货很快，第二天就到了",2023-05-03 10:04:26,家电
19058780324,1,"京东物流很快，直接送货上门！到货当天就有师傅联系我安装了 
安装师傅服务态度很好 ，
收费合理没有多收费 
静新风管子比普通的更粗一点 ！空调制冷制热效果都很好",2023-04-26 18:59:39,家电
19023993095,1,心心念的空调已经装上啦，制冷很不错，制热还没试，不知道是不是心理作用感觉空气都变得清新了，安装人员也很负责，好评!,2023-04-15 12:58:49,家电
19009824336,1,新风一档非常安静，滤网是多层过滤，空调室内机感觉比较大一点，很好看。可以背出安装，安装好后好看。一级能效，省电，制冷效果很好。非常喜欢这一款空调。,2023-04-10 20:25:58,家电
19021168716,1,新房里安装空调，对比好几个品牌后，最后还是选择了美的大品牌，家里空调都是美的，这次买的新款的，一级能耗，应该会非常省电，期待使用后的效果&hellip;！！,2023-04-14 12:41:22,家电
19051569253,1,趁着还没夏天活动也不错，赶紧入手了这款新风空调，北方最近沙尘天气以后正好能用上新风系统。价格比实体店款便宜很多，买家电来京东绝对实惠！安装师傅很热心?,2023-04-24 11:53:06,家电
19090103509,1,"外形外观：简约浅白机身，百搭大气，颜值高
冷暖效果：快速冷暖
送货时效：物流很快，第二天送达
安装时效：发货就有安装师傅联系预约安装时间
产品特色：拥有一键防直吹功能，能很好的帮助我们摆脱烦人的空调病",2023-05-07 14:38:38,家电
19062323875,1,买来安装后开始有异响，后来安装师傅调了一下，还是有异响，后来莫名其妙好了。制冷制热效果很好。维修和安装师傅也很好。打算再买一台。希望不要再有问题了。,2023-04-27 23:11:51,家电
19046114423,1,"比较了几个品种，看了评测，内机品质不错，下单了两台，买的1.5的，颜值很好看，试机时效果还可以，希望质保能久点。
送货时效：及时
安装时效：安装师傅?",2023-04-22 22:27:31,家电
19065594884,1,这款美的风酷1.5P新一级能效空调非常好，一直相信美的这个大品牌，空调用料足，可以连接WIFI控制，有防止吹功能，配置够用，新一级能效很省电，内机外形饱满圆润，造型好看，配合京东送货速度快，今天下单，第二天就完成了送货和安装，效率高，送货和安装师傅都提前电话预约了时间，服务态度也很好，点赞?,2023-04-28 20:45:38,家电
19039298290,1,空调很好用，从发货到收到货安装就三天就好了，师傅安装很专业，试机了制冷热没有问题，手机app也安装了，挺满意,2023-04-20 17:07:59,家电
19006577495,1,大前天下单买了一整套三台空调，前天到货，安装师傅早上就联系，一到货我就和安装师傅约时间，师傅很爽快，态度很好，当天晚上就来加班帮忙安装，额外打孔和管子及高空服务费师傅列的很清楚。空调看起来还不错，虽然还未收到货就降价，但申请了补差价，等用段时间再来追评。总体满意，好评！,2023-04-09 19:12:31,家电
19029872286,1,"外形外观：大气
冷暖效果：优秀
静音效果：优秀
产品特色：节能省电
节能效果：一级棒棒
柔风效果：不错
送货时效：送货很快
安装时效：收到第二天就到了
服务质量：不错",2023-04-17 14:08:01,家电
19035393343,1,内机外观大气时尚   外机也大七   噪音很小  非常舒服  值得推荐   下载app后很方便  从此开别遥控器了,2023-04-19 11:43:03,家电
19057998775,1,空调效果很好，安装师傅服务态度很好空调效果很好，噪音不大空调效果不错，安装师傅很认真空调效果很好，安装师傅也很专业空调效果很好，制冷效果很好，风力很大，噪音很小，很满意。,2023-04-26 14:35:17,家电
19009830778,1,"首先说下京东配货速度很给力，隔天就送达。
其次再说下美的服务人员东西还没收到就打了好几个电话预约上门安装。
然后上门安装的师傅很专业，服务很好。给师傅点个赞！
最后就是这款空调家里人很喜欢看起来很大气，还有新风功能赞赞赞！",2023-04-10 20:27:35,家电
19015512518,1,"客服很有耐心，快递的发货速度很快，
空调颜值很高，用起来很棒，
安装师傅很专业，装的又快又好，安装完后还把卫生也打扫了下，好评！",2023-04-12 14:03:10,家电
19044494994,1,空调质量非常的不错，制冷和制暖效果都很好，遥控起来也是非常的方便，大品牌，就是不错，而且安装的师傅也都非常的专业和你老道，忍不住就是点个赞，！,2023-04-22 13:35:06,家电
19071001700,1,美的，大品牌，非常好，师傅也很有耐心，有时有雾霾，专门买了这款新风系统的，非常漂亮，价格也是非常实惠，发货很快，安装也很快！,2023-04-30 17:11:14,家电
19059998891,1,"外形外观：白色经典耐看，雅观大气上档次非常喜欢
冷暖效果：师傅刚安装好，就使用了一下非常好满意这款就是省电节能科技
服务质量：美的售后服务一直以来都非常好，家里好几台空调都是美的，大品牌信的过
安装时效：提前一天预约第二天准时上门安装，非常感谢美的售后人员，服务态度很好
送货时效：下单第二天就发货了，发货都是就近仓库安排发货，省时省心",2023-04-27 09:35:08,家电
19073119362,1,总共买了两台静新风空调，一级能效，功能齐全，试用了一下，声音不大，制冷效果好!物流很快，还热心送上楼!安装师傅很专业，及时帮安装好，辛苦啦!,2023-05-01 15:10:56,家电
19079085004,1,"美的空调性价比高，品质优秀，我们都是本着品牌优秀的影响力和活动实惠的同时选择了美的，制冷品质非常好，
静音效果：很舒适没有噪音
外形外观：外形设计非常好看",2023-05-03 18:42:16,家电
19007339578,1,"外形外观：外观颜值：非常漂亮 材质手感：非常好 容量空间：空间很大 做工细。
冷暖效果：人情冷暖，冷暖自知，最好要有自知之明
静音效果：远离噪音，一键静音
产品特色：星光大道，是为表扬香港电影界的杰出人士而建造的特色景点
节能效果：节能省电：不错 静音效果：不错 外形外观：好看。
柔风效果：风力大小：风力足够大，可以调节
送货时效：送货速度快，服务好，菜品新鲜，质量好。
安装时效：安装好了，很好，质量也不错，就是有点小贵
服务质量：服务态度很好，东西也很好，很有耐心，服务态度也很好",2023-04-09 23:49:14,家电
19032767450,1,送货非常快，当天送到隔一个小时安装师傅就上门了，安装也很迅速，空调看起来不错，带新风功能，新房能很好的去除甲醛，制冷速度也快，内机也很美观。,2023-04-18 13:38:40,家电
19061458453,1,还未使用，昨天下单今天到，第三天安装，速度挺快，安装师傅很专业，外观好看，不知道换新风怎么样，先试用看看吧,2023-04-27 17:52:29,家电
19060669127,1,送货很快前天晚上修改送货时间，第二天就送货上门了。安装师傅也很专业，内机外机一个多小时就安装完成。墙面也保护的很好！！！,2023-04-27 13:15:30,家电
19027059539,1,这款空调我对比了好多次，还是觉得它的性价比最好！果断出手了！颜色很喜欢，使用效果也很好！一次很棒的购物体验！上午下单，下午就到了，第二天一早安装师傅就过来了！下次有机会还会再次购买！大品牌值得信赖！,2023-04-16 14:45:29,家电
19022460871,1,还的是京东自营，送货是真的快。买的时候是以旧换新，新机送的特别快，旧的拆完了新的就送到了。安装大哥特别认真，即使我家材料都全，他一分额外的都收不到，还是认认真真给安装上，并且耐心解答。机器好用，制热制冷都快，而且比别的便宜，满意。,2023-04-14 20:26:11,家电
19021822931,1,京东物流过来蛮快。昨天下单今天中午就到了，啊，两位师傅过来安装的速度也蛮快，今天是开了空调，制冷效果很好，而且外观也非常的好。,2023-04-14 16:41:18,家电
19055402322,1,空调性价比很高，是最新款 大人小孩子都喜欢  很实惠，使用起来感觉很好，非常完美.制冷制热效果都很不错 现在就看它省不省电了,2023-04-25 16:38:18,家电
19038976084,1,现在的夏天越来越热了，趁京东搞活动，买了一台空调。京东物流还是比较给力的，下单后三天送到货，当天就联系师傅安装了。安装师傅工作很熟练，安装很快就完成了。但是辅材费用还是比较高的，推荐大家买299的一站式包安装服务。空调不错，师傅也很尽心。很不错的购物体验。,2023-04-20 15:17:11,家电
19078469322,1,一直就得美的牌子很有实力深深体会！本来过段时间买空调的后来觉得现在有活动就买了！很喜欢这款空调。听过别人讲省电！我以后可以舒服了！,2023-05-03 15:19:43,家电
19054168884,1,空调用起来还是很不错的，性价比也高，也节能省下，还是中国的大品牌，很值得信赖，现在国产的东西越来越好了，非常不错，又静音又好,2023-04-25 09:52:23,家电
19019895183,1,史上最快的一次送货收货体验，刚下单没两分钟，客服就联系我送货时间，下午就送到了。京东速度，真的很赞！流线型外观，是我喜欢的样子。安装的师傅人很好，空调也是非常给力，房间很快就凉了。,2023-04-13 21:57:32,家电
19083982269,1,送货和安装都很及时，款式也是喜欢的款式，家里7-8台都是美的的产品，美的美居操控很方便。安装师傅也很专业，半个小时就全部安装和调试好。,2023-05-05 12:34:01,家电
19085614329,1,空调昨晚下单，今天中午就到货了我还说明天才会安装，结果师傅今天下午就来安装了，快真的是够快，这体验才舒服，空调安装的也挺好，效果也是非常不错????,2023-05-05 21:41:13,家电
19087509823,1,五一期间将十多年前的美的旧空调，以旧换新购买美的变频空调。物流送货快，安装师傅专业认真，服务态度好。装好后试机，很凉爽的风。继续信任美的空调！,2023-05-06 15:55:58,家电
19028475410,1,"因为是给父母买的，父母时间不太恰当并且住的宿舍区，所以需要多次协商送货时间和安装时间。起初是因为父母喜欢美的这个牌子所以才决定买这家，后续是因为自己本身作为外贸销售的角度也觉得此次购买非常愉快的体验。
1. 刚付了款客服就及时预约了次日送货时间，并且全程谈吐清晰服务态度非常好；
2. 送货员也是非常专业和耐心，并且也是提前商量了确切送货时间，全程我也没参与都是我母亲接的电话，毕竟老人家有时候理解不到位会耗费送货员时间；
3. 安装员时间观念也是非常强，在货没送到的时候就做到了提前沟通，并且在送货到达的当天就完整地安装好了空调、并且还顺带把风扇帮安装好了、洗衣机也修好了，再次感谢安装师傅的专业和耐心。
无论是售前、售中、售后，专业度都是无可比拟的，选美的、准没错，祝美的越来越好！",2023-04-16 23:00:45,家电
19093389205,1,"外形外观:外观洁白流畅优雅整体看起来非常有现代感，导风板设计的不错
冷暖效果:冷暖一体机型，价格非常美丽
静音效果:开了之后静音效果不错
节能效果:一级能效酷省电嘿嘿嘿希望像名字一样省电好用
送货时效:放下完单就有客服来打电话联系沟通送货日
期中午下单第二天下午就送到了
安装时效:收到货没两个小时师傅就上门安装了服务非常周到
整体评价良好，售后体验感好。",2023-05-08 16:34:12,家电
19072786474,1,京东速度这真是没得说，早晨送早晨装，安装师傅也特别专业负责，对比选了好久，选择了美的这款，希望不会让我失望，满意,2023-05-01 12:45:27,家电
19068338868,1,送货速度很快，希望可以达到心里想的效果，一直相信京东，对比了别的品牌，也相信美的大品牌，家里别的电器都是用的美的，如果可以的话再回购，,2023-04-29 19:36:39,家电
19042954786,1,趁着活动赶紧入手了这款美的空调，前一天下午买的，第二天一大早就到货了。师傅也是第一时间和我约了第二天安装。安装也非常专业，管子藏在了机子后面，颜值超级高。为专业的师傅点赞??,2023-04-21 21:11:33,家电
19062821036,1,空调太好用了，外观又漂亮了，比实体店便宜多了，趁着搞活动买了两台，物流很快，安装师傅很快上门安装，五星好评,2023-04-28 09:22:17,家电
19076131738,1,空调外观很靓丽，曲线设计，富有美感，智能WIFI联网功能不错，可远程控制，是一款性价比很高的空调，节日购买的价格很实惠，京东物流也很快，安装师傅非常敬业，收费正规，服务很棒。,2023-05-02 17:59:28,家电
19062951690,1,安装师傅服务态度很好，当天到就预约开始安装从下午一直到晚上安装4台空调，有些外机安装位置难度大，对比了很久选的这个套餐，京东次日达送货****很好,2023-04-28 10:11:08,家电
19094055123,1,外观超级大气百搭，和卧室整体很和谐，简洁好看冷暖效果:吹出来的风很柔和，很舒服，体感很好，声音很小，制冷制热都很快，节能效果很好，省电，多开空调也不会担心耗电过多，很棒!送货超级快，下单第二天就送到了，而且售后安装人员也来的很快服务质量好。大品牌，值得信赖，服务，质量，售后都有保障。,2023-05-08 20:15:53,家电
19078064643,1,第一次装美的的空调，质量做工看上去还是很好的，今天师傅来安装没收任何费用，整个流程都是按厂家要求操作。制冷效果很好，又可以手机控制不怕忘关空调了。,2023-05-03 12:53:32,家电
19080665002,1,"冷暖效果：制冷效果迅速，风量够大
外形外观：时尚简约，美观大方
静音效果：够安静
送货时效：非常及时
服务质量：好
节能效果：节能非常棒",2023-05-04 11:00:16,家电
19019338074,1,机子是最新款的，质量非常好，安装师傅安装挺用心的，售后服务绝对是最好的，感谢这次购物体验带来的快感，是机子的时候制冷特别快速，省电。,2023-04-13 18:49:58,家电
19023800583,1,当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，外观新颖，大气。比图片看起来还漂亮。送货安装一步到位，态度也好 。满意的一次购物！??,2023-04-15 11:53:18,家电
19027488804,1,"??????
宝贝心仪很久了，趁活动时候买真的太划算了，喜
欢的不要犹豫啊，真的很好看，质量也很好",2023-04-16 17:17:23,家电
19062147851,1,第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买宝贝物超所值，很喜欢，下次还会来的商品符合描述，主要是活动便宜，能省很多钱当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手,2023-04-27 21:59:36,家电
19045289624,1,送货和安装都很快，安装时因为加了一根管子，收了100元钱，都是价目透明的。做功课美的的新风空调很久了，觉得很适合容易受到雾霾和沙尘暴侵袭的帝都，这次又遇上沙尘暴，果断下手。非常静音，感觉不错，考虑可能会再买一台。,2023-04-22 17:56:06,家电
19032798845,1,"外形外观：好
冷暖效果：好
静音效果：好
产品特色：好
节能效果：好
柔风效果：好
送货时效：好
安装时效：好
服务质量：好",2023-04-18 13:52:43,家电
19035156675,1,"美的大品牌值得信赖，家里空调都购买的美的，对比了很久，新风功能值得期待。
购买后送货及时，快递物流非常给力，当天晚上下单，第二天早上就送到了家，很值得夸赞！",2023-04-19 10:31:59,家电
19030084760,1,空调真的超级棒，下次还会买的，愿越做越好，非常好的购物体验特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！,2023-04-17 15:19:16,家电
19069422314,1,外观设计优美简约时尚，有动态美高端大气上档次，制冷制热性能效果好，几分钟就到达设定温度，最主要的还静音，酷省电真的是省电，一年能省好多钱，送货快，刚到货师傅就来安装，送货安装服务态度都很好，安装后卫生打扫干干净净，服务非常满意，物美价廉值得购买!!,2023-04-29 23:39:01,家电
19032859974,1,物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了宝贝真不错，做的真细心，值得拥有，快递很快,2023-04-18 14:12:41,家电
19075969951,1,"特别特别满意，超级好看，客服很有礼貌，很客气，良心商家，支持！
冷暖效果：制冷很快，打开没一会就有冷气了，天太热没试制热，
静音效果：整机运行声音不大，
安装时效：安装师傅很专业，没有乱收费。",2023-05-02 17:05:58,家电
19044323417,1,安装师傅很专业，服务周到。美的空调质量一直很好，外观非常漂亮，送货速度很快，安装也很速度，装起来房间看起来也很漂亮，非常好。！,2023-04-22 12:34:32,家电
19005466244,1,可以啊，挺好用的，不用打墙，不用钉子，方便实惠。如果早点知道就好了，我就早就会去买了，这么好的东西，谁发明出来的呢？可以给他一个小小的赞扬，点个赞，么么哒。,2023-04-09 12:53:28,家电
19006915925,1,空调整体不错，自带挡板（好评），不然还考虑要加一个，开新风模式声音有点大，睡眠质量不好的建议体验过后再进行购买,2023-04-09 20:58:57,家电
19057859298,1,拿起空调就比之前的有质感，之前长虹的，换了一个带新风的，家里之前也买了一个美的，洗衣机烘干机都用的美的，这样可以链接美的app也方便使用。,2023-04-26 13:44:56,家电
19030566441,1,跟大家说一下，这款空调其实机器蛮大的，我选中他是因为他带新风功能，还有自清洁功能，综合价位来讲，浇花的人这款算是可以了。,2023-04-17 18:02:02,家电
19054369416,1,外形外观：买的时候，看中的是功能。图片上外形并不是特别好看，实物装上去了还是挺好看，属于不上相而已哈，对于外形还是超预料的满意。担心外观的宝子们可以冲啦。,2023-04-25 10:55:34,家电
19015224346,1,"外形外观：还行 比正常的要长一些
冷暖效果：效果不错
静音效果：最小档挺静音l
安装了两个小时 师傅很负责 该有的都有",2023-04-12 12:19:10,家电
19017221234,1,"送货时效：次日达
安装时效：次日装
产品特色：带新风喔，可以换气
外形外观：极简风挺合适的
需要留意的是师傅说这个铜管，右出比较省铜管，但是我们家还是不够长，还差60cm，最后又加了一米铜管。",2023-04-13 00:36:16,家电
19078003257,1,"外形外观：本以为会没那么好看，装上之后效果惊艳呀
静音效果：静音，基本没什么声音
节能效果：节能
柔风效果：不错不错
冷暖效果：凉的挺快的",2023-05-03 12:31:33,家电
19079036662,1,买了两个，南方的夏天太热。多年大品牌，相信美的空调的品质。等待度过一个安静又清凉的夏天。后续持续更新使用过程的评价和感受。,2023-05-03 18:24:37,家电
19037214421,1,到货好几天了，一直没有人在家，今天才叫师傅过来安装，与网上看到的一样，试了一下机，目前效果还不错，期待继续保持。,2023-04-19 21:59:54,家电
19035604745,1,给父母家里买的，就是为了父母方便，也买了安装服务，期间有沟通上的差异，但是客服也很快的解决了，最后没有额外收费用，相信京东，谢谢美的，安装师傅也很负责,2023-04-19 12:56:05,家电
19021273361,1,这个空调还挺不错的，然后安装以后也效果挺好，质量效果也挺好的，这个客厅比较小，装个1.5匹的空调，正好挂机也比较好看吧，整体来说比较不错,2023-04-14 13:21:24,家电
19075334448,1,美的是老品牌了，物流快，安装也快，趁五一有优惠，现在安装也不忙，于是下单一台，反正要买，好不然提前买,2023-05-02 13:04:28,家电
19030393102,1,下单后第二天就到了，快递小哥直接送上楼的，预约第二天安装，17楼两台收了200高空费，外面有平台所以外机架子没收钱，比较满意的一次购物,2023-04-17 17:04:37,家电
19076276097,1,"冷暖效果：冷暖好用
外形外观：漂亮大气
静音效果：声音不大
安装内有装饰盖，外部孔径做边缘密封，师傅给了合理的安装建议",2023-05-02 18:52:33,家电
