,content,emotion_scroe
4994,想起来自己在北京的三甲医院看病 发现这几年除了妇产科还能见到年轻的女医生，其他科是见不到年轻的女医生的。有也是40左右的那种。这是不是也是不够优秀的原因啊…………,0.4776708679255821
4995,我寻思 还不能有逆袭了？绝了 虽然大专没什么能力 但是 也有通过自己不懈努力当领导的啊 那是不是也查查这些收买考官 贿赂什么的啊,-0.4907639903329737
4996,就该这样！！陈鑫加油,0.25485176904722584
4997,一群本科都没有的在这指指点点别人逆袭成功当代微博现状,0.49965464997831055
4998,网络暴力真可怕,0.3144656992892084
4999,为什么是本校的调查组，不敢让第三方来查,-0.48159036644239284
5000,公开一下线上复试视频让大家彻底心服口服嘛🙃🙃🙃,0.19823535707011564
5001,和本案例无关，单说考研注重SCI是很坏的一个风气，那样的话，别说本科生可以发SCI，中学生都可以发,0.09689273318390901
5002,说明已经不是应试教育的时代了，逆袭年年都有，往后肯定更多，不仅是考研，事业编公务员也是年年都有逆袭，只能说任何时候都不要懈怠或放弃，你以为成功唾手可得但也会拱手相让，要想稳赢真的要每一根弦都要绷紧直到最后。也更从另一侧面表现出全方面发展的重要性，特点优点加持也很关键啊。,0.49999822281204476
5003,“如果不是家徒四壁，我将如何自证清白”,0.0619383808141023
5004,宁为鸡头不为凤尾，考研以后发现本科非211985学生也很厉害，大概是普通学校也有很多机会更自信一些,0.4999987723369669
5005,苏州公路管理处内部腐败进编案，举报至今无解。,-0.14095160428051923
5006,“如果不是家徒四壁，我该如何自证清白”,0.0619383808141023
5007,@是不是桔子皮啊 再次见识到了，“不管我考没考过研，我不看学院录取线，我按照高考的分数去对比分数，你招了个笔试低的，你就是走后门”这样的无知见解了…但凡写过论文的人就知道影响因子6.8的一作有多牛批吧，这都不收，才奇怪吧…,0.4738973094275829
5008,这年头因为优秀而逆袭都要被骂吗,0.38141284269846343
5009,昨天，在热搜榜首看到陈鑫，好奇点进去，是一个医学生复试逆袭的事。连着刷到好多人恶意评论，而后也刷到有人为他发声。一个很努力很优秀的学生，复试逆袭被质疑很正常，但是被网暴就真的太让人心寒了。希望他不要被这些污言秽语影响，好好学医，将来做一名好医生！祝他医路顺利。未知全貌，不予置评！,0.4245702848795013
5010,本科sci一作真是 我要本科sci一作6分直接就保研了（但不可能保到协和去）,0.46187815872188964
5011,大多数人并不想知道六子吃了几碗粉，只想看六子剖肚子,-0.38578609844679224
5012,造谣的怎么处理,0.0
5013,@偏爱piu @不喜欢西红柿炒鸡蛋的西红柿,0.026232781807808303
5014,网友：我不信，把录像放出来叫我们看看,-0.26709407955513353
5015,论文，各种获奖，这些都是可以注水的，唯有笔试成绩是真实的,0.42001784817166665
5016,相信陈鑫同学此次的披荆斩棘、今后一定会大方异彩。,0.4960142038755605
5017,才高于众，人必非之。某些网友们的智慧似乎超越了协和大佬，天天唯分数论，经历过的都知道，发个6分文章，只要过线肯定就有书读了。我要是导师，我也会要陈同学。同情390的同学，你应该做的是至少在这件事上暂时性的认输，然后抓紧去调剂。,0.49999996386263357
5018,我当时考事业编制也是面试逆袭的,0.4966033157476122
5019,一篇6分SCI被谣传成6篇SCI，部分网友也真是挺搞笑的,-0.2666604045070088
5020,初试总分500，复试总分100，按初试复试比1：1，初试差60分复试只要多12分就超过了。本科发sci说明科研能力真的很强了，面试高分真的不奇怪,-0.44496612317344664
5021,有的人可能连sci是什么都不知道，就胡乱猜测,-0.22403548032627774
5022,网络啊，就是这样，嘴永远在脑子前面,-0.0907048814924627
5023,@兔兔爱困觉 其实俺也是面试逆袭 wjh笔试比我高四五十分 最后综合分跟我差不多 我感觉面试真的挺重要的,0.48720888444572474
5024,英语47分咋了，只要花个几千块钱，润色机构从cover letter到response一条龙服务，别说中科院1区的Top，本科能发SCI就能超越一票研究生了,-0.4942527396639155
5025,造谣的呢，快出来道歉,-0.1754589443890664
5026,@终黎荣,0.026232781807808303
5028,太优秀了！加油！,0.46440826008793623
5029,外行看热闹，内行看笑话,-0.23318532290309912
5030,恭喜上岸!,-0.026232781807808303
5031,造谣一张嘴，辟谣跑断腿 当事人莫名被狗怼，社会资源被浪费。,0.46622488944485585
5032,@一位白的无门,0.026232781807808303
5033,真的六,0.06422451014122843
5034,人人都想逆袭，人人都看不惯逆袭,0.18820792196868097
5035,恭喜陈同学！,0.45955983618767215
5036,那确实面试分数占比重很大,0.47498516731092
5037,初试成绩推算为百分制,0.2561776199719533
5038,请尽快将造谣者绳之以法,-0.46753180949620143
5039,无妄之灾，好委屈，这也太难过了,0.2799074286341682
5040,@Dr_Wen_in_Cardiology 跟你当年一样！你当时咋没上热搜呢,-0.26513407895586594
5041,都2202年了，承认一个人优秀那么难吗，在这酸啥呢，咱不理解,0.2817060792848375
5042,陈鑫很强但是也没有必要因为佩服陈鑫就骂腊梅是个只会做题的做题机器做题低能儿 有些人本科读了吗就嘲笑考研390的大佬 有病,0.49999999403798645
5043,希望陈同学进入协和以后能更好的发光发彩,0.46215662966108173
5044,造谣者呢？快出来道歉,-0.1754589443890664
5045,看了相关信息，如果导师不录取这位6+的sci，才是有问题。说起来怕是不能叫“逆袭”了。那位初试成绩不错的，就是运气不好，遇到了更强的。//@翻译驴: 这也就好平台能出这样的事，当时面试老师应该也承受了较大的压力。,0.49972156739313667
5046,@拶铊,0.026232781807808303
5047,这种只招一个人的，报都不用报。人家基本早定了。,-0.4257746986234997
5048,一群没上过研究生的，质疑人家本科就能发sci一作的。现在考研初试分数高很奇怪吗？多少学生大二就开始准备考研了，400分比比皆是，sci普通本科生发一篇有多难，我是导师，我也要啊。面试选择权本来就在导师手中，主观选择，网友就会狗叫，咋不去当面试官呢,0.4999999912812808
5049,昨天一群看似很有考研经验的精英们“科普”，这个分差逆袭多么饼可能，今天另一群又在强调sci和复试。作为不了解规则的人只感觉互联网真有意思你对世界的评价往往受限于自己的认知水平和能力上限,0.49999933466772617
5050,百分之99.99的网友都不如这两位优秀//@2023阅卷组组长:考了390被网友指指点点嘲讽应试机器 发sci被抓住英语水平和初试成绩不放 迷惑的互联网//@2023阅卷组组长:骂390的是做题家 骂英语水平不够发sci的都有毛病,0.49957770110172595
5051,这东西就是懂的都懂，这个可能不是，但我就不信没有走后门进去的，,-0.47701263883974665
5052,有点运气在身上的，这分断层太大，正常情况下，330+可能复试都进不去,-0.3985631117370394
5053,不是吧不是吧，质疑的人都是九漏鱼吗，不懂考研就算了，字也不认识？？,-0.19318642945569897
5054,讨论330逆袭跟390被刷，还不如讨论讨论那些连一志愿都不保护，只想收高分985调剂的学校...,0.47717912406113927
5055,从对这件事的评论可以看出大多数网友没考过研。有考研经历的人一般会好奇面试考了什么？或者希望公布考研视频。作为一名经历过考研考博现在看着就在普通高校看着本科生发论文的老师，我只能呵呵。,0.49999917971193286
5056,恭喜陈同学上岸。拒绝网络暴力。,0.4356709570338043
5057,@我真胖了10斤 看看别人的复试,0.06951148594413747
5058,都说要破除唯分数论，给每个考生多个机会。“不允许陈同学逆袭”谈什么多方面全面考察学生。招的是搞科研，推进国家技术的人，也不是招应试天才。还是相信学校自有考量。,0.49926859827872083
5059,我的天啊，当年我也是初试低了第一名50多分逆袭我老板的研究生，而我当年连个sci都没有，感谢兄弟不举报之恩,-0.29712307264554483
5060,没考过研的一直在哪里人云亦云，复试翻盘的陈鑫是案例不是个例，这种人还少吗？真的被一群nt无语住,-0.07208155105611824
5061,造谣的不抓起来吗？,-0.20184742617412899
5062,好难,0.05555555555555536
5063,至今没看到在网上造谣生事的人受到什么实质性的重大惩治，还有平台也是一样，未经核实的事怎么可以随便允许发布呢？就算发布了，也该注意措辞，不能带有主观偏向，随便带节奏。侵犯名誉也是故意伤害？个人认为应该从重加重处罚,-0.49995042780154997
5064,面试就是最体面的……,0.45958121083771575
5065,主要是现在内地网友的小日子过得太滋润了，基本上不用上班干活。在别人努力，别人被裁员降薪的时候，这些网友一边上厕所一边麻溜地刷着小火锅，脑子里全是认为这个社会都是黑的，容不得别人的优秀。,0.377818078525316
5066,今年真的整体风气就是不好，到处都有人说这个考研不公平那个不公平，大家还是理性看待考研吧。,0.49755014658646424
5067,希望陈同学不要受影响安安心心上学！！！杨同学也不要气馁。都要加油！！！,0.49991674989919543
5068,无语了，就不能两个都要了吗，你破例都要了来个公告我们又不是不认，那这样说来大家都从大一开始天天搞SCI算了，还把专业基础学那么扎实干什么，还是去不了顶尖,0.2504753160619494
5069,面试逆袭的又不仅仅在这，公务员老多面试逆袭了。难道承认别人某一方面优秀这么难嘛,0.48785881966891986
5070,有点东西,-0.06117405290670952
5071,希望网曝陈鑫的同学能主动道歉微博上的键盘侠总是在不清楚事实的情况下攻击人。 也希望陈鑫和另一位同学没有被网友影响，能继续努力，在医学上发光发热！致力于研究肿瘤学，很伟大。在我眼里学医，当医生，就是很伟大，谁杠也没用我不接受反驳,0.49998607551547547
5072,陈鑫惹到谁了？竟然被网暴，为什么这个社会总有那么多杠精，总在自己不熟悉的领域里指手画脚，随意评论，究竟谁这么毒。承认别人的优秀就这么难吗？而且陈鑫同学是学硕方向，明显是侧重科研的呀。有什么好拿来讨论的。希望陈鑫同学快乐健康，发个微博“考上了，协和等我”，酸死那些柠檬精,0.4999999999994551
5073,明明白白逆袭,-0.25140937745999725
5074,不要光看标题，百分制总分标准写得很明确，由初试复试各占百分之五十组成，面试成绩太差（相对而言），笔试没拉开绝对差距，总分下降很正常，不要老是阴谋论。,-0.42978276536638527
5075,道歉道歉,-0.4528016545505299
5076,为什么不能接受别人的优秀呢？分享点正能量——我硕士研究生也是面试逆袭上岸，硕士期间获评国家奖学金。博士研究生笔试虽然只是过线分，面试也没给那些所谓想挤掉我的人任何机会，9个面试官，视频录像记录，顺利上岸。（不说了，分析数据去了,0.4999967919703189
5077,面试中笔试成绩几乎不差，一个48，一个47，说明两人专业差不多，那人就英语差点，好像也不太重要。,-0.3162682149353536
5078,官方发的那么清楚了还有人依旧继续重伤陈同学，好无语啊看评论科普他的科研好像还不错，希望不要受到这次的影响,0.49964704242716407
5079,390的考生发视频的本意是就算初试成绩好也要重视复试，好好准备不能初试成绩好就放松了。原视频下面已经说过了，没有质疑另一个考生的意思。,0.49890084478883134
5080,在这个浮躁时社会 这个寒门学子靠努力逆袭的美好故事 应该给大家带来正能量,0.4997010273600697
5081,真的恭喜陈同学，但是特好奇现在有些出来挺陈同学的和之前骂390高分低能的是不是一批人,0.4992895680010514
5082,@香草果粒橙cc,0.026232781807808303
5083,替协和惋惜一下，你～可能错失一个未来此专业的领军人物~ 因为在象牙塔的人又有几人接触所谓的“科研”？可能只在医学基础知识里深挖！但，不可否认如果涉入后，不是一只一飞冲天的雄鹰 最后还是希望协和珍惜人才，调剂到其他专业收了吧？万一有一天你高攀不起人家嚒,0.4999995599065984
5084,陈同学可以出面试教程吗，太帅了吧！,0.4916449172480444
5085,我觉得考研逆袭这很正常啊，不知道为何会发酵成这样，我初试的成绩挺好的，复试确实没发挥好，落下很多，都是很正常的事，不能试卷答的好就一定优秀吧,0.49999911784848206
5086,下一步就整你们这些营销号，而且一刀切，让你们家破人亡祸及三代，爽一爽你们，你们老了不干了我们这一代都要挖出来欺负,0.4272141436655861
5087,真的会无语，天天闲的没事干到处扒瞎,-0.2627553579903965
5088,你看吧 承认别人优秀很难，人人都想有奇迹发生，人人都见不得奇迹发生在别人身上。除外高考以外的任何考试都加上了面试，所以成绩并不是决定性因素,0.4999995944364175
5089,无语了 每年每个学校逆袭的人大有人在 说有黑幕的你大概是没啥常识吧,0.353673316493464
5090,考研本身就不公平，对高考而言，希望改变录取方法，更公平公开,0.47926230199455766
5091,真就“寒门再难出贵子？”仅代表我个人观点，如果你觉得我说的不对那就是你对。,-0.08297196715517019
5092,对于导师来说发论文可以帮助他申请课题经费，提升课题组科研水平，使他获益，想想现在医生的职称晋升也很大程度靠论文。而考分不过是个门槛，给了一张入场券，过线的人都具备了一定的医学知识，并且算得上同一批考研人中的佼佼者，对于导师来说足矣，但再高的分在一篇高分sci面前真的无足轻重。,0.4999982364254365
5093,最直接的辟谣就是把两人复试视频发出来，390是得罪人还是怎么地，也不至于复试差这么多,0.07400565176050344
5094,现在是不是得反过来查一下，是谁在各种造谣的。每次都是辟谣就完事了，这不是扯犊子嘛，凭什么人家逆袭上岸还要被拉进洪水里,-0.48292323948605254
5095,发SCI就注定老师会要这个同学，很多人不知道发SCI有多牛，还是个本科生。,0.48944231544853545
5096,程序肯定正义的，只不过关键点在于面试有很大的可操作性,0.4965297993954395
5097,看了各种贴感觉陈鑫真的好厉害啊！！！医学专业本科发6分sci是真的牛啊！！！麻烦那些跳脚的大明白们好好了解一下sci，好好了解下考研，别掌握了拼音就到处哔哔。,0.37628608137669683
5098,无语子，承认别人优秀很难吗,0.29783629700093583
5099,都好难。键盘侠真是无处不在🙃,0.4115837033633867
5100,如果他们两个人的面试问题在同一个水准的话我不能接受一个笔试成绩那么优秀的人面试成绩那么低，他是不会说话还是咋的？这怎么能不怀疑面试的水分？对不起，不放面试视频我真的不相信,0.4957408893685006
5101,所以网暴陈鑫的 看看自己的大脑吧 酸脑,-0.12444792018954765
5102,这也没啥可说有些人考试确实厉害临场发挥就不太行，可能逆袭这位面试就是很牛逼，恭喜吧,0.491871546765169
5103,@比奇堡里嘎嘎笑,0.026232781807808303
5104,哈哈，一群人都在说他吃了两碗粉,-0.15649300186093473
5105,刚刚还特地上网查了下sci的影响因子计算方式，真的不得不说太了不起了！星光不负赶路人，未来可期！谁说起点低就不会先抵达终点了？又是谁说逆袭的人一定是家里有背景？人生没有白走的路，每一步都算数,0.4994712245001922
5106,感觉目前是最高效的声明,0.01223661314167468
5107,人人都想逆袭，人人都不愿意被逆袭。,-0.06313645869488493
5108,大逆转啊  当时因为没好好准备，我也是复试被最后一名反超到前面了,0.14252513827371271
5109,我就想说，这么优秀sci分这么高？申请个人推荐不好么？何必考研呢？  既然考了，为什么一篇sci就值初试60多分？ 试问有多少人辛苦备考一年，英语不见得能考到60分？ 优秀的人推免不好么？何必和平凡的人考研。390的初试分数真的那么不值一提么？,0.4959166301269725
5110,祝贺陈鑫同学！那些网暴伤害陈鑫者，不道歉吗？,0.251364133469946
5111,复试老师看见SCI一作6分的时候估计就开始算复试分看打多少能捞上他了,0.48208070651409707
5112,协和医学院研究生啊，都太厉害了。望尘莫及啊,0.4238309439413447
5113,搞科研sci就是一切 英语考200也没用,-0.03272251664430337
5114,人才就是被这些键盘侠埋没了,0.1680085949368224
5115,真不明白为什么研究生还要复试，建议和高考一样择优录取。,0.4642303277379687
5116,优秀的人，加油,0.48563301934346326
5117,390的学生也是真的惨哎 好心疼 苦读一年白费了 ,0.4403038798237765
5118,离谱,-0.10317460317460303
5119,陈同学好委屈，幸好澄清了。,0.4782372640394289
5120,协和可以质疑 立马调查 当晚澄清 不愧是协和,0.09842852272076075
5121,人家就是优秀,0.37037037037037024
5122,自己平庸缺见不得人家优秀,-0.08825477996051267
5123,这考研又不是第一次分数高就行了,0.4797071552660356
5124,复试老师看见SCI一作的时候估计就开始算复试分了,0.4795086620036608
5125,黑色幽默，农民家庭出身反而证明了他的清白。//@安苏苏:幸亏他是农民家庭出身，但凡家境好点，出了公告也会被黑上天,0.3900006632479439
5126,不是吧不是吧，难道不是就面试多了十几分，怎么就黑幕了，人家面试发挥的好有毛病吗,0.38985775335867734
5127,面试逆袭有啥奇怪的呢？面试逆袭的人多了去了！为啥盯着他啊！更何况他还有sci，得亏他家父母务农，真要有点官职，他不有口说不清了啊！,-0.3319946738575392
5128,其实一试的60分差，折算后仅差十几分。,-0.4962058984504376
5129,逆袭的情况是有的，我相信学校的解释,0.2801677207570886
5130,面试的最终解释权归协和医院,0.35496423072084204
5131,有没有一种可能390觉得自己稳了就不把复试当回事，然后杀出一匹黑马他不平衡了（猜的猜的）,0.4968600120879445
5132,初试领先60，折算到百分制，只是领先12分而已。反过来看也一样，复试的每一分，折算成初试分，是5分。现在的机制，说白了，初试成绩只是请你跨过门槛，最终录取看的是复试,0.2543003529904131
5133,优秀的人值得，真的不是笔试高就一定赢了,0.4811006085728372
5134,是的，我信了。,0.010416666666667074
5135,键盘侠们可以闭嘴了，等你有了6篇sci再来质疑吧,-0.33402506553619293
5136,部分网友太极端了，啥也不知道就开始站队,0.14770710445794455
5137,逆袭,-0.03837879241817166
5138,不怕面试，就把视频发出来,0.2493915283325081
5139,#北京协和医学院研招处声明# 希望大家也都关注一下这件事，还原真相之后，请一定要把传谣言的人，公示并依法惩治。这个“谎”撒的太恶劣了！,-0.48602458702413254
5140,硕士面试把面试分调这么高，这操作我可真是太熟悉了，本科6篇sci，英语能47分，这是有恃无恐啊,-0.36061568208203976
5141,寒门出了贵子最不相信的却是寒门🙈🙈 是不是别人的优秀太耀眼，显得自己为失败找的各种借口很苍白？,-0.17190531133497078
5142,我给大家表演一个自己查自己,0.039507674681972804
5143,好了，现在人家总成绩占比调整了，之后又会对其他发sci的人不公平了,-0.4564529437339221
5144,实际上就是因为初试占比的问题，如果是百分之六七十，可能就没这个新闻了,-0.006793246020696864
5145,承认别人优秀很难吗？,0.3754866153193348
5146,强烈要求追究造谣者责任,0.1090357114533217
5147,学校做得好！没有被舆论压倒！,0.4887306949635545
5148,造谣的道歉啊，人家就是有能力,-0.1596054521010457
5149,初试复试各占50%，考研人避坑吧,-0.25873915217156107
5150,恭喜陈同学上岸！,0.37685848304639846
5151,当年我初试第一（最后总分第一的同学初试是进面的后半段），复试完，权重总分反超我十多分，她第一，我第二了～～不过也不要紧，大家携手上岸～,-0.33509319388714776
5152,嗯,0.026232781807808303
5153,人家逆袭有些人可真酸，我天哪，人家就是优秀，自己不优秀就去造谣，还不允许别人优秀了吗,0.48941165854660695
5154,造谣者不会道歉，只会相信阴暗面。,-0.46184031511367285
5155,要331这人家庭条件好点，估计现在怎么澄清都没人信了。,-0.39521452465708007
5156,所以说造谣的网友能给人一个道歉吗，承认人家优秀有那么难吗，有些人即使活在21世纪了，脑子还停留在原始时代,0.4872577879044998
5157,承认人家努力优秀很难吗,0.41631711827106965
5158,作为一个经历过高考的山东学生为什么我想哭呢,0.496763582212823
5159,@藤原豆酥,0.026232781807808303
5160,考研不只是成绩论，外甥女从考上大学的那刻起就在准备保研，写论文，参加市赛国赛，帮老师做项目，每门成绩95以上的目标，虽然面试也偶有答不上来，但面试过的学校都过了。他弟弟就是大三才准备考研，笔试比报考学校多出50多，但是面试不佳，等待成绩吃不下睡不着，后面面试排第七也算拿到了入学通知书,0.4999999999999647
5161,这也算认识社会另一面的很好的案例，参考。。,0.46052043258459663
5162,导师：sci6分被刷才是离了大谱,-0.2749699150539555
5163,学校选拔人才，通过多位专家教授学者综合评价及考核，官方发布结果:OK，通过。外行网友:我觉得不行,0.4985335728924798
5164,不知道事实真相不好轻易做评论，但为了保证消除A同学被黑的可能性，差小数分的情况下，建议学校同时录取！,0.040603774632649414
5165,心疼他是寒门学子，也庆幸他是寒门学子,0.4985600660140854
5166,别再造谣了。考研凭自己本事考到北京协和医院对于寒门学子来说。这个消息是值得庆贺的。而不是现在被质疑，被讽刺。这可是他成功上岸的日子啊！,0.4998844071543166
5167,两个人都很棒，只要努力了就一定不会辜负希望,0.4395491340038089
5168,那你报警吧😅😅😅//@凋零向日葵:在当今的研招形式下，招生腐败还是存在的，打招呼、提前透露复试题等方式层出不穷，这种调查也就是走过场，查不出什么的,0.463776562993512
5169,这届网友是墙头草么两边倒？说有问题的是你说，后来说没问题的也是你,-0.4265826558461122
5170,虽然390很优秀，但是是我也会选SCI6+的,0.4946287830036472
5171,还得是协和,0.04881800640316236
5172,面试肯定有问题！,0.3565760661666717
5173,复试说的很明白，对专业知识，英语听说，逻辑思维，语言表达，科研能力，五个方面综合评价，我不明白陈鑫只有科研能力明显比腊梅强，专业知识差六十分明显不如腊梅，英语47分听说明显不如腊梅，怎么面试就比别人高20分了？,0.4999716320970651
5174,还是造谣成本太低了,-0.3146319781599032
5175,培养一个医学生不易，希望喷子道歉,0.26731412657950193
5176,有公布的面试视频吗,0.28574582464611
5177,@神奇宝可孟 @椿芽· @独角兽头骨,0.0
5179,医学考研390+的成绩太多了吧，400+也不少了，何况在协和呢。最主要是选择很重要，考研要确保上岸太多因素要考虑了。。。,0.4907619879368934
5180,公务员考试，我就是通过面试逆袭的，一点都不奇怪好吧。不懂不要胡乱的批评啊。。,-0.3066572524187956
5181,frontiersin.org/articles/10.3389/fnut.2021.697879/full 评论区的喷子你们看看好吗，给你们找来了，这篇文章。你们觉得水可以纠错啊，这样这篇SCI就是你们的了，你也可以去考研，关键是你能过国家线么,0.47480836262039916
5182,其实我倒觉得这是对考研录取标准的监督，每个人都有权利质疑，推动录取标准更加规范化，这是好事儿，但是如果没有其他证据，质疑的人应该有担当，道歉是合理的,0.17496866092186003
5183,真是咸吃萝卜淡操心,-0.20279364076696926
5184,初试成绩只是入门券,0.08519408852892285
5185,我的分 就不高 我本科发了核心 上的,0.4496562337329437
5186,青州同学加油！,0.46779940810371146
5187,网友这是干嘛啊，每个人都有强项有弱点，两个人有什么问题吗？你牛你怎么不全能发展，在这里嘲讽谁呢，你能上协和吗,0.4574844806337377
5188,落榜协和又不丢人，这个分数确实很可惜啦都是努力过了，都值得！上岸和二战都是新的开始！,0.36519791246800226
5189,如果面试不能翻盘，还要面试干什么,-0.21149659409336186
5190,这评论下的人，是生活多不幸，才会还在否定别人的优秀,0.4579352499998738
5191,该说不说，这件事情发展到这个地步我是没想到，本来以为这件事情只会在医学考研学生传开，最后竟然全民关注，学校调查。客观来说，这件事情很大程度让医学考生知道北协和的考研难度，没有一篇论文你不要想复试能稳即使你分高。,0.49999998690300274
5192,王洛是真强大,0.4468198273737266
5193,本科能发6.58的SCI，怎么就不能逆袭了？逆袭就是有黑幕？蓄意阴谋论比不愿意承认别人的优秀更低级。,0.21696943150810277
5194,那些质疑的估计连sci去哪里查都不知道，还知网知网的,-0.4621778995091448
5195,造谣的有大病是吧，承认别人努力，优秀很难？,0.39922737557232246
5196,这么多网友，有谁是真正想看看陈同学到底吃了几碗粉，不就是想看他把肚子剖开吗？,0.35283370066786823
5197,所以说复试很重要,0.20939335526325964
5198,谣言止于智者,0.438110120370252
5199,行吧，这么一闹，优秀的人才也留不住了，说不定以后又留美了。,0.42560338095554306
5200,造谣0成本,-0.47944422289446464
5201,（331/500）×100×0.5+90.86×0.5=78.53 （390/500）×100×0.5+77.93×0.5=77.965,-0.02623278180780919
5202,真的看的很生气，好多导师招人更关注的是你的科研思路和实验技能，而不是单纯的应试水平。单以应试成绩而论断有黑幕就是在断章取义，四年科研成果，要受到这样的恶意揣测，令人作呕。嫉妒过后，无脑黑的也不会认识到自己的错误，只会留下对网暴对象的伤害，希望造谣者都能受到惩罚！,0.4999999998642626
5203,承认人家优秀有这么难么,0.10466582155570747
5204,老师说，你做的很不错，下次好好努力,0.49268077935417764
5205,可能很多人都没去面试逆袭过把。我记得考编的时候我笔试23名，面试第一，最后总分第三考上的。笔试差的，不就靠面试努力了吗,0.4917178198079979
5206,呵呵…,0.12123527543561907
5207,承认别人优秀就那么难吗,0.2912355524396155
5208,有些网友觉得，没有阴谋就是最大的阴谋，没有阴谋只是还没有被发现，怎么会没有阴谋呢？反正不会承认自己是个键盘侠，不承认自己输出错误。,0.313539862293042
5209,寒门贵子大军轻喷,0.08559781612317041
5210,自己不行的人可能觉得别人也不行,-0.38036490593489725
5211,只是好奇一个复试如此厉害之人为什么初试会这么差，一个初试还不错的人复试会这么差，这样打分的话感觉初试完全没必要考了，直接复试好了,0.48871749920563234
5212,承认人家优秀就很难 很多人带着有色眼镜去俯视一切 第一学历确实一定程度上可以说明一些东西 但不是一切,0.13488116088725666
5213,不愧是协和。这处事能力,0.4964783271183656
5214,@lessen要去看书 老婆，一起吃瓜,0.1467191835146755
5215,#北京协和医学院研招处声明# 祝陈同学前程似锦！,0.44443452481790213
5216,不可能查出问题，查出问题得多少人有问题……,-0.026074637701951398
5217,某些小人是自己考不上就看不得别人好吗？垃圾,-0.035631606848933184
5218,哈哈不是父子这一闹，可以认个干爹了,0.16060780602672775
5219,难道人家复试发挥的更好取得好成绩不行?,0.42313669148239896
5220,希望这位逆袭的同学顶住压力，继续专心做科研啊，不要被无聊的谣言伤害到,0.43878807310516266
5221,但凡考过研的都知道复试的重要性,0.404052426710512
5222,现在造谣成本真的太低了，有个手机，或者有个电脑，张口就来,-0.2640175611891453
5223,键盘侠永远满怀恶意，人家苦读十几年的书，一朝翻盘都要被恶意围攻，而键盘侠们除了辱骂造谣还会什么？仇富，嫉妒使人面目全非。国家培养出一个好的医生有多难！举着正义的旗帜，干着最龌龊的事。,0.48262970686443485
5224,恭喜上岸 祝前途坦荡,0.42460524260623367
5225,讲句不好听的，有时候长相也可能影响面试结果。我没考过研，不知道说得对不对,0.3592916657103886
5226,造谣的要担起法律责任,0.37163550174293924
5227,咋的还不能逆袭？,-0.1451480407841016
5228,一张嘴就翻了盘，牛叉了，一把枪如何,-0.3162665899452808
5229,水深啊，看来几分钟的面试决定了一切，真是遇到了算命看相先生团队！考生们公关能力最重要哦,0.3251432467911264
5230,一件简单的事情，总有人阴谋论，总有人唯恐天下不乱。,0.43381218822600287
5232,转发,0.0
5233,他这sci的影响因子发文质量甚至已经够国内大部分硕士的毕业要求了。导师招学生本来就是招来做科研的，那当然选择科研能力强的。没毛病,0.48434231169563124
5235,逆袭太正常了呀。初试招很多人的学校把初试第一刷掉的都比比皆是，之前我学的法律专业初试420的都被刷，更何况只招一个人。诽谤造谣伤害别人也太过分了吧。,-0.4978369072769854
5236,500分制笔试高60分最后折合10多分牛逼了,-0.4505910299482463
5238,面试老师的智商合格么？,0.4536875835769524
5239,笑死，寝室群里说的时候还有人对跳。开始说发六篇sci，这么多我就觉得可能是数据挖掘做得好所以可以六篇挂名。后来才知道是单篇if上6的一作，这就更容易是事实毕竟投的营养版块。的确是个大神，不过还是那句话，肯定还是有高人指点，应该就是通讯作者，毕竟6分的通讯，这位指导老师也是非常之幸运了。,0.19146668333856964
5240,造谣的人不抓吗？对另一名同学的伤害不负责吗？,-0.4142798136340543
5241,完蛋，下一届估计不仅卷笔试又要卷sci，受伤的总是冤种考生,0.3747838902146139
5242,什么时候抓造谣的？,0.22979539053246956
5243,科普：每个学校初试复试占比不一样 一部分三七开 基本上初试决定因素更大一些 五五开的学校多的是 导师就是更多看复试的表现 一个考生的综合实力不只是笔试的高分 思维逻辑 学术能力 性格因素 哪个不重要 笔试并不能看出来 这就是复试的意义,0.49999999924923877
5244,估计得公开复试录像才能平息争论,-0.3494683531078149
5245,面试逆袭,0.3438377694717777
5246,造谣的不是竞争对手？,-0.10620206087703687
5247,人家复试的成绩，一个47，一个48，说明实力差不多，这个你们为什么不看？,0.48233744524417144
5248,把造谣的抓起来,0.37944335663347206
5249,逆袭很正常陈同学是榜样的力量医学生太懂了,0.4806899266553719
5250,初试笔试差几十分，换成百分制差十几分，这个转换妙啊。,-0.4944803060868215
5251,棒棒 不过这个热搜怎么来的,0.4876208538137472
5252,这事看得我想吐 这不就是教科书级的内卷么。。尤其考研这招考制度 落选那个同学现在可能根本调剂不了,0.4808875093402133
5253,教考研英语的张晓燕不就是因为复试分低，没考上清华的吗？,0.4818561876251254
5254,研究生是导师带学生，可想而知必须尊重导师的话语权。不然今后对双方都是一种折磨,0.49776381333762854
5255,必须向陈同学道歉吧。陈同学靠自己的努力考上为啥要被网暴啊。,0.3435253186133028
5256,笑死了，我从没想到还能出这种新闻,0.2338971111619379
5257,好事。我当年复试，初试一二名都被刷了，这有什么奇怪的？当然也确实卷会越来越从本科生开始了，科研值高的就是比只会考试的香。你嘲讽人家打工仔？人家还认为你不行呢，能节省自己和学院的时间就是可以双赢，凭什么学校要照顾你那虚无缥缈的“潜”力呢？考研按这样的遴选机制来，挺好。,0.49999999999780953
